# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 984K of event 'cycles'
# Event count (approx.): 2239420905167
#
# Children      Self  Command          Shared Object                       Symbol                                                                                                                                                                                               
# ........  ........  ...............  ..................................  .....................................................................................................................................................................................................
#
     0.53%     0.03%  Executor task l  [kernel.kallsyms]                   [k] clockevents_program_event
     0.52%     0.00%  GC Thread#15     [kernel.kallsyms]                   [k] tick_sched_handle
     0.52%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] tick_sched_timer
     0.52%     0.00%  GC Thread#2      [kernel.kallsyms]                   [k] tick_sched_handle
     0.52%     0.52%  Executor task l  [kernel.kallsyms]                   [k] arch_scale_freq_tick
     0.52%     0.39%  Executor task l  [kernel.kallsyms]                   [k] xas_load
     0.52%     0.00%  GC Thread#14     [kernel.kallsyms]                   [k] tick_sched_timer
     0.52%     0.00%  GC Thread#8      [kernel.kallsyms]                   [k] tick_sched_timer
     0.52%     0.12%  Executor task l  [kernel.kallsyms]                   [k] __alloc_file
     0.52%     0.00%  GC Thread#9      [kernel.kallsyms]                   [k] tick_sched_timer
     0.52%     0.05%  Executor task l  [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.52%     0.01%  GC Thread#0      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.52%     0.00%  GC Thread#4      [kernel.kallsyms]                   [k] __run_hrtimer
     0.52%     0.00%  GC Thread#6      [kernel.kallsyms]                   [k] tick_sched_handle
     0.51%     0.02%  GC Thread#15     [kernel.kallsyms]                   [k] update_process_times
     0.51%     0.00%  GC Thread#10     [kernel.kallsyms]                   [k] __run_hrtimer
     0.51%     0.02%  GC Thread#2      [kernel.kallsyms]                   [k] update_process_times
     0.51%     0.00%  GC Thread#13     [kernel.kallsyms]                   [k] tick_sched_handle
