# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 4651019295122
#
# Children      Self  Command          Shared Object                        Symbol                                                                                                                                                                                               
# ........  ........  ...............  ...................................  .....................................................................................................................................................................................................
#
     1.21%     0.00%  Executor task l  [kernel.kallsyms]                    [k] asm_common_interrupt
     1.20%     0.00%  GC Thread#8      [kernel.kallsyms]                    [k] __handle_mm_fault
     1.20%     0.04%  Executor task l  [kernel.kallsyms]                    [k] __block_write_begin_int
     1.20%     0.00%  GC Thread#22     [kernel.kallsyms]                    [k] alloc_pages_vma
     1.20%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] do_anonymous_page
     1.20%     0.00%  GC Thread#22     [kernel.kallsyms]                    [k] __alloc_pages
     1.20%     0.00%  GC Thread#8      [kernel.kallsyms]                    [k] do_anonymous_page
     1.20%     0.00%  GC Thread#10     [kernel.kallsyms]                    [k] alloc_pages_vma
     1.20%     0.01%  swapper          [kernel.kallsyms]                    [k] cpuidle_idle_call
     1.20%     0.00%  GC Thread#10     [kernel.kallsyms]                    [k] __alloc_pages
     1.20%     0.00%  GC Thread#6      [kernel.kallsyms]                    [k] asm_exc_page_fault
     1.20%     0.00%  GC Thread#1      [kernel.kallsyms]                    [k] do_try_to_free_pages
     1.20%     0.00%  GC Thread#1      [kernel.kallsyms]                    [k] shrink_node
     1.20%     0.00%  GC Thread#1      [kernel.kallsyms]                    [k] shrink_node_memcgs
     1.20%     0.00%  GC Thread#1      [kernel.kallsyms]                    [k] shrink_zones
     1.20%     0.00%  GC Thread#1      [kernel.kallsyms]                    [k] try_to_free_pages
     1.20%     0.00%  GC Thread#6      [kernel.kallsyms]                    [k] exc_page_fault
     1.20%     0.72%  Executor task l  [kernel.kallsyms]                    [k] update_curr
     1.20%     0.00%  GC Thread#6      [kernel.kallsyms]                    [k] do_user_addr_fault
     1.20%     0.00%  GC Thread#5      [kernel.kallsyms]                    [k] try_to_free_pages
     1.20%     0.00%  GC Thread#5      [kernel.kallsyms]                    [k] shrink_node_memcgs
     1.20%     0.00%  GC Thread#5      [kernel.kallsyms]                    [k] do_try_to_free_pages
     1.20%     0.00%  GC Thread#5      [kernel.kallsyms]                    [k] shrink_node
     1.20%     0.00%  GC Thread#5      [kernel.kallsyms]                    [k] shrink_zones
     1.19%     0.00%  GC Thread#17     [kernel.kallsyms]                    [k] __alloc_pages_slowpath.constprop.0
     1.19%     0.00%  GC Thread#2      [kernel.kallsyms]                    [k] shrink_node_memcgs
     1.19%     0.00%  GC Thread#2      [kernel.kallsyms]                    [k] do_try_to_free_pages
     1.19%     0.00%  GC Thread#2      [kernel.kallsyms]                    [k] shrink_node
     1.19%     0.00%  GC Thread#2      [kernel.kallsyms]                    [k] shrink_zones
     1.19%     0.00%  GC Thread#2      [kernel.kallsyms]                    [k] try_to_free_pages
     1.19%     0.00%  GC Thread#1      [kernel.kallsyms]                    [k] shrink_lruvec
     1.19%     0.00%  GC Thread#5      [kernel.kallsyms]                    [k] shrink_lruvec
     1.19%     0.00%  GC Thread#7      [kernel.kallsyms]                    [k] __alloc_pages
     1.19%     0.00%  GC Thread#13     [kernel.kallsyms]                    [k] __alloc_pages_slowpath.constprop.0
     1.19%     0.01%  Executor task l  [kernel.kallsyms]                    [k] common_interrupt
     1.19%     0.00%  GC Thread#6      [kernel.kallsyms]                    [k] handle_mm_fault
     1.19%     0.00%  GC Thread#7      [kernel.kallsyms]                    [k] alloc_pages_vma
     1.19%     0.00%  GC Thread#2      [kernel.kallsyms]                    [k] shrink_lruvec
     1.19%     0.00%  GC Thread#1      [kernel.kallsyms]                    [k] shrink_inactive_list
     1.18%     0.00%  GC Thread#6      [kernel.kallsyms]                    [k] __handle_mm_fault
     1.18%     0.14%  Executor task l  [kernel.kallsyms]                    [k] __irq_exit_rcu
     1.18%     0.00%  GC Thread#2      [kernel.kallsyms]                    [k] shrink_inactive_list
     1.18%     0.00%  GC Thread#5      [kernel.kallsyms]                    [k] shrink_inactive_list
     1.18%     0.00%  GC Thread#6      [kernel.kallsyms]                    [k] do_anonymous_page
     1.18%     0.04%  Executor task l  [kernel.kallsyms]                    [k] __mark_inode_dirty
     1.17%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] alloc_pages_vma
     1.17%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] __alloc_pages
     1.17%     0.00%  GC Thread#19     [kernel.kallsyms]                    [k] asm_exc_page_fault
     1.17%     0.00%  GC Thread#19     [kernel.kallsyms]                    [k] exc_page_fault
     1.17%     0.00%  GC Thread#19     [kernel.kallsyms]                    [k] do_user_addr_fault
     1.17%     0.00%  GC Thread#8      [kernel.kallsyms]                    [k] alloc_pages_vma
     1.17%     0.00%  GC Thread#8      [kernel.kallsyms]                    [k] __alloc_pages
     1.17%     0.56%  Executor task l  [kernel.kallsyms]                    [k] account_user_time
     1.16%     0.00%  GC Thread#4      [kernel.kallsyms]                    [k] shrink_node_memcgs
     1.16%     0.00%  GC Thread#4      [kernel.kallsyms]                    [k] do_try_to_free_pages
     1.16%     0.00%  GC Thread#4      [kernel.kallsyms]                    [k] shrink_node
     1.16%     0.00%  GC Thread#4      [kernel.kallsyms]                    [k] shrink_zones
     1.16%     0.00%  GC Thread#4      [kernel.kallsyms]                    [k] try_to_free_pages
     1.16%     0.00%  GC Thread#4      [kernel.kallsyms]                    [k] shrink_lruvec
     1.16%     0.00%  GC Thread#0      [kernel.kallsyms]                    [k] __alloc_pages_slowpath.constprop.0
     1.16%     0.00%  GC Thread#19     [kernel.kallsyms]                    [k] handle_mm_fault
     1.15%     0.00%  GC Thread#6      [kernel.kallsyms]                    [k] alloc_pages_vma
     1.15%     0.00%  GC Thread#6      [kernel.kallsyms]                    [k] __alloc_pages
     1.15%     0.00%  GC Thread#19     [kernel.kallsyms]                    [k] __handle_mm_fault
     1.15%     0.00%  GC Thread#14     [kernel.kallsyms]                    [k] asm_exc_page_fault
     1.15%     0.00%  GC Thread#14     [kernel.kallsyms]                    [k] exc_page_fault
     1.15%     0.00%  GC Thread#17     [kernel.kallsyms]                    [k] do_try_to_free_pages
     1.15%     0.00%  GC Thread#17     [kernel.kallsyms]                    [k] try_to_free_pages
     1.15%     0.00%  GC Thread#17     [kernel.kallsyms]                    [k] shrink_node
     1.15%     0.00%  GC Thread#17     [kernel.kallsyms]                    [k] shrink_node_memcgs
     1.15%     0.00%  GC Thread#17     [kernel.kallsyms]                    [k] shrink_zones
     1.15%     0.00%  GC Thread#14     [kernel.kallsyms]                    [k] do_user_addr_fault
     1.15%     0.00%  GC Thread#4      [kernel.kallsyms]                    [k] shrink_inactive_list
     1.15%     0.00%  GC Thread#19     [kernel.kallsyms]                    [k] do_anonymous_page
     1.15%     0.00%  GC Thread#22     [kernel.kallsyms]                    [k] __alloc_pages_slowpath.constprop.0
     1.15%     0.00%  GC Thread#21     [kernel.kallsyms]                    [k] asm_exc_page_fault
     1.15%     0.00%  GC Thread#21     [kernel.kallsyms]                    [k] exc_page_fault
     1.14%     0.00%  GC Thread#21     [kernel.kallsyms]                    [k] do_user_addr_fault
     1.14%     0.00%  GC Thread#14     [kernel.kallsyms]                    [k] handle_mm_fault
     1.14%     0.00%  GC Thread#17     [kernel.kallsyms]                    [k] shrink_lruvec
     1.14%     0.00%  GC Thread#21     [kernel.kallsyms]                    [k] handle_mm_fault
