# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 64K of event 'cycles'
# Event count (approx.): 6448299687658
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.03%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.03%  Native-Transpor  [kernel.kallsyms]                   [k] __mod_node_page_state
     0.03%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.03%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] strncpy_from_user
     0.03%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.03%  kswapd0          [kernel.kallsyms]                   [k] page_mapping
     0.03%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __sysvec_call_function
     0.03%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.01%  swapper          [kernel.kallsyms]                   [k] ttwu_do_wakeup
     0.03%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __alloc_pages
     0.03%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.03%     0.03%  Native-Transpor  [kernel.kallsyms]                   [k] hash_futex
     0.03%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] pick_next_task_idle
     0.03%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.03%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] __x64_sys_futex
     0.03%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.03%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.03%  kswapd0          [kernel.kallsyms]                   [k] PageHuge
     0.03%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.01%  swapper          [kernel.kallsyms]                   [k] rcu_eqs_enter.constprop.0
     0.03%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.03%  kswapd1          [kernel.kallsyms]                   [k] xas_clear_mark
     0.03%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.03%  kswapd1          [kernel.kallsyms]                   [k] PageHuge
     0.03%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.01%  swapper          [kernel.kallsyms]                   [k] cpuidle_reflect
     0.03%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.03%  Native-Transpor  [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.03%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.03%  swapper          [kernel.kallsyms]                   [k] select_task_rq_fair
     0.03%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.03%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] do_epoll_wait
     0.03%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] do_futex
     0.03%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] update_rq_clock
     0.03%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.03%     0.00%  ReadStage-48     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.03%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-72     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.03%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] newidle_balance
     0.03%     0.03%  swapper          [kernel.kallsyms]                   [k] rb_next
     0.03%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.02%  kswapd0          [kernel.kallsyms]                   [k] __count_memcg_events
     0.03%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.03%  kswapd1          [kernel.kallsyms]                   [k] page_mapping
     0.03%     0.03%  Native-Transpor  [kernel.kallsyms]                   [k] native_sched_clock
     0.03%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.02%  kswapd0          [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.03%     0.03%  Native-Transpor  libc.so.6                           [.] 0x0000000000094ff7
     0.03%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-51     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.02%  cluster1-nio-wo  [kernel.kallsyms]                   [k] _raw_spin_lock
     0.03%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  kworker/u98:0-w  [kernel.kallsyms]                   [k] mpage_submit_page
     0.03%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  swapper          [kernel.kallsyms]                   [k] mempool_free
     0.03%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] get_page_from_freelist
     0.03%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.03%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] release_sock
     0.03%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.01%  kswapd0          [kernel.kallsyms]                   [k] workingset_eviction
     0.03%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_block_write_begin
     0.03%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  swapper          [kernel.kallsyms]                   [k] find_busiest_group
     0.03%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.03%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] get_timespec64
     0.03%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.03%     0.00%  java             [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.03%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] cgroup_rstat_flush_locked
     0.03%     0.01%  swapper          [kernel.kallsyms]                   [k] tick_irq_enter
     0.03%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __skb_datagram_iter
     0.03%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] skb_copy_datagram_iter
     0.03%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] migrate_pages
     0.03%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] compact_zone
     0.03%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] kcompactd
     0.03%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] kthread
     0.03%     0.00%  kcompactd1       [kernel.kallsyms]                   [k] ret_from_fork
     0.03%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] tlb_flush_mmu
     0.03%     0.00%  java             [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.03%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __check_block_validity.constprop.0
     0.03%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.03%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] update_cfs_group
     0.03%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] security_task_prctl
     0.03%     0.01%  NonPeriodicTask  [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.03%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.03%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.03%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.03%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] exc_page_fault
     0.03%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] handle_mm_fault
     0.03%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] filemap_fault
     0.03%     0.03%  Native-Transpor  [kernel.kallsyms]                   [k] up_read
     0.03%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.03%     0.01%  swapper          [kernel.kallsyms]                   [k] update_blocked_averages
     0.03%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.03%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.03%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.03%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.03%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] __do_fault
     0.03%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] filemap_fault
