# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 588K of event 'cycles'
# Event count (approx.): 8622128015015
#
# Children      Self  Command          Shared Object       Symbol                                             
# ........  ........  ...............  ..................  ...................................................
#
     2.51%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] exc_page_fault
     2.46%     0.03%  localfetcher#1   [kernel.kallsyms]   [k] do_user_addr_fault
     2.42%     2.34%  LocalJobRunner   [kernel.kallsyms]   [k] copy_user_enhanced_fast_string
     2.38%     0.03%  localfetcher#1   [kernel.kallsyms]   [k] handle_mm_fault
     2.32%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] grab_cache_page_write_begin
     2.32%     0.03%  pool-4-thread-1  [kernel.kallsyms]   [k] pagecache_get_page
     2.29%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] cgroup_rstat_flush_irqsafe
     2.24%     2.22%  pool-4-thread-1  [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     2.21%     0.15%  localfetcher#1   [kernel.kallsyms]   [k] __handle_mm_fault
     2.17%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] workingset_refault
     2.16%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] page_cache_async_ra
     2.16%     2.14%  java             [kernel.kallsyms]   [k] down_read_trylock
     2.15%     0.02%  localfetcher#1   [kernel.kallsyms]   [k] workingset_refault
     2.10%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     2.10%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] cgroup_rstat_flush_irqsafe
     2.07%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     2.00%     0.05%  localfetcher#1   [kernel.kallsyms]   [k] __alloc_pages
     1.93%     0.00%  kswapd0          [kernel.kallsyms]   [k] kthread
     1.93%     0.00%  kswapd0          [kernel.kallsyms]   [k] ret_from_fork
     1.93%     0.00%  kswapd0          [kernel.kallsyms]   [k] kswapd
     1.93%     0.00%  kswapd0          [kernel.kallsyms]   [k] balance_pgdat
     1.92%     0.00%  kswapd0          [kernel.kallsyms]   [k] shrink_node
     1.92%     0.18%  localfetcher#1   [kernel.kallsyms]   [k] get_page_from_freelist
     1.91%     0.35%  LocalJobRunner   [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     1.85%     0.35%  localfetcher#1   [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     1.84%     1.26%  pool-4-thread-1  [kernel.kallsyms]   [k] __add_to_page_cache_locked
     1.81%     0.19%  kswapd1          [kernel.kallsyms]   [k] shrink_page_list
     1.73%     0.00%  kswapd0          [kernel.kallsyms]   [k] shrink_lruvec
     1.69%     0.01%  java             [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     1.66%     0.03%  java             [kernel.kallsyms]   [k] do_syscall_64
     1.63%     0.01%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_da_write_begin
     1.49%     1.49%  LocalJobRunner   [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     1.45%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_da_write_begin
     1.44%     1.42%  localfetcher#1   [kernel.kallsyms]   [k] clear_page_erms
     1.43%     1.43%  localfetcher#1   [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     1.34%     0.02%  InMemoryMerger   [kernel.kallsyms]   [k] pagecache_get_page
     1.33%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] grab_cache_page_write_begin
     1.32%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] asm_sysvec_apic_timer_interrupt
     1.31%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] sysvec_apic_timer_interrupt
     1.30%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_da_write_end
     1.27%     0.02%  pool-4-thread-1  [kernel.kallsyms]   [k] generic_write_end
     1.20%     0.12%  kswapd0          [kernel.kallsyms]   [k] shrink_page_list
     1.20%     1.19%  pool-4-thread-1  [kernel.kallsyms]   [k] copy_user_enhanced_fast_string
     1.16%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     1.16%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] grab_cache_page_write_begin
     1.16%     0.02%  LocalJobRunner   [kernel.kallsyms]   [k] pagecache_get_page
     1.15%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] alloc_pages
     1.15%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] __page_cache_alloc
     1.12%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] irqentry_exit
     1.12%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] irqentry_exit_to_user_mode
     1.10%     0.07%  java             [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     1.10%     0.00%  java             [kernel.kallsyms]   [k] asm_sysvec_apic_timer_interrupt
     1.10%     1.09%  java             [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     1.10%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] asm_exc_page_fault
     1.09%     1.08%  java             [kernel.kallsyms]   [k] up_read
     1.08%     0.01%  java             [kernel.kallsyms]   [k] sysvec_apic_timer_interrupt
     1.08%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] task_work_run
     1.07%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] task_numa_work
     1.07%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] change_prot_numa
     1.06%     0.61%  java             [kernel.kallsyms]   [k] cgroup_rstat_updated
     1.06%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] exc_page_fault
     1.04%     0.04%  java             [kernel.kallsyms]   [k] migrate_misplaced_page
     1.03%     0.01%  InMemoryMerger   [kernel.kallsyms]   [k] do_user_addr_fault
     1.01%     0.01%  InMemoryMerger   [kernel.kallsyms]   [k] handle_mm_fault
     1.00%     0.66%  localfetcher#1   [kernel.kallsyms]   [k] __add_to_page_cache_locked
     0.99%     0.94%  LocalJobRunner   [kernel.kallsyms]   [k] change_protection
     0.97%     0.29%  java             [kernel.kallsyms]   [k] __count_memcg_events
     0.94%     0.24%  java             [kernel.kallsyms]   [k] _raw_spin_lock
     0.94%     0.01%  java             [kernel.kallsyms]   [k] __x64_sys_sched_yield
     0.93%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] asm_exc_page_fault
     0.92%     0.07%  localfetcher#1   [kernel.kallsyms]   [k] __mem_cgroup_charge
     0.92%     0.92%  swapper          [unknown]           [.] 0000000000000000
     0.91%     0.03%  pool-4-thread-1  [kernel.kallsyms]   [k] __mark_inode_dirty
     0.90%     0.03%  java             [kernel.kallsyms]   [k] do_sched_yield
     0.89%     0.04%  pool-4-thread-1  [kernel.kallsyms]   [k] __alloc_pages
     0.88%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] alloc_pages_vma
     0.88%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] alloc_pages
     0.88%     0.09%  java             [kernel.kallsyms]   [k] migrate_pages
     0.88%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_dirty_inode
     0.88%     0.09%  InMemoryMerger   [kernel.kallsyms]   [k] __handle_mm_fault
     0.86%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] cgroup_rstat_flush_irqsafe
     0.84%     0.13%  pool-4-thread-1  [kernel.kallsyms]   [k] get_page_from_freelist
     0.83%     0.82%  java             [kernel.kallsyms]   [k] sync_regs
     0.81%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] exc_page_fault
     0.78%     0.07%  InMemoryMerger   [kernel.kallsyms]   [k] add_to_page_cache_lru
     0.78%     0.02%  pool-4-thread-1  [kernel.kallsyms]   [k] do_user_addr_fault
     0.75%     0.00%  kworker/u98:0-w  [kernel.kallsyms]   [k] process_one_work
     0.75%     0.00%  kworker/u98:0-w  [kernel.kallsyms]   [k] kthread
     0.75%     0.00%  kworker/u98:0-w  [kernel.kallsyms]   [k] ret_from_fork
     0.75%     0.00%  kworker/u98:0-w  [kernel.kallsyms]   [k] worker_thread
     0.75%     0.00%  kworker/u98:0-w  [kernel.kallsyms]   [k] wb_workfn
     0.75%     0.00%  kworker/u98:0-w  [kernel.kallsyms]   [k] wb_writeback
     0.75%     0.00%  kworker/u98:0-w  [kernel.kallsyms]   [k] do_writepages
     0.75%     0.00%  kworker/u98:0-w  [kernel.kallsyms]   [k] __writeback_inodes_wb
     0.75%     0.00%  kworker/u98:0-w  [kernel.kallsyms]   [k] __writeback_single_inode
     0.75%     0.00%  kworker/u98:0-w  [kernel.kallsyms]   [k] writeback_sb_inodes
     0.75%     0.05%  kworker/u98:0-w  [kernel.kallsyms]   [k] ext4_writepages
     0.73%     0.02%  pool-4-thread-1  [kernel.kallsyms]   [k] handle_mm_fault
     0.72%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] __alloc_pages
     0.72%     0.01%  java             [kernel.kallsyms]   [k] schedule
     0.70%     0.01%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_da_write_end
     0.70%     0.05%  LocalJobRunner   [kernel.kallsyms]   [k] get_page_from_freelist
     0.70%     0.16%  java             [kernel.kallsyms]   [k] __schedule
     0.69%     0.67%  pool-4-thread-1  [kernel.kallsyms]   [k] _raw_spin_lock
     0.69%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] do_swap_page
     0.69%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] alloc_pages
     0.68%     0.03%  InMemoryMerger   [kernel.kallsyms]   [k] generic_write_end
     0.67%     0.22%  localfetcher#1   [kernel.kallsyms]   [k] charge_memcg
     0.65%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] swapin_readahead
     0.63%     0.02%  java             [kernel.kallsyms]   [k] __sysvec_apic_timer_interrupt
     0.63%     0.02%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_da_write_end
     0.62%     0.62%  InMemoryMerger   [kernel.kallsyms]   [k] copy_user_enhanced_fast_string
     0.62%     0.11%  InMemoryMerger   [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     0.62%     0.40%  InMemoryMerger   [kernel.kallsyms]   [k] __add_to_page_cache_locked
     0.61%     0.04%  LocalJobRunner   [kernel.kallsyms]   [k] generic_write_end
     0.61%     0.02%  java             [kernel.kallsyms]   [k] hrtimer_interrupt
     0.61%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] asm_exc_page_fault
     0.61%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] __read_swap_cache_async
     0.61%     0.01%  java             [kernel.kallsyms]   [k] find_vma
     0.60%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] __x64_sys_futex
     0.60%     0.00%  java             [kernel.kallsyms]   [k] syscall_exit_to_user_mode
     0.60%     0.60%  java             [kernel.kallsyms]   [k] vmacache_find
     0.60%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] do_futex
     0.59%     0.36%  LocalJobRunner   [kernel.kallsyms]   [k] __add_to_page_cache_locked
     0.58%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] workingset_refault
     0.58%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     0.57%     0.02%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_block_write_begin
     0.56%     0.00%  kcompactd0       [kernel.kallsyms]   [k] kcompactd
     0.56%     0.00%  kcompactd0       [kernel.kallsyms]   [k] kthread
     0.56%     0.00%  kcompactd0       [kernel.kallsyms]   [k] ret_from_fork
     0.56%     0.00%  kcompactd0       [kernel.kallsyms]   [k] compact_zone
     0.56%     0.00%  kcompactd0       [kernel.kallsyms]   [k] proactive_compact_node
     0.54%     0.01%  java             [kernel.kallsyms]   [k] __hrtimer_run_queues
     0.53%     0.01%  kcompactd0       [kernel.kallsyms]   [k] migrate_pages
     0.52%     0.01%  java             [kernel.kallsyms]   [k] irqentry_exit
     0.51%     0.19%  java             [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.51%     0.00%  java             [kernel.kallsyms]   [k] irqentry_exit_to_user_mode
     0.51%     0.51%  LocalJobRunner   [kernel.kallsyms]   [k] clear_page_erms
     0.51%     0.02%  InMemoryMerger   [kernel.kallsyms]   [k] __alloc_pages
     0.51%     0.01%  InMemoryMerger   [kernel.kallsyms]   [k] alloc_pages
     0.50%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] kthread
     0.50%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] ret_from_fork
     0.50%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] worker_thread
     0.50%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] ext4_end_io_rsv_work
     0.50%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] process_one_work
     0.50%     0.49%  InMemoryMerger   [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     0.50%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] exc_page_fault
     0.49%     0.49%  pool-4-thread-1  [kernel.kallsyms]   [k] clear_page_erms
     0.49%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] ext4_release_io_end
     0.49%     0.12%  pool-4-thread-1  [kernel.kallsyms]   [k] __handle_mm_fault
     0.49%     0.02%  java             [kernel.kallsyms]   [k] __alloc_pages
     0.49%     0.10%  kworker/u96:0-e  [kernel.kallsyms]   [k] ext4_finish_bio
     0.49%     0.05%  InMemoryMerger   [kernel.kallsyms]   [k] get_page_from_freelist
     0.47%     0.02%  InMemoryMerger   [kernel.kallsyms]   [k] __mark_inode_dirty
     0.46%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] do_user_addr_fault
     0.46%     0.16%  pool-4-thread-1  [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.46%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_dirty_inode
     0.46%     0.00%  java             [kernel.kallsyms]   [k] arch_do_signal_or_restart
     0.46%     0.00%  java             [kernel.kallsyms]   [k] get_signal
     0.46%     0.00%  java             [kernel.kallsyms]   [k] do_exit
     0.46%     0.00%  java             [kernel.kallsyms]   [k] do_group_exit
     0.46%     0.00%  java             [kernel.kallsyms]   [k] exit_mmap
     0.46%     0.00%  java             [kernel.kallsyms]   [k] mmput
     0.46%     0.00%  java             [kernel.kallsyms]   [k] unmap_single_vma
     0.46%     0.00%  java             [kernel.kallsyms]   [k] unmap_vmas
     0.45%     0.08%  java             [kernel.kallsyms]   [k] unmap_page_range
     0.45%     0.04%  kswapd1          [kernel.kallsyms]   [k] __remove_mapping
     0.45%     0.00%  java             [kernel.kallsyms]   [k] tick_sched_timer
     0.45%     0.40%  kswapd1          [kernel.kallsyms]   [k] isolate_lru_pages
     0.42%     0.03%  java             [kernel.kallsyms]   [k] update_process_times
     0.42%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] __mark_inode_dirty
     0.42%     0.00%  java             [kernel.kallsyms]   [k] tick_sched_handle
     0.42%     0.05%  java             [kernel.kallsyms]   [k] get_page_from_freelist
     0.42%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] __ext4_mark_inode_dirty
     0.42%     0.02%  LocalJobRunner   [kernel.kallsyms]   [k] handle_mm_fault
     0.41%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_dirty_inode
     0.40%     0.13%  pool-4-thread-1  [kernel.kallsyms]   [k] cgroup_rstat_updated
     0.40%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] page_cache_sync_ra
     0.38%     0.00%  kworker/u96:1-e  [kernel.kallsyms]   [k] kthread
     0.38%     0.00%  kworker/u96:1-e  [kernel.kallsyms]   [k] ret_from_fork
     0.38%     0.00%  kworker/u96:1-e  [kernel.kallsyms]   [k] worker_thread
     0.38%     0.08%  java             [kernel.kallsyms]   [k] update_curr
     0.38%     0.00%  kworker/u96:1-e  [kernel.kallsyms]   [k] process_one_work
     0.38%     0.00%  kworker/u96:1-e  [kernel.kallsyms]   [k] ext4_end_io_rsv_work
     0.37%     0.00%  kworker/u98:0-w  [kernel.kallsyms]   [k] mpage_submit_page
     0.37%     0.00%  kworker/u96:1-e  [kernel.kallsyms]   [k] ext4_release_io_end
     0.37%     0.00%  java             [kernel.kallsyms]   [k] alloc_pages_vma
     0.37%     0.03%  kswapd0          [kernel.kallsyms]   [k] __remove_mapping
     0.37%     0.09%  kworker/u96:1-e  [kernel.kallsyms]   [k] ext4_finish_bio
     0.37%     0.00%  kcompactd1       [kernel.kallsyms]   [k] kthread
     0.37%     0.00%  kcompactd1       [kernel.kallsyms]   [k] ret_from_fork
     0.37%     0.00%  kcompactd1       [kernel.kallsyms]   [k] kcompactd
     0.37%     0.00%  kcompactd1       [kernel.kallsyms]   [k] compact_zone
     0.37%     0.00%  kcompactd1       [kernel.kallsyms]   [k] proactive_compact_node
     0.36%     0.03%  localfetcher#1   [kernel.kallsyms]   [k] lru_cache_add
     0.36%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __do_munmap
     0.36%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __x64_sys_munmap
     0.36%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __vm_munmap
     0.36%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] unmap_region
     0.36%     0.05%  pool-4-thread-1  [kernel.kallsyms]   [k] __block_commit_write.constprop.0.isra.0
     0.36%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] kthread
     0.36%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] ret_from_fork
     0.35%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] worker_thread
     0.35%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] process_one_work
     0.35%     0.05%  InMemoryMerger   [kernel.kallsyms]   [k] balance_dirty_pages_ratelimited
     0.35%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] wb_workfn
     0.35%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] __writeback_inodes_wb
     0.35%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] __writeback_single_inode
     0.35%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] do_writepages
     0.35%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] wb_writeback
     0.35%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] writeback_sb_inodes
     0.35%     0.03%  kworker/u97:7-e  [kernel.kallsyms]   [k] ext4_writepages
     0.35%     0.35%  localfetcher#1   [kernel.kallsyms]   [k] native_irq_return_iret
     0.35%     0.00%  kcompactd1       [kernel.kallsyms]   [k] migrate_pages
     0.34%     0.33%  InMemoryMerger   [kernel.kallsyms]   [k] clear_page_erms
     0.33%     0.30%  kswapd0          [kernel.kallsyms]   [k] isolate_lru_pages
     0.32%     0.13%  localfetcher#1   [kernel.kallsyms]   [k] __pagevec_lru_add
     0.32%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     0.32%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] __ext4_journal_start_sb
     0.32%     0.32%  pool-4-thread-1  [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.32%     0.03%  kworker/u96:0-e  [kernel.kallsyms]   [k] end_page_writeback
     0.32%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] task_work_run
     0.32%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] task_numa_work
