# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 16K of event 'cycles'
# Event count (approx.): 9560623236151
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.00%     0.00%  Thread-128       [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  Thread-128       [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  Thread-128       [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  Thread-128       [kernel.kallsyms]                   [k] update_min_vruntime
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] release_pages
     0.00%     0.00%  Native-Transpor  [vdso]                              [.] __vdso_clock_gettime
     0.00%     0.00%  ReadStage-102    [unknown]                           [.] 0000000000000000
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] _raw_read_lock
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] ext4_find_extent
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                   [k] llist_reverse_order
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] alloc_pages_vma
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] up_read
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] sync_regs
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  Thread-55        [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] llist_reverse_order
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] kfree
     0.00%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] do_page_cache_ra
     0.00%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] __block_commit_write.constprop.0.isra.0
     0.00%     0.00%  Thread-7         [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-7         [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-7         [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  Thread-7         [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  Thread-130       [kernel.kallsyms]                   [k] native_sched_clock
     0.00%     0.00%  Thread-130       [kernel.kallsyms]                   [k] sched_clock_cpu
     0.00%     0.00%  Thread-130       [kernel.kallsyms]                   [k] update_rq_clock
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __set_page_dirty
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  Thread-72        [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  Thread-72        [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] add_transaction_credits
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]                   [k] dec_zone_page_state
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]                   [k] clear_page_dirty_for_io
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __fdget
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __fget_light
     0.00%     0.00%  Thread-138       [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] __wake_up
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] __wake_up_common_lock
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] memset_erms
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] mempool_alloc
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-153    [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] native_send_call_func_ipi
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] x2apic_send_IPI_mask
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] acpi_os_read_memory
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] lock_page_memcg
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  Thread-132       [unknown]                           [.] 0000000000000000
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] asm_sysvec_call_function_single
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] __lock_text_start
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] __read_end_io
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] unlock_page
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] ext4_block_write_begin
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] PageHuge
     0.00%     0.00%  Thread-124       [kernel.kallsyms]                   [k] save_fpregs_to_fpstate
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] exc_page_fault
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_llseek
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  Thread-23        [kernel.kallsyms]                   [k] entry_SYSCALL_64_safe_stack
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] __x2apic_send_IPI_mask
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] psi_flags_change
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] sbitmap_queue_clear
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] __blk_mq_free_request
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] blk_mq_free_request
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  Thread-104       [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  Thread-104       [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.00%     0.00%  Thread-104       [kernel.kallsyms]                   [k] do_user_addr_fault
     0.00%     0.00%  Thread-104       [kernel.kallsyms]                   [k] exc_page_fault
     0.00%     0.00%  Thread-104       [kernel.kallsyms]                   [k] handle_mm_fault
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] __sysvec_call_function_single
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] sysvec_call_function_single
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] psi_task_change
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] psi_memstall_leave
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  Thread-73        [kernel.kallsyms]                   [k] __handle_mm_fault
     0.00%     0.00%  Thread-73        [kernel.kallsyms]                   [k] __cgroup_throttle_swaprate
     0.00%     0.00%  Thread-73        [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.00%     0.00%  Thread-73        [kernel.kallsyms]                   [k] do_user_addr_fault
     0.00%     0.00%  Thread-73        [kernel.kallsyms]                   [k] exc_page_fault
     0.00%     0.00%  Thread-73        [kernel.kallsyms]                   [k] handle_mm_fault
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] x2apic_send_IPI
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __smp_call_single_queue
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __wake_up
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] autoremove_wake_function
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] default_wake_function
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] native_send_call_func_single_ipi
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] send_call_function_single_ipi
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] mutex_lock
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __fdget_pos
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] effective_cpu_util
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] submit_bio_checks
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  Thread-8         [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  Thread-8         [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  Thread-8         [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  Thread-8         [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  Thread-8         [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  Thread-8         [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] kmem_cache_alloc
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] mempool_alloc
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] mempool_alloc_slab
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] wait_for_stable_page
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] _raw_spin_lock_bh
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] iterate_groups
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  java             libjvm.so                           [.] 0x00000000005b2704
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] __do_fault
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] do_page_cache_ra
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] exc_page_fault
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] filemap_fault
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] handle_mm_fault
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] mark_buffer_dirty
     0.00%     0.00%  Thread-138       [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-138       [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] vmacache_find
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] perf_event_task_tick
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] scheduler_tick
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] tick_sched_handle
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] ext4_inode_csum_set
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] __ext4_mark_inode_dirty
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] ext4_mark_iloc_dirty
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] __cgroup_throttle_swaprate
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_has_free_clusters
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_claim_free_clusters
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] ext4_da_reserve_space
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] change_protection
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] change_prot_numa
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] irqentry_exit
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] task_numa_work
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] task_work_run
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] tick_nohz_get_idle_calls_cpu
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] update_blocked_averages
     0.00%     0.00%  PerDiskMemtable  [kernel.kallsyms]                   [k] sync_regs
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] rb_next
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] free_unref_page_list
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] lru_cache_add
