# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3410508704563
#
# Children      Self  Command          Shared Object                        Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ...................................  ...............................................................................................................................................................................................................
#
    47.30%     0.05%  Executor task l  [kernel.kallsyms]                    [k] entry_SYSCALL_64_after_hwframe
    47.25%     0.05%  Executor task l  [kernel.kallsyms]                    [k] do_syscall_64
    36.30%     0.05%  Executor task l  [kernel.kallsyms]                    [k] ksys_read
    36.04%     0.05%  Executor task l  [kernel.kallsyms]                    [k] vfs_read
    35.74%     0.12%  Executor task l  [kernel.kallsyms]                    [k] new_sync_read
    35.53%     0.53%  Executor task l  [kernel.kallsyms]                    [k] filemap_read
    25.57%     0.17%  Executor task l  [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
    25.18%     0.05%  Executor task l  [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
    24.10%    23.32%  Executor task l  [kernel.kallsyms]                    [k] copy_user_generic_string
    22.98%     0.35%  Executor task l  [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
    22.52%     0.72%  Executor task l  [kernel.kallsyms]                    [k] hrtimer_interrupt
    21.95%     0.08%  Executor task l  [kernel.kallsyms]                    [k] copy_page_to_iter
    21.87%     0.14%  Executor task l  [kernel.kallsyms]                    [k] copy_page_to_iter_iovec
    19.70%     0.48%  Executor task l  [kernel.kallsyms]                    [k] __hrtimer_run_queues
    19.22%     0.06%  Executor task l  [kernel.kallsyms]                    [k] __run_hrtimer
    18.23%     0.06%  Executor task l  [kernel.kallsyms]                    [k] tick_sched_timer
    17.08%     0.02%  Executor task l  [kernel.kallsyms]                    [k] tick_sched_handle
    16.90%     0.58%  Executor task l  [kernel.kallsyms]                    [k] update_process_times
    12.81%     0.15%  Executor task l  [kernel.kallsyms]                    [k] filemap_get_pages
    12.75%     0.64%  Executor task l  [kernel.kallsyms]                    [k] scheduler_tick
    11.43%     0.22%  Executor task l  [kernel.kallsyms]                    [k] page_cache_ra_unbounded
     9.03%     0.01%  Executor task l  [kernel.kallsyms]                    [k] ksys_write
     8.99%     0.05%  Executor task l  [kernel.kallsyms]                    [k] vfs_write
     8.91%     0.02%  Executor task l  [kernel.kallsyms]                    [k] new_sync_write
     8.88%     0.02%  Executor task l  [kernel.kallsyms]                    [k] ext4_buffered_write_iter
     8.30%     0.08%  Executor task l  [kernel.kallsyms]                    [k] generic_perform_write
     6.80%     0.38%  Executor task l  [kernel.kallsyms]                    [k] __alloc_pages
     6.64%     0.06%  Executor task l  [kernel.kallsyms]                    [k] add_to_page_cache_lru
     5.98%     0.03%  Executor task l  [kernel.kallsyms]                    [k] asm_exc_page_fault
     5.84%     0.01%  Executor task l  [kernel.kallsyms]                    [k] exc_page_fault
     5.79%     0.69%  Executor task l  [kernel.kallsyms]                    [k] task_tick_fair
     5.76%     0.01%  Executor task l  [kernel.kallsyms]                    [k] do_user_addr_fault
     5.48%     0.02%  Executor task l  [kernel.kallsyms]                    [k] handle_mm_fault
     5.41%     0.04%  Executor task l  [kernel.kallsyms]                    [k] __handle_mm_fault
     5.36%     0.04%  Executor task l  [kernel.kallsyms]                    [k] do_anonymous_page
     4.94%     0.64%  Executor task l  [kernel.kallsyms]                    [k] __add_to_page_cache_locked
     4.93%     0.51%  Executor task l  [kernel.kallsyms]                    [k] perf_event_task_tick
     4.42%     2.23%  Executor task l  [kernel.kallsyms]                    [k] perf_adjust_freq_unthr_context
     4.37%     0.04%  Executor task l  [kernel.kallsyms]                    [k] alloc_pages_vma
     4.13%     0.15%  Executor task l  [kernel.kallsyms]                    [k] get_page_from_freelist
     3.63%     3.63%  Executor task l  [kernel.kallsyms]                    [k] native_queued_spin_lock_slowpath.part.0
     3.55%     0.10%  Executor task l  [kernel.kallsyms]                    [k] ext4_da_write_begin
     2.81%     0.03%  Executor task l  [kernel.kallsyms]                    [k] read_pages
     2.71%     0.00%  kswapd0          [kernel.kallsyms]                    [k] kswapd
     2.71%     0.00%  kswapd0          [kernel.kallsyms]                    [k] kthread
     2.71%     0.00%  kswapd0          [kernel.kallsyms]                    [k] ret_from_fork
     2.70%     0.00%  kswapd0          [kernel.kallsyms]                    [k] balance_pgdat
     2.70%     0.00%  kswapd0          [kernel.kallsyms]                    [k] shrink_node
     2.69%     0.00%  kswapd0          [kernel.kallsyms]                    [k] shrink_node_memcgs
     2.54%     0.09%  Executor task l  [kernel.kallsyms]                    [k] copy_page_from_iter_atomic
     2.49%     0.33%  Executor task l  [kernel.kallsyms]                    [k] _raw_spin_lock_irqsave
     2.48%     0.92%  Executor task l  [kernel.kallsyms]                    [k] update_load_avg
     2.45%     0.00%  Executor task l  [kernel.kallsyms]                    [k] __alloc_pages_slowpath.constprop.0
     2.20%     0.00%  kswapd0          [kernel.kallsyms]                    [k] lru_gen_shrink_lruvec
     2.17%     0.00%  Executor task l  [kernel.kallsyms]                    [k] try_to_free_pages
     2.17%     0.00%  Executor task l  [kernel.kallsyms]                    [k] shrink_node_memcgs
     2.17%     0.00%  Executor task l  [kernel.kallsyms]                    [k] do_try_to_free_pages
     2.17%     0.00%  Executor task l  [kernel.kallsyms]                    [k] shrink_node
     2.17%     0.00%  Executor task l  [kernel.kallsyms]                    [k] shrink_zones
     2.17%     0.01%  kswapd0          [kernel.kallsyms]                    [k] evict_pages
     2.16%     0.00%  Executor task l  [kernel.kallsyms]                    [k] lru_gen_shrink_lruvec
     2.16%     0.00%  Executor task l  [kernel.kallsyms]                    [k] evict_pages
     2.11%     0.02%  Executor task l  [kernel.kallsyms]                    [k] shrink_page_list
     2.04%     0.02%  Executor task l  [kernel.kallsyms]                    [k] __remove_mapping
     1.93%     0.02%  Executor task l  [kernel.kallsyms]                    [k] kernel_init_free_pages.part.0
     1.92%     0.30%  Executor task l  [kernel.kallsyms]                    [k] rmqueue
     1.91%     1.84%  Executor task l  [kernel.kallsyms]                    [k] clear_page_rep
     1.89%     0.26%  Executor task l  [kernel.kallsyms]                    [k] ext4_mpage_readpages
     1.80%     0.02%  Executor task l  [kernel.kallsyms]                    [k] amd_pmu_disable_all
     1.75%     0.06%  Executor task l  [kernel.kallsyms]                    [k] ext4_da_write_end
     1.74%     0.11%  kswapd0          [kernel.kallsyms]                    [k] shrink_page_list
     1.72%     0.22%  Executor task l  [kernel.kallsyms]                    [k] lru_cache_add
     1.64%     0.25%  Executor task l  [kernel.kallsyms]                    [k] __irq_exit_rcu
     1.59%     0.22%  Executor task l  [kernel.kallsyms]                    [k] _raw_spin_lock_irq
     1.57%     1.00%  Executor task l  [kernel.kallsyms]                    [k] account_user_time
     1.53%     0.00%  Executor task l  [kernel.kallsyms]                    [k] grab_cache_page_write_begin
     1.52%     0.05%  Executor task l  [kernel.kallsyms]                    [k] __mark_inode_dirty
     1.52%     0.03%  Executor task l  [kernel.kallsyms]                    [k] pagecache_get_page
     1.49%     0.13%  Executor task l  [kernel.kallsyms]                    [k] __pagevec_lru_add
     1.48%     0.98%  Executor task l  [kernel.kallsyms]                    [k] update_curr
     1.47%     0.08%  Executor task l  [kernel.kallsyms]                    [k] __block_write_begin_int
     1.44%     0.03%  Executor task l  [kernel.kallsyms]                    [k] generic_write_end
     1.39%     0.03%  Executor task l  [kernel.kallsyms]                    [k] ext4_dirty_inode
     1.36%     0.00%  Executor task l  [kernel.kallsyms]                    [k] asm_common_interrupt
     1.34%     0.01%  Executor task l  [kernel.kallsyms]                    [k] common_interrupt
     1.31%     1.14%  Executor task l  [kernel.kallsyms]                    [k] x86_pmu_disable_all
     1.30%     0.03%  Executor task l  [kernel.kallsyms]                    [k] mem_cgroup_charge
     1.23%     0.85%  Executor task l  [kernel.kallsyms]                    [k] rmqueue_bulk
     1.22%     0.74%  Executor task l  [kernel.kallsyms]                    [k] xas_load
     1.21%     0.01%  Executor task l  [kernel.kallsyms]                    [k] __ext4_mark_inode_dirty
     1.18%     0.03%  Executor task l  [kernel.kallsyms]                    [k] __common_interrupt
     1.17%     1.12%  Executor task l  [kernel.kallsyms]                    [k] ktime_get_update_offsets_now
     1.14%     0.03%  Executor task l  [kernel.kallsyms]                    [k] handle_edge_irq
     1.08%     0.15%  Executor task l  [kernel.kallsyms]                    [k] rcu_sched_clock_irq
     1.07%     0.62%  Executor task l  [kernel.kallsyms]                    [k] filemap_get_read_batch
     1.05%     0.01%  Executor task l  [kernel.kallsyms]                    [k] handle_irq_event
     1.01%     0.14%  Executor task l  [kernel.kallsyms]                    [k] __softirqentry_text_start
     0.98%     0.03%  Executor task l  [kernel.kallsyms]                    [k] __handle_irq_event_percpu
     0.95%     0.00%  Executor task l  [kernel.kallsyms]                    [k] nvme_irq
     0.95%     0.10%  Executor task l  [kernel.kallsyms]                    [k] nvme_process_cq
     0.92%     0.85%  Executor task l  [kernel.kallsyms]                    [k] ktime_get
     0.91%     0.23%  Executor task l  [kernel.kallsyms]                    [k] __pagevec_lru_add_fn
     0.89%     0.41%  Executor task l  [kernel.kallsyms]                    [k] kmem_cache_alloc
     0.89%     0.00%  swapper          [kernel.kallsyms]                    [k] cpu_startup_entry
     0.89%     0.00%  swapper          [kernel.kallsyms]                    [k] secondary_startup_64_no_verify
     0.89%     0.01%  swapper          [kernel.kallsyms]                    [k] do_idle
     0.86%     0.35%  Executor task l  [kernel.kallsyms]                    [k] rcu_pending
     0.85%     0.01%  Executor task l  [kernel.kallsyms]                    [k] blk_finish_plug
     0.83%     0.03%  Executor task l  [kernel.kallsyms]                    [k] blk_mq_flush_plug_list
     0.82%     0.81%  Executor task l  [kernel.kallsyms]                    [k] __update_load_avg_cfs_rq
     0.81%     0.05%  kswapd0          [kernel.kallsyms]                    [k] __remove_mapping
     0.80%     0.01%  Executor task l  [kernel.kallsyms]                    [k] blk_mq_sched_insert_requests
     0.79%     0.04%  Executor task l  [kernel.kallsyms]                    [k] blk_mq_try_issue_list_directly
     0.78%     0.00%  Executor task l  [kernel.kallsyms]                    [k] __x64_sys_openat
     0.78%     0.00%  Executor task l  [kernel.kallsyms]                    [k] do_sys_openat2
     0.77%     0.02%  Executor task l  [kernel.kallsyms]                    [k] ext4_mark_iloc_dirty
     0.76%     0.01%  swapper          [kernel.kallsyms]                    [k] cpuidle_idle_call
     0.75%     0.67%  Executor task l  [kernel.kallsyms]                    [k] __update_load_avg_se
     0.73%     0.02%  Executor task l  [kernel.kallsyms]                    [k] __blk_mq_try_issue_directly
     0.72%     0.19%  Executor task l  [kernel.kallsyms]                    [k] __mod_lruvec_page_state
     0.72%     0.32%  Executor task l  [kernel.kallsyms]                    [k] update_rq_clock_task
     0.70%     0.00%  kcompactd0       [kernel.kallsyms]                    [k] kcompactd
     0.70%     0.00%  kcompactd0       [kernel.kallsyms]                    [k] kthread
     0.70%     0.00%  kcompactd0       [kernel.kallsyms]                    [k] ret_from_fork
     0.70%     0.26%  Executor task l  [kernel.kallsyms]                    [k] ext4_do_update_inode.isra.0
     0.70%     0.00%  kcompactd0       [kernel.kallsyms]                    [k] compact_zone
     0.70%     0.08%  Executor task l  [kernel.kallsyms]                    [k] nvme_queue_rq
     0.69%     0.06%  Executor task l  [kernel.kallsyms]                    [k] __mem_cgroup_charge
     0.69%     0.00%  kcompactd0       [kernel.kallsyms]                    [k] migrate_pages
     0.69%     0.00%  kcompactd0       [kernel.kallsyms]                    [k] unmap_and_move
     0.68%     0.00%  kcompactd0       [kernel.kallsyms]                    [k] proactive_compact_node
     0.68%     0.00%  Executor task l  [kernel.kallsyms]                    [k] do_filp_open
     0.67%     0.00%  Executor task l  [kernel.kallsyms]                    [k] path_openat
     0.65%     0.26%  Executor task l  [kernel.kallsyms]                    [k] lru_gen_add_page
     0.64%     0.01%  Executor task l  [kernel.kallsyms]                    [k] __submit_bio_noacct_mq
     0.63%     0.00%  kcompactd0       [kernel.kallsyms]                    [k] __unmap_and_move
     0.63%     0.00%  swapper          [kernel.kallsyms]                    [k] cpuidle_enter
     0.62%     0.02%  swapper          [kernel.kallsyms]                    [k] cpuidle_enter_state
     0.62%     0.00%  kworker/u64:39-  [kernel.kallsyms]                    [k] worker_thread
     0.62%     0.00%  kworker/u64:39-  [kernel.kallsyms]                    [k] kthread
     0.62%     0.00%  kworker/u64:39-  [kernel.kallsyms]                    [k] ret_from_fork
     0.62%     0.04%  Executor task l  [kernel.kallsyms]                    [k] blk_mq_submit_bio
     0.62%     0.00%  kworker/u64:39-  [kernel.kallsyms]                    [k] process_one_work
     0.60%     0.60%  Executor task l  [kernel.kallsyms]                    [k] hrtimer_active
     0.60%     0.36%  Executor task l  [kernel.kallsyms]                    [k] irqtime_account_irq
     0.59%     0.13%  Executor task l  [kernel.kallsyms]                    [k] xas_store
     0.59%     0.59%  Executor task l  [kernel.kallsyms]                    [k] __list_del_entry_valid
     0.57%     0.55%  Executor task l  [kernel.kallsyms]                    [k] get_mem_cgroup_from_mm
     0.56%     0.01%  Executor task l  [kernel.kallsyms]                    [k] __ext4_journal_start_sb
     0.56%     0.00%  kworker/u64:38-  [kernel.kallsyms]                    [k] worker_thread
     0.56%     0.00%  kworker/u64:38-  [kernel.kallsyms]                    [k] kthread
     0.56%     0.00%  kworker/u64:38-  [kernel.kallsyms]                    [k] ret_from_fork
     0.56%     0.00%  kworker/u64:38-  [kernel.kallsyms]                    [k] process_one_work
     0.53%     0.52%  Executor task l  [kernel.kallsyms]                    [k] memset
     0.52%     0.28%  Executor task l  [kernel.kallsyms]                    [k] __mod_memcg_lruvec_state
     0.51%     0.49%  Executor task l  [kernel.kallsyms]                    [k] xas_start
     0.50%     0.05%  Executor task l  [kernel.kallsyms]                    [k] jbd2__journal_start
     0.50%     0.01%  Executor task l  [kernel.kallsyms]                    [k] file_update_time
     0.49%     0.12%  Executor task l  [kernel.kallsyms]                    [k] exit_to_user_mode_prepare
     0.49%     0.01%  Executor task l  [kernel.kallsyms]                    [k] blk_mq_end_request
     0.48%     0.48%  Executor task l  [kernel.kallsyms]                    [k] update_cfs_group
     0.47%     0.15%  Executor task l  [kernel.kallsyms]                    [k] amd_pmu_wait_on_overflow
     0.47%     0.05%  Executor task l  [kernel.kallsyms]                    [k] clockevents_program_event
     0.47%     0.03%  Executor task l  [kernel.kallsyms]                    [k] zero_user_segments
     0.47%     0.01%  Executor task l  [kernel.kallsyms]                    [k] generic_update_time
     0.47%     0.00%  kworker/u64:36-  [kernel.kallsyms]                    [k] worker_thread
     0.47%     0.00%  kworker/u64:36-  [kernel.kallsyms]                    [k] kthread
     0.47%     0.00%  kworker/u64:36-  [kernel.kallsyms]                    [k] ret_from_fork
     0.47%     0.43%  Executor task l  [kernel.kallsyms]                    [k] __cgroup_account_cputime_field
     0.46%     0.00%  kworker/u64:36-  [kernel.kallsyms]                    [k] process_one_work
     0.46%     0.01%  Executor task l  [kernel.kallsyms]                    [k] create_page_buffers
     0.45%     0.01%  kswapd0          [kernel.kallsyms]                    [k] do_shrink_slab
     0.45%     0.34%  Executor task l  [kernel.kallsyms]                    [k] _raw_spin_lock
     0.45%     0.02%  Executor task l  [kernel.kallsyms]                    [k] create_empty_buffers
     0.44%     0.04%  Executor task l  [kernel.kallsyms]                    [k] xa_load
     0.44%     0.04%  Executor task l  [kernel.kallsyms]                    [k] nvme_map_data
     0.43%     0.00%  kswapd0          [kernel.kallsyms]                    [k] shrink_slab_memcg
     0.43%     0.43%  Executor task l  [kernel.kallsyms]                    [k] __irqentry_text_end
     0.43%     0.01%  Executor task l  [kernel.kallsyms]                    [k] syscall_exit_to_user_mode
     0.42%     0.42%  Executor task l  [kernel.kallsyms]                    [k] check_cpu_stall
     0.42%     0.03%  Executor task l  [kernel.kallsyms]                    [k] alloc_page_buffers
     0.42%     0.01%  Executor task l  [kernel.kallsyms]                    [k] ext4_reserve_inode_write
     0.41%     0.07%  Executor task l  [kernel.kallsyms]                    [k] blk_update_request
     0.41%     0.00%  kworker/u64:39-  [kernel.kallsyms]                    [k] wb_workfn
     0.41%     0.00%  kworker/u64:39-  [kernel.kallsyms]                    [k] wb_do_writeback
     0.41%     0.00%  kworker/u64:39-  [kernel.kallsyms]                    [k] wb_writeback
     0.41%     0.00%  kworker/u64:39-  [kernel.kallsyms]                    [k] __writeback_inodes_wb
     0.41%     0.00%  kworker/u64:39-  [kernel.kallsyms]                    [k] writeback_sb_inodes
     0.41%     0.00%  kworker/u64:39-  [kernel.kallsyms]                    [k] do_writepages
     0.41%     0.00%  kworker/u64:39-  [kernel.kallsyms]                    [k] __writeback_single_inode
     0.41%     0.00%  kworker/u64:39-  [kernel.kallsyms]                    [k] ext4_writepages
     0.41%     0.05%  Executor task l  [kernel.kallsyms]                    [k] rcu_core
     0.40%     0.05%  kswapd0          [kernel.kallsyms]                    [k] free_unref_page_list
     0.40%     0.09%  Executor task l  [kernel.kallsyms]                    [k] enqueue_hrtimer
     0.40%     0.40%  Executor task l  [kernel.kallsyms]                    [k] update_irq_load_avg
     0.40%     0.19%  Executor task l  [kernel.kallsyms]                    [k] tick_sched_do_timer
     0.40%     0.12%  Executor task l  [kernel.kallsyms]                    [k] xa_get_order
     0.39%     0.01%  Executor task l  [kernel.kallsyms]                    [k] alloc_buffer_head
     0.38%     0.00%  kcompactd0       [kernel.kallsyms]                    [k] try_to_migrate
     0.38%     0.00%  kcompactd0       [kernel.kallsyms]                    [k] rmap_walk_anon
     0.38%     0.03%  kswapd0          [kernel.kallsyms]                    [k] page_cache_delete
     0.38%     0.00%  kswapd0          [kernel.kallsyms]                    [k] super_cache_scan
     0.38%     0.00%  kswapd0          [kernel.kallsyms]                    [k] isolate_pages
     0.38%     0.03%  kswapd0          [kernel.kallsyms]                    [k] scan_pages
     0.38%     0.01%  kcompactd0       [kernel.kallsyms]                    [k] try_to_migrate_one
