# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 33K of event 'cycles'
# Event count (approx.): 497107380826
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                        
# ........  ........  ...............  ...................  ..............................................................................................................................
#
     0.08%     0.02%  swapper          [kernel.kallsyms]    [k] next_zone
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] _copy_from_iter
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] menu_update
     0.08%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] __slab_free
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] security_socket_getpeersec_dgram
     0.08%     0.07%  mariadbd         [kernel.kallsyms]    [k] __fget_files
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] native_apic_mem_write
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_uncharge_swap
     0.08%     0.08%  mariadbd         mariadbd             [.] 0x0000000000c9dafe
     0.08%     0.05%  mariadbd         [kernel.kallsyms]    [k] nvme_submit_cmd
     0.08%     0.03%  mariadbd         [kernel.kallsyms]    [k] tick_sched_do_timer
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] llist_reverse_order
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] rb_next
     0.08%     0.08%  kswapd0          [kernel.kallsyms]    [k] llist_add_batch
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] __fget_light
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] hrtimer_try_to_cancel.part.0
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] __wrgsbase_inactive
     0.08%     0.08%  kswapd0          [kernel.kallsyms]    [k] __list_del_entry_valid
     0.08%     0.03%  mariadbd         [kernel.kallsyms]    [k] rcu_core
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] simple_copy_to_iter
     0.08%     0.04%  swapper          [kernel.kallsyms]    [k] hrtimer_update_next_event
     0.08%     0.08%  mariadbd         mariadbd             [.] 0x0000000000ea8edf
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] alloc_page_buffers
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] update_sd_lb_stats.constprop.0
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] find_busiest_group
     0.08%     0.01%  mariadbd         [kernel.kallsyms]    [k] hrtimer_start_range_ns
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __common_interrupt
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] handle_edge_irq
     0.08%     0.07%  mariadbd         [kernel.kallsyms]    [k] down_read
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] fold_diff
     0.08%     0.05%  mariadbd         [kernel.kallsyms]    [k] __rq_qos_done_bio
     0.08%     0.01%  kswapd0          [kernel.kallsyms]    [k] pageout
     0.08%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] update_sg_lb_stats
     0.08%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_da_write_end
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] handle_irq_event
     0.07%     0.04%  mariadbd         [kernel.kallsyms]    [k] selinux_file_permission
     0.07%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] alloc_buffer_head
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] acpi_processor_ffh_cstate_enter
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] __irqentry_text_start
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] free_unref_page
     0.07%     0.04%  mariadbd         [kernel.kallsyms]    [k] timerqueue_del
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] page_counter_uncharge
     0.07%     0.06%  mariadbd         [kernel.kallsyms]    [k] selinux_socket_sendmsg
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] security_socket_sendmsg
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] __update_blocked_others
     0.07%     0.03%  kswapd0          [kernel.kallsyms]    [k] sort_page
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] sbitmap_get
     0.07%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] finish_task_switch.isra.0
     0.07%     0.07%  mariadbd         libpthread-2.28.so   [.] __lll_unlock_wake
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] lookup_ioctx
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_ext_handle_unwritten_extents
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] tick_nohz_tick_stopped
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] bio_associate_blkg_from_css
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] security_socket_recvmsg
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] sock_recvmsg
     0.07%     0.04%  mariadbd         [kernel.kallsyms]    [k] unix_write_space
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] __irqentry_text_end
     0.07%     0.01%  swapper          [kernel.kallsyms]    [k] enqueue_hrtimer
     0.07%     0.04%  mariadbd         [kernel.kallsyms]    [k] __kmalloc
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] bio_set_pages_dirty
     0.07%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] refill_stock
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] xas_store
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] wake_up_page_bit
     0.07%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] available_idle_cpu
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] clockevents_program_event
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_split_extent
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] __blk_queue_split
     0.07%     0.05%  mariadbd         [kernel.kallsyms]    [k] find_busiest_queue
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] crc32c_pcl_intel_update
     0.07%     0.06%  mariadbd         [kernel.kallsyms]    [k] _swap_info_get
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __handle_irq_event_percpu
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] nvme_irq
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] nvme_process_cq
     0.07%     0.04%  mariadbd         [kernel.kallsyms]    [k] unix_poll
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] ext4_set_iomap
     0.07%     0.07%  mariadbd         mariadbd             [.] _current_thd
     0.07%     0.06%  mariadbd         [kernel.kallsyms]    [k] get_futex_key
     0.07%     0.06%  kswapd0          [kernel.kallsyms]    [k] xas_create
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] __ext4_journal_stop
     0.07%     0.03%  swapper          [kernel.kallsyms]    [k] rcu_idle_exit
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] dma_map_sg_attrs
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] wake_page_function
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] prepare_to_wait_event
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] __rdgsbase_inactive
     0.07%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] ttwu_do_wakeup
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] __audit_syscall_entry
     0.07%     0.06%  mariadbd         [kernel.kallsyms]    [k] wbt_track
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] native_flush_tlb_one_user
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] nohz_newidle_balance
     0.07%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] _copy_from_iter
     0.07%     0.04%  swapper          [kernel.kallsyms]    [k] dma_pool_free
     0.07%     0.04%  mariadbd         [kernel.kallsyms]    [k] dma_pool_free
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] perf_adjust_freq_unthr_context
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] perf_event_task_tick
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] __swap_writepage
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] __irqentry_text_start
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] jbd2_journal_stop
     0.06%     0.04%  mariadbd         [kernel.kallsyms]    [k] nvme_setup_cmd
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] lru_cache_add
     0.06%     0.03%  mariadbd         [kernel.kallsyms]    [k] selinux_socket_recvmsg
     0.06%     0.04%  kswapd0          [kernel.kallsyms]    [k] lru_gen_scan_around
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] filemap_write_and_wait_range
     0.06%     0.01%  kswapd0          [kernel.kallsyms]    [k] free_unref_page_list
     0.06%     0.06%  mariadbd         libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] __slab_free
     0.06%     0.06%  kswapd0          [kernel.kallsyms]    [k] native_flush_tlb_multi
     0.06%     0.01%  swapper          [kernel.kallsyms]    [k] rcu_sched_clock_irq
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] update_io_ticks
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] asm_sysvec_call_function_single
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] _raw_read_lock
     0.06%     0.04%  mariadbd         [kernel.kallsyms]    [k] nohz_balancer_kick
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] reuse_swap_page
     0.06%     0.06%  mariadbd         libc-2.28.so         [.] _int_free
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_charge
     0.06%     0.00%  swapper          [kernel.kallsyms]    [k] raw_spin_rq_lock_nested
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] ext4_bio_write_page
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] resched_curr
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] __blk_rq_map_sg
     0.06%     0.01%  swapper          [kernel.kallsyms]    [k] bio_endio
     0.06%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] select_idle_cpu
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] syscall_enter_from_user_mode
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] rb_erase
     0.06%     0.06%  mariadbd         mariadbd             [.] _ZN13sp_instr_stmt7executeEP3THDPj
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] cpus_share_cache
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] get_cpu_device
     0.06%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] update_cfs_group
     0.06%     0.00%  kworker/27:2-di  [kernel.kallsyms]    [k] kthread
     0.06%     0.00%  kworker/27:2-di  [kernel.kallsyms]    [k] ret_from_fork
     0.06%     0.00%  kworker/27:2-di  [kernel.kallsyms]    [k] worker_thread
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] start_this_handle
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_split_extent_at
     0.06%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] drain_stock
     0.06%     0.06%  mariadbd         mariadbd             [.] 0x0000000000d29823
     0.06%     0.06%  kswapd0          [kernel.kallsyms]    [k] page_vma_mapped_walk
     0.06%     0.06%  mariadbd         mariadbd             [.] _ZN5TABLE4initEP3THDP10TABLE_LIST
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __sysvec_call_function_single
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sysvec_call_function_single
     0.06%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] ttwu_queue_wakelist
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] __blk_mq_sched_bio_merge
     0.06%     0.04%  swapper          [kernel.kallsyms]    [k] timerqueue_add
     0.06%     0.06%  mariadbd         mariadbd             [.] _ZN5tpool9aio_linux23getevent_thread_routineEPS0_
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] lock_page_lruvec_irqsave
     0.06%     0.06%  mariadbd         mariadbd             [.] _Z20net_after_header_psiP6st_netPvmc
     0.06%     0.06%  mariadbd         mariadbd             [.] _ZN7sp_head7executeEP3THDb
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] update_curr
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] selinux_socket_getpeersec_dgram
     0.06%     0.03%  mariadbd         [kernel.kallsyms]    [k] poll_freewait
     0.06%     0.04%  mariadbd         [kernel.kallsyms]    [k] kmem_cache_alloc_trace
     0.06%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] avc_has_perm
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] amd_pmu_disable_all
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] swap_cgroup_record
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] arch_scale_freq_tick
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] hrtimer_active
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_inode_csum_set
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] lock_timer_base
     0.06%     0.00%  kworker/3:1-dio  [kernel.kallsyms]    [k] kthread
     0.06%     0.00%  kworker/3:1-dio  [kernel.kallsyms]    [k] ret_from_fork
     0.06%     0.00%  kworker/3:1-dio  [kernel.kallsyms]    [k] worker_thread
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sched_ttwu_pending
     0.05%     0.00%  kswapd0          [kernel.kallsyms]    [k] get_swap_page
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] __sbitmap_get
     0.05%     0.00%  swapper          [kernel.kallsyms]    [k] __update_blocked_others
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] generic_write_end
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000ccf29f
     0.05%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] __switch_to
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] ext4_inode_csum
     0.05%     0.01%  swapper          [kernel.kallsyms]    [k] irqentry_exit
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] sockfd_lookup_light
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] page_counter_cancel
     0.05%     0.03%  mariadbd         [kernel.kallsyms]    [k] __blk_bios_map_sg
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] __fsnotify_parent
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] pick_next_entity
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] atime_needs_update
     0.05%     0.00%  swapper          [kernel.kallsyms]    [k] __sysvec_call_function
     0.05%     0.05%  tclsh8.6         libmariadb.so.3      [.] 0x0000000000017b53
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000d9ab27
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] __ext4_ext_dirty
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] __frontswap_load
     0.05%     0.05%  mariadbd         mariadbd             [.] _ZNK8MDL_lock14can_grant_lockE13enum_mdl_typeP11MDL_contextb
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] irq_work_needs_cpu
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] blk_bio_segment_split
     0.05%     0.00%  kswapd0          [kernel.kallsyms]    [k] submit_bio_checks
     0.05%     0.00%  kswapd0          [kernel.kallsyms]    [k] submit_bio_noacct
     0.05%     0.01%  swapper          [kernel.kallsyms]    [k] rcu_pending
     0.05%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] poll_freewait
     0.05%     0.05%  mariadbd         mariadbd             [.] _Z20delete_explain_queryP3LEX
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_es_insert_extent
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] __task_rq_lock
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath.part.0
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] rcu_nocb_flush_deferred_wakeup
     0.05%     0.05%  mariadbd         libpthread-2.28.so   [.] pthread_cond_wait@@GLIBC_2.3.2
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] uncharge_batch
     0.05%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] page_counter_uncharge
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] __page_cache_release
     0.05%     0.03%  swapper          [kernel.kallsyms]    [k] __rq_qos_done_bio
     0.05%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] __switch_to_asm
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_extent_block_csum_set
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] page_swapcount
     0.05%     0.05%  tclsh8.6         libc-2.28.so         [.] __libc_disable_asynccancel
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] syscall_exit_to_user_mode_prepare
     0.05%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] check_preempt_curr
     0.05%     0.05%  mariadbd         libc-2.28.so         [.] cfree@GLIBC_2.2.5
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] __blk_mq_free_request
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] blkdev_issue_flush
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] submit_bio_wait
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] error_entry
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.05%     0.00%  swapper          [kernel.kallsyms]    [k] cpumask_next_and
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] __filemap_fdatawait_range
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] rcu_read_unlock_strict
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] __block_commit_write.constprop.0.isra.0
     0.05%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] avc_lookup
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] release_pages
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] dma_direct_map_sg
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] __swp_swapcount
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000d2982a
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] tick_check_broadcast_expired
     0.05%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] __irq_exit_rcu
     0.05%     0.03%  swapper          [kernel.kallsyms]    [k] first_online_pgdat
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] delay_halt.part.0
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] hash_futex
     0.05%     0.00%  kswapd0          [kernel.kallsyms]    [k] __delete_from_swap_cache
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] cpuidle_not_available
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] mark_buffer_dirty
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] del_timer_sync
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] clear_buddies
     0.05%     0.00%  swapper          [kernel.kallsyms]    [k] arch_cpu_idle_enter
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] __virt_addr_valid
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] __get_user_4
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] enqueue_hrtimer
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] pm_qos_read_value
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] refill_stock
     0.05%     0.00%  kswapd0          [kernel.kallsyms]    [k] asm_common_interrupt
     0.05%     0.00%  kswapd0          [kernel.kallsyms]    [k] common_interrupt
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000d9176d
     0.04%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] __update_load_avg_se
     0.04%     0.04%  mariadbd         libc-2.28.so         [.] __memcmp_avx2_movbe
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] jbd2_transaction_committed
     0.04%     0.03%  swapper          [kernel.kallsyms]    [k] select_task_rq_fair
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] blk_mq_try_issue_directly
     0.04%     0.00%  kworker/17:1     [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/17:1     [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/17:1     [kernel.kallsyms]    [k] worker_thread
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] wbt_wait
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] hrtimer_init_sleeper
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] blk_attempt_plug_merge
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] tsc_verify_tsc_adjust
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] irqtime_account_process_tick
     0.04%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] x86_pmu_disable_all
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_uncharge
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] native_send_call_func_single_ipi
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] __rq_qos_issue
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000d9d382
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] hrtimer_cancel
     0.04%     0.01%  kswapd0          [kernel.kallsyms]    [k] blk_update_request
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] __common_interrupt
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] __handle_irq_event_percpu
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] blk_mq_end_request
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] handle_edge_irq
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] handle_irq_event
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] nvme_irq
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] nvme_process_cq
     0.04%     0.04%  mariadbd         libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.04%     0.04%  kswapd0          [kernel.kallsyms]    [k] __free_one_page
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] free_pcppages_bulk
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_css_rstat_flush
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] tick_program_event
     0.04%     0.04%  mariadbd         libc-2.28.so         [.] malloc
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] check_cpu_stall
     0.04%     0.04%  kswapd0          [kernel.kallsyms]    [k] walk_pte_range.isra.0
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] __walk_page_range
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] age_active_anon
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] age_lruvec
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] try_to_inc_max_seq
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] walk_mm
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] walk_p4d_range
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] walk_page_range
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] walk_pgd_range
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] walk_pmd_range
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] walk_pud_range
     0.04%     0.04%  mariadbd         mariadbd             [.] _ZN5tpool19thread_pool_generic4wakeENS_18worker_wake_reasonEPNS_4taskE
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] can_migrate_task.part.0
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] note_gp_changes
     0.04%     0.04%  mariadbd         mariadbd             [.] _Z12mysql_updateP3THDP10TABLE_LISTR4ListI4ItemES6_PS4_jP8st_orderybPySA_
     0.04%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] __virt_addr_valid
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] avc_has_perm
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] ext4_inode_journal_mode
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] poll_select_set_timeout
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] __mod_memcg_state.part.0
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] get_nohz_timer_target
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000ca5944
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] get_swap_device
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] blk_mq_end_request
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] rcu_nmi_exit
     0.04%     0.03%  kswapd0          [kernel.kallsyms]    [k] cpumask_next
     0.04%     0.00%  kworker/20:2-di  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/20:2-di  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/20:2-di  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] ktime_get_ts64
     0.04%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] page_counter_try_charge
     0.04%     0.04%  mariadbd         mariadbd             [.] _Z11open_tablesP3THDRK14DDL_options_stPP10TABLE_LISTPjjP19Prelocking_strategy
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] inode_security
     0.04%     0.00%  kworker/23:3-di  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/23:3-di  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/23:3-di  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] bio_check_pages_dirty
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] __test_set_page_writeback
     0.04%     0.00%  swapper          [kernel.kallsyms]    [k] delay_halt.part.0
     0.04%     0.02%  swapper          [kernel.kallsyms]    [k] timekeeping_advance
     0.04%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] switch_mm_irqs_off
     0.04%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] obj_cgroup_uncharge_pages
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] find_vma
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] maybe_add_creds
     0.04%     0.00%  swapper          [kernel.kallsyms]    [k] ext4_end_bio
     0.04%     0.04%  mariadbd         [vdso]               [.] 0x0000000000000788
     0.04%     0.04%  mariadbd         libc-2.28.so         [.] __strcmp_avx2
     0.04%     0.00%  kworker/27:2-di  [kernel.kallsyms]    [k] process_one_work
     0.04%     0.03%  swapper          [kernel.kallsyms]    [k] blk_stat_add
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] __mod_node_page_state
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] percpu_counter_add_batch
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000d9c210
     0.04%     0.04%  mariadbd         mariadbd             [.] _Z21mysql_execute_commandP3THDb
     0.04%     0.02%  swapper          [kernel.kallsyms]    [k] rcu_eqs_exit.constprop.0
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] idle_cpu
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] can_migrate_task
     0.04%     0.00%  swapper          [kernel.kallsyms]    [k] tick_sched_do_timer
