# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 994K of event 'cycles'
# Event count (approx.): 2289366954190
#
# Children      Self  Command          Shared Object                        Symbol                                                                                                                                                                                               
# ........  ........  ...............  ...................................  .....................................................................................................................................................................................................
#
     0.55%     0.01%  GC Thread#12     [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.55%     0.01%  GC Thread#6      [kernel.kallsyms]                    [k] hrtimer_interrupt
     0.54%     0.01%  GC Thread#1      [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.54%     0.00%  GC Thread#13     [kernel.kallsyms]                    [k] tick_sched_handle
     0.54%     0.00%  G1 Refine#0      [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
     0.54%     0.02%  GC Thread#17     [kernel.kallsyms]                    [k] hrtimer_interrupt
     0.54%     0.00%  GC Thread#9      [kernel.kallsyms]                    [k] tick_sched_timer
     0.54%     0.02%  GC Thread#4      [kernel.kallsyms]                    [k] update_process_times
     0.54%     0.00%  GC Thread#2      [kernel.kallsyms]                    [k] tick_sched_timer
     0.54%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] __run_hrtimer
     0.54%     0.00%  GC Thread#10     [kernel.kallsyms]                    [k] tick_sched_timer
     0.54%     0.00%  GC Thread#7      [kernel.kallsyms]                    [k] tick_sched_timer
     0.54%     0.00%  GC Thread#8      [kernel.kallsyms]                    [k] tick_sched_handle
     0.54%     0.00%  GC Thread#3      [kernel.kallsyms]                    [k] __run_hrtimer
     0.54%     0.01%  GC Thread#18     [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.54%     0.00%  GC Thread#15     [kernel.kallsyms]                    [k] tick_sched_timer
     0.54%     0.46%  Executor task l  [kernel.kallsyms]                    [k] _raw_spin_lock
     0.54%     0.00%  GC Thread#21     [kernel.kallsyms]                    [k] __run_hrtimer
     0.54%     0.02%  GC Thread#13     [kernel.kallsyms]                    [k] update_process_times
     0.53%     0.02%  GC Thread#8      [kernel.kallsyms]                    [k] update_process_times
     0.53%     0.00%  GC Thread#12     [kernel.kallsyms]                    [k] __run_hrtimer
     0.53%     0.00%  GC Thread#14     [kernel.kallsyms]                    [k] tick_sched_handle
     0.53%     0.00%  GC Thread#1      [kernel.kallsyms]                    [k] __run_hrtimer
     0.53%     0.01%  GC Thread#19     [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.52%     0.00%  GC Thread#18     [kernel.kallsyms]                    [k] __run_hrtimer
     0.52%     0.02%  GC Thread#14     [kernel.kallsyms]                    [k] update_process_times
     0.52%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] tick_sched_timer
     0.52%     0.00%  GC Thread#22     [kernel.kallsyms]                    [k] tick_sched_handle
     0.52%     0.02%  GC Thread#0      [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.52%     0.02%  swapper          [kernel.kallsyms]                    [k] _nohz_idle_balance.constprop.0.isra.0
     0.52%     0.00%  VM Thread        [kernel.kallsyms]                    [k] entry_SYSCALL_64_after_hwframe
     0.52%     0.00%  VM Thread        [kernel.kallsyms]                    [k] do_syscall_64
     0.52%     0.01%  Executor task l  [kernel.kallsyms]                    [k] alloc_empty_file
     0.52%     0.00%  G1 Refine#1      [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
     0.52%     0.01%  Executor task l  [kernel.kallsyms]                    [k] open_last_lookups
     0.52%     0.00%  GC Thread#3      [kernel.kallsyms]                    [k] tick_sched_timer
     0.51%     0.00%  GC Thread#21     [kernel.kallsyms]                    [k] tick_sched_timer
     0.51%     0.00%  GC Thread#2      [kernel.kallsyms]                    [k] tick_sched_handle
     0.51%     0.00%  GC Thread#9      [kernel.kallsyms]                    [k] tick_sched_handle
     0.51%     0.01%  GC Thread#5      [kernel.kallsyms]                    [k] __hrtimer_run_queues
     0.51%     0.00%  GC Thread#7      [kernel.kallsyms]                    [k] tick_sched_handle
