# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 480K of event 'cycles'
# Event count (approx.): 7952426267240
#
# Children      Self  Command          Shared Object       Symbol                                             
# ........  ........  ...............  ..................  ...................................................
#
     1.76%     0.03%  pool-4-thread-1  [kernel.kallsyms]   [k] do_user_addr_fault
     1.72%     1.71%  java             [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     1.67%     0.04%  pool-4-thread-1  [kernel.kallsyms]   [k] handle_mm_fault
     1.66%     0.34%  pool-4-thread-1  [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     1.63%     0.21%  localfetcher#1   [kernel.kallsyms]   [k] get_page_from_freelist
     1.62%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] workingset_refault
     1.59%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     1.54%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_da_write_end
     1.54%     0.00%  java             [kernel.kallsyms]   [k] __alloc_pages_slowpath.constprop.0
     1.52%     0.03%  pool-4-thread-1  [kernel.kallsyms]   [k] generic_write_end
     1.51%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ksys_write
     1.51%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __x64_sys_write
     1.51%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] vfs_write
     1.51%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] new_sync_write
     1.51%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_file_write_iter
     1.51%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_buffered_write_iter
     1.51%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] generic_perform_write
     1.49%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] filemap_get_pages
     1.48%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] filemap_read
     1.48%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] __x64_sys_read
     1.48%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_file_read_iter
     1.48%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] generic_file_read_iter
     1.48%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ksys_read
     1.48%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] new_sync_read
     1.48%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] vfs_read
     1.46%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] page_cache_ra_unbounded
     1.45%     1.02%  pool-4-thread-1  [kernel.kallsyms]   [k] __add_to_page_cache_locked
     1.45%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ondemand_readahead
     1.45%     0.10%  localfetcher#1   [kernel.kallsyms]   [k] add_to_page_cache_lru
     1.42%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] do_swap_page
     1.39%     0.00%  java             [kernel.kallsyms]   [k] try_to_free_pages
     1.39%     0.00%  java             [kernel.kallsyms]   [k] shrink_node
     1.39%     0.00%  java             [kernel.kallsyms]   [k] do_try_to_free_pages
     1.38%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] page_cache_ra_unbounded
     1.37%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] filemap_get_pages
     1.37%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ondemand_readahead
     1.37%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] page_cache_async_ra
     1.34%     0.21%  pool-4-thread-1  [kernel.kallsyms]   [k] __handle_mm_fault
     1.30%     1.30%  swapper          [unknown]           [.] 0000000000000000
     1.30%     0.01%  java             [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     1.29%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] swapin_readahead
     1.28%     0.01%  java             [kernel.kallsyms]   [k] do_syscall_64
     1.27%     0.01%  java             [kernel.kallsyms]   [k] shrink_lruvec
     1.26%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] page_cache_async_ra
     1.24%     0.03%  java             [kernel.kallsyms]   [k] asm_sysvec_call_function
     1.22%     0.02%  localfetcher#1   [kernel.kallsyms]   [k] alloc_pages
     1.22%     0.05%  LocalJobRunner   [kernel.kallsyms]   [k] add_to_page_cache_lru
     1.22%     1.21%  pool-4-thread-1  [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     1.21%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __page_cache_alloc
     1.16%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __read_swap_cache_async
     1.15%     1.13%  localfetcher#1   [kernel.kallsyms]   [k] clear_page_erms
     1.13%     0.04%  pool-4-thread-1  [kernel.kallsyms]   [k] __mark_inode_dirty
     1.11%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] __alloc_pages
     1.10%     0.11%  java             [kernel.kallsyms]   [k] _raw_spin_lock_irq
     1.09%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_dirty_inode
     1.07%     1.05%  java             [kernel.kallsyms]   [k] up_read
     1.05%     0.70%  localfetcher#1   [kernel.kallsyms]   [k] __add_to_page_cache_locked
     1.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]   [k] __alloc_pages
     1.03%     0.01%  java             [kernel.kallsyms]   [k] sysvec_call_function
     1.03%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] cgroup_rstat_flush_irqsafe
     1.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] asm_exc_page_fault
     0.98%     0.00%  VM Thread        [kernel.kallsyms]   [k] exc_page_fault
     0.97%     0.02%  localfetcher#1   [kernel.kallsyms]   [k] workingset_refault
     0.97%     0.97%  pool-4-thread-1  [kernel.kallsyms]   [k] copy_user_enhanced_fast_string
     0.96%     0.00%  VM Thread        [kernel.kallsyms]   [k] do_user_addr_fault
     0.96%     0.51%  java             [kernel.kallsyms]   [k] _raw_spin_lock
     0.95%     0.13%  pool-4-thread-1  [kernel.kallsyms]   [k] get_page_from_freelist
     0.95%     0.01%  VM Thread        [kernel.kallsyms]   [k] handle_mm_fault
     0.93%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] asm_exc_page_fault
     0.93%     0.02%  pool-4-thread-1  [kernel.kallsyms]   [k] alloc_pages
     0.92%     0.03%  VM Thread        [kernel.kallsyms]   [k] __handle_mm_fault
     0.92%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] alloc_pages_vma
     0.91%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] workingset_refault
     0.91%     0.48%  java             [kernel.kallsyms]   [k] cgroup_rstat_updated
     0.90%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     0.90%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] cgroup_rstat_flush_irqsafe
     0.90%     0.09%  pool-4-thread-1  [kernel.kallsyms]   [k] balance_dirty_pages_ratelimited
     0.89%     0.01%  java             [kernel.kallsyms]   [k] __sysvec_call_function
     0.88%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] alloc_pages
     0.87%     0.08%  java             [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     0.87%     0.00%  java             [kernel.kallsyms]   [k] generic_smp_call_function_single_interrupt
     0.84%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] exc_page_fault
     0.82%     0.14%  localfetcher#1   [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     0.81%     0.81%  LocalJobRunner   [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.81%     0.06%  localfetcher#1   [kernel.kallsyms]   [k] __mem_cgroup_charge
     0.81%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] do_user_addr_fault
     0.80%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     0.79%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_da_write_begin
     0.78%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] balance_dirty_pages
     0.77%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] mem_cgroup_wb_stats
     0.76%     0.00%  VM Thread        [kernel.kallsyms]   [k] do_swap_page
     0.76%     0.02%  LocalJobRunner   [kernel.kallsyms]   [k] handle_mm_fault
     0.75%     0.13%  LocalJobRunner   [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     0.74%     0.73%  java             [kernel.kallsyms]   [k] sync_regs
     0.73%     0.67%  LocalJobRunner   [kernel.kallsyms]   [k] copy_user_enhanced_fast_string
     0.72%     0.14%  pool-4-thread-1  [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.72%     0.00%  VM Thread        [kernel.kallsyms]   [k] swapin_readahead
     0.72%     0.24%  java             [kernel.kallsyms]   [k] __count_memcg_events
     0.72%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __alloc_pages_slowpath.constprop.0
     0.70%     0.03%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_block_write_begin
     0.69%     0.00%  kswapd0          [kernel.kallsyms]   [k] arch_tlbbatch_flush
     0.68%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] pagecache_get_page
     0.68%     0.01%  kswapd0          [kernel.kallsyms]   [k] native_flush_tlb_multi
     0.68%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] grab_cache_page_write_begin
     0.68%     0.17%  java             [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.67%     0.00%  VM Thread        [kernel.kallsyms]   [k] __read_swap_cache_async
     0.66%     0.27%  java             [kernel.kallsyms]   [k] flush_smp_call_function_queue
     0.66%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] try_to_free_pages
     0.66%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] do_try_to_free_pages
     0.66%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] shrink_node
     0.66%     0.00%  kswapd0          [kernel.kallsyms]   [k] try_to_unmap_flush_dirty
     0.66%     0.65%  localfetcher#1   [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     0.66%     0.08%  LocalJobRunner   [kernel.kallsyms]   [k] __handle_mm_fault
     0.66%     0.00%  kswapd0          [kernel.kallsyms]   [k] on_each_cpu_cond_mask
     0.65%     0.01%  java             [kernel.kallsyms]   [k] __x64_sys_sched_yield
     0.64%     0.01%  java             [kernel.kallsyms]   [k] schedule
     0.64%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] shrink_lruvec
     0.62%     0.04%  java             [kernel.kallsyms]   [k] lru_note_cost
     0.62%     0.11%  java             [kernel.kallsyms]   [k] __schedule
     0.62%     0.62%  pool-4-thread-1  [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.62%     0.19%  localfetcher#1   [kernel.kallsyms]   [k] charge_memcg
     0.62%     0.02%  java             [kernel.kallsyms]   [k] do_sched_yield
     0.62%     0.61%  pool-4-thread-1  [kernel.kallsyms]   [k] clear_page_erms
     0.61%     0.01%  VM Thread        [kernel.kallsyms]   [k] workingset_refault
     0.61%     0.01%  java             [kernel.kallsyms]   [k] find_vma
     0.61%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __alloc_pages_slowpath.constprop.0
     0.61%     0.00%  kswapd1          [kernel.kallsyms]   [k] arch_tlbbatch_flush
     0.60%     0.60%  java             [kernel.kallsyms]   [k] vmacache_find
     0.60%     0.02%  kswapd1          [kernel.kallsyms]   [k] native_flush_tlb_multi
     0.60%     0.02%  java             [kernel.kallsyms]   [k] native_flush_tlb_multi
     0.60%     0.54%  kswapd0          [kernel.kallsyms]   [k] smp_call_function_many_cond
     0.59%     0.59%  localfetcher#1   [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.59%     0.59%  LocalJobRunner   [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     0.59%     0.00%  VM Thread        [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     0.59%     0.00%  VM Thread        [kernel.kallsyms]   [k] cgroup_rstat_flush_irqsafe
     0.59%     0.01%  java             [kernel.kallsyms]   [k] syscall_exit_to_user_mode
     0.58%     0.00%  kswapd1          [kernel.kallsyms]   [k] try_to_unmap_flush_dirty
     0.58%     0.00%  kswapd1          [kernel.kallsyms]   [k] on_each_cpu_cond_mask
     0.57%     0.00%  java             [kernel.kallsyms]   [k] on_each_cpu_cond_mask
     0.56%     0.00%  java             [kernel.kallsyms]   [k] asm_sysvec_apic_timer_interrupt
     0.55%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] __ext4_mark_inode_dirty
     0.55%     0.00%  java             [kernel.kallsyms]   [k] sysvec_apic_timer_interrupt
     0.55%     0.01%  java             [kernel.kallsyms]   [k] shrink_page_list
     0.54%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] asm_sysvec_apic_timer_interrupt
     0.54%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] sysvec_apic_timer_interrupt
     0.54%     0.02%  LocalJobRunner   [kernel.kallsyms]   [k] _raw_spin_lock_irq
     0.53%     0.11%  VM Thread        [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     0.52%     0.00%  java             [kernel.kallsyms]   [k] get_signal
     0.52%     0.00%  java             [kernel.kallsyms]   [k] arch_do_signal_or_restart
     0.52%     0.00%  java             [kernel.kallsyms]   [k] do_group_exit
     0.52%     0.00%  java             [kernel.kallsyms]   [k] do_exit
     0.52%     0.00%  java             [kernel.kallsyms]   [k] exit_mmap
     0.52%     0.00%  java             [kernel.kallsyms]   [k] mmput
     0.52%     0.00%  java             [kernel.kallsyms]   [k] unmap_single_vma
     0.52%     0.00%  java             [kernel.kallsyms]   [k] unmap_vmas
     0.52%     0.11%  java             [kernel.kallsyms]   [k] unmap_page_range
     0.51%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] do_swap_page
     0.51%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     0.50%     0.44%  kswapd1          [kernel.kallsyms]   [k] smp_call_function_many_cond
     0.49%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] irqentry_exit
     0.49%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] irqentry_exit_to_user_mode
     0.49%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] task_work_run
     0.49%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] task_numa_work
     0.49%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] change_prot_numa
     0.49%     0.00%  java             [kernel.kallsyms]   [k] do_wp_page
     0.48%     0.00%  java             [kernel.kallsyms]   [k] wp_page_copy
     0.48%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] do_syscall_64
     0.48%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     0.48%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] __x64_sys_write
     0.48%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ksys_write
     0.48%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] vfs_write
     0.48%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_buffered_write_iter
     0.48%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_file_write_iter
     0.48%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] new_sync_write
     0.48%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] generic_perform_write
     0.47%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] swapin_readahead
     0.46%     0.01%  kswapd1          [kernel.kallsyms]   [k] rmap_walk
     0.46%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __page_cache_alloc
     0.46%     0.02%  kswapd1          [kernel.kallsyms]   [k] shrink_active_list
     0.46%     0.00%  kswapd0          [kernel.kallsyms]   [k] rmap_walk
     0.44%     0.02%  kswapd0          [kernel.kallsyms]   [k] shrink_active_list
     0.43%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] __read_swap_cache_async
     0.43%     0.34%  java             [kernel.kallsyms]   [k] smp_call_function_many_cond
     0.43%     0.40%  LocalJobRunner   [kernel.kallsyms]   [k] change_protection
     0.42%     0.07%  java             [kernel.kallsyms]   [k] get_page_from_freelist
     0.42%     0.04%  LocalJobRunner   [kernel.kallsyms]   [k] get_page_from_freelist
     0.42%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] asm_sysvec_apic_timer_interrupt
     0.41%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] sysvec_apic_timer_interrupt
     0.41%     0.21%  java             [kernel.kallsyms]   [k] flush_tlb_func
     0.41%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] try_to_free_pages
     0.41%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] shrink_node
     0.41%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] do_try_to_free_pages
     0.41%     0.01%  java             [kernel.kallsyms]   [k] lru_note_cost_page
     0.40%     0.40%  VM Thread        [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     0.40%     0.38%  pool-4-thread-1  [kernel.kallsyms]   [k] _raw_spin_lock
     0.40%     0.02%  java             [kernel.kallsyms]   [k] swap_readpage
     0.39%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     0.38%     0.00%  kcompactd0       [kernel.kallsyms]   [k] kcompactd
     0.38%     0.00%  kcompactd0       [kernel.kallsyms]   [k] kthread
     0.38%     0.00%  kcompactd0       [kernel.kallsyms]   [k] ret_from_fork
     0.38%     0.00%  kcompactd0       [kernel.kallsyms]   [k] compact_zone
     0.38%     0.00%  kcompactd0       [kernel.kallsyms]   [k] proactive_compact_node
     0.38%     0.06%  pool-4-thread-1  [kernel.kallsyms]   [k] __block_commit_write.constprop.0.isra.0
     0.38%     0.04%  localfetcher#1   [kernel.kallsyms]   [k] lru_cache_add
     0.38%     0.01%  java             [kernel.kallsyms]   [k] ptep_clear_flush
     0.38%     0.03%  kswapd1          [kernel.kallsyms]   [k] page_referenced
     0.38%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] shrink_lruvec
     0.38%     0.00%  java             [kernel.kallsyms]   [k] flush_tlb_mm_range
     0.37%     0.03%  java             [kernel.kallsyms]   [k] migrate_misplaced_page
     0.37%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] irqentry_exit
     0.37%     0.03%  kswapd0          [kernel.kallsyms]   [k] page_referenced
     0.37%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] task_work_run
     0.37%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] task_numa_work
     0.37%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] irqentry_exit_to_user_mode
     0.37%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] change_prot_numa
     0.37%     0.03%  kswapd0          [kernel.kallsyms]   [k] rmap_walk_anon
     0.37%     0.03%  kswapd0          [kernel.kallsyms]   [k] __remove_mapping
     0.36%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] __ext4_journal_start_sb
     0.36%     0.01%  kcompactd0       [kernel.kallsyms]   [k] migrate_pages
     0.36%     0.01%  kswapd0          [kernel.kallsyms]   [k] shrink_slab
     0.36%     0.01%  java             [kernel.kallsyms]   [k] __sysvec_apic_timer_interrupt
     0.35%     0.00%  kcompactd1       [kernel.kallsyms]   [k] kcompactd
     0.35%     0.00%  kcompactd1       [kernel.kallsyms]   [k] kthread
     0.35%     0.00%  kcompactd1       [kernel.kallsyms]   [k] ret_from_fork
     0.35%     0.00%  kcompactd1       [kernel.kallsyms]   [k] compact_zone
     0.35%     0.00%  kcompactd1       [kernel.kallsyms]   [k] proactive_compact_node
     0.35%     0.12%  localfetcher#1   [kernel.kallsyms]   [k] __pagevec_lru_add
     0.35%     0.32%  kswapd1          [kernel.kallsyms]   [k] isolate_lru_pages
     0.35%     0.07%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_da_get_block_prep
     0.35%     0.00%  java             [kernel.kallsyms]   [k] hrtimer_interrupt
     0.35%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     0.35%     0.14%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_mark_iloc_dirty
