# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 481K of event 'cycles'
# Event count (approx.): 7914919367528
#
# Children      Self  Command          Shared Object       Symbol                                             
# ........  ........  ...............  ..................  ...................................................
#
     2.69%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] new_sync_read
     2.69%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] generic_file_read_iter
     2.69%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_file_read_iter
     2.69%     0.02%  LocalJobRunner   [kernel.kallsyms]   [k] filemap_read
     2.52%     0.01%  java             [kernel.kallsyms]   [k] swapin_readahead
     2.39%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] do_swap_page
     2.33%     0.18%  kswapd1          [kernel.kallsyms]   [k] shrink_page_list
     2.22%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] __x64_sys_read
     2.22%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ksys_read
     2.22%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] vfs_read
     2.22%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_file_read_iter
     2.22%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] generic_file_read_iter
     2.22%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] new_sync_read
     2.22%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] filemap_read
     2.20%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] swapin_readahead
     2.17%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] workingset_refault
     2.14%     0.00%  java             [kernel.kallsyms]   [k] __read_swap_cache_async
     2.13%     0.06%  localfetcher#1   [kernel.kallsyms]   [k] __alloc_pages
     2.13%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     2.12%     0.06%  LocalJobRunner   [kernel.kallsyms]   [k] add_to_page_cache_lru
     2.06%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] filemap_get_pages
     2.04%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] page_cache_ra_unbounded
     2.03%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __read_swap_cache_async
     2.02%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ondemand_readahead
     2.01%     0.22%  localfetcher#1   [kernel.kallsyms]   [k] get_page_from_freelist
     2.00%     0.02%  pool-4-thread-1  [kernel.kallsyms]   [k] asm_exc_page_fault
     2.00%     0.42%  pool-4-thread-1  [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     1.97%     0.02%  pool-4-thread-1  [kernel.kallsyms]   [k] page_cache_ra_unbounded
     1.97%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] filemap_get_pages
     1.97%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ondemand_readahead
     1.96%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] page_cache_async_ra
     1.90%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] page_cache_async_ra
     1.87%     0.13%  kswapd0          [kernel.kallsyms]   [k] shrink_page_list
     1.86%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] workingset_refault
     1.83%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] exc_page_fault
     1.79%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __x64_sys_write
     1.79%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ksys_write
     1.79%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] vfs_write
     1.79%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] new_sync_write
     1.79%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_buffered_write_iter
     1.79%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_file_write_iter
     1.79%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] generic_perform_write
     1.77%     0.03%  pool-4-thread-1  [kernel.kallsyms]   [k] do_user_addr_fault
     1.77%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     1.77%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] cgroup_rstat_flush_irqsafe
     1.70%     0.03%  pool-4-thread-1  [kernel.kallsyms]   [k] handle_mm_fault
     1.68%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] cgroup_rstat_flush_irqsafe
     1.67%     0.04%  java             [kernel.kallsyms]   [k] workingset_refault
     1.59%     0.25%  localfetcher#1   [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     1.58%     1.11%  pool-4-thread-1  [kernel.kallsyms]   [k] __add_to_page_cache_locked
     1.56%     0.03%  LocalJobRunner   [kernel.kallsyms]   [k] workingset_refault
     1.53%     0.12%  localfetcher#1   [kernel.kallsyms]   [k] add_to_page_cache_lru
     1.49%     0.02%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_da_write_end
     1.47%     1.45%  localfetcher#1   [kernel.kallsyms]   [k] clear_page_erms
     1.46%     0.03%  pool-4-thread-1  [kernel.kallsyms]   [k] generic_write_end
     1.45%     1.44%  pool-4-thread-1  [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     1.44%     1.43%  java             [kernel.kallsyms]   [k] up_read
     1.43%     0.00%  java             [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     1.42%     0.00%  java             [kernel.kallsyms]   [k] cgroup_rstat_flush_irqsafe
     1.37%     0.21%  pool-4-thread-1  [kernel.kallsyms]   [k] __handle_mm_fault
     1.37%     1.36%  pool-4-thread-1  [kernel.kallsyms]   [k] copy_user_enhanced_fast_string
     1.36%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     1.30%     1.29%  localfetcher#1   [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     1.27%     0.23%  java             [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     1.26%     0.23%  LocalJobRunner   [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     1.24%     0.00%  swapper          [kernel.kallsyms]   [k] arch_call_rest_init
     1.24%     0.00%  swapper          [kernel.kallsyms]   [k] rest_init
     1.24%     0.00%  swapper          [kernel.kallsyms]   [k] start_kernel
     1.24%     0.00%  swapper          [kernel.kallsyms]   [k] x86_64_start_kernel
     1.24%     0.00%  swapper          [kernel.kallsyms]   [k] x86_64_start_reservations
     1.21%     0.01%  java             [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     1.20%     0.01%  java             [kernel.kallsyms]   [k] do_syscall_64
     1.20%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] alloc_pages
     1.19%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __page_cache_alloc
     1.13%     0.73%  localfetcher#1   [kernel.kallsyms]   [k] __add_to_page_cache_locked
     1.09%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] do_syscall_64
     1.09%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     1.08%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] vfs_write
     1.08%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] __x64_sys_write
     1.08%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ksys_write
     1.08%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_buffered_write_iter
     1.08%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_file_write_iter
     1.08%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] new_sync_write
     1.08%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] generic_perform_write
     1.07%     0.04%  pool-4-thread-1  [kernel.kallsyms]   [k] __mark_inode_dirty
     1.03%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_dirty_inode
     1.01%     0.04%  pool-4-thread-1  [kernel.kallsyms]   [k] __alloc_pages
     0.98%     0.98%  java             [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     0.98%     0.98%  LocalJobRunner   [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     0.97%     0.02%  pool-4-thread-1  [kernel.kallsyms]   [k] alloc_pages
     0.97%     0.02%  localfetcher#1   [kernel.kallsyms]   [k] alloc_pages_vma
     0.96%     0.54%  java             [kernel.kallsyms]   [k] cgroup_rstat_updated
     0.96%     0.96%  swapper          [unknown]           [.] 0000000000000000
     0.95%     0.08%  localfetcher#1   [kernel.kallsyms]   [k] __mem_cgroup_charge
     0.94%     0.93%  java             [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.93%     0.12%  pool-4-thread-1  [kernel.kallsyms]   [k] get_page_from_freelist
     0.88%     0.02%  java             [kernel.kallsyms]   [k] asm_sysvec_call_function
     0.87%     0.01%  java             [kernel.kallsyms]   [k] find_vma
     0.87%     0.86%  java             [kernel.kallsyms]   [k] vmacache_find
     0.80%     0.10%  pool-4-thread-1  [kernel.kallsyms]   [k] balance_dirty_pages_ratelimited
     0.80%     0.79%  LocalJobRunner   [kernel.kallsyms]   [k] copy_user_enhanced_fast_string
     0.79%     0.39%  java             [kernel.kallsyms]   [k] _raw_spin_lock
     0.79%     0.78%  java             [kernel.kallsyms]   [k] sync_regs
     0.76%     0.24%  java             [kernel.kallsyms]   [k] __count_memcg_events
     0.75%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] do_swap_page
     0.74%     0.07%  java             [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     0.73%     0.01%  java             [kernel.kallsyms]   [k] sysvec_call_function
     0.73%     0.15%  pool-4-thread-1  [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.72%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_da_write_begin
     0.71%     0.23%  localfetcher#1   [kernel.kallsyms]   [k] charge_memcg
     0.69%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] balance_dirty_pages
     0.68%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] mem_cgroup_wb_stats
     0.68%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] swapin_readahead
     0.66%     0.03%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_block_write_begin
     0.63%     0.01%  java             [kernel.kallsyms]   [k] __x64_sys_sched_yield
     0.63%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] __read_swap_cache_async
     0.63%     0.00%  java             [kernel.kallsyms]   [k] asm_sysvec_apic_timer_interrupt
     0.63%     0.01%  java             [kernel.kallsyms]   [k] __sysvec_call_function
     0.62%     0.00%  java             [kernel.kallsyms]   [k] sysvec_apic_timer_interrupt
     0.62%     0.61%  pool-4-thread-1  [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.61%     0.00%  java             [kernel.kallsyms]   [k] generic_smp_call_function_single_interrupt
     0.61%     0.00%  VM Thread        [kernel.kallsyms]   [k] asm_exc_page_fault
     0.61%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] asm_sysvec_apic_timer_interrupt
     0.61%     0.02%  java             [kernel.kallsyms]   [k] do_sched_yield
     0.61%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] sysvec_apic_timer_interrupt
     0.59%     0.00%  VM Thread        [kernel.kallsyms]   [k] exc_page_fault
     0.59%     0.59%  pool-4-thread-1  [kernel.kallsyms]   [k] clear_page_erms
     0.58%     0.00%  VM Thread        [kernel.kallsyms]   [k] do_user_addr_fault
     0.58%     0.04%  java             [kernel.kallsyms]   [k] migrate_misplaced_page
     0.58%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] pagecache_get_page
     0.57%     0.00%  VM Thread        [kernel.kallsyms]   [k] handle_mm_fault
     0.57%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] grab_cache_page_write_begin
     0.57%     0.01%  java             [kernel.kallsyms]   [k] schedule
     0.56%     0.10%  java             [kernel.kallsyms]   [k] __schedule
     0.55%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     0.55%     0.02%  VM Thread        [kernel.kallsyms]   [k] __handle_mm_fault
     0.53%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] irqentry_exit
     0.53%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] irqentry_exit_to_user_mode
     0.53%     0.17%  java             [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.53%     0.50%  pool-4-thread-1  [kernel.kallsyms]   [k] _raw_spin_lock
     0.53%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] task_work_run
     0.53%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] task_numa_work
     0.53%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] change_prot_numa
     0.51%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] __ext4_mark_inode_dirty
     0.51%     0.01%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_da_write_begin
     0.50%     0.01%  kswapd1          [kernel.kallsyms]   [k] rmap_walk
     0.50%     0.00%  java             [kernel.kallsyms]   [k] syscall_exit_to_user_mode
     0.49%     0.00%  kswapd1          [kernel.kallsyms]   [k] arch_tlbbatch_flush
     0.49%     0.01%  kswapd1          [kernel.kallsyms]   [k] native_flush_tlb_multi
     0.48%     0.02%  kswapd1          [kernel.kallsyms]   [k] shrink_active_list
     0.48%     0.00%  kswapd1          [kernel.kallsyms]   [k] on_each_cpu_cond_mask
     0.47%     0.00%  kswapd1          [kernel.kallsyms]   [k] try_to_unmap_flush_dirty
     0.47%     0.19%  java             [kernel.kallsyms]   [k] flush_smp_call_function_queue
     0.46%     0.42%  LocalJobRunner   [kernel.kallsyms]   [k] change_protection
     0.46%     0.04%  java             [kernel.kallsyms]   [k] migrate_pages
     0.45%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] __alloc_pages
     0.45%     0.02%  kswapd0          [kernel.kallsyms]   [k] shrink_active_list
     0.45%     0.01%  kswapd0          [kernel.kallsyms]   [k] rmap_walk
     0.45%     0.25%  LocalJobRunner   [kernel.kallsyms]   [k] __add_to_page_cache_locked
     0.44%     0.00%  kswapd0          [kernel.kallsyms]   [k] arch_tlbbatch_flush
     0.44%     0.01%  kswapd0          [kernel.kallsyms]   [k] native_flush_tlb_multi
     0.44%     0.40%  kswapd1          [kernel.kallsyms]   [k] smp_call_function_many_cond
     0.44%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] alloc_pages
     0.43%     0.00%  VM Thread        [kernel.kallsyms]   [k] do_swap_page
     0.43%     0.00%  kswapd0          [kernel.kallsyms]   [k] try_to_unmap_flush_dirty
     0.43%     0.00%  java             [kernel.kallsyms]   [k] arch_do_signal_or_restart
     0.43%     0.00%  java             [kernel.kallsyms]   [k] get_signal
     0.43%     0.00%  java             [kernel.kallsyms]   [k] do_exit
     0.43%     0.00%  java             [kernel.kallsyms]   [k] do_group_exit
     0.43%     0.43%  LocalJobRunner   [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.43%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] kthread
     0.43%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] ret_from_fork
     0.43%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] worker_thread
     0.42%     0.00%  java             [kernel.kallsyms]   [k] exit_mmap
     0.42%     0.00%  java             [kernel.kallsyms]   [k] mmput
     0.42%     0.00%  java             [kernel.kallsyms]   [k] unmap_single_vma
     0.42%     0.00%  java             [kernel.kallsyms]   [k] unmap_vmas
     0.42%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] asm_sysvec_apic_timer_interrupt
     0.42%     0.08%  java             [kernel.kallsyms]   [k] unmap_page_range
     0.42%     0.00%  kswapd0          [kernel.kallsyms]   [k] on_each_cpu_cond_mask
     0.42%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] process_one_work
     0.42%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] ext4_end_io_rsv_work
     0.42%     0.42%  localfetcher#1   [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.42%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] sysvec_apic_timer_interrupt
     0.42%     0.01%  java             [kernel.kallsyms]   [k] __sysvec_apic_timer_interrupt
     0.42%     0.01%  java             [kernel.kallsyms]   [k] __alloc_pages
     0.42%     0.01%  pool-4-thread-1  [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     0.41%     0.03%  LocalJobRunner   [kernel.kallsyms]   [k] get_page_from_freelist
     0.41%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] ext4_release_io_end
     0.41%     0.01%  java             [kernel.kallsyms]   [k] hrtimer_interrupt
     0.41%     0.03%  kswapd1          [kernel.kallsyms]   [k] page_referenced
     0.41%     0.09%  kworker/u96:0-e  [kernel.kallsyms]   [k] ext4_finish_bio
     0.41%     0.04%  localfetcher#1   [kernel.kallsyms]   [k] lru_cache_add
     0.41%     0.03%  kswapd1          [kernel.kallsyms]   [k] rmap_walk_anon
     0.40%     0.35%  kswapd0          [kernel.kallsyms]   [k] isolate_lru_pages
     0.40%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] asm_exc_page_fault
     0.40%     0.36%  kswapd1          [kernel.kallsyms]   [k] isolate_lru_pages
     0.40%     0.00%  VM Thread        [kernel.kallsyms]   [k] swapin_readahead
     0.40%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] task_work_run
     0.40%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] task_numa_work
     0.40%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] change_prot_numa
     0.39%     0.07%  localfetcher#1   [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.39%     0.01%  localfetcher#1   [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     0.39%     0.03%  kswapd0          [kernel.kallsyms]   [k] page_referenced
     0.39%     0.06%  pool-4-thread-1  [kernel.kallsyms]   [k] __block_commit_write.constprop.0.isra.0
     0.38%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] grab_cache_page_write_begin
     0.38%     0.34%  kswapd0          [kernel.kallsyms]   [k] smp_call_function_many_cond
     0.38%     0.01%  InMemoryMerger   [kernel.kallsyms]   [k] pagecache_get_page
     0.38%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] task_work_run
     0.38%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] task_numa_work
     0.38%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] change_prot_numa
     0.38%     0.14%  localfetcher#1   [kernel.kallsyms]   [k] __pagevec_lru_add
     0.38%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] irqentry_exit
     0.38%     0.02%  LocalJobRunner   [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.37%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] irqentry_exit_to_user_mode
     0.37%     0.00%  java             [kernel.kallsyms]   [k] do_wp_page
     0.37%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] asm_exc_page_fault
     0.37%     0.00%  java             [kernel.kallsyms]   [k] wp_page_copy
     0.37%     0.00%  VM Thread        [kernel.kallsyms]   [k] __read_swap_cache_async
     0.37%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] exc_page_fault
     0.37%     0.03%  kswapd1          [kernel.kallsyms]   [k] __remove_mapping
     0.37%     0.03%  kswapd0          [kernel.kallsyms]   [k] rmap_walk_anon
     0.36%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __vm_munmap
     0.36%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __x64_sys_munmap
     0.36%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __do_munmap
     0.36%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] unmap_region
     0.36%     0.03%  LocalJobRunner   [kernel.kallsyms]   [k] balance_dirty_pages_ratelimited
     0.36%     0.01%  java             [kernel.kallsyms]   [k] alloc_pages_vma
     0.36%     0.01%  java             [kernel.kallsyms]   [k] __hrtimer_run_queues
     0.36%     0.34%  localfetcher#1   [kernel.kallsyms]   [k] change_protection
     0.35%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] do_user_addr_fault
     0.35%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] exc_page_fault
     0.35%     0.34%  pool-4-thread-1  [kernel.kallsyms]   [k] change_protection
     0.35%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] handle_mm_fault
     0.35%     0.00%  VM Thread        [kernel.kallsyms]   [k] workingset_refault
     0.34%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] __handle_mm_fault
     0.34%     0.10%  localfetcher#1   [kernel.kallsyms]   [k] cgroup_rstat_updated
     0.34%     0.00%  VM Thread        [kernel.kallsyms]   [k] cgroup_rstat_flush_irqsafe
     0.34%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] __ext4_journal_start_sb
     0.34%     0.00%  VM Thread        [kernel.kallsyms]   [k] mem_cgroup_flush_stats
     0.33%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_da_write_end
     0.33%     0.07%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_da_get_block_prep
     0.33%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] do_user_addr_fault
     0.33%     0.03%  pool-4-thread-1  [kernel.kallsyms]   [k] mark_buffer_dirty
     0.33%     0.33%  localfetcher#1   [kernel.kallsyms]   [k] native_irq_return_iret
     0.33%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] balance_dirty_pages
     0.33%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] mem_cgroup_wb_stats
     0.33%     0.01%  LocalJobRunner   [kernel.kallsyms]   [k] generic_write_end
     0.32%     0.13%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_mark_iloc_dirty
     0.31%     0.02%  pool-4-thread-1  [kernel.kallsyms]   [k] jbd2__journal_start
     0.31%     0.12%  pool-4-thread-1  [kernel.kallsyms]   [k] cgroup_rstat_updated
     0.31%     0.00%  kcompactd1       [kernel.kallsyms]   [k] kcompactd
