# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 865K of event 'cycles'
# Event count (approx.): 1671706037415
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                      
# ........  ........  ...............  ................................................  ............................................................................................................................................................
#
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] __update_blocked_others
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] blk_bvec_map_sg
     0.00%     0.00%  GC Thread#8      libjvm.so                                         [.] _ZN17OverflowTaskQueueI8StarTaskL10MemoryType5ELj131072EE4pushES0_.constprop.563
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] rebalance_domains
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] native_apic_mem_write
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] calc_global_load_tick
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] account_process_tick
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] kick_ilb
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] idle_cpu
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] irq_exit_rcu
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] sch_direct_xmit
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] read_tsc
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] swake_up_one
     0.00%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] run_rebalance_domains
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] select_idle_cpu
     0.00%     0.00%  GC Thread#20     libjvm.so                                         [.] _ZN20G1ParScanThreadState20trim_queue_partiallyEv
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] profile_tick
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] amd_pmu_addr_offset
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] do_futex
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] rb_insert_color
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] irqtime_account_process_tick
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] timekeeping_update
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] sync_regs
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] cgroup_rstat_updated
     0.00%     0.00%  GC Thread#5      libjvm.so                                         [.] _ZN30OopOopIterateBackwardsDispatchI25G1ScanEvacuatedObjClosureE5Table25oop_oop_iterate_backwardsI13InstanceKlassP7oopDescEEvPS0_S6_P5Klass
     0.00%     0.00%  GC Thread#19     libjvm.so                                         [.] _ZN30OopOopIterateBackwardsDispatchI25G1ScanEvacuatedObjClosureE5Table25oop_oop_iterate_backwardsI13InstanceKlassP7oopDescEEvPS0_S6_P5Klass
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] _raw_read_lock
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] __accumulate_pelt_segments
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] __note_gp_changes
     0.00%     0.00%  GC Thread#21     [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] __sysvec_call_function_single
     0.00%     0.00%  top              [kernel.kallsyms]                                 [k] copy_user_generic_string
     0.00%     0.00%  top              [kernel.kallsyms]                                 [k] copy_page_to_iter
     0.00%     0.00%  top              [kernel.kallsyms]                                 [k] copy_page_to_iter_iovec
     0.00%     0.00%  top              [kernel.kallsyms]                                 [k] filemap_read
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]                                 [k] rcu_core
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]                                 [k] rcu_do_batch
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]                                 [k] run_ksoftirqd
     0.00%     0.00%  ksoftirqd/6      [kernel.kallsyms]                                 [k] smpboot_thread_fn
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] invoke_rcu_core.part.0
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] timekeeping_update
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] update_min_vruntime
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] rcu_do_batch
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] syscall_exit_work
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] __accumulate_pelt_segments
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] call_timer_fn
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] run_timer_softirq
     0.00%     0.00%  G1 Refine#9      libjvm.so                                         [.] _ZN28G1ConcurrentRefineOopClosure11do_oop_workIP7oopDescEEvPT_
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] run_timer_softirq
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] _raw_spin_lock_irq
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] timerqueue_del
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] reweight_entity
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] calc_global_load_tick
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] account_process_tick
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291cbb5d01
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] __fget_light
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] jbd2_journal_stop
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] native_apic_mem_write
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] native_apic_mem_write
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] rb_insert_color
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] ext4_da_map_blocks.constprop.0
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] acct_account_cputime
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291c571289
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] error_return
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                                 [k] syscall_exit_to_user_mode
     0.00%     0.00%  Executor task l  libjvm.so                                         [.] _ZN14JNIHandleBlock14allocate_blockEP6Thread
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] rcu_do_batch
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] account_process_tick
     0.00%     0.00%  G1 Conc#2        libjvm.so                                         [.] _ZN15ClassLoaderData7oops_doEP10OopClosurebb
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] swake_up_one
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] calc_load_nohz_start
     0.00%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] _raw_spin_lock_irqsave
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] update_min_vruntime
     0.00%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] account_process_tick
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  spark-listener-  [kernel.kallsyms]                                 [k] tick_sched_handle
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] __accumulate_pelt_segments
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] error_entry
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291d537fbd
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] nohz_balancer_kick
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] arch_scale_freq_tick
     0.00%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] rcu_do_batch
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] enqueue_task_fair
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] update_blocked_averages
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] run_rebalance_domains
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] sched_ttwu_pending
     0.00%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] futex_wait_setup
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] load_balance
     0.00%     0.00%  GC Thread#13     [kernel.kallsyms]                                 [k] hrtimer_forward
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] select_task_rq_fair
     0.00%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] timekeeping_update
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] kick_ilb
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291cad9521
     0.00%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] __update_blocked_others
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] detach_tasks
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] anon_vma_interval_tree_iter_first
     0.00%     0.00%  GC Thread#22     libjvm.so                                         [.] _ZN17OverflowTaskQueueI8StarTaskL10MemoryType5ELj131072EE4pushES0_.constprop.563
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] sync_regs
     0.00%     0.00%  GC Thread#21     [kernel.kallsyms]                                 [k] __accumulate_pelt_segments
     0.00%     0.00%  G1 Refine#21     [kernel.kallsyms]                                 [k] sched_slice
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  Finalizer        [kernel.kallsyms]                                 [k] scheduler_tick
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] rcu_qs
     0.00%     0.00%  G1 Conc#1        libjvm.so                                         [.] _ZN7Monitor7TrySpinEP6Thread.part.24
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] cgroup_throttle_swaprate
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] should_fail_alloc_page
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] ext4_inode_csum_set
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] try_to_wake_up
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] tick_sched_do_timer
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] net_rx_action
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291ce85b0c
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] __lock_text_start
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] rcu_qs
     0.00%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] native_sched_clock
     0.00%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]                                 [k] __d_lookup_rcu
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]                                 [k] lookup_fast
     0.00%     0.00%  G1 Conc#3        libjvm.so                                         [.] _ZN22G1RebuildRemSetClosure11do_oop_workIP7oopDescEEvPT_.isra.244
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] _raw_spin_lock_irq
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] update_min_vruntime
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] futex_wait_queue_me
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] update_rq_clock
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] cpumask_next_wrap
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] newidle_balance
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] sysvec_call_function_single
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] profile_tick
     0.00%     0.00%  GC Thread#6      [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  GC Thread#6      [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  GC Thread#16     libjvm.so                                         [.] _ZN30OopOopIterateBackwardsDispatchI25G1ScanEvacuatedObjClosureE5Table25oop_oop_iterate_backwardsI13InstanceKlassP7oopDescEEvPS0_S6_P5Klass
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] _raw_spin_lock_irqsave
     0.00%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] account_process_tick
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] native_sched_clock
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] wake_up_q
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] __isolate_lru_page_prepare
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] tick_program_event
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] account_process_tick
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] irq_work_tick
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] cgroup_rstat_updated
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] enqueue_hrtimer
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291d52c35f
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] put_prev_entity
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] __const_udelay
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291d5839a3
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] swake_up_one
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] __update_blocked_others
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] __schedule
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] rcu_nocb_flush_deferred_wakeup
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] call_timer_fn
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] PageHuge
     0.00%     0.00%  G1 Refine#14     [kernel.kallsyms]                                 [k] irq_work_tick
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] detach_tasks
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] _raw_spin_trylock
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] get_futex_key
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] lru_cache_add
     0.00%     0.00%  GC Thread#9      [kernel.kallsyms]                                 [k] irq_exit_rcu
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] timerqueue_del
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  GC Thread#5      [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] tick_program_event
     0.00%     0.00%  GC Thread#14     libjvm.so                                         [.] _ZN17OverflowTaskQueueI8StarTaskL10MemoryType5ELj131072EE4pushES0_.constprop.563
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] update_rq_clock
     0.00%     0.00%  GC Thread#6      [kernel.kallsyms]                                 [k] update_rq_clock
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] enqueue_hrtimer
     0.00%     0.00%  kworker/7:1-mm_  [kernel.kallsyms]                                 [k] worker_thread
     0.00%     0.00%  kworker/7:1-mm_  [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  kworker/7:1-mm_  [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] kick_ilb
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] account_process_tick
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] update_vsyscall
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] vma_interval_tree_subtree_search
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291d58ccb0
     0.00%     0.00%  Executor task l  liblz4-java-18418605088057599525.so               [.] 0x0000000000018e33
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291c4c4a94
     0.00%     0.00%  GC Thread#0      [kernel.kallsyms]                                 [k] reweight_entity
     0.00%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] syscall_exit_work
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  G1 Refine#13     libjvm.so                                         [.] _ZN17OtherRegionsTable13add_referenceEPvj
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291d49dc58
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] sched_clock_cpu
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] update_min_vruntime
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] __irqentry_text_end
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291d5383f5
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] select_idle_cpu
     0.00%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] syscall_trace_enter.constprop.0
     0.00%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] x86_pmu_disable
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] getrusage
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f29149600cb
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] __accumulate_pelt_segments
     0.00%     0.00%  G1 Refine#20     [kernel.kallsyms]                                 [k] timerqueue_del
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291ca33b40
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291c571281
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] timekeeping_update
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] error_return
     0.00%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] kmem_cache_free
     0.00%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] account_process_tick
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] __accumulate_pelt_segments
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] blk_mq_put_tag
     0.00%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] enqueue_task_fair
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] irq_exit_rcu
     0.00%     0.00%  GC Thread#13     libjvm.so                                         [.] _ZN30OopOopIterateBackwardsDispatchI25G1ScanEvacuatedObjClosureE5Table25oop_oop_iterate_backwardsI13InstanceKlassP7oopDescEEvPS0_S6_P5Klass
     0.00%     0.00%  Executor task l  libnio.so                                         [.] Java_sun_nio_fs_UnixNativeDispatcher_open0
     0.00%     0.00%  G1 Conc#0        libjvm.so                                         [.] _ZN22G1RebuildRemSetClosure11do_oop_workIP7oopDescEEvPT_.isra.244
     0.00%     0.00%  G1 Refine#14     libjvm.so                                         [.] _ZN22G1BlockOffsetTablePart37forward_to_block_containing_addr_slowEP8HeapWordS1_PKv
     0.00%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] __accumulate_pelt_segments
     0.00%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] sysvec_call_function_single
     0.00%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] __accumulate_pelt_segments
     0.00%     0.00%  GC Thread#17     [kernel.kallsyms]                                 [k] update_min_vruntime
     0.00%     0.00%  GC Thread#12     libjvm.so                                         [.] _ZN30OopOopIterateBackwardsDispatchI25G1ScanEvacuatedObjClosureE5Table25oop_oop_iterate_backwardsI13InstanceKlassP7oopDescEEvPS0_S6_P5Klass
     0.00%     0.00%  G1 Refine#19     [kernel.kallsyms]                                 [k] futex_wait
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] rcu_do_batch
     0.00%     0.00%  Executor task l  liblz4-java-18418605088057599525.so               [.] 0x0000000000018da0
     0.00%     0.00%  kworker/0:2-mm_  [kernel.kallsyms]                                 [k] memchr_inv
     0.00%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] rcu_qs
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] rcu_core
     0.00%     0.00%  G1 Refine#22     [kernel.kallsyms]                                 [k] _raw_spin_lock_irqsave
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291d538d23
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291d49dc6c
     0.00%     0.00%  G1 Refine#3      [kernel.kallsyms]                                 [k] __update_blocked_others
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] ext4_reserve_inode_write
     0.00%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] syscall_trace_enter.constprop.0
     0.00%     0.00%  GC Thread#22     [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  G1 Refine#13     [kernel.kallsyms]                                 [k] __irqentry_text_end
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] cpumask_next_and
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] update_rq_clock
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] do_poll.constprop.0
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] update_min_vruntime
     0.00%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] trigger_load_balance
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]                                 [k] worker_thread
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  kworker/17:1-mm  [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] rb_insert_color
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] __sysvec_call_function_single
     0.00%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] sysvec_call_function_single
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] do_filp_open
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] path_openat
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291cad9636
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] update_blocked_averages
     0.00%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] run_rebalance_domains
     0.00%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] reweight_entity
     0.00%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] __accumulate_pelt_segments
     0.00%     0.00%  kworker/u64:36-  [kernel.kallsyms]                                 [k] ext4_writepages
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] pick_next_entity
     0.00%     0.00%  Executor task l  [JIT] tid 1538                                    [.] 0x00007f291cbb56da
     0.00%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] calc_global_load_tick
     0.00%     0.00%  GC Thread#21     libjvm.so                                         [.] _ZN30OopOopIterateBackwardsDispatchI25G1ScanEvacuatedObjClosureE5Table25oop_oop_iterate_backwardsI13InstanceKlassP7oopDescEEvPS0_S6_P5Klass
     0.00%     0.00%  GC Thread#20     [kernel.kallsyms]                                 [k] trigger_load_balance
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] cgroup_rstat_updated
     0.00%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] select_idle_sibling
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] _raw_spin_lock_irq
     0.00%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] trigger_load_balance
     0.00%     0.00%  GC Thread#0      libjvm.so                                         [.] _ZN29G1ScanObjsDuringScanRSClosure11do_oop_workIP7oopDescEEvPT_
     0.00%     0.00%  sshd             [kernel.kallsyms]                                 [k] nf_conntrack_in
     0.00%     0.00%  GC Thread#8      [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  G1 Refine#4      libjvm.so                                         [.] _ZNK10HeapRegion10block_sizeEPK8HeapWord
     0.00%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] idle_cpu
     0.00%     0.00%  GC Thread#19     [kernel.kallsyms]                                 [k] run_rebalance_domains
     0.00%     0.00%  dag-scheduler-e  [kernel.kallsyms]                                 [k] futex_wait
     0.00%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] enqueue_task_fair
     0.00%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] ixgbe_msix_clean_rings
