# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 5706964198354
#
# Children      Self  Command          Shared Object                       Symbol                                                                                                                                                                                               
# ........  ........  ...............  ..................................  .....................................................................................................................................................................................................
#
    17.14%     0.00%  kswapd0          [kernel.kallsyms]                   [k] kswapd
    17.14%     0.00%  kswapd0          [kernel.kallsyms]                   [k] kthread
    17.14%     0.00%  kswapd0          [kernel.kallsyms]                   [k] ret_from_fork
    17.14%     0.00%  kswapd0          [kernel.kallsyms]                   [k] balance_pgdat
    16.38%     0.00%  kswapd0          [kernel.kallsyms]                   [k] shrink_node
    16.37%     0.01%  kswapd0          [kernel.kallsyms]                   [k] shrink_node_memcgs
    15.68%     0.01%  kswapd0          [kernel.kallsyms]                   [k] lru_gen_shrink_lruvec
    15.61%     0.06%  kswapd0          [kernel.kallsyms]                   [k] evict_pages
    13.66%     0.15%  kswapd0          [kernel.kallsyms]                   [k] shrink_page_list
    13.56%     0.04%  Executor task l  [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
    13.18%     0.02%  Executor task l  [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
    12.12%     0.02%  Executor task l  [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
    12.11%     0.02%  Executor task l  [kernel.kallsyms]                   [k] do_syscall_64
    11.74%     0.08%  Executor task l  [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
    11.58%     0.23%  Executor task l  [kernel.kallsyms]                   [k] hrtimer_interrupt
    10.30%     0.21%  Executor task l  [kernel.kallsyms]                   [k] __hrtimer_run_queues
    10.09%     0.02%  Executor task l  [kernel.kallsyms]                   [k] __run_hrtimer
     9.71%     0.02%  Executor task l  [kernel.kallsyms]                   [k] tick_sched_timer
     9.19%     0.02%  Executor task l  [kernel.kallsyms]                   [k] tick_sched_handle
     9.14%     0.40%  Executor task l  [kernel.kallsyms]                   [k] update_process_times
     9.01%     0.01%  Executor task l  [kernel.kallsyms]                   [k] ksys_read
     8.95%     0.02%  Executor task l  [kernel.kallsyms]                   [k] vfs_read
     8.89%     0.04%  Executor task l  [kernel.kallsyms]                   [k] new_sync_read
     8.83%     0.07%  Executor task l  [kernel.kallsyms]                   [k] filemap_read
     8.27%     0.01%  kswapd0          [kernel.kallsyms]                   [k] try_to_unmap_flush_dirty
     8.27%     0.03%  kswapd0          [kernel.kallsyms]                   [k] arch_tlbbatch_flush
     7.53%     0.00%  kswapd0          [kernel.kallsyms]                   [k] on_each_cpu_cond_mask
     7.52%     3.42%  kswapd0          [kernel.kallsyms]                   [k] smp_call_function_many_cond
     6.90%     0.04%  Executor task l  [kernel.kallsyms]                   [k] filemap_get_pages
     6.75%     0.23%  Executor task l  [kernel.kallsyms]                   [k] scheduler_tick
     5.65%     0.05%  Executor task l  [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     4.93%     0.01%  swapper          [kernel.kallsyms]                   [k] cpu_startup_entry
     4.93%     0.00%  swapper          [kernel.kallsyms]                   [k] secondary_startup_64_no_verify
     4.91%     0.02%  swapper          [kernel.kallsyms]                   [k] do_idle
     4.31%     0.03%  swapper          [kernel.kallsyms]                   [k] cpuidle_idle_call
     3.90%     0.00%  swapper          [kernel.kallsyms]                   [k] cpuidle_enter
     3.89%     0.06%  swapper          [kernel.kallsyms]                   [k] cpuidle_enter_state
     3.06%     0.29%  Executor task l  [kernel.kallsyms]                   [k] task_tick_fair
     2.67%     0.25%  Executor task l  [kernel.kallsyms]                   [k] perf_event_task_tick
     2.42%     0.99%  Executor task l  [kernel.kallsyms]                   [k] perf_adjust_freq_unthr_context
     2.10%     0.03%  kswapd0          [kernel.kallsyms]                   [k] rmap_walk_anon
     2.06%     0.02%  Executor task l  [kernel.kallsyms]                   [k] add_to_page_cache_lru
     2.01%     0.02%  Executor task l  [kernel.kallsyms]                   [k] read_pages
     2.00%     0.01%  Executor task l  [kernel.kallsyms]                   [k] asm_exc_page_fault
     1.97%     1.90%  kswapd0          [kernel.kallsyms]                   [k] llist_add_batch
     1.90%     0.01%  Executor task l  [kernel.kallsyms]                   [k] exc_page_fault
     1.86%     0.01%  Executor task l  [kernel.kallsyms]                   [k] do_user_addr_fault
     1.78%     0.03%  Executor task l  [kernel.kallsyms]                   [k] copy_page_to_iter
     1.77%     0.02%  kswapd0          [kernel.kallsyms]                   [k] default_send_IPI_mask_sequence_phys
     1.75%     0.02%  Executor task l  [kernel.kallsyms]                   [k] copy_page_to_iter_iovec
     1.73%     1.63%  Executor task l  [kernel.kallsyms]                   [k] copy_user_generic_string
     1.71%     0.00%  Executor task l  [kernel.kallsyms]                   [k] __x64_sys_openat
     1.71%     0.00%  Executor task l  [kernel.kallsyms]                   [k] do_sys_openat2
     1.69%     1.69%  kswapd0          [kernel.kallsyms]                   [k] __default_send_IPI_dest_field
     1.67%     0.02%  Executor task l  [kernel.kallsyms]                   [k] handle_mm_fault
     1.64%     0.00%  Executor task l  [kernel.kallsyms]                   [k] asm_common_interrupt
     1.62%     0.03%  Executor task l  [kernel.kallsyms]                   [k] __handle_mm_fault
     1.62%     0.31%  Executor task l  [kernel.kallsyms]                   [k] __irq_exit_rcu
     1.61%     0.08%  Executor task l  [kernel.kallsyms]                   [k] __alloc_pages
     1.58%     0.00%  kswapd0          [kernel.kallsyms]                   [k] isolate_pages
     1.56%     0.10%  kswapd0          [kernel.kallsyms]                   [k] scan_pages
     1.56%     0.01%  Executor task l  [kernel.kallsyms]                   [k] do_filp_open
     1.55%     0.01%  Executor task l  [kernel.kallsyms]                   [k] path_openat
     1.53%     0.62%  Executor task l  [kernel.kallsyms]                   [k] update_load_avg
     1.46%     0.03%  kswapd0          [kernel.kallsyms]                   [k] page_check_references.isra.0
     1.43%     0.03%  kswapd0          [kernel.kallsyms]                   [k] page_referenced
     1.41%     0.00%  Executor task l  [kernel.kallsyms]                   [k] common_interrupt
     1.29%     0.10%  Executor task l  [kernel.kallsyms]                   [k] ext4_mpage_readpages
     1.28%     0.04%  kswapd0          [kernel.kallsyms]                   [k] page_referenced_one
     1.25%     0.04%  Executor task l  [kernel.kallsyms]                   [k] schedule
     1.25%     0.01%  Executor task l  [kernel.kallsyms]                   [k] __common_interrupt
     1.24%     0.01%  Executor task l  [kernel.kallsyms]                   [k] handle_edge_irq
     1.23%     0.01%  Executor task l  [kernel.kallsyms]                   [k] amd_pmu_disable_all
     1.21%     0.15%  Executor task l  [kernel.kallsyms]                   [k] __schedule
     1.21%     0.01%  Executor task l  [kernel.kallsyms]                   [k] handle_irq_event
     1.20%     0.01%  swapper          [kernel.kallsyms]                   [k] asm_common_interrupt
     1.20%     0.02%  Executor task l  [kernel.kallsyms]                   [k] do_swap_page
     1.19%     0.01%  swapper          [kernel.kallsyms]                   [k] common_interrupt
     1.12%     1.12%  kswapd0          [kernel.kallsyms]                   [k] __list_del_entry_valid
     1.11%     0.02%  Executor task l  [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     1.10%     0.13%  Executor task l  [kernel.kallsyms]                   [k] asm_sysvec_call_function
     1.09%     0.00%  Executor task l  [kernel.kallsyms]                   [k] nvme_irq
     1.09%     0.11%  Executor task l  [kernel.kallsyms]                   [k] get_page_from_freelist
     1.09%     0.09%  Executor task l  [kernel.kallsyms]                   [k] nvme_process_cq
     1.06%     0.02%  swapper          [kernel.kallsyms]                   [k] __common_interrupt
     1.04%     0.01%  swapper          [kernel.kallsyms]                   [k] handle_edge_irq
     1.04%     0.09%  Executor task l  [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     1.02%     0.16%  Executor task l  [kernel.kallsyms]                   [k] __softirqentry_text_start
     1.02%     0.65%  kswapd0          [kernel.kallsyms]                   [k] lru_gen_scan_around
     1.02%     0.10%  Executor task l  [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     1.00%     0.01%  swapper          [kernel.kallsyms]                   [k] handle_irq_event
     0.99%     0.03%  swapper          [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.96%     0.02%  swapper          [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.96%     0.00%  swapper          [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.94%     0.00%  swapper          [kernel.kallsyms]                   [k] nvme_irq
     0.94%     0.13%  swapper          [kernel.kallsyms]                   [k] nvme_process_cq
     0.94%     0.06%  Executor task l  [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.92%     0.53%  Executor task l  [kernel.kallsyms]                   [k] account_user_time
     0.92%     0.01%  Executor task l  [kernel.kallsyms]                   [k] sysvec_call_function
     0.92%     0.09%  Executor task l  [kernel.kallsyms]                   [k] rmqueue
     0.88%     0.05%  Executor task l  [kernel.kallsyms]                   [k] lru_cache_add
     0.87%     0.87%  Executor task l  [JIT] tid 1540                      [.] 0x00007f5c68c3bf3d
     0.85%     0.02%  kswapd0          [kernel.kallsyms]                   [k] pageout
     0.85%     0.74%  Executor task l  [kernel.kallsyms]                   [k] x86_pmu_disable_all
     0.82%     0.08%  kswapd0          [kernel.kallsyms]                   [k] __remove_mapping
     0.81%     0.18%  kswapd0          [kernel.kallsyms]                   [k] sort_page
     0.81%     0.53%  Executor task l  [kernel.kallsyms]                   [k] update_curr
     0.81%     0.01%  Executor task l  [kernel.kallsyms]                   [k] blk_mq_end_request
     0.80%     0.01%  Executor task l  [kernel.kallsyms]                   [k] swap_vma_readahead
     0.80%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.80%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] exc_page_fault
     0.80%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.79%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.78%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] exc_page_fault
     0.78%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] handle_mm_fault
     0.78%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.78%     0.00%  GC Thread#9      [kernel.kallsyms]                   [k] asm_exc_page_fault
