# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 130K of event 'cycles'
# Event count (approx.): 2636509785394
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] sysvec_reschedule_ipi
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] sync_regs
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]                   [k] __find_get_block
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]                   [k] __getblk_gfp
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]                   [k] __read_extent_tree_block
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]                   [k] ext4_find_extent
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]                   [k] pagecache_get_page
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] perf_output_copy
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] __set_task_comm
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] perf_event_comm
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] perf_event_comm_output
     0.00%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] perf_iterate_sb
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.00%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-159    [kernel.kallsyms]                   [k] yama_task_prctl
     0.00%     0.00%  ReadStage-159    [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] llist_reverse_order
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] __rdgsbase_inactive
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] blk_mq_start_request
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  Thread-57        [kernel.kallsyms]                   [k] __switch_to_asm
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] __es_insert_extent
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] ext4_es_insert_extent
     0.00%     0.00%  Thread-131       [kernel.kallsyms]                   [k] __wrgsbase_inactive
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] error_entry
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] sync_regs
     0.00%     0.00%  Thread-50        [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  Thread-50        [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] update_rq_clock
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] from_kgid
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] sysvec_reschedule_ipi
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] __brelse
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] psi_memstall_enter
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] get_futex_key
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] futex_wait_setup
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] pagecache_get_page
     0.00%     0.00%  migration/26     [kernel.kallsyms]                   [k] smpboot_thread_fn
     0.00%     0.00%  migration/26     [kernel.kallsyms]                   [k] kthread
     0.00%     0.00%  migration/26     [kernel.kallsyms]                   [k] ret_from_fork
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] lru_gen_add_page
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] task_numa_fault
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] release_pages
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] sbitmap_queue_clear
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __blk_mq_free_request
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] blk_mq_free_request
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] blk_mq_put_tag
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] ___slab_alloc
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] __es_insert_extent
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] ext4_es_insert_extent
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] kmem_cache_alloc
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] __blk_queue_split
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  Thread-57        [kernel.kallsyms]                   [k] PageHuge
     0.00%     0.00%  Thread-57        [kernel.kallsyms]                   [k] migrate_page
     0.00%     0.00%  Thread-57        [kernel.kallsyms]                   [k] migrate_page_copy
     0.00%     0.00%  Thread-85        [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] ext4_find_extent
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  Thread-110       [kernel.kallsyms]                   [k] __msecs_to_jiffies
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] slab_free_freelist_hook.constprop.0
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] kfree
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] mempool_free
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] mempool_kfree
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  kworker/20:1-mm  [kernel.kallsyms]                   [k] nvme_unmap_data.part.0
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] __find_get_block
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] __getblk_gfp
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] __read_extent_tree_block
     0.00%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] pagecache_get_page
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] get_next_freq
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] kfree
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] memcg_slab_free_hook
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] cpuacct_charge
     0.00%     0.00%  Thread-132       [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] iterate_groups
     0.00%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] fpregs_assert_state_consistent
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/31:2-mm  [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  kworker/31:2-mm  [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/31:2-mm  [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  kworker/31:2-mm  [kernel.kallsyms]                   [k] lru_add_drain_cpu
     0.00%     0.00%  kworker/31:2-mm  [kernel.kallsyms]                   [k] lru_add_drain_per_cpu
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] sync_regs
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] dma_pool_alloc
     0.00%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] dma_direct_map_sg
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] __dma_map_sg_attrs
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] dma_map_sg_attrs
     0.00%     0.00%  migration/36     [kernel.kallsyms]                   [k] detach_entity_cfs_rq
     0.00%     0.00%  migration/36     [kernel.kallsyms]                   [k] cpu_stopper_thread
     0.00%     0.00%  migration/36     [kernel.kallsyms]                   [k] kthread
     0.00%     0.00%  migration/36     [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.00%     0.00%  migration/36     [kernel.kallsyms]                   [k] migration_cpu_stop
     0.00%     0.00%  migration/36     [kernel.kallsyms]                   [k] move_queued_task
     0.00%     0.00%  migration/36     [kernel.kallsyms]                   [k] ret_from_fork
     0.00%     0.00%  migration/36     [kernel.kallsyms]                   [k] set_task_cpu
     0.00%     0.00%  migration/36     [kernel.kallsyms]                   [k] smpboot_thread_fn
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] memset_erms
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] dma_pool_alloc
     0.00%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  Thread-66        [kernel.kallsyms]                   [k] update_min_vruntime
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] psi_flags_change
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  Thread-18        [kernel.kallsyms]                   [k] __get_user_nocheck_4
     0.00%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] llist_reverse_order
     0.00%     0.00%  Thread-48        [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] find_vma
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] __rq_qos_issue
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] blk_mq_start_request
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] wbt_issue
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] mod_lruvec_state
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] workingset_refault
     0.00%     0.00%  Thread-96        [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Thread-96        [kernel.kallsyms]                   [k] switch_fpu_return
     0.00%     0.00%  Native-Transpor  [JIT] tid 2135                      [.] 0x00007f7c2e75cb04
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] __es_insert_extent
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] ext4_es_insert_extent
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] update_min_vruntime
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] lru_gen_add_page
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] __es_insert_extent
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] ext4_es_insert_extent
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] hrtimer_wakeup
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  Thread-80        [kernel.kallsyms]                   [k] wake_up_process
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] bio_integrity_prep
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] __blk_rq_map_sg
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] memset_erms
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]                   [k] mem_cgroup_update_lru_size
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]                   [k] lru_gen_add_page
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] native_write_msr
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] clockevents_program_event
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tick_program_event
     0.00%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] wbt_track
     0.00%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] __rq_qos_track
     0.00%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] page_add_file_rmap
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] pfn_pte
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] __block_write_begin_int
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] __handle_mm_fault
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] __set_page_dirty
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] block_page_mkwrite
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] do_page_mkwrite
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] ext4_page_mkwrite
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] handle_mm_fault
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] mark_buffer_dirty
     0.00%     0.00%  ReadStage-137    [JIT] tid 2135                      [.] 0x00007f7c2d37cc01
     0.00%     0.00%  Thread-108       [kernel.kallsyms]                   [k] update_min_vruntime
     0.00%     0.00%  Thread-108       [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] __kmalloc
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] ext4_find_extent
     0.00%     0.00%  Thread-128       [kernel.kallsyms]                   [k] __get_user_nocheck_4
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] bio_advance
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  Thread-141       [kernel.kallsyms]                   [k] update_min_vruntime
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] PageHuge
     0.00%     0.00%  Thread-32        [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] bio_associate_blkg_from_css
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  Thread-95        [kernel.kallsyms]                   [k] __update_load_avg_se
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] irq_exit_rcu
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] run_rebalance_domains
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] update_blocked_averages
     0.00%     0.00%  Thread-14        [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] workingset_refault
     0.00%     0.00%  kswapd1          [kernel.kallsyms]                   [k] __x2apic_send_IPI_dest
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] blk_mq_get_tag
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] __blk_mq_alloc_request
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] memcg_check_events
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] __unqueue_futex
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] mark_wake_futex
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] percpu_counter_add_batch
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] __find_get_block
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] __getblk_gfp
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] __read_extent_tree_block
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] ext4_find_extent
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] pagecache_get_page
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] update_process_times
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] tick_sched_timer
     0.00%     0.00%  Thread-19        [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-1      [JIT] tid 2135                      [.] 0x00007f7c2d0006ac
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] submit_bio_checks
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] __switch_to_asm
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] rb_insert_color
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] native_apic_msr_eoi_write
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] ext4_inode_block_valid
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] __check_block_validity.constprop.0
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] syscall_return_via_sysret
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] __bitmap_andnot
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  Thread-111       [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] cap_task_prctl
     0.00%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] __do_sys_prctl
     0.00%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.00%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] security_task_prctl
     0.00%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] dequeue_task_fair
