# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 66K of event 'cycles'
# Event count (approx.): 2806436901836
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.02%     0.00%  java             [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.02%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] bio_associate_blkg
     0.02%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] down_read
     0.02%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.02%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_data_ready
     0.02%     0.01%  swapper          [kernel.kallsyms]                   [k] blk_mq_free_request
     0.02%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.02%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-47     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] rb_insert_color
     0.02%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.02%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  java             [kernel.kallsyms]                   [k] handle_mm_fault
     0.02%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] do_user_addr_fault
     0.02%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] handle_mm_fault
     0.02%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __sbitmap_queue_get
     0.02%     0.02%  kswapd1          [kernel.kallsyms]                   [k] PageHuge
     0.02%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-88     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] radix_tree_lookup
     0.02%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] handle_mm_fault
     0.02%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  java             [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.02%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  Thread-60        [kernel.kallsyms]                   [k] do_futex
     0.02%     0.00%  Thread-60        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.02%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.02%  kcompactd0       [kernel.kallsyms]                   [k] llist_add_batch
     0.02%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.02%  kswapd0          [kernel.kallsyms]                   [k] __bitmap_or
     0.02%     0.01%  swapper          [kernel.kallsyms]                   [k] irqentry_enter
     0.02%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  kswapd1          [kernel.kallsyms]                   [k] __x2apic_send_IPI_mask
     0.02%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  swapper          [kernel.kallsyms]                   [k] leave_mm
     0.02%     0.02%  Native-Transpor  libc.so.6                           [.] 0x0000000000094ff7
     0.02%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.02%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] exc_page_fault
     0.02%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __remove_hrtimer
     0.02%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  Thread-111       [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  Thread-111       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.02%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] sbitmap_get
     0.02%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] kfree
     0.02%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] skb_free_head
     0.02%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] sock_def_readable
     0.02%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] __x64_sys_futex
     0.02%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.02%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] exc_page_fault
     0.02%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] __next_zones_zonelist
     0.02%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] mod_timer
     0.02%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] sk_reset_timer
     0.02%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  ReadStage-91     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.02%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.02%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] exc_page_fault
     0.02%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] handle_mm_fault
     0.02%     0.00%  ReadStage-21     [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.00%  ReadStage-33     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.02%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] handle_mm_fault
     0.02%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] sk_stream_alloc_skb
     0.02%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.02%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.02%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] exc_page_fault
     0.02%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.02%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] bvec_alloc
     0.02%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __handle_mm_fault
     0.02%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  ReadStage-11     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] xas_find_conflict
     0.02%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] sysvec_reschedule_ipi
     0.02%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.02%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.02%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.02%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] exc_page_fault
     0.02%     0.00%  ReadStage-97     [kernel.kallsyms]                   [k] handle_mm_fault
     0.02%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] ext4_page_mkwrite
     0.02%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] do_page_mkwrite
     0.02%     0.02%  CompactionExecu  [kernel.kallsyms]                   [k] _raw_spin_lock
     0.02%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.02%  kswapd0          [kernel.kallsyms]                   [k] xas_clear_mark
     0.02%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] rcu_read_unlock_strict
     0.02%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.02%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __kfree_skb
     0.02%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.02%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] release_sock
     0.02%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] vmacache_find
     0.02%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] get_futex_key
     0.02%     0.00%  Thread-20        [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  Thread-20        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.02%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.02%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.02%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] exc_page_fault
     0.02%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] handle_mm_fault
     0.02%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] __skb_datagram_iter
     0.02%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] simple_copy_to_iter
     0.02%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] skb_copy_datagram_iter
     0.02%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.02%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.02%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] exc_page_fault
     0.02%     0.02%  cluster1-nio-wo  [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.02%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] dequeue_task_fair
     0.02%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] dequeue_task
     0.02%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.02%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  kworker/u97:5-e  [kernel.kallsyms]                   [k] page_mkclean
     0.02%     0.00%  kworker/u97:5-e  [kernel.kallsyms]                   [k] page_mkclean_one
     0.02%     0.00%  kworker/u97:5-e  [kernel.kallsyms]                   [k] rmap_walk
     0.02%     0.00%  kworker/u97:5-e  [kernel.kallsyms]                   [k] rmap_walk_file
     0.02%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-48     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-109    [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-109    [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.02%  kswapd0          [kernel.kallsyms]                   [k] ptep_clear_flush_young
     0.02%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] exc_page_fault
     0.02%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.02%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] __radix_tree_lookup
     0.02%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] __handle_mm_fault
     0.02%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.02%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] handle_mm_fault
     0.02%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] update_min_vruntime
     0.02%     0.00%  Thread-70        [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  Thread-70        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] hrtimer_init_sleeper
     0.02%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] workingset_refault
     0.02%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.02%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  kworker/u97:1-w  [kernel.kallsyms]                   [k] clear_page_dirty_for_io
     0.02%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  java             [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.02%     0.00%  Thread-40        [kernel.kallsyms]                   [k] futex_wait
     0.02%     0.00%  Thread-40        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.02%     0.00%  Thread-40        [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  Thread-40        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] xas_store
     0.02%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] __mod_timer
     0.02%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.02%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] do_user_addr_fault
     0.02%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] exc_page_fault
     0.02%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] handle_mm_fault
     0.02%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] mempool_free
     0.02%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  Thread-60        [kernel.kallsyms]                   [k] futex_wait
     0.02%     0.00%  java             [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.02%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.02%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] exc_page_fault
     0.02%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  swapper          [kernel.kallsyms]                   [k] sched_clock_idle_sleep_event
     0.02%     0.00%  kworker/u96:1-e  [kernel.kallsyms]                   [k] ext4_finish_bio
     0.02%     0.00%  kworker/u96:1-e  [kernel.kallsyms]                   [k] ext4_end_io_rsv_work
     0.02%     0.00%  kworker/u96:1-e  [kernel.kallsyms]                   [k] ext4_release_io_end
     0.02%     0.00%  kworker/u96:1-e  [kernel.kallsyms]                   [k] kthread
     0.02%     0.00%  kworker/u96:1-e  [kernel.kallsyms]                   [k] process_one_work
     0.02%     0.00%  kworker/u96:1-e  [kernel.kallsyms]                   [k] ret_from_fork
     0.02%     0.00%  kworker/u96:1-e  [kernel.kallsyms]                   [k] worker_thread
     0.02%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] cgroup_rstat_flush_irqsafe
     0.02%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] mem_cgroup_flush_stats
     0.02%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] cgroup_rstat_flush_locked
     0.02%     0.02%  kswapd1          [kernel.kallsyms]                   [k] vma_interval_tree_subtree_search
     0.02%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.02%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] handle_mm_fault
     0.02%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
