# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 15K of event 'cycles'
# Event count (approx.): 577830700520
#
# Children      Self  Command          Shared Object      Symbol                                          
# ........  ........  ...............  .................  ................................................
#
     0.12%     0.01%  kcompactd0       [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.12%     0.09%  kworker/u96:1-e  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.12%     0.01%  kcompactd1       [kernel.kallsyms]  [k] page_counter_uncharge
     0.12%     0.10%  kcompactd1       [kernel.kallsyms]  [k] page_counter_cancel
     0.12%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.12%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_readahead
     0.12%     0.12%  java             [kernel.kallsyms]  [k] lock_page_memcg
     0.12%     0.06%  C2 CompilerThre  [kernel.kallsyms]  [k] page_remove_rmap
     0.12%     0.03%  kcompactd1       [kernel.kallsyms]  [k] free_pcppages_bulk
     0.11%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] asm_sysvec_call_function_single
     0.11%     0.03%  kcompactd0       [kernel.kallsyms]  [k] free_pcppages_bulk
     0.11%     0.01%  kcompactd1       [kernel.kallsyms]  [k] putback_lru_page
     0.11%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] hrtimer_interrupt
     0.11%     0.02%  kcompactd1       [kernel.kallsyms]  [k] mem_cgroup_migrate
     0.11%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.11%     0.07%  kcompactd1       [kernel.kallsyms]  [k] isolate_migratepages_block
     0.10%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_misplaced_page
     0.10%     0.10%  kcompactd1       [kernel.kallsyms]  [k] kernel_init_free_pages.part.0
     0.10%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_pages
     0.10%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_memcg_state.part.0
     0.10%     0.01%  kcompactd1       [kernel.kallsyms]  [k] lru_cache_add
     0.10%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] ___slab_alloc
     0.10%     0.09%  kworker/u98:2-w  [kernel.kallsyms]  [k] find_get_pages_range
     0.10%     0.00%  kworker/u98:2-w  [kernel.kallsyms]  [k] pagevec_lookup_range
     0.10%     0.09%  java             [kernel.kallsyms]  [k] uncharge_page
     0.09%     0.07%  kworker/u98:2-w  [kernel.kallsyms]  [k] find_get_pages_range_tag
     0.09%     0.00%  kworker/u98:2-w  [kernel.kallsyms]  [k] pagevec_lookup_range_tag
     0.09%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.09%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] down_read_trylock
     0.09%     0.04%  kcompactd0       [kernel.kallsyms]  [k] isolate_freepages_block
     0.09%     0.00%  Thread-5         [kernel.kallsyms]  [k] __x64_sys_unlink
     0.09%     0.09%  kcompactd0       [kernel.kallsyms]  [k] xas_load
     0.09%     0.09%  kcompactd1       [kernel.kallsyms]  [k] page_counter_charge
     0.09%     0.00%  kcompactd1       [kernel.kallsyms]  [k] __pagevec_lru_add
     0.09%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_find
     0.09%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __es_insert_extent
     0.09%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] new_slab
     0.09%     0.09%  kworker/u98:2-w  [unknown]          [.] 0000000000000000
     0.09%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_da_reserve_space
     0.09%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_journal_get_write_access
     0.09%     0.00%  Thread-5         [kernel.kallsyms]  [k] do_unlinkat
     0.09%     0.09%  kcompactd0       [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.08%     0.08%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_es_can_be_merged.isra.0
     0.08%     0.08%  kcompactd0       [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.08%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.08%     0.01%  kcompactd0       [kernel.kallsyms]  [k] lru_cache_add
     0.08%     0.00%  kcompactd0       [kernel.kallsyms]  [k] putback_lru_page
     0.08%     0.08%  kcompactd0       [kernel.kallsyms]  [k] kernel_init_free_pages.part.0
     0.08%     0.07%  java             [kernel.kallsyms]  [k] unlock_page_memcg
     0.08%     0.00%  kworker/u98:2-w  [kernel.kallsyms]  [k] __submit_bio
     0.08%     0.00%  kworker/u98:2-w  [kernel.kallsyms]  [k] submit_bio
     0.08%     0.00%  kworker/u98:2-w  [kernel.kallsyms]  [k] submit_bio_noacct
     0.08%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] try_charge_memcg
     0.08%     0.03%  kcompactd1       [kernel.kallsyms]  [k] migrate_page_move_mapping
     0.08%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] sysvec_call_function_single
     0.08%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] mpol_misplaced
     0.07%     0.07%  pool-4-thread-1  [unknown]          [.] 0x00007f57cd704325
     0.07%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.07%     0.07%  kcompactd0       [kernel.kallsyms]  [k] PageHuge
     0.07%     0.00%  kworker/u98:2-w  [kernel.kallsyms]  [k] blk_mq_submit_bio
     0.07%     0.06%  kcompactd1       [kernel.kallsyms]  [k] __free_one_page
     0.07%     0.07%  java             [kernel.kallsyms]  [k] __mod_zone_page_state
     0.07%     0.00%  Thread-5         [kernel.kallsyms]  [k] iput
     0.07%     0.00%  Thread-5         [kernel.kallsyms]  [k] iput.part.0
     0.07%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.07%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.07%     0.03%  kworker/u96:1-e  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.07%     0.01%  kcompactd0       [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.07%     0.02%  Readahead Threa  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.07%     0.02%  kcompactd0       [kernel.kallsyms]  [k] __pagevec_lru_add
     0.07%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __wake_up
     0.07%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] tick_sched_timer
     0.07%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compact_lock_irqsave
     0.07%     0.07%  kcompactd1       [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.07%     0.01%  kworker/u96:1-e  [kernel.kallsyms]  [k] __fprop_inc_percpu_max
     0.07%     0.07%  kcompactd0       [kernel.kallsyms]  [k] __free_one_page
     0.07%     0.00%  Thread-5         [kernel.kallsyms]  [k] evict
     0.07%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_evict_inode
     0.07%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __mem_cgroup_uncharge_list
     0.07%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] tick_sched_handle
     0.06%     0.06%  java             [kernel.kallsyms]  [k] mem_cgroup_update_lru_size
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] update_process_times
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __wake_up_common_lock
     0.06%     0.00%  java             [kernel.kallsyms]  [k] _raw_spin_lock
     0.06%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] uncharge_batch
     0.06%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] jbd2_journal_get_write_access
     0.06%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] kmem_cache_free
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] asm_common_interrupt
     0.06%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] unlock_page
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __common_interrupt
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] common_interrupt
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] handle_edge_irq
     0.06%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] page_mapping
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __xa_set_mark
     0.06%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] __cond_resched
     0.06%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] xa_load
     0.06%     0.06%  Readahead Threa  [kernel.kallsyms]  [k] __mod_node_page_state
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_flush_plug_list
     0.06%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __getblk_gfp
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] handle_irq_event
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.06%     0.01%  Readahead Threa  [kernel.kallsyms]  [k] __mem_cgroup_uncharge_list
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __get_vma_policy
     0.06%     0.06%  java             [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] nvme_process_cq
     0.06%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] nvme_irq
     0.05%     0.05%  kcompactd1       [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.05%     0.05%  kcompactd0       [kernel.kallsyms]  [k] llist_add_batch
     0.05%     0.01%  kworker/u96:1-e  [kernel.kallsyms]  [k] __fprop_inc_percpu
     0.05%     0.00%  swapper          [kernel.kallsyms]  [k] kmem_cache_free
     0.05%     0.01%  kworker/u96:1-e  [kernel.kallsyms]  [k] __xa_clear_mark
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] get_random_u32
     0.05%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_clear_mark
     0.05%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_find_conflict
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __sysvec_call_function_single
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.05%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] nvme_queue_rq
     0.05%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] copy_page_from_iter_atomic
     0.05%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] add_transaction_credits
     0.05%     0.04%  kworker/u98:2-w  [kernel.kallsyms]  [k] mpage_process_page_bufs
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.05%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] __es_tree_search.isra.0
     0.05%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] page_counter_cancel
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] page_counter_uncharge
     0.05%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] workingset_refault
     0.05%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __ptep_modify_prot_start
     0.05%     0.05%  kworker/u96:1-e  [unknown]          [.] 0000000000000000
     0.05%     0.02%  kworker/u98:2-w  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.05%     0.04%  java             [kernel.kallsyms]  [k] free_pcp_prepare
     0.05%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] percpu_counter_add_batch
     0.05%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] workingset_update_node
     0.05%     0.03%  C2 CompilerThre  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.05%     0.00%  kworker/u98:2-w  [kernel.kallsyms]  [k] __pagevec_release
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_finish_plug
     0.05%     0.01%  kworker/u98:2-w  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] balance_dirty_pages
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] mem_cgroup_wb_stats
     0.05%     0.02%  java             [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.05%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.05%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] copy_page_to_iter
     0.05%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] page_counter_try_charge
     0.05%     0.03%  kworker/u96:1-e  [kernel.kallsyms]  [k] percpu_counter_add_batch
     0.05%     0.03%  kcompactd1       [kernel.kallsyms]  [k] lru_gen_add_page
     0.05%     0.04%  swapper          [kernel.kallsyms]  [k] __switch_to_asm
     0.05%     0.00%  Thread-5         [kernel.kallsyms]  [k] asm_exc_page_fault
     0.05%     0.01%  kcompactd1       [kernel.kallsyms]  [k] remove_migration_pte
     0.05%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.05%     0.00%  swapper          [kernel.kallsyms]  [k] tick_nohz_idle_stop_tick
     0.04%     0.03%  C2 CompilerThre  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.04%     0.00%  kswapd1          [kernel.kallsyms]  [k] balance_pgdat
     0.04%     0.00%  kswapd1          [kernel.kallsyms]  [k] evict_pages
     0.04%     0.00%  kswapd1          [kernel.kallsyms]  [k] kswapd
     0.04%     0.00%  kswapd1          [kernel.kallsyms]  [k] kthread
     0.04%     0.00%  kswapd1          [kernel.kallsyms]  [k] ret_from_fork
     0.04%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_lruvec
     0.04%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_node
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] propagate_protected_usage
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] page_mapping
     0.04%     0.04%  pool-4-thread-1  [unknown]          [.] 0000000000000000
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] scheduler_tick
     0.04%     0.00%  kcompactd1       [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] common_interrupt
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] asm_common_interrupt
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] __common_interrupt
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] handle_edge_irq
     0.04%     0.04%  kworker/u98:2-w  [kernel.kallsyms]  [k] release_pages
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __find_get_block
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] __do_sys_newfstatat
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] __x64_sys_newfstatat
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] filename_lookup
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] path_lookupat
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] user_path_at_empty
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] vfs_statx
     0.04%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_claim_free_clusters
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] do_syscall_64
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] nvme_complete_rq
     0.04%     0.04%  kcompactd1       [kernel.kallsyms]  [k] page_cpupid_xchg_last
     0.04%     0.00%  kworker/u98:2-w  [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.04%     0.00%  kworker/u98:2-w  [kernel.kallsyms]  [k] blk_flush_plug_list
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] up_read
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] __x64_sys_rmdir
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] do_rmdir
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] vfs_rmdir.part.0
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_mq_end_request
     0.04%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] __count_memcg_events
     0.04%     0.04%  perf             [kernel.kallsyms]  [k] __handle_mm_fault
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] __get_user_nocheck_1
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] __x64_sys_write
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] asm_exc_page_fault
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] do_user_addr_fault
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] exc_page_fault
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] ext4_file_write_iter
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] generic_perform_write
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] handle_mm_fault
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] ksys_write
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] new_sync_write
     0.04%     0.00%  perf             [kernel.kallsyms]  [k] vfs_write
     0.04%     0.01%  Thread-5         [kernel.kallsyms]  [k] do_user_addr_fault
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] exc_page_fault
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.04%     0.00%  kworker/u98:2-w  [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.04%     0.00%  kworker/u98:2-w  [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] filemap_get_read_batch
     0.04%     0.04%  Readahead Threa  [kernel.kallsyms]  [k] uncharge_page
     0.04%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] error_entry
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] __d_free
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] task_numa_fault
     0.04%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.04%     0.00%  kworker/u98:2-w  [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.04%     0.04%  swapper          [kernel.kallsyms]  [k] mod_objcg_state
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] unlock_page
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] jbd2_write_access_granted.part.0
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_irq
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_process_cq
     0.04%     0.00%  kcompactd1       [kernel.kallsyms]  [k] __mod_lruvec_state
     0.03%     0.00%  swapper          [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_truncate
     0.03%     0.03%  kcompactd1       [kernel.kallsyms]  [k] xas_load
     0.03%     0.01%  kworker/u98:2-w  [kernel.kallsyms]  [k] nvme_queue_rq
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] obj_cgroup_charge
     0.03%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] bio_endio
     0.03%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_update_request
     0.03%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] rcu_all_qs
     0.03%     0.02%  kcompactd0       [kernel.kallsyms]  [k] set_page_dirty
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] down_read
     0.03%     0.00%  kworker/0:0-eve  [kernel.kallsyms]  [k] kthread
     0.03%     0.00%  kworker/0:0-eve  [kernel.kallsyms]  [k] ret_from_fork
     0.03%     0.00%  kworker/0:0-eve  [kernel.kallsyms]  [k] worker_thread
     0.03%     0.00%  kworker/0:0-eve  [kernel.kallsyms]  [k] process_one_work
     0.03%     0.00%  swapper          [kernel.kallsyms]  [k] hrtimer_interrupt
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_ext_truncate
     0.03%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compact_lock_irqsave
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] handle_mm_fault
     0.03%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_page_list
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] get_obj_cgroup_from_current
     0.03%     0.02%  kworker/u98:2-w  [kernel.kallsyms]  [k] __blk_queue_split
     0.03%     0.00%  kworker/0:0-eve  [kernel.kallsyms]  [k] acpi_ev_asynch_execute_gpe_method
     0.03%     0.00%  kworker/0:0-eve  [kernel.kallsyms]  [k] acpi_os_execute_deferred
