# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 2197541461353
#
# Children      Self  Command          Shared Object                        Symbol                                                                                                                                                                                               
# ........  ........  ...............  ...................................  .....................................................................................................................................................................................................
#
    37.77%     0.12%  Executor task l  [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
    36.63%     0.09%  Executor task l  [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
    32.18%     0.44%  Executor task l  [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
    31.45%     0.83%  Executor task l  [kernel.kallsyms]                    [k] hrtimer_interrupt
    27.65%     0.57%  Executor task l  [kernel.kallsyms]                    [k] __hrtimer_run_queues
    27.09%     0.04%  Executor task l  [kernel.kallsyms]                    [k] __run_hrtimer
    25.98%     0.07%  Executor task l  [kernel.kallsyms]                    [k] tick_sched_timer
    24.65%     0.09%  Executor task l  [kernel.kallsyms]                    [k] tick_sched_handle
    24.47%     1.05%  Executor task l  [kernel.kallsyms]                    [k] update_process_times
    18.15%     0.80%  Executor task l  [kernel.kallsyms]                    [k] scheduler_tick
    16.34%     0.03%  Executor task l  [kernel.kallsyms]                    [k] entry_SYSCALL_64_after_hwframe
    16.31%     0.04%  Executor task l  [kernel.kallsyms]                    [k] do_syscall_64
     9.76%     0.01%  Executor task l  [kernel.kallsyms]                    [k] ksys_read
     9.64%     0.05%  Executor task l  [kernel.kallsyms]                    [k] vfs_read
     9.50%     0.07%  Executor task l  [kernel.kallsyms]                    [k] new_sync_read
     9.41%     0.13%  Executor task l  [kernel.kallsyms]                    [k] filemap_read
     8.17%     0.95%  Executor task l  [kernel.kallsyms]                    [k] task_tick_fair
     7.27%     0.66%  Executor task l  [kernel.kallsyms]                    [k] perf_event_task_tick
     6.60%     2.89%  Executor task l  [kernel.kallsyms]                    [k] perf_adjust_freq_unthr_context
     4.73%     0.03%  Executor task l  [kernel.kallsyms]                    [k] copy_page_to_iter
     4.70%     0.06%  Executor task l  [kernel.kallsyms]                    [k] copy_page_to_iter_iovec
     4.70%     4.54%  Executor task l  [kernel.kallsyms]                    [k] copy_user_generic_string
     3.98%     0.03%  Executor task l  [kernel.kallsyms]                    [k] filemap_get_pages
     3.49%     0.31%  Executor task l  [kernel.kallsyms]                    [k] __irq_exit_rcu
     3.44%     1.53%  Executor task l  [kernel.kallsyms]                    [k] update_load_avg
     3.28%     0.03%  Executor task l  [kernel.kallsyms]                    [k] amd_pmu_disable_all
     3.24%     0.00%  Executor task l  [kernel.kallsyms]                    [k] __x64_sys_openat
     3.24%     0.01%  Executor task l  [kernel.kallsyms]                    [k] do_sys_openat2
