# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 8612837498369
#
# Children      Self  Command          Shared Object         Symbol                                             
# ........  ........  ...............  ....................  ...................................................
#
     8.25%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] ksys_read
     8.25%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] vfs_read
     8.25%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] new_sync_read
     8.25%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_file_read_iter
     8.25%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] generic_file_read_iter
     8.24%     0.16%  LocalJobRunner   [kernel.kallsyms]     [k] filemap_read
     8.19%     1.00%  LocalJobRunner   [kernel.kallsyms]     [k] __handle_mm_fault
     5.90%     0.00%  swapper          [kernel.kallsyms]     [k] secondary_startup_64_no_verify
     5.90%     0.00%  swapper          [kernel.kallsyms]     [k] cpu_startup_entry
     5.89%     0.02%  swapper          [kernel.kallsyms]     [k] do_idle
     5.79%     0.00%  swapper          [kernel.kallsyms]     [k] start_secondary
     5.56%     0.00%  swapper          [kernel.kallsyms]     [k] cpuidle_enter
     5.56%     0.01%  swapper          [kernel.kallsyms]     [k] cpuidle_enter_state
     5.45%     5.45%  swapper          [kernel.kallsyms]     [k] mwait_idle_with_hints.constprop.0
     5.38%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     5.38%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] do_syscall_64
     5.13%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] __x64_sys_read
     5.13%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] ksys_read
     5.13%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] vfs_read
     5.13%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] ext4_file_read_iter
     5.13%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] new_sync_read
     5.13%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] generic_file_read_iter
     5.12%     0.02%  localfetcher#1   [kernel.kallsyms]     [k] filemap_read
     4.93%     4.89%  java             [kernel.kallsyms]     [k] down_read_trylock
     4.26%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     4.21%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     4.13%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_da_write_begin
     4.03%     0.12%  LocalJobRunner   [kernel.kallsyms]     [k] __alloc_pages
     3.89%     0.35%  LocalJobRunner   [kernel.kallsyms]     [k] get_page_from_freelist
     3.66%     0.09%  LocalJobRunner   [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     3.51%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] irqentry_exit
     3.50%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     3.31%     0.01%  java             [kernel.kallsyms]     [k] move_to_new_page
     3.29%     0.01%  java             [kernel.kallsyms]     [k] migrate_page
     3.25%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] task_work_run
     3.25%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] task_numa_work
     3.24%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] change_prot_numa
     3.24%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] grab_cache_page_write_begin
     3.21%     0.06%  LocalJobRunner   [kernel.kallsyms]     [k] pagecache_get_page
     2.98%     2.97%  LocalJobRunner   [kernel.kallsyms]     [k] clear_page_erms
     2.94%     2.79%  LocalJobRunner   [kernel.kallsyms]     [k] change_protection
     2.90%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] filemap_get_pages
     2.88%     0.01%  java             [kernel.kallsyms]     [k] rmap_walk
     2.85%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] ondemand_readahead
     2.84%     0.02%  localfetcher#1   [kernel.kallsyms]     [k] page_cache_ra_unbounded
     2.78%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] page_cache_async_ra
     2.63%     0.22%  java             [kernel.kallsyms]     [k] rmap_walk_anon
     2.57%     2.55%  java             [kernel.kallsyms]     [k] up_read
     2.44%     2.43%  java             [kernel.kallsyms]     [k] sync_regs
     2.41%     0.01%  java             [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     2.37%     0.02%  java             [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     2.37%     0.04%  localfetcher#1   [kernel.kallsyms]     [k] add_to_page_cache_lru
     2.17%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_pages_vma
     2.17%     0.83%  localfetcher#1   [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     2.07%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_da_write_end
     2.04%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] asm_exc_page_fault
     2.04%     0.12%  LocalJobRunner   [kernel.kallsyms]     [k] generic_write_end
     1.99%     1.97%  java             [kernel.kallsyms]     [k] copy_page
     1.94%     0.02%  localfetcher#1   [kernel.kallsyms]     [k] workingset_refault
     1.92%     0.08%  java             [kernel.kallsyms]     [k] __alloc_pages
     1.89%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] mem_cgroup_flush_stats
     1.89%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] cgroup_rstat_flush_irqsafe
     1.87%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_misplaced_page
     1.84%     0.19%  LocalJobRunner   [kernel.kallsyms]     [k] add_to_page_cache_lru
     1.83%     0.18%  java             [kernel.kallsyms]     [k] get_page_from_freelist
     1.80%     0.00%  java             [kernel.kallsyms]     [k] try_to_migrate
     1.75%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_pages
     1.70%     0.29%  localfetcher#1   [kernel.kallsyms]     [k] cgroup_rstat_flush_locked
     1.66%     0.20%  LocalJobRunner   [kernel.kallsyms]     [k] __mem_cgroup_charge
     1.65%     0.02%  java             [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     1.62%     0.82%  java             [kernel.kallsyms]     [k] __count_memcg_events
     1.62%     0.04%  java             [kernel.kallsyms]     [k] do_syscall_64
     1.58%     0.21%  java             [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     1.53%     0.05%  LocalJobRunner   [kernel.kallsyms]     [k] __mark_inode_dirty
     1.48%     0.14%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_pages
     1.48%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_dirty_inode
     1.43%     0.30%  java             [kernel.kallsyms]     [k] try_to_migrate_one
     1.40%     1.39%  java             [kernel.kallsyms]     [k] clear_page_erms
     1.40%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __x64_sys_futex
     1.39%     0.02%  java             [kernel.kallsyms]     [k] irqentry_exit
     1.37%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] do_futex
     1.37%     1.37%  localfetcher#1   [kernel.kallsyms]     [k] mem_cgroup_css_rstat_flush
     1.37%     0.02%  java             [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     1.36%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     1.36%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] do_syscall_64
     1.35%     0.04%  java             [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     1.35%     1.12%  java             [kernel.kallsyms]     [k] cgroup_rstat_updated
     1.32%     0.82%  LocalJobRunner   [kernel.kallsyms]     [k] __add_to_page_cache_locked
     1.31%     0.00%  java             [kernel.kallsyms]     [k] __put_page
     1.31%     0.05%  java             [kernel.kallsyms]     [k] hrtimer_interrupt
     1.30%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] __x64_sys_read
     1.30%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] ksys_read
     1.30%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] vfs_read
     1.30%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] ext4_file_read_iter
     1.30%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] generic_file_read_iter
     1.30%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] new_sync_read
     1.30%     0.02%  Sampler Reader   [kernel.kallsyms]     [k] filemap_read
     1.28%     0.01%  java             [kernel.kallsyms]     [k] migrate_page_copy
     1.27%     0.04%  java             [kernel.kallsyms]     [k] find_vma
     1.25%     0.15%  java             [kernel.kallsyms]     [k] migrate_page_states
     1.25%     1.25%  java             libc.so.6             [.] 0x00000000001b2383
     1.25%     1.24%  java             [kernel.kallsyms]     [k] vmacache_find
     1.24%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] exc_page_fault
     1.21%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] do_user_addr_fault
     1.18%     0.01%  java             [kernel.kallsyms]     [k] alloc_misplaced_dst_page
     1.18%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] handle_mm_fault
     1.18%     0.07%  java             [kernel.kallsyms]     [k] isolate_lru_page
     1.15%     0.08%  LocalJobRunner   [kernel.kallsyms]     [k] lru_cache_add
     1.15%     0.84%  Sampler Reader   [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     1.14%     0.03%  java             [kernel.kallsyms]     [k] __hrtimer_run_queues
     1.13%     0.01%  java             [kernel.kallsyms]     [k] __x64_sys_sched_yield
     1.08%     0.06%  java             [kernel.kallsyms]     [k] do_sched_yield
     1.07%     0.09%  java             [kernel.kallsyms]     [k] mem_cgroup_migrate
     1.06%     0.07%  localfetcher#1   [kernel.kallsyms]     [k] __handle_mm_fault
     1.05%     0.26%  LocalJobRunner   [kernel.kallsyms]     [k] __pagevec_lru_add
     1.05%     0.02%  java             [kernel.kallsyms]     [k] schedule
     1.05%     0.26%  java             [kernel.kallsyms]     [k] __schedule
     1.04%     1.04%  java             [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath
     1.02%     0.99%  java             [kernel.kallsyms]     [k] task_numa_fault
     1.00%     0.41%  LocalJobRunner   [kernel.kallsyms]     [k] charge_memcg
     0.98%     0.01%  java             [kernel.kallsyms]     [k] __mem_cgroup_uncharge
     0.94%     0.01%  java             [kernel.kallsyms]     [k] tick_sched_timer
     0.94%     0.42%  java             [kernel.kallsyms]     [k] numa_migrate_prep
     0.93%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.91%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] hrtimer_interrupt
     0.90%     0.89%  LocalJobRunner   [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath
     0.89%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] lru_cache_add_inactive_or_unevictable
     0.89%     0.07%  java             [kernel.kallsyms]     [k] update_process_times
     0.88%     0.00%  kswapd1          [kernel.kallsyms]     [k] kthread
     0.88%     0.00%  kswapd1          [kernel.kallsyms]     [k] ret_from_fork
     0.88%     0.00%  kswapd1          [kernel.kallsyms]     [k] kswapd
     0.88%     0.00%  kswapd1          [kernel.kallsyms]     [k] balance_pgdat
     0.88%     0.00%  kswapd1          [kernel.kallsyms]     [k] shrink_node
     0.88%     0.09%  java             [kernel.kallsyms]     [k] uncharge_batch
     0.88%     0.02%  VM Thread        [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     0.87%     0.80%  java             [kernel.kallsyms]     [k] page_counter_charge
     0.87%     0.00%  java             [kernel.kallsyms]     [k] tick_sched_handle
     0.86%     0.01%  VM Thread        [kernel.kallsyms]     [k] do_syscall_64
     0.85%     0.07%  java             [kernel.kallsyms]     [k] lock_page_lruvec_irq
     0.84%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_block_write_begin
     0.83%     0.03%  localfetcher#1   [kernel.kallsyms]     [k] __alloc_pages
     0.83%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] asm_exc_page_fault
     0.81%     0.78%  java             [kernel.kallsyms]     [k] page_vma_mapped_walk
     0.80%     0.07%  localfetcher#1   [kernel.kallsyms]     [k] get_page_from_freelist
     0.80%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.79%     0.11%  java             [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.78%     0.01%  kswapd1          [kernel.kallsyms]     [k] shrink_lruvec
     0.76%     0.01%  java             [kernel.kallsyms]     [k] alloc_pages_vma
     0.74%     0.18%  LocalJobRunner   [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.74%     0.01%  java             [kernel.kallsyms]     [k] page_counter_uncharge
     0.73%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __ext4_mark_inode_dirty
     0.73%     0.72%  LocalJobRunner   [kernel.kallsyms]     [k] sync_regs
     0.73%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] filemap_get_pages
     0.70%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] schedule
     0.70%     0.06%  java             [kernel.kallsyms]     [k] remove_migration_pte
     0.69%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wait
     0.69%     0.61%  java             [kernel.kallsyms]     [k] page_counter_cancel
     0.68%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] tick_sched_timer
     0.68%     0.11%  LocalJobRunner   [kernel.kallsyms]     [k] __schedule
     0.68%     0.00%  kswapd0          [kernel.kallsyms]     [k] kthread
     0.68%     0.00%  kswapd0          [kernel.kallsyms]     [k] ret_from_fork
     0.68%     0.00%  kswapd0          [kernel.kallsyms]     [k] kswapd
     0.68%     0.00%  kswapd0          [kernel.kallsyms]     [k] balance_pgdat
     0.68%     0.00%  kswapd0          [kernel.kallsyms]     [k] shrink_node
     0.68%     0.00%  java             [kernel.kallsyms]     [k] task_work_run
     0.67%     0.00%  java             [kernel.kallsyms]     [k] task_numa_work
     0.67%     0.00%  java             [kernel.kallsyms]     [k] change_prot_numa
     0.67%     0.01%  VM Thread        [kernel.kallsyms]     [k] asm_exc_page_fault
     0.66%     0.53%  java             [kernel.kallsyms]     [k] _raw_spin_lock
     0.64%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] update_process_times
     0.64%     0.07%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wake
     0.64%     0.03%  java             [kernel.kallsyms]     [k] scheduler_tick
     0.63%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] tick_sched_handle
     0.63%     0.62%  localfetcher#1   [kernel.kallsyms]     [k] clear_page_erms
     0.63%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] exc_page_fault
     0.62%     0.05%  kswapd1          [kernel.kallsyms]     [k] shrink_page_list
     0.61%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] move_to_new_page
     0.61%     0.00%  kswapd0          [kernel.kallsyms]     [k] shrink_lruvec
     0.61%     0.56%  java             [kernel.kallsyms]     [k] change_protection
     0.61%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_page
     0.60%     0.01%  VM Thread        [kernel.kallsyms]     [k] exc_page_fault
     0.59%     0.01%  Sampler Reader   [kernel.kallsyms]     [k] do_user_addr_fault
     0.58%     0.58%  LocalJobRunner   libc.so.6             [.] 0x00000000001b2eae
     0.58%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wait_queue_me
     0.56%     0.01%  VM Thread        [kernel.kallsyms]     [k] do_user_addr_fault
     0.56%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] worker_thread
     0.56%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] kthread
     0.56%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] ret_from_fork
     0.56%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] process_one_work
     0.56%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] wb_workfn
     0.56%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] wb_writeback
     0.56%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] __writeback_inodes_wb
     0.56%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] writeback_sb_inodes
     0.56%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] __writeback_single_inode
     0.56%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] do_writepages
     0.56%     0.06%  kworker/u98:2-e  [kernel.kallsyms]     [k] ext4_writepages
     0.55%     0.06%  LocalJobRunner   [kernel.kallsyms]     [k] try_to_wake_up
     0.53%     0.02%  VM Thread        [kernel.kallsyms]     [k] handle_mm_fault
     0.52%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] wake_up_q
     0.52%     0.07%  java             [kernel.kallsyms]     [k] __mem_cgroup_charge
     0.52%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] lock_page_lruvec_irqsave
     0.50%     0.01%  Sampler Reader   [kernel.kallsyms]     [k] handle_mm_fault
     0.50%     0.46%  LocalJobRunner   [kernel.kallsyms]     [k] get_mem_cgroup_from_mm
     0.49%     0.07%  java             [kernel.kallsyms]     [k] ptep_clear_flush
     0.48%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] __ext4_journal_start_sb
     0.48%     0.04%  kswapd0          [kernel.kallsyms]     [k] shrink_page_list
     0.47%     0.04%  Sampler Reader   [kernel.kallsyms]     [k] __handle_mm_fault
     0.47%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] alloc_pages_vma
     0.47%     0.27%  java             [kernel.kallsyms]     [k] mpol_misplaced
     0.47%     0.10%  VM Thread        [kernel.kallsyms]     [k] __handle_mm_fault
     0.47%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] ondemand_readahead
     0.47%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] page_cache_ra_unbounded
     0.46%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] worker_thread
     0.46%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] kthread
     0.46%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ret_from_fork
     0.45%     0.31%  LocalJobRunner   [kernel.kallsyms]     [k] try_charge_memcg
     0.45%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] process_one_work
     0.45%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_end_io_rsv_work
     0.45%     0.14%  LocalJobRunner   [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.45%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] scheduler_tick
     0.44%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_release_io_end
     0.44%     0.12%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_finish_bio
     0.43%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] jbd2__journal_start
     0.42%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] create_empty_buffers
     0.42%     0.06%  LocalJobRunner   [kernel.kallsyms]     [k] __block_commit_write.constprop.0.isra.0
     0.42%     0.05%  localfetcher#1   [kernel.kallsyms]     [k] __mem_cgroup_charge
     0.42%     0.04%  java             [kernel.kallsyms]     [k] lru_cache_add
     0.42%     0.34%  LocalJobRunner   [kernel.kallsyms]     [k] rmqueue_bulk
     0.42%     0.13%  java             [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.41%     0.01%  java             [kernel.kallsyms]     [k] flush_tlb_mm_range
     0.41%     0.17%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_mark_iloc_dirty
     0.41%     0.30%  java             [kernel.kallsyms]     [k] error_entry
     0.41%     0.07%  java             [kernel.kallsyms]     [k] pick_next_task_fair
     0.41%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] kthread
     0.41%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] ret_from_fork
     0.41%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] worker_thread
     0.41%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] process_one_work
     0.41%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] ext4_end_io_rsv_work
     0.41%     0.39%  LocalJobRunner   [kernel.kallsyms]     [k] copy_page_to_iter
     0.40%     0.01%  java             [kernel.kallsyms]     [k] native_flush_tlb_multi
     0.40%     0.16%  LocalJobRunner   [kernel.kallsyms]     [k] kmem_cache_alloc
     0.40%     0.01%  java             [kernel.kallsyms]     [k] __mod_lruvec_state
     0.40%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] ext4_release_io_end
     0.40%     0.11%  kworker/u96:1-e  [kernel.kallsyms]     [k] ext4_finish_bio
     0.39%     0.01%  java             [kernel.kallsyms]     [k] asm_sysvec_call_function
     0.39%     0.00%  java             [kernel.kallsyms]     [k] on_each_cpu_cond_mask
     0.38%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_page_buffers
     0.38%     0.00%  VM Thread        [kernel.kallsyms]     [k] __x64_sys_sched_yield
     0.38%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __mod_lruvec_state
     0.38%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] alloc_pages
     0.37%     0.04%  java             [kernel.kallsyms]     [k] task_tick_fair
     0.37%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] __page_cache_alloc
     0.37%     0.13%  LocalJobRunner   [kernel.kallsyms]     [k] balance_dirty_pages_ratelimited
     0.37%     0.14%  java             [kernel.kallsyms]     [k] __pagevec_lru_add
     0.37%     0.37%  LocalJobRunner   [kernel.kallsyms]     [k] __get_user_nocheck_1
     0.37%     0.27%  LocalJobRunner   [kernel.kallsyms]     [k] _raw_spin_lock
     0.37%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_buffer_head
     0.36%     0.36%  LocalJobRunner   [kernel.kallsyms]     [k] copy_page
     0.35%     0.15%  java             [kernel.kallsyms]     [k] update_curr
     0.35%     0.00%  VM Thread        [kernel.kallsyms]     [k] __x64_sys_mmap
     0.35%     0.00%  VM Thread        [kernel.kallsyms]     [k] ksys_mmap_pgoff
     0.35%     0.00%  VM Thread        [kernel.kallsyms]     [k] vm_mmap_pgoff
     0.35%     0.00%  VM Thread        [kernel.kallsyms]     [k] mmap_region
     0.35%     0.00%  VM Thread        [kernel.kallsyms]     [k] do_mmap
     0.35%     0.00%  VM Thread        [kernel.kallsyms]     [k] __do_munmap
     0.35%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_region
     0.35%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] mark_buffer_dirty
     0.35%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_single_vma
     0.35%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_vmas
     0.35%     0.01%  VM Thread        [kernel.kallsyms]     [k] do_sched_yield
     0.35%     0.05%  VM Thread        [kernel.kallsyms]     [k] unmap_page_range
     0.35%     0.08%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_da_get_block_prep
     0.34%     0.00%  kworker/u97:0-e  [kernel.kallsyms]     [k] worker_thread
     0.34%     0.00%  kworker/u97:0-e  [kernel.kallsyms]     [k] kthread
     0.34%     0.00%  kworker/u97:0-e  [kernel.kallsyms]     [k] ret_from_fork
     0.34%     0.00%  kworker/u97:0-e  [kernel.kallsyms]     [k] process_one_work
     0.34%     0.34%  LocalJobRunner   [kernel.kallsyms]     [k] down_read_trylock
     0.34%     0.15%  java             [kernel.kallsyms]     [k] charge_memcg
     0.34%     0.24%  LocalJobRunner   [kernel.kallsyms]     [k] __count_memcg_events
     0.34%     0.11%  java             [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.33%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] cgroup_rstat_flush_irqsafe
     0.33%     0.00%  kworker/u97:0-e  [kernel.kallsyms]     [k] wb_workfn
     0.33%     0.00%  kworker/u97:0-e  [kernel.kallsyms]     [k] wb_writeback
     0.33%     0.00%  kworker/u97:0-e  [kernel.kallsyms]     [k] __writeback_inodes_wb
     0.33%     0.00%  kworker/u97:0-e  [kernel.kallsyms]     [k] writeback_sb_inodes
     0.33%     0.00%  kworker/u97:0-e  [kernel.kallsyms]     [k] __writeback_single_inode
     0.33%     0.00%  kworker/u97:0-e  [kernel.kallsyms]     [k] do_writepages
     0.33%     0.03%  kworker/u97:0-e  [kernel.kallsyms]     [k] ext4_writepages
     0.33%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] isolate_lru_page
     0.33%     0.19%  localfetcher#1   [kernel.kallsyms]     [k] __add_to_page_cache_locked
     0.33%     0.21%  LocalJobRunner   [kernel.kallsyms]     [k] __cond_resched
     0.32%     0.07%  java             [kernel.kallsyms]     [k] free_unref_page
     0.32%     0.30%  LocalJobRunner   [kernel.kallsyms]     [k] __ptep_modify_prot_start
     0.32%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] ttwu_do_activate
     0.31%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] page_cache_async_ra
     0.31%     0.16%  java             [kernel.kallsyms]     [k] update_load_avg
     0.30%     0.00%  java             [kernel.kallsyms]     [k] generic_smp_call_function_single_interrupt
     0.30%     0.22%  java             [kernel.kallsyms]     [k] smp_call_function_many_cond
     0.30%     0.03%  java             [kernel.kallsyms]     [k] switch_fpu_return
     0.30%     0.11%  localfetcher#1   [kernel.kallsyms]     [k] charge_memcg
     0.30%     0.00%  java             [kernel.kallsyms]     [k] sysvec_call_function
     0.30%     0.05%  LocalJobRunner   [kernel.kallsyms]     [k] _raw_spin_lock_irq
