# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 11928368488412
#
# Children      Self  Command          Shared Object      Symbol                                                        
# ........  ........  ...............  .................  ..............................................................
#
     0.00%     0.00%  kworker/44:1H-e  [kernel.kallsyms]  [k] ret_from_fork
     0.00%     0.00%  kworker/44:1H-e  [kernel.kallsyms]  [k] worker_thread
     0.00%     0.00%  java             [kernel.kallsyms]  [k] __ext4_journal_stop
     0.00%     0.00%  java             [kernel.kallsyms]  [k] __jbd2_log_start_commit
     0.00%     0.00%  java             [kernel.kallsyms]  [k] jbd2_journal_stop
     0.00%     0.00%  java             [kernel.kallsyms]  [k] jbd2_log_start_commit
     0.00%     0.00%  :-1              [kernel.kallsyms]  [k] __cleanup_sighand
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] native_load_tls
     0.00%     0.00%  systemd-network  [kernel.kallsyms]  [k] flow_hash_from_keys
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] start_this_handle
     0.00%     0.00%  java             libjvm.so          [.] 0x000000000065ccf6
     0.00%     0.00%  org.apache.hado  [kernel.kallsyms]  [k] down_read_trylock
     0.00%     0.00%  multipathd       [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%     0.00%  kworker/21:1-ev  [kernel.kallsyms]  [k] refresh_cpu_vm_stats
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] jbd2__journal_start
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] perf_event_comm_output
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1489     [.] 0x00007fdbb1664e30
     0.00%     0.00%  kworker/45:1-ev  [kernel.kallsyms]  [k] __free_one_page
     0.00%     0.00%  java             libjvm.so          [.] 0x00000000006554b0
     0.00%     0.00%  SpillThread      [kernel.kallsyms]  [k] acct_update_integrals
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1841     [.] 0x00007f83516ee038
     0.00%     0.00%  migration/25     [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  java             [kernel.kallsyms]  [k] __legitimize_mnt
     0.00%     0.00%  java             [kernel.kallsyms]  [k] __legitimize_path
     0.00%     0.00%  java             [kernel.kallsyms]  [k] try_to_unlazy
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] process_measurement
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] timerqueue_add
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] enqueue_hrtimer
     0.00%     0.00%  java             [JIT] tid 2065     [.] 0x00007f6291c22416
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2145     [.] 0x00007f65d95c3813
     0.00%     0.00%  migration/20     [kernel.kallsyms]  [k] psi_group_change
     0.00%     0.00%  kworker/38:1-ev  [kernel.kallsyms]  [k] refresh_cpu_vm_stats
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] deactivate_slab
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] entry_SYSCALL_64_safe_stack
     0.00%     0.00%  kworker/11:2-ev  [kernel.kallsyms]  [k] __vunmap
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1584     [.] 0x00007f0ac943b985
     0.00%     0.00%  java             [JIT] tid 1985     [.] 0x00007f4069a3f0f1
     0.00%     0.00%  java             [kernel.kallsyms]  [k] perf_event_task_output
     0.00%     0.00%  java             [kernel.kallsyms]  [k] rwb_arm_timer
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] x86_pmu_disable
     0.00%     0.00%  usb-storage      [kernel.kallsyms]  [k] raise_softirq
     0.00%     0.00%  usb-storage      [kernel.kallsyms]  [k] try_to_wake_up
     0.00%     0.00%  usb-storage      [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%     0.00%  usb-storage      [kernel.kallsyms]  [k] wake_up_process
     0.00%     0.00%  migration/20     [kernel.kallsyms]  [k] stop_machine_yield
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] perf_output_copy
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]  [k] free_vmap_area_noflush
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]  [k] remove_vm_area
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] strncpy_from_user
     0.00%     0.00%  migration/12     [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  java             [kernel.kallsyms]  [k] finish_wait
     0.00%     0.00%  migration/31     [kernel.kallsyms]  [k] psi_group_change
     0.00%     0.00%  migration/38     [kernel.kallsyms]  [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  migration/38     [kernel.kallsyms]  [k] balance_fair
     0.00%     0.00%  migration/38     [kernel.kallsyms]  [k] deactivate_task
     0.00%     0.00%  migration/38     [kernel.kallsyms]  [k] load_balance
     0.00%     0.00%  migration/38     [kernel.kallsyms]  [k] newidle_balance
     0.00%     0.00%  migration/38     [kernel.kallsyms]  [k] sugov_update_single_freq
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] aa_get_task_label
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] __x64_sys_sched_getaffinity
     0.00%     0.00%  kworker/40:1-mm  [kernel.kallsyms]  [k] dequeue_entity
     0.00%     0.00%  kworker/40:1-mm  [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  kworker/40:1-mm  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%     0.00%  kworker/43:1H    [kernel.kallsyms]  [k] load_balance
     0.00%     0.00%  kworker/43:1H    [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  kworker/43:1H    [kernel.kallsyms]  [k] kthread
     0.00%     0.00%  kworker/43:1H    [kernel.kallsyms]  [k] newidle_balance
     0.00%     0.00%  kworker/43:1H    [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%     0.00%  kworker/43:1H    [kernel.kallsyms]  [k] ret_from_fork
     0.00%     0.00%  kworker/43:1H    [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  kworker/43:1H    [kernel.kallsyms]  [k] worker_thread
     0.00%     0.00%  communication t  [JIT] tid 1489     [.] 0x00007fdbb1013594
     0.00%     0.00%  migration/15     [kernel.kallsyms]  [k] __migrate_swap_task.part.0
     0.00%     0.00%  migration/15     [kernel.kallsyms]  [k] migrate_swap_stop
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] pmd_page_vaddr
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] balance_dirty_pages_ratelimited
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]  [k] enqueue_timer
     0.00%     0.00%  migration/19     [kernel.kallsyms]  [k] psi_task_change
     0.00%     0.00%  kworker/26:1-ev  [unknown]          [.] 0000000000000000
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] try_grab_compound_head
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] vm_area_dup
     0.00%     0.00%  migration/27     [kernel.kallsyms]  [k] enqueue_task
     0.00%     0.00%  java             [kernel.kallsyms]  [k] ext4_es_insert_extent
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]  [k] input_print_modalias
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]  [k] __input_unregister_device
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]  [k] dev_uevent
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]  [k] hid_device_remove
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]  [k] hid_disconnect
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]  [k] hidinput_disconnect
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]  [k] input_dev_uevent
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]  [k] input_unregister_device
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]  [k] kobject_uevent
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]  [k] kobject_uevent_env
     0.00%     0.00%  migration/22     [kernel.kallsyms]  [k] idle_cpu
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] anon_vma_interval_tree_remove
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] vma_merge
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] kfree
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1489     [.] 0x00007fdbb16648a0
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] raw_notifier_call_chain
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] tick_do_update_jiffies64.part.0
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] timekeeping_advance
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] timekeeping_update
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] update_wall_time
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] rcu_report_qs_rnp
     0.00%     0.00%  kworker/45:1-ev  [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  java             [kernel.kallsyms]  [k] __rb_erase_color
     0.00%     0.00%  java             [kernel.kallsyms]  [k] anon_vma_interval_tree_remove
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] read_pages
     0.00%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] cpuacct_charge
     0.00%     0.00%  Readahead Threa  libjvm.so          [.] 0x000000000093638d
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1458     [.] 0x00007ff15d5e70a8
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] native_flush_tlb_local
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] __vma_link_file
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] vm_area_alloc
     0.00%     0.00%  java             [JIT] tid 2215     [.] 0x00007f7e5d025a6a
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]  [k] update_curr
     0.00%     0.00%  kworker/20:1-ev  [kernel.kallsyms]  [k] collect_percpu_times
     0.00%     0.00%  kworker/20:1-ev  [kernel.kallsyms]  [k] psi_avgs_work
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] __dl_clear_params
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] add_transaction_credits
     0.00%     0.00%  migration/25     [kernel.kallsyms]  [k] psi_task_change
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] count_shadow_nodes
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]  [k] acpi_ut_repair_name
     0.00%     0.00%  migration/32     [kernel.kallsyms]  [k] rcu_dynticks_inc
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] memcpy_fromio
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] remove_vma
     0.00%     0.00%  systemd          [kernel.kallsyms]  [k] set_root
     0.00%     0.00%  systemd          [kernel.kallsyms]  [k] nd_jump_root
     0.00%     0.00%  systemd          [kernel.kallsyms]  [k] path_init
     0.00%     0.00%  migration/24     [kernel.kallsyms]  [k] migrate_swap_stop
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] __wrgsbase_inactive
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] set_next_task_fair
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]  [k] ttm_bo_move_to_lru_tail
     0.00%     0.00%  SpillThread      [kernel.kallsyms]  [k] vma_link
     0.00%     0.00%  multipathd       [kernel.kallsyms]  [k] __x64_sys_ppoll
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] switch_fpu_return
     0.00%     0.00%  C2 CompilerThre  libjvm.so          [.] 0x0000000000638d40
     0.00%     0.00%  java             [kernel.kallsyms]  [k] percpu_counter_add_batch
     0.00%     0.00%  pool-4-thread-1  [JIT] tid 1872     [.] 0x00007f9bb9f087f2
     0.00%     0.00%  kworker/16:1-mm  [kernel.kallsyms]  [k] dequeue_entity
     0.00%     0.00%  kworker/16:1-mm  [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1744     [.] 0x00007fa2dd760db9
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] hugepage_vma_check
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] nohz_balance_exit_idle
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] load_new_mm_cr3
     0.00%     0.00%  java             [kernel.kallsyms]  [k] yama_task_free
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] get_timespec64
     0.00%     0.00%  migration/7      [kernel.kallsyms]  [k] __migrate_swap_task.part.0
     0.00%     0.00%  migration/7      [kernel.kallsyms]  [k] migrate_swap_stop
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] native_flush_tlb_one_user
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] flush_tlb_func
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]  [k] __vunmap
     0.00%     0.00%  migration/1      [kernel.kallsyms]  [k] multi_cpu_stop
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]  [k] free_work
     0.00%     0.00%  migration/21     [kernel.kallsyms]  [k] __migrate_swap_task.part.0
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] free_pgd_range
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]  [k] drm_gem_vram_vmap
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] policy_node
     0.00%     0.00%  multipathd       [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.00%     0.00%  multipathd       [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] __hrtimer_init
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] hrtimer_init_sleeper
     0.00%     0.00%  migration/9      [kernel.kallsyms]  [k] enqueue_task
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] update_blocked_averages
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2215     [.] 0x00007f7e5d693dea
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] vmacache_update
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] xas_start
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] find_busiest_group
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] load_balance
     0.00%     0.00%  java             libjvm.so          [.] 0x000000000099bd7e
     0.00%     0.00%  migration/25     [kernel.kallsyms]  [k] load_balance
     0.00%     0.00%  migration/25     [kernel.kallsyms]  [k] balance_fair
     0.00%     0.00%  migration/25     [kernel.kallsyms]  [k] newidle_balance
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] anon_vma_interval_tree_iter_first
     0.00%     0.00%  kworker/30:2-ev  [kernel.kallsyms]  [k] drain_zone_pages
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] rcu_note_context_switch
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_read_inode_bitmap
     0.00%     0.00%  :-1              [kernel.kallsyms]  [k] _find_next_bit
     0.00%     0.00%  usb-storage      [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] account_kernel_stack.isra.0
     0.00%     0.00%  migration/27     [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] save_fpregs_to_fpstate
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]  [k] ___slab_alloc
     0.00%     0.00%  migration/10     [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] unmap_region
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] fill_pmd
     0.00%     0.00%  python3          [kernel.kallsyms]  [k] copy_page_range
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] generic_file_open
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2215     [.] 0x00007f7e5d39805d
     0.00%     0.00%  java             [kernel.kallsyms]  [k] do_exit
     0.00%     0.00%  java             [kernel.kallsyms]  [k] do_group_exit
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1841     [.] 0x00007f8351551fd3
     0.00%     0.00%  java             libjvm.so          [.] 0x0000000000aab057
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] hugepage_vma_check
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] irq_work_run_list
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] switch_ldt
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] pick_next_task_idle
     0.00%     0.00%  migration/45     [kernel.kallsyms]  [k] __switch_to
     0.00%     0.00%  java             [kernel.kallsyms]  [k] _mix_pool_bytes
     0.00%     0.00%  java             [kernel.kallsyms]  [k] __mix_pool_bytes
     0.00%     0.00%  java             [kernel.kallsyms]  [k] task_scan_max
     0.00%     0.00%  usb-storage      [kernel.kallsyms]  [k] enqueue_task
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2065     [.] 0x00007f629145d427
     0.00%     0.00%  kworker/45:1-ev  [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  kworker/21:1-ev  [kernel.kallsyms]  [k] next_zone
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] __smp_call_single_queue
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] blk_mq_get_driver_tag
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] delayed_work_timer_fn
     0.00%     0.00%  communication t  [kernel.kallsyms]  [k] __anon_vma_interval_tree_subtree_search
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] read_hpet
     0.00%     0.00%  kworker/u98:3-e  [kernel.kallsyms]  [k] wb_over_bg_thresh
     0.00%     0.00%  kworker/u97:0-f  [kernel.kallsyms]  [k] enqueue_task
     0.00%     0.00%  kworker/u97:0-f  [kernel.kallsyms]  [k] ttwu_do_activate
     0.00%     0.00%  java             [kernel.kallsyms]  [k] mutex_lock
     0.00%     0.00%  :-1              [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.00%     0.00%  :-1              [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.00%     0.00%  LocalJobRunner   [JIT] tid 2215     [.] 0x00007f7e5d5187d7
     0.00%     0.00%  pool-4-thread-1  [JIT] tid 2065     [.] 0x00007f6291ba98e0
     0.00%     0.00%  kworker/u98:2-e  [kernel.kallsyms]  [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_stat_timer_fn
     0.00%     0.00%  kworker/41:1-ev  [kernel.kallsyms]  [k] update_curr
     0.00%     0.00%  kworker/41:1-ev  [kernel.kallsyms]  [k] dequeue_entity
     0.00%     0.00%  kworker/41:1-ev  [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  kworker/41:1-ev  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%     0.00%  java             [kernel.kallsyms]  [k] refcount_dec_not_one
     0.00%     0.00%  migration/9      [kernel.kallsyms]  [k] enqueue_entity
     0.00%     0.00%  migration/9      [kernel.kallsyms]  [k] enqueue_task_fair
     0.00%     0.00%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] ext4_set_iomap
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1841     [.] 0x00007f83515521b3
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] arch_local_irq_disable
     0.00%     0.00%  Sampler Reader   [JIT] tid 2145     [.] 0x00007f65d97426a7
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]  [k] remove_vm_area
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  kworker/42:1-ev  [kernel.kallsyms]  [k] update_curr
     0.00%     0.00%  kworker/42:1-ev  [kernel.kallsyms]  [k] dequeue_entity
