# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 13K of event 'cycles'
# Event count (approx.): 375282052842
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     0.57%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] tlb_flush_mmu
     0.57%     0.00%  VM Thread        [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.57%     0.13%  VM Thread        [kernel.kallsyms]  [k] release_pages
     0.57%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_block_write_begin
     0.55%     0.40%  pool-4-thread-1  [kernel.kallsyms]  [k] find_lock_entries
     0.55%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_misplaced_page
     0.53%     0.53%  pool-4-thread-1  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.52%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_mark_inode_dirty
     0.52%     0.11%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.52%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] free_unref_page_list
     0.52%     0.24%  java             [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.52%     0.11%  C1 CompilerThre  [kernel.kallsyms]  [k] release_pages
     0.52%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.52%     0.17%  pool-4-thread-1  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.52%     0.30%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_store
     0.50%     0.50%  java             [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.50%     0.37%  pool-4-thread-1  [kernel.kallsyms]  [k] rmqueue_bulk
     0.49%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] __mem_cgroup_charge
     0.48%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_pages
     0.47%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.47%     0.07%  kcompactd0       [kernel.kallsyms]  [k] ptep_clear_flush
     0.46%     0.00%  kworker/u98:2-w  [kernel.kallsyms]  [k] mpage_submit_page
     0.46%     0.03%  java             [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.44%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.44%     0.25%  pool-4-thread-1  [kernel.kallsyms]  [k] __count_memcg_events
     0.43%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] __block_commit_write.constprop.0.isra.0
     0.43%     0.00%  kcompactd0       [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.43%     0.28%  Thread-5         [kernel.kallsyms]  [k] xas_store
     0.42%     0.02%  kcompactd0       [kernel.kallsyms]  [k] __mem_cgroup_uncharge
     0.42%     0.10%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.42%     0.40%  C2 CompilerThre  [kernel.kallsyms]  [k] __free_one_page
     0.41%     0.39%  pool-4-thread-1  [kernel.kallsyms]  [k] _find_next_bit
     0.41%     0.00%  kcompactd1       [kernel.kallsyms]  [k] buffer_migrate_page
     0.41%     0.00%  kcompactd0       [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.41%     0.00%  kcompactd0       [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.40%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] charge_memcg
     0.40%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] mark_buffer_dirty
     0.40%     0.38%  kcompactd0       [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.38%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] lru_cache_add
     0.38%     0.38%  pool-4-thread-1  [kernel.kallsyms]  [k] mark_page_accessed
     0.36%     0.06%  C1 CompilerThre  [kernel.kallsyms]  [k] free_unref_page_list
     0.35%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] read_pages
     0.34%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_journal_start_sb
     0.34%     0.02%  kcompactd0       [kernel.kallsyms]  [k] uncharge_batch
     0.34%     0.15%  pool-4-thread-1  [kernel.kallsyms]  [k] __pagevec_lru_add
     0.33%     0.05%  kcompactd0       [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.33%     0.00%  kcompactd1       [kernel.kallsyms]  [k] __put_page
     0.32%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] jbd2__journal_start
     0.32%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_readahead
     0.32%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.32%     0.32%  pool-4-thread-1  [kernel.kallsyms]  [k] __free_one_page
     0.32%     0.12%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_mark_iloc_dirty
     0.32%     0.10%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_memcg_state.part.0
     0.31%     0.08%  pool-4-thread-1  [kernel.kallsyms]  [k] mem_cgroup_charge_statistics.constprop.0
     0.31%     0.07%  kworker/u98:2-w  [kernel.kallsyms]  [k] ext4_bio_write_page
     0.31%     0.06%  C1 CompilerThre  [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.30%     0.11%  C2 CompilerThre  [kernel.kallsyms]  [k] page_remove_rmap
     0.30%     0.25%  kcompactd0       [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.29%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __set_page_dirty
     0.28%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] delete_from_page_cache_batch
     0.28%     0.28%  kcompactd0       [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.28%     0.02%  kcompactd0       [kernel.kallsyms]  [k] mem_cgroup_migrate
     0.28%     0.28%  pool-4-thread-1  [kernel.kallsyms]  [k] __get_user_nocheck_1
     0.28%     0.28%  java             [kernel.kallsyms]  [k] free_swap_cache
     0.28%     0.07%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.28%     0.03%  kcompactd1       [kernel.kallsyms]  [k] mem_cgroup_migrate
     0.27%     0.01%  swapper          [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.26%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_page
     0.26%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] move_to_new_page
     0.26%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_da_get_block_prep
     0.26%     0.00%  swapper          [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.25%     0.06%  C1 CompilerThre  [kernel.kallsyms]  [k] free_pcppages_bulk
     0.25%     0.04%  Thread-5         [kernel.kallsyms]  [k] find_lock_entries
     0.25%     0.00%  kcompactd1       [kernel.kallsyms]  [k] __buffer_migrate_page.part.0
     0.25%     0.02%  VM Thread        [kernel.kallsyms]  [k] free_unref_page_list
     0.25%     0.02%  java             [kernel.kallsyms]  [k] __mem_cgroup_uncharge_list
     0.25%     0.01%  C2 CompilerThre  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.25%     0.03%  kcompactd1       [kernel.kallsyms]  [k] __mem_cgroup_uncharge
     0.24%     0.24%  kcompactd1       [kernel.kallsyms]  [k] kernel_init_free_pages.part.0
     0.24%     0.08%  kcompactd0       [kernel.kallsyms]  [k] remove_migration_pte
     0.24%     0.15%  kcompactd0       [kernel.kallsyms]  [k] page_counter_cancel
     0.24%     0.00%  kcompactd0       [kernel.kallsyms]  [k] page_counter_uncharge
     0.24%     0.22%  java             [kernel.kallsyms]  [k] __mod_zone_page_state
     0.23%     0.06%  kcompactd1       [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.23%     0.11%  kcompactd1       [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.23%     0.01%  VM Thread        [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.23%     0.22%  Thread-5         [kernel.kallsyms]  [k] xas_find
     0.22%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] create_empty_buffers
     0.21%     0.20%  kcompactd1       [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.21%     0.03%  kcompactd0       [kernel.kallsyms]  [k] lru_cache_add
     0.21%     0.02%  kcompactd0       [kernel.kallsyms]  [k] putback_lru_page
     0.21%     0.20%  java             [kernel.kallsyms]  [k] uncharge_page
     0.21%     0.00%  kcompactd1       [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.21%     0.21%  kcompactd0       [kernel.kallsyms]  [k] page_cpupid_xchg_last
     0.21%     0.00%  kcompactd0       [kernel.kallsyms]  [k] buffer_migrate_page
     0.20%     0.05%  kcompactd1       [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.20%     0.16%  kcompactd1       [kernel.kallsyms]  [k] isolate_migratepages_block
     0.20%     0.06%  VM Thread        [kernel.kallsyms]  [k] free_pcppages_bulk
     0.20%     0.00%  swapper          [kernel.kallsyms]  [k] irq_exit_rcu
     0.20%     0.03%  kcompactd1       [kernel.kallsyms]  [k] uncharge_batch
     0.20%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] kmem_cache_alloc
     0.20%     0.00%  swapper          [kernel.kallsyms]  [k] __softirqentry_text_start
