# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 14K of event 'cycles'
# Event count (approx.): 211064953437
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                                      
# ........  ........  ...............  ...................  ............................................................................................................................................
#
     0.05%     0.02%  swapper          [kernel.kallsyms]    [k] first_online_pgdat
     0.05%     0.00%  swapper          [kernel.kallsyms]    [k] __queue_work
     0.05%     0.00%  swapper          [kernel.kallsyms]    [k] queue_work_on
     0.05%     0.00%  kswapd0          [kernel.kallsyms]    [k] add_to_swap
     0.05%     0.03%  mariadbd         [kernel.kallsyms]    [k] xas_create
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_bio_write_page
     0.05%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] obj_cgroup_uncharge_pages
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] hash_futex
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] __block_commit_write.constprop.0.isra.0
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] __remove_hrtimer
     0.05%     0.04%  kswapd0          [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] blk_account_io_done
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] __blk_queue_split
     0.05%     0.05%  mariadbd         mariadbd             [.] vio_read
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] resched_curr
     0.05%     0.01%  swapper          [kernel.kallsyms]    [k] next_zone
     0.05%     0.00%  kworker/10:2-di  [kernel.kallsyms]    [k] kthread
     0.05%     0.00%  kworker/10:2-di  [kernel.kallsyms]    [k] ret_from_fork
     0.05%     0.00%  kworker/10:2-di  [kernel.kallsyms]    [k] worker_thread
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] propagate_protected_usage
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] find_busiest_queue
     0.05%     0.03%  mariadbd         [kernel.kallsyms]    [k] stop_this_handle
     0.05%     0.02%  swapper          [kernel.kallsyms]    [k] tick_sched_do_timer
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] __mod_timer
     0.05%     0.05%  kswapd0          [kernel.kallsyms]    [k] native_flush_tlb_multi
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] get_cpu_device
     0.05%     0.01%  swapper          [kernel.kallsyms]    [k] sysvec_reschedule_ipi
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000d9176d
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] __frontswap_load
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] amd_pmu_disable_all
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] __fget_files
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_charge_statistics.constprop.0
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] timerqueue_add
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] enqueue_hrtimer
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] __x86_indirect_thunk_rax
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] __audit_syscall_entry
     0.05%     0.05%  kswapd0          [kernel.kallsyms]    [k] get_swap_page
     0.05%     0.00%  rcu_sched        [kernel.kallsyms]    [k] kthread
     0.05%     0.00%  rcu_sched        [kernel.kallsyms]    [k] rcu_gp_kthread
     0.05%     0.00%  rcu_sched        [kernel.kallsyms]    [k] ret_from_fork
     0.05%     0.03%  swapper          [kernel.kallsyms]    [k] lapic_next_event
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] rcu_nmi_exit
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] __blk_rq_map_sg
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] lru_gen_add_page
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] timerqueue_del
     0.05%     0.03%  mariadbd         [kernel.kallsyms]    [k] atime_needs_update
     0.05%     0.05%  tclsh8.6         libmariadb.so.3      [.] 0x0000000000017b53
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] __cgroup_account_cputime_field
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] llist_reverse_order
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] down_read_killable
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] timekeeping_max_deferment
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] blk_queue_enter
     0.05%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] send_call_function_single_ipi
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] blk_mq_try_issue_directly
     0.05%     0.05%  mariadbd         mariadbd             [.] _Z14get_quick_keysP5PARAMP18QUICK_RANGE_SELECTP8KEY_PARTP7SEL_ARGPhjS7_j
     0.05%     0.05%  mariadbd         [vdso]               [.] 0x0000000000000788
     0.05%     0.01%  swapper          [kernel.kallsyms]    [k] test_clear_page_writeback
     0.05%     0.04%  swapper          [kernel.kallsyms]    [k] nohz_run_idle_balance
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] __accumulate_pelt_segments
     0.04%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] iomap_dio_bio_end_io
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] deferred_split_huge_page
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] page_remove_rmap
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] rcu_dynticks_eqs_enter
     0.04%     0.04%  mariadbd         mariadbd             [.] _Z20net_after_header_psiP6st_netPvmc
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] create_empty_buffers
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] create_page_buffers
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] __submit_bio_noacct_mq
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] blk_mq_submit_bio
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] acct_account_cputime
     0.04%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] ttwu_do_wakeup
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] lookup_ioctx
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] blkdev_issue_flush
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] submit_bio_wait
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] _copy_to_user
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] load_new_mm_cr3
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] alloc_buffer_head
     0.04%     0.04%  mariadbd         mariadbd             [.] _ZN13Explain_queryD1Ev
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] pick_next_entity
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] arch_scale_freq_tick
     0.04%     0.04%  tclsh8.6         libc-2.28.so         [.] __libc_disable_asynccancel
     0.04%     0.00%  kworker/3:0-dio  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/3:0-dio  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/3:0-dio  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] fput
     0.04%     0.04%  tclsh8.6         libc-2.28.so         [.] __libc_recv
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] blk_mq_free_request
     0.04%     0.04%  mariadbd         mariadbd             [.] vio_io_wait
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] hrtimer_init_sleeper
     0.04%     0.00%  kworker/25:0-di  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/25:0-di  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/25:0-di  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000c9f4cc
     0.04%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] propagate_protected_usage
     0.04%     0.02%  swapper          [kernel.kallsyms]    [k] nvme_complete_rq
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] blkcg_iolatency_done_bio
     0.04%     0.00%  swapper          [kernel.kallsyms]    [k] raw_spin_rq_lock_nested
     0.04%     0.01%  kworker/16:0-di  [kernel.kallsyms]    [k] process_one_work
     0.04%     0.00%  kworker/16:0-di  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/16:0-di  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/16:0-di  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] error_entry
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __virt_addr_valid
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] blk_bio_segment_split
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] syscall_exit_to_user_mode_prepare
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] __ext4_ext_dirty
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_extent_block_csum_set
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] error_return
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] __fsnotify_parent
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] jbd2_journal_get_write_access
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] nvme_setup_rw
     0.04%     0.04%  mariadbd         mariadbd             [.] _current_thd
     0.04%     0.00%  kworker/10:2-di  [kernel.kallsyms]    [k] __schedule
     0.04%     0.00%  kworker/10:2-di  [kernel.kallsyms]    [k] schedule
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] nohz_balancer_kick
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] bio_uninit
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] arch_scale_freq_tick
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] hrtimer_cancel
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] page_swapcount
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] __build_skb_around
     0.04%     0.00%  kworker/12:1-di  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/12:1-di  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/12:1-di  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] selinux_socket_getpeersec_dgram
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] restore_regs_and_return_to_kernel
     0.04%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] set_next_entity
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] xas_create_range
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] nvme_complete_rq
     0.04%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] x86_pmu_disable_all
     0.04%     0.00%  kworker/24:3-di  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/24:3-di  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/24:3-di  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] check_preempt_curr
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] swap_writepage
     0.04%     0.00%  kworker/11:2-di  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/11:2-di  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/11:2-di  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] __lock_text_start
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000ca42c8
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] __set_page_dirty
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] mark_buffer_dirty
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] ext4_inode_journal_mode
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] __mod_lruvec_state
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] __mod_node_page_state
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] hctx_unlock
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] timekeeping_advance
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000d9be74
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] __rq_qos_done_bio
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] blk_stat_add
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] syscall_enter_from_user_mode
     0.04%     0.02%  kswapd0          [kernel.kallsyms]    [k] move_pages_to_lru
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] cpumask_next_wrap
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] wake_up_q
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] irq_exit_rcu
     0.04%     0.00%  sshd             [kernel.kallsyms]    [k] do_syscall_64
     0.04%     0.00%  sshd             [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.04%     0.00%  kswapd0          [kernel.kallsyms]    [k] _find_next_bit
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] task_tick_fair
     0.04%     0.00%  kworker/31:0-di  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/31:0-di  [kernel.kallsyms]    [k] process_one_work
     0.04%     0.00%  kworker/31:0-di  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/31:0-di  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] __blk_bios_map_sg
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] __hrtimer_init
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000da204e
     0.04%     0.00%  kworker/3:0-dio  [kernel.kallsyms]    [k] process_one_work
     0.04%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] dput
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] acpi_processor_ffh_cstate_enter
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] mutex_lock
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] rb_erase
     0.04%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] security_socket_getpeersec_dgram
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000ea8ec8
     0.04%     0.04%  mariadbd         libpthread-2.28.so   [.] __pthread_mutex_cond_lock
     0.04%     0.04%  mariadbd         libpthread-2.28.so   [.] __pthread_getspecific
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] poll_freewait
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] find_vma
     0.04%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] pfn_valid
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] rb_insert_color
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] is_cpu_allowed
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] note_gp_changes
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] rcu_note_context_switch
     0.03%     0.02%  mariadbd         [kernel.kallsyms]    [k] __rq_qos_issue
     0.03%     0.01%  mariadbd         [kernel.kallsyms]    [k] blk_attempt_plug_merge
     0.03%     0.03%  mariadbd         mariadbd             [.] 0x0000000000ca3195
     0.03%     0.00%  kworker/22:0-di  [kernel.kallsyms]    [k] kthread
     0.03%     0.00%  kworker/22:0-di  [kernel.kallsyms]    [k] process_one_work
     0.03%     0.00%  kworker/22:0-di  [kernel.kallsyms]    [k] ret_from_fork
     0.03%     0.00%  kworker/22:0-di  [kernel.kallsyms]    [k] worker_thread
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] rcu_note_context_switch
     0.03%     0.03%  mariadbd         libpthread-2.28.so   [.] __libc_recv
     0.03%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] update_rq_clock_task
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] cpuidle_reflect
     0.03%     0.00%  rcu_sched        [kernel.kallsyms]    [k] rcu_gp_fqs_loop
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] rebalance_domains
     0.03%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] poll_freewait
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] __bitmap_and
     0.03%     0.00%  kswapd0          [kernel.kallsyms]    [k] cpumask_any_but
     0.03%     0.00%  kworker/19:3-di  [kernel.kallsyms]    [k] kthread
     0.03%     0.00%  kworker/19:3-di  [kernel.kallsyms]    [k] ret_from_fork
     0.03%     0.00%  kworker/19:3-di  [kernel.kallsyms]    [k] worker_thread
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] update_curr
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] _find_first_bit
     0.03%     0.03%  mariadbd         libpthread-2.28.so   [.] pthread_self@GLIBC_2.2.5
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] blk_add_rq_to_plug
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] add_interrupt_randomness
     0.03%     0.00%  kworker/16:0-di  [kernel.kallsyms]    [k] aio_complete_rw
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] dma_direct_unmap_sg
     0.03%     0.03%  tclsh8.6         libpthread-2.28.so   [.] __pthread_mutex_lock
     0.03%     0.01%  swapper          [kernel.kallsyms]    [k] rcu_core
     0.03%     0.03%  mariadbd         libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.03%     0.02%  mariadbd         [kernel.kallsyms]    [k] cgroup_throttle_swaprate
     0.03%     0.02%  mariadbd         [kernel.kallsyms]    [k] _copy_from_user
     0.03%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] __mod_memcg_lruvec_state
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] aio_prep_rw
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] can_migrate_task.part.0
     0.03%     0.01%  mariadbd         [kernel.kallsyms]    [k] account_page_dirtied
     0.03%     0.02%  mariadbd         [kernel.kallsyms]    [k] start_this_handle
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] rb_insert_color
     0.03%     0.03%  mariadbd         mariadbd             [.] _ZN8Protocol13end_statementEv
     0.03%     0.00%  kworker/13:1-di  [kernel.kallsyms]    [k] kthread
     0.03%     0.00%  kworker/13:1-di  [kernel.kallsyms]    [k] ret_from_fork
     0.03%     0.00%  kworker/13:1-di  [kernel.kallsyms]    [k] worker_thread
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] __lock_text_start
     0.03%     0.03%  mariadbd         mariadbd             [.] _ZN9Item_func10fix_fieldsEP3THDPP4Item
     0.03%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] __calc_delta
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __irq_exit_rcu
     0.03%     0.03%  mariadbd         mariadbd             [.] 0x0000000000ea8ed6
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] __bio_try_merge_page
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] kthread_is_per_cpu
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] handle_pte_fault
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] calc_load_nohz_stop
     0.03%     0.03%  mariadbd         libpthread-2.28.so   [.] __libc_send
     0.03%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] __check_heap_object
     0.03%     0.00%  kworker/25:0-di  [kernel.kallsyms]    [k] process_one_work
     0.03%     0.01%  kworker/21:1H-k  [kernel.kallsyms]    [k] worker_thread
     0.03%     0.00%  kworker/21:1H-k  [kernel.kallsyms]    [k] kthread
     0.03%     0.00%  kworker/21:1H-k  [kernel.kallsyms]    [k] ret_from_fork
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] rcu_qs
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] rcu_all_qs
     0.03%     0.00%  kworker/26:0-di  [kernel.kallsyms]    [k] kthread
     0.03%     0.00%  kworker/26:0-di  [kernel.kallsyms]    [k] ret_from_fork
     0.03%     0.00%  kworker/26:0-di  [kernel.kallsyms]    [k] worker_thread
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] bio_endio
     0.03%     0.02%  mariadbd         [kernel.kallsyms]    [k] __frontswap_invalidate_page
     0.03%     0.00%  mariadbd         [kernel.kallsyms]    [k] swap_range_free
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] set_next_buddy
     0.03%     0.03%  mariadbd         mariadbd             [.] _Z15ha_commit_transP3THDb
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] mempool_alloc_slab
     0.03%     0.03%  mariadbd         libc-2.28.so         [.] syscall
     0.03%     0.03%  kswapd0          [kernel.kallsyms]    [k] zswap_frontswap_store
     0.03%     0.00%  kswapd0          [kernel.kallsyms]    [k] __frontswap_store
     0.03%     0.03%  mariadbd         mariadbd             [.] _Z12mysql_updateP3THDP10TABLE_LISTR4ListI4ItemES6_PS4_jP8st_orderybPySA_
     0.03%     0.00%  sshd             [kernel.kallsyms]    [k] ksys_write
     0.03%     0.00%  sshd             [kernel.kallsyms]    [k] new_sync_write
     0.03%     0.00%  sshd             [kernel.kallsyms]    [k] sock_sendmsg
     0.03%     0.00%  sshd             [kernel.kallsyms]    [k] sock_write_iter
     0.03%     0.00%  sshd             [kernel.kallsyms]    [k] tcp_sendmsg
     0.03%     0.00%  sshd             [kernel.kallsyms]    [k] vfs_write
     0.03%     0.03%  mariadbd         mariadbd             [.] _Z11open_tablesP3THDRK14DDL_options_stPP10TABLE_LISTPjjP19Prelocking_strategy
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] mod_objcg_state
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] maybe_add_creds
     0.03%     0.03%  mariadbd         mariadbd             [.] 0x0000000000c9fa0d
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] __bitmap_andnot
     0.03%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] llist_add_batch
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __smp_call_single_queue
     0.03%     0.00%  kworker/6:2-eve  [kernel.kallsyms]    [k] kthread
     0.03%     0.00%  kworker/6:2-eve  [kernel.kallsyms]    [k] ret_from_fork
     0.03%     0.00%  kworker/6:2-eve  [kernel.kallsyms]    [k] worker_thread
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] __es_tree_search.isra.0
     0.03%     0.03%  mariadbd         mariadbd             [.] net_real_write
     0.03%     0.01%  kworker/11:2-di  [kernel.kallsyms]    [k] schedule
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] local_touch_nmi
     0.03%     0.02%  mariadbd         [kernel.kallsyms]    [k] do_wp_page
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] filemap_write_and_wait_range
     0.03%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] _copy_from_user
     0.03%     0.03%  mariadbd         libc-2.28.so         [.] __strcmp_avx2
     0.03%     0.02%  mariadbd         [kernel.kallsyms]    [k] native_flush_tlb_local
     0.03%     0.01%  swapper          [kernel.kallsyms]    [k] timekeeping_advance
     0.03%     0.03%  kswapd0          [kernel.kallsyms]    [k] lru_gen_add_page
     0.03%     0.00%  kswapd0          [kernel.kallsyms]    [k] __activate_page.part.0
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] clear_buddies
     0.03%     0.00%  mariadbd         [kernel.kallsyms]    [k] page_add_new_anon_rmap
     0.03%     0.01%  mariadbd         [kernel.kallsyms]    [k] del_timer_sync
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] __list_add_valid
     0.03%     0.03%  kswapd0          [kernel.kallsyms]    [k] __mod_node_page_state
     0.03%     0.03%  mariadbd         mariadbd             [.] 0x0000000000da1cfb
     0.03%     0.01%  swapper          [kernel.kallsyms]    [k] arch_cpu_idle_enter
     0.03%     0.03%  mariadbd         mariadbd             [.] _ZN4Item7cleanupEv
     0.03%     0.00%  mariadbd         [kernel.kallsyms]    [k] kblockd_mod_delayed_work_on
     0.03%     0.00%  mariadbd         [kernel.kallsyms]    [k] mod_delayed_work_on
     0.03%     0.03%  mariadbd         mariadbd             [.] 0x0000000000d91896
     0.03%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] unroll_tree_refs
     0.03%     0.00%  mariadbd         [kernel.kallsyms]    [k] page_remove_rmap
     0.03%     0.01%  swapper          [kernel.kallsyms]    [k] bio_free
     0.03%     0.00%  kworker/5:2-dio  [kernel.kallsyms]    [k] kthread
     0.03%     0.00%  kworker/5:2-dio  [kernel.kallsyms]    [k] ret_from_fork
     0.03%     0.00%  kworker/5:2-dio  [kernel.kallsyms]    [k] worker_thread
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] kmem_cache_free
     0.03%     0.03%  kswapd0          [kernel.kallsyms]    [k] __activate_page
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] get_swap_device
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] apic_ack_edge
     0.03%     0.03%  mariadbd         libc-2.28.so         [.] __libc_disable_asynccancel
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] irq_chip_ack_parent
     0.03%     0.03%  tclsh8.6         libmariadb.so.3      [.] 0x0000000000025298
     0.03%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] __build_skb_around
     0.03%     0.03%  mariadbd         mariadbd             [.] 0x0000000000ea8ec4
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_css_rstat_flush
     0.03%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] plist_add
     0.03%     0.03%  mariadbd         mariadbd             [.] _ZN4JOIN14optimize_innerEv
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] blk_rq_merge_ok
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] note_interrupt
     0.03%     0.00%  kworker/3:0-dio  [kernel.kallsyms]    [k] aio_complete_rw
     0.03%     0.01%  mariadbd         [kernel.kallsyms]    [k] sg_init_table
     0.03%     0.01%  mariadbd         [kernel.kallsyms]    [k] __sbitmap_get_word
     0.03%     0.03%  mariadbd         mariadbd             [.] _ZN7sp_head7executeEP3THDb
     0.03%     0.03%  mariadbd         mariadbd             [.] 0x0000000000cb1551
     0.03%     0.02%  swapper          [kernel.kallsyms]    [k] select_task_rq_fair
     0.03%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] update_blocked_averages
     0.03%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] page_counter_cancel
     0.03%     0.03%  mariadbd         libc-2.28.so         [.] __strstr_sse2
     0.03%     0.00%  mariadbd         [kernel.kallsyms]    [k] __test_set_page_writeback
     0.03%     0.03%  mariadbd         mariadbd             [.] 0x0000000000c8ed5e
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] hrtimer_active
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] path_put
     0.03%     0.03%  mariadbd         libc-2.28.so         [.] _int_malloc
     0.03%     0.01%  kworker/16:0-di  [kernel.kallsyms]    [k] __wake_up_common_lock
     0.03%     0.00%  swapper          [kernel.kallsyms]    [k] tick_nohz_irq_exit
     0.03%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_cache_extents
     0.03%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_es_cache_extent
     0.03%     0.01%  kswapd0          [kernel.kallsyms]    [k] try_to_free_buffers
     0.03%     0.03%  mariadbd         mariadbd             [.] 0x0000000000b99f91
