# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 53K of event 'cycles'
# Event count (approx.): 3158128405979
#
# Children      Self  Command          Shared Object      Symbol                                          
# ........  ........  ...............  .................  ................................................
#
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] count_shadow_nodes
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] newidle_balance
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] user_path_at_empty
     0.00%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] unlock_page_memcg
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] mb_find_order_for_block
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] blk_rq_merge_ok
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] blk_attempt_plug_merge
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] css_next_descendant_pre
     0.00%     0.00%  systemd-udevd    libc.so.6          [.] fstatat64
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] sock_recvmsg
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] ____sys_recvmsg
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] ___sys_recvmsg
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __sys_recvmsg
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __x64_sys_recvmsg
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] __x86_indirect_thunk_rax
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] asm_exc_page_fault
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] do_user_addr_fault
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] exc_page_fault
     0.00%     0.00%  java             [kernel.kallsyms]  [k] mpol_misplaced
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] page_cpupid_xchg_last
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] migrate_page
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] migrate_page_copy
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] migrate_page_states
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] move_to_new_page
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] bio_uninit
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] read_tsc
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __blk_mq_sched_bio_merge
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] native_sched_clock
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f7f0df072b0
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_file_getattr
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] account_system_time
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] mb_update_avg_fragment_size.isra.0
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_throtl_bio
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] do_filp_open
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] path_openat
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] __x86_indirect_thunk_rax
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] p4d_offset
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f9355eba1b3
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] page_get_anon_vma
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] tick_nohz_idle_enter
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] __fget_light
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] sync_regs
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] tsc_verify_tsc_adjust
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]  [k] futex_wake
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] crc_26
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] crypto_shash_update
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] ext4_extent_block_csum_set
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] __x64_sys_mprotect
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] wbc_account_cgroup_owner
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __switch_to_asm
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] filename_lookup
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] link_path_walk.part.0
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]  [k] bvec_alloc
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] lapic_next_deadline
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f80bd05241c
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] __handle_mm_fault
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] __get_user_nocheck_1
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] asm_exc_page_fault
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] do_user_addr_fault
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] exc_page_fault
     0.00%     0.00%  perf             [kernel.kallsyms]  [k] handle_mm_fault
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] irqentry_exit
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.00%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] xas_find
     0.00%     0.00%  java             [kernel.kallsyms]  [k] vmacache_find
     0.00%     0.00%  java             [kernel.kallsyms]  [k] find_vma
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] getname_flags.part.0
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] getname_flags
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] strncpy_from_user
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __secure_computing
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] syscall_enter_from_user_mode
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] syscall_trace_enter.constprop.0
     0.00%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_htree_fill_tree
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_readdir
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] htree_dirblock_to_tree
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __this_module+0x80000002042c
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f342550cab1
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] generic_permission
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] mem_cgroup_from_obj
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] list_lru_add
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] queued_spin_unlock
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007fd73934f8e2
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f342550caa5
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] crc32c_pcl_intel_update
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] get_nr_evictable
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f4371eb6b92
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] ktime_get
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] mempool_free_slab
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] __put_page
     0.00%     0.00%  VM Thread        [unknown]          [.] 0000000000000000
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f80bd5cc665
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f634decf815
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] __fget_files
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] __fdget
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] __wait_on_bit
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] __wait_on_buffer
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] bit_wait_io
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] io_schedule
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] out_of_line_wait_on_bit
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]  [k] mem_cgroup_css_from_page
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]  [k] wbc_account_cgroup_owner
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] kmem_cache_alloc
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] mempool_alloc_slab
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] filename_parentat
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] path_parentat
     0.00%     0.00%  kworker/0:3-kac  [kernel.kallsyms]  [k] acpi_ds_create_operands
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_getattr
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] lockref_put_return
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] path_put
     0.00%     0.00%  communication t  [unknown]          [.] 0000000000000000
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] obj_cgroup_uncharge_pages
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] x86_pmu_disable
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f9355eb9e0f
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] account_idle_ticks
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]  [k] irqentry_exit
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f14d5431d92
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f4371673e62
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] __irqentry_text_start
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007ff22184d215
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f17bdebfc64
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] submit_bh
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] submit_bh_wbc
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] submit_bio
     0.00%     0.00%  java             [kernel.kallsyms]  [k] migrate_misplaced_page
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] update_curr
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] walk_component
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  C2 CompilerThre  [unknown]          [.] 0000000000000000
     0.00%     0.00%  java             [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] native_read_msr
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_delete_entry
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] blk_stat_add
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] rcu_all_qs
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] __cond_resched
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __x64_sys_readlinkat
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] do_readlinkat
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] psi_group_change
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] psi_task_switch
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] irqentry_enter_from_user_mode
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] irqentry_enter
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] __switch_to
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_try_enter_queue
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f7f0d525ecb
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]  [k] __isolate_free_page
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] newidle_balance
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] bio_split
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] __blk_mq_alloc_request
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] switch_fpu_return
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] bio_free
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] bio_put
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f7f0d525a28
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] page_mapped
     0.00%     0.00%  java             [kernel.kallsyms]  [k] perf_event_task_tick
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] native_set_pte
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] mark_wake_futex
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] timekeeping_update
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f17bda5094e
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007fb125f40c72
     0.00%     0.00%  top              [kernel.kallsyms]  [k] num_to_str
     0.00%     0.00%  top              [kernel.kallsyms]  [k] seq_put_decimal_ull
     0.00%     0.00%  top              [kernel.kallsyms]  [k] seq_put_decimal_ull_width
     0.00%     0.00%  top              [kernel.kallsyms]  [k] walk_component
     0.00%     0.00%  top              [kernel.kallsyms]  [k] __do_sys_newfstatat
     0.00%     0.00%  top              [kernel.kallsyms]  [k] __x64_sys_newfstatat
     0.00%     0.00%  top              [kernel.kallsyms]  [k] filename_lookup
     0.00%     0.00%  top              [kernel.kallsyms]  [k] link_path_walk.part.0
     0.00%     0.00%  top              [kernel.kallsyms]  [k] lookup_fast
     0.00%     0.00%  top              [kernel.kallsyms]  [k] path_lookupat
     0.00%     0.00%  top              [kernel.kallsyms]  [k] user_path_at_empty
     0.00%     0.00%  top              [kernel.kallsyms]  [k] vfs_statx
     0.00%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] blk_mq_rq_ctx_init
     0.00%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] __blk_mq_alloc_request
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] radix_tree_node_rcu_free
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] change_protection
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] change_prot_numa
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] task_numa_work
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] task_work_run
     0.00%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] native_irq_return_iret
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] kmem_cache_alloc
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] putback_lru_page
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] ext4_end_bitmap_read
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007fd739ea9eb9
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] kfree_rcu_shrink_count
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] do_mprotect_pkey
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] ext4_mb_prefetch
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] read_pages
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] bio_put
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] tick_check_oneshot_broadcast_this_cpu
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] ext4_io_submit
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] __free_pages
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] free_unref_page
     0.00%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] bio_alloc_bioset
     0.00%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] bvec_alloc
     0.00%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] mempool_alloc_slab
     0.00%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] ext4_free_blocks
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] mem_cgroup_from_obj
     0.00%     0.00%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] blk_try_enter_queue
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] wbt_done
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] blk_mq_free_request
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] rcu_eqs_exit.constprop.0
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f9355eba1b6
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] queued_write_lock_slowpath
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] _raw_write_lock_irq
     0.00%     0.00%  systemd-udevd    [unknown]          [.] 0000000000000000
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] mark_page_accessed
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] ext4_mb_load_buddy_gfp
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] pagecache_get_page
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] bvec_split_segs
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_llseek
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __x64_sys_lseek
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ksys_lseek
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __do_sys_newfstatat
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __x64_sys_newfstatat
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f935505241c
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] __handle_mm_fault
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] bvec_free
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] find_busiest_group
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] load_balance
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] newidle_balance
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] schedule_timeout
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] bio_clone_fast
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __rq_qos_throttle
     0.00%     0.00%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] mb_test_and_clear_bits
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] ___sys_sendmsg
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __sys_sendmsg
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] __x64_sys_sendmsg
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] __mem_cgroup_threshold
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] memcg_check_events
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] __submit_bio
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] blk_mq_submit_bio
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] submit_bio_noacct
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] atime_needs_update
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] kthread_blkcg
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] bio_associate_blkg
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]  [k] crypto_shash_update
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] _find_first_bit
     0.00%     0.00%  top              [kernel.kallsyms]  [k] __x64_sys_openat
     0.00%     0.00%  top              [kernel.kallsyms]  [k] do_sys_openat2
     0.00%     0.00%  kworker/0:3-kac  [kernel.kallsyms]  [k] acpi_ps_get_opcode_info
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] mem_cgroup_soft_limit_reclaim
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] radix_tree_node_ctor
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] arch_local_irq_disable
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007fb125f1d0e4
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007fd73934fc66
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] nohz_balance_exit_idle
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f7f0df072be
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_orphan_add
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] jbd2_journal_dirty_metadata
     0.00%     0.00%  kworker/u98:1-f  [kernel.kallsyms]  [k] __ext4_handle_dirty_metadata
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] __do_munmap
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] __mod_lruvec_state
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] __x64_sys_mmap
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] do_mmap
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] ksys_mmap_pgoff
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] mmap_region
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] release_pages
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] tlb_flush_mmu
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] unmap_page_range
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] unmap_region
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] unmap_single_vma
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] unmap_vmas
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] vm_mmap_pgoff
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] dquot_drop
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_clear_inode
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] propagate_protected_usage
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] mpol_misplaced
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] acct_account_cputime
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] account_process_tick
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] account_system_time
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] tick_sched_handle
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] tick_sched_timer
     0.00%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] update_process_times
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] menu_reflect
     0.00%     0.00%  pool-4-thread-1  [unknown]          [.] 0x00007f80bdee89ca
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] perf_swevent_start
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] jbd2_journal_grab_journal_head
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] do_get_write_access
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] jbd2_journal_get_write_access
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]  [k] crc_31
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]  [k] __ext4_ext_dirty
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]  [k] ext4_ext_insert_extent
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]  [k] ext4_extent_block_csum_set
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] put_prev_task_fair
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] asm_exc_page_fault
     0.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] cpumask_next
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] sync_regs
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] cpumask_next
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] map_id_range_down
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] make_kuid
     0.00%     0.00%  VM Thread        [kernel.kallsyms]  [k] migrate_misplaced_page
     0.00%     0.00%  kworker/39:1H-k  [kernel.kallsyms]  [k] load_balance
     0.00%     0.00%  kworker/39:1H-k  [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  kworker/39:1H-k  [kernel.kallsyms]  [k] kthread
     0.00%     0.00%  kworker/39:1H-k  [kernel.kallsyms]  [k] newidle_balance
     0.00%     0.00%  kworker/39:1H-k  [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%     0.00%  kworker/39:1H-k  [kernel.kallsyms]  [k] ret_from_fork
     0.00%     0.00%  kworker/39:1H-k  [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  kworker/39:1H-k  [kernel.kallsyms]  [k] worker_thread
     0.00%     0.00%  Thread-5         [kernel.kallsyms]  [k] from_kuid
     0.00%     0.00%  swapper          [kernel.kallsyms]  [k] ttwu_do_wakeup
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_mq_start_request
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __check_block_validity.constprop.0
     0.00%     0.00%  ksoftirqd/12     [kernel.kallsyms]  [k] arch_local_save_flags
