# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 301K of event 'cycles'
# Event count (approx.): 8955303910291
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     1.34%     0.00%  kswapd0          [kernel.kallsyms]  [k] kthread
     1.34%     0.00%  kswapd0          [kernel.kallsyms]  [k] ret_from_fork
     1.34%     0.00%  kswapd0          [kernel.kallsyms]  [k] balance_pgdat
     1.33%     0.02%  localfetcher#1   [kernel.kallsyms]  [k] alloc_pages_vma
     1.28%     0.04%  InMemoryMerger   [kernel.kallsyms]  [k] ext4_da_write_end
     1.28%     0.99%  InMemoryMerger   [kernel.kallsyms]  [k] __add_to_page_cache_locked
     1.27%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_node
     1.23%     0.03%  InMemoryMerger   [kernel.kallsyms]  [k] generic_write_end
     1.16%     0.11%  localfetcher#1   [kernel.kallsyms]  [k] __mem_cgroup_charge
     1.16%     0.90%  localfetcher#1   [kernel.kallsyms]  [k] __add_to_page_cache_locked
     1.13%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_da_write_end
     1.10%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] generic_write_end
     1.03%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] alloc_pages
     1.02%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] __alloc_pages
     0.96%     0.03%  InMemoryMerger   [kernel.kallsyms]  [k] __alloc_pages
     0.96%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_lruvec
     0.95%     0.21%  pool-4-thread-1  [kernel.kallsyms]  [k] get_page_from_freelist
     0.95%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] alloc_pages
     0.94%     0.00%  kswapd0          [kernel.kallsyms]  [k] evict_pages
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] __x64_sys_read
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ksys_read
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] vfs_read
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] new_sync_read
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] generic_file_read_iter
     0.91%     0.02%  LocalJobRunner   [kernel.kallsyms]  [k] filemap_read
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_file_read_iter
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] __x64_sys_write
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ksys_write
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] vfs_write
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] new_sync_write
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_file_write_iter
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.91%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] generic_perform_write
     0.90%     0.04%  InMemoryMerger   [kernel.kallsyms]  [k] __mark_inode_dirty
     0.88%     0.16%  InMemoryMerger   [kernel.kallsyms]  [k] get_page_from_freelist
     0.87%     0.87%  java             [kernel.kallsyms]  [k] up_read
     0.87%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] __mark_inode_dirty
     0.86%     0.37%  localfetcher#1   [kernel.kallsyms]  [k] charge_memcg
     0.85%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] ext4_dirty_inode
     0.84%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_dirty_inode
     0.76%     0.00%  kworker/u98:3-f  [kernel.kallsyms]  [k] worker_thread
     0.76%     0.00%  kworker/u98:3-f  [kernel.kallsyms]  [k] kthread
     0.76%     0.00%  kworker/u98:3-f  [kernel.kallsyms]  [k] ret_from_fork
     0.76%     0.00%  kworker/u98:3-f  [kernel.kallsyms]  [k] process_one_work
     0.76%     0.00%  kworker/u98:3-f  [kernel.kallsyms]  [k] wb_workfn
     0.76%     0.00%  kworker/u98:3-f  [kernel.kallsyms]  [k] wb_writeback
     0.76%     0.00%  kworker/u98:3-f  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.76%     0.00%  kworker/u98:3-f  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.76%     0.00%  kworker/u98:3-f  [kernel.kallsyms]  [k] __writeback_single_inode
     0.76%     0.00%  kworker/u98:3-f  [kernel.kallsyms]  [k] do_writepages
     0.75%     0.04%  kworker/u98:3-f  [kernel.kallsyms]  [k] ext4_writepages
