# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 191K of event 'cycles'
# Event count (approx.): 17297680199363
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  PERIODIC-COMMIT  [kernel.kallsyms]                   [k] __x2apic_send_IPI_mask
     0.00%     0.00%  PERIODIC-COMMIT  [kernel.kallsyms]                   [k] native_send_call_func_ipi
     0.00%     0.00%  PERIODIC-COMMIT  [kernel.kallsyms]                   [k] x2apic_send_IPI_mask
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] newidle_balance
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  kworker/u97:1+f  [kernel.kallsyms]                   [k] smp_call_function_many_cond
     0.00%     0.00%  kworker/u97:1+f  [kernel.kallsyms]                   [k] flush_tlb_mm_range
     0.00%     0.00%  kworker/u97:1+f  [kernel.kallsyms]                   [k] native_flush_tlb_multi
     0.00%     0.00%  kworker/u97:1+f  [kernel.kallsyms]                   [k] on_each_cpu_cond_mask
     0.00%     0.00%  kworker/u97:1+f  [kernel.kallsyms]                   [k] page_mkclean
     0.00%     0.00%  kworker/u97:1+f  [kernel.kallsyms]                   [k] page_mkclean_one
     0.00%     0.00%  kworker/u97:1+f  [kernel.kallsyms]                   [k] ptep_clear_flush
     0.00%     0.00%  kworker/u97:1+f  [kernel.kallsyms]                   [k] rmap_walk
     0.00%     0.00%  kworker/u97:1+f  [kernel.kallsyms]                   [k] rmap_walk_file
     0.00%     0.00%  Thread-54        [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  Thread-54        [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  Thread-54        [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  MutationStage-2  [kernel.kallsyms]                   [k] __switch_to
     0.00%     0.00%  ReadStage-152    [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.00%     0.00%  Thread-70        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __put_page
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] free_unref_page
     0.00%     0.00%  PERIODIC-COMMIT  [kernel.kallsyms]                   [k] mpage_process_page_bufs
     0.00%     0.00%  PERIODIC-COMMIT  [kernel.kallsyms]                   [k] mpage_prepare_extent_to_map
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __count_memcg_events
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-146    [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-146    [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-146    [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] PageHuge
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __bitmap_andnot
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] __wake_up_common
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] llist_add_batch
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  Thread-25        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  Thread-25        [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-65     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] blk_update_request
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-16     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] blkcg_rstat_flush
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  kworker/35:2-mm  [kernel.kallsyms]                   [k] kthread
     0.00%     0.00%  kworker/35:2-mm  [kernel.kallsyms]                   [k] ret_from_fork
     0.00%     0.00%  kworker/35:2-mm  [kernel.kallsyms]                   [k] worker_thread
     0.00%     0.00%  kworker/37:1-mm  [kernel.kallsyms]                   [k] kthread
     0.00%     0.00%  kworker/37:1-mm  [kernel.kallsyms]                   [k] ret_from_fork
     0.00%     0.00%  kworker/37:1-mm  [kernel.kallsyms]                   [k] worker_thread
     0.00%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  ReadStage-79     [kernel.kallsyms]                   [k] page_add_file_rmap
     0.00%     0.00%  Thread-134       [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] file_update_time
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] generic_update_time
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] xas_store
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  Thread-66        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  MutationStage-9  [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] blk_mq_end_request
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-49     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  kworker/14:1-mm  [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  kworker/14:1-mm  [kernel.kallsyms]                   [k] lru_add_drain_cpu
     0.00%     0.00%  kworker/14:1-mm  [kernel.kallsyms]                   [k] lru_add_drain_per_cpu
     0.00%     0.00%  kworker/14:1-mm  [kernel.kallsyms]                   [k] process_one_work
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] page_add_file_rmap
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  kswapd1          [kernel.kallsyms]                   [k] super_cache_count
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  Thread-35        [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                   [k] unmap_page_range
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                   [k] unmap_single_vma
     0.00%     0.00%  VM Thread        [kernel.kallsyms]                   [k] unmap_vmas
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] mod_lruvec_state.constprop.0
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-54     [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  MutationStage-6  [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  Thread-103       [kernel.kallsyms]                   [k] update_load_avg
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] perf_event_task_tick
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] submit_bio_checks
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  kworker/31:2-mm  [kernel.kallsyms]                   [k] process_one_work
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] wake_page_function
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] wake_up_state
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  Thread-99        [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  Thread-99        [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  Thread-99        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __count_memcg_events
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] __sysvec_call_function_single
     0.00%     0.00%  Thread-146       [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  Thread-146       [kernel.kallsyms]                   [k] __cgroup_account_cputime
     0.00%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-106    [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] lru_note_cost
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] lru_note_cost_page
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] update_cfs_group
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] radix_tree_lookup
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] mem_cgroup_from_id
     0.00%     0.00%  Thread-22        [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  Thread-81        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  Thread-67        [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  Thread-67        [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  Thread-67        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] do_set_pte
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]                   [k] page_add_file_rmap
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-134    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] sched_ttwu_pending
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] select_task_rq_fair
     0.00%     0.00%  kworker/47:1-mm  [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/47:1-mm  [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  kworker/47:1-mm  [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/47:1-mm  [kernel.kallsyms]                   [k] lock_page_lruvec_irqsave
     0.00%     0.00%  kworker/47:1-mm  [kernel.kallsyms]                   [k] lru_add_drain_cpu
     0.00%     0.00%  kworker/47:1-mm  [kernel.kallsyms]                   [k] lru_add_drain_per_cpu
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] enqueue_entity
     0.00%     0.00%  Thread-51        [kernel.kallsyms]                   [k] psi_group_change
     0.00%     0.00%  Thread-51        [kernel.kallsyms]                   [k] psi_task_switch
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]                   [k] native_flush_tlb_local
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] bio_endio
     0.00%     0.00%  ReadStage-142    [kernel.kallsyms]                   [k] mpage_end_io
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_options_write
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] available_idle_cpu
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  Thread-92        [kernel.kallsyms]                   [k] update_curr
     0.00%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] nvme_unmap_data.part.0
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] invalidate_user_asid
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.00%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] newidle_balance
     0.00%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-93     [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] find_vma
     0.00%     0.00%  ReadStage-127    [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-43     [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] submit_bio
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] wait_for_stable_page
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] find_busiest_group
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] load_balance
