# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 865K of event 'cycles'
# Event count (approx.): 1633088252747
#
# Children      Self  Command          Shared Object                       Symbol                                                                                                                                                                
# ........  ........  ...............  ..................................  ......................................................................................................................................................................
#
     0.54%     0.02%  G1 Conc#1        [kernel.kallsyms]                   [k] update_process_times
     0.54%     0.02%  GC Thread#9      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.54%     0.00%  G1 Conc#0        [kernel.kallsyms]                   [k] tick_sched_handle
     0.54%     0.00%  G1 Conc#4        [kernel.kallsyms]                   [k] tick_sched_handle
     0.54%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.54%     0.00%  G1 Conc#5        [kernel.kallsyms]                   [k] tick_sched_handle
     0.54%     0.12%  Executor task l  [kernel.kallsyms]                   [k] do_dentry_open
     0.54%     0.00%  GC Thread#20     [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.54%     0.01%  GC Thread#8      [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.54%     0.02%  G1 Conc#0        [kernel.kallsyms]                   [k] update_process_times
     0.54%     0.03%  G1 Conc#4        [kernel.kallsyms]                   [k] update_process_times
     0.54%     0.00%  G1 Conc#2        [kernel.kallsyms]                   [k] tick_sched_handle
     0.54%     0.00%  GC Thread#6      [kernel.kallsyms]                   [k] __run_hrtimer
     0.54%     0.02%  G1 Conc#5        [kernel.kallsyms]                   [k] update_process_times
     0.54%     0.02%  GC Thread#1      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.54%     0.01%  GC Thread#10     [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.54%     0.00%  GC Thread#19     [kernel.kallsyms]                   [k] __run_hrtimer
     0.54%     0.00%  GC Thread#14     [kernel.kallsyms]                   [k] tick_sched_timer
     0.54%     0.00%  GC Thread#5      [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.54%     0.00%  GC Thread#15     [kernel.kallsyms]                   [k] tick_sched_handle
     0.53%     0.03%  G1 Conc#2        [kernel.kallsyms]                   [k] update_process_times
     0.53%     0.00%  G1 Refine#3      [kernel.kallsyms]                   [k] tick_sched_timer
     0.53%     0.02%  GC Thread#18     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.53%     0.06%  Executor task l  [kernel.kallsyms]                   [k] mark_page_accessed
