# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 350K of event 'cycles'
# Event count (approx.): 5662229416096
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     0.79%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.78%     0.32%  java             [kernel.kallsyms]  [k] _raw_spin_lock
     0.77%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] irqentry_exit
     0.77%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.76%     0.00%  java             [kernel.kallsyms]  [k] arch_do_signal_or_restart
     0.76%     0.00%  java             [kernel.kallsyms]  [k] get_signal
     0.76%     0.00%  java             [kernel.kallsyms]  [k] do_exit
     0.76%     0.00%  java             [kernel.kallsyms]  [k] do_group_exit
     0.76%     0.00%  java             [kernel.kallsyms]  [k] exit_mmap
     0.76%     0.00%  java             [kernel.kallsyms]  [k] mmput
     0.76%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] task_work_run
     0.76%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] task_numa_work
     0.76%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] change_prot_numa
     0.76%     0.00%  java             [kernel.kallsyms]  [k] unmap_single_vma
     0.76%     0.00%  java             [kernel.kallsyms]  [k] unmap_vmas
     0.76%     0.14%  java             [kernel.kallsyms]  [k] unmap_page_range
     0.75%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] asm_exc_page_fault
     0.73%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] exc_page_fault
     0.72%     0.68%  LocalJobRunner   [kernel.kallsyms]  [k] change_protection
     0.72%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] do_user_addr_fault
     0.70%     0.29%  localfetcher#1   [kernel.kallsyms]  [k] charge_memcg
     0.70%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] handle_mm_fault
     0.68%     0.03%  InMemoryMerger   [kernel.kallsyms]  [k] __handle_mm_fault
     0.67%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_da_write_begin
     0.65%     0.01%  java             [kernel.kallsyms]  [k] swapin_readahead
     0.62%     0.26%  java             [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.62%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] ext4_da_write_begin
     0.62%     0.10%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_da_get_block_prep
     0.62%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __x64_sys_read
     0.62%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ksys_read
     0.62%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] vfs_read
     0.62%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] filemap_read
     0.62%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_file_read_iter
     0.62%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] generic_file_read_iter
     0.62%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] new_sync_read
     0.59%     0.02%  InMemoryMerger   [kernel.kallsyms]  [k] pagecache_get_page
     0.59%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] pagecache_get_page
     0.59%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] grab_cache_page_write_begin
     0.59%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] do_swap_page
     0.59%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_misplaced_page
     0.57%     0.00%  java             [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.56%     0.00%  java             [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.55%     0.06%  localfetcher#1   [kernel.kallsyms]  [k] lru_cache_add
     0.55%     0.00%  java             [kernel.kallsyms]  [k] __alloc_pages_slowpath.constprop.0
     0.53%     0.00%  java             [kernel.kallsyms]  [k] do_wp_page
     0.53%     0.00%  java             [kernel.kallsyms]  [k] wp_page_copy
     0.52%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.52%     0.00%  kswapd1          [kernel.kallsyms]  [k] __walk_page_range
     0.52%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_inc_max_seq
     0.52%     0.00%  kswapd1          [kernel.kallsyms]  [k] walk_page_range
     0.52%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_journal_start_sb
     0.52%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.51%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] lru_cache_add
     0.51%     0.19%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_mark_iloc_dirty
     0.50%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_pages
     0.50%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] worker_thread
     0.50%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] kthread
     0.50%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ret_from_fork
     0.50%     0.32%  kswapd0          [kernel.kallsyms]  [k] isolate_pages
     0.50%     0.41%  kswapd1          [kernel.kallsyms]  [k] walk_pud_range
     0.50%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.50%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] process_one_work
     0.50%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_end_io_rsv_work
     0.49%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_release_io_end
     0.49%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] grab_cache_page_write_begin
     0.49%     0.07%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_finish_bio
     0.49%     0.10%  localfetcher#1   [kernel.kallsyms]  [k] __pagevec_lru_add
     0.49%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] __block_commit_write.constprop.0.isra.0
     0.49%     0.10%  pool-4-thread-1  [kernel.kallsyms]  [k] __pagevec_lru_add
     0.48%     0.00%  kworker/u97:10-  [kernel.kallsyms]  [k] kthread
     0.48%     0.00%  kworker/u97:10-  [kernel.kallsyms]  [k] ret_from_fork
     0.48%     0.00%  kworker/u97:10-  [kernel.kallsyms]  [k] worker_thread
     0.48%     0.00%  kworker/u97:10-  [kernel.kallsyms]  [k] process_one_work
     0.48%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] kthread
     0.48%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ret_from_fork
     0.48%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] worker_thread
     0.48%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_end_io_rsv_work
     0.48%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] process_one_work
     0.48%     0.00%  kworker/u97:10-  [kernel.kallsyms]  [k] wb_workfn
     0.48%     0.00%  kworker/u97:10-  [kernel.kallsyms]  [k] do_writepages
     0.48%     0.00%  kworker/u97:10-  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.48%     0.00%  kworker/u97:10-  [kernel.kallsyms]  [k] __writeback_single_inode
     0.48%     0.00%  kworker/u97:10-  [kernel.kallsyms]  [k] wb_writeback
     0.48%     0.00%  kworker/u97:10-  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.47%     0.03%  kworker/u97:10-  [kernel.kallsyms]  [k] ext4_writepages
     0.47%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_release_io_end
     0.47%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] task_work_run
     0.47%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] jbd2__journal_start
     0.47%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] task_numa_work
     0.47%     0.06%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_finish_bio
     0.47%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] change_prot_numa
     0.47%     0.00%  java             [kernel.kallsyms]  [k] try_to_free_pages
     0.47%     0.00%  java             [kernel.kallsyms]  [k] tlb_flush_mmu
     0.47%     0.00%  java             [kernel.kallsyms]  [k] do_try_to_free_pages
     0.47%     0.00%  java             [kernel.kallsyms]  [k] shrink_node
     0.47%     0.03%  java             [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.47%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] irqentry_exit
     0.46%     0.00%  java             [kernel.kallsyms]  [k] rmap_walk
     0.46%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.46%     0.14%  pool-4-thread-1  [kernel.kallsyms]  [k] balance_dirty_pages_ratelimited
     0.46%     0.33%  java             [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.46%     0.00%  java             [kernel.kallsyms]  [k] shrink_lruvec
     0.46%     0.01%  java             [kernel.kallsyms]  [k] schedule
     0.46%     0.00%  java             [kernel.kallsyms]  [k] __x64_sys_sched_yield
     0.46%     0.01%  java             [kernel.kallsyms]  [k] evict_pages
     0.45%     0.37%  kswapd1          [kernel.kallsyms]  [k] isolate_pages
