# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 8497685029265
#
# Children      Self  Command          Shared Object             Symbol                                             
# ........  ........  ...............  ........................  ...................................................
#
     7.37%     0.02%  swapper          [kernel.kallsyms]         [k] do_idle
     7.17%     0.00%  swapper          [kernel.kallsyms]         [k] start_secondary
     7.13%     0.52%  java             [kernel.kallsyms]         [k] migrate_pages
     6.93%     0.00%  swapper          [kernel.kallsyms]         [k] cpuidle_enter
     6.93%     0.01%  swapper          [kernel.kallsyms]         [k] cpuidle_enter_state
     6.71%     6.70%  swapper          [kernel.kallsyms]         [k] mwait_idle_with_hints.constprop.0
     6.60%     6.49%  LocalJobRunner   [kernel.kallsyms]         [k] copy_user_enhanced_fast_string
     6.47%     0.19%  LocalJobRunner   [kernel.kallsyms]         [k] __alloc_pages
     5.89%     0.48%  LocalJobRunner   [kernel.kallsyms]         [k] get_page_from_freelist
     4.90%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] asm_sysvec_apic_timer_interrupt
     4.87%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] sysvec_apic_timer_interrupt
     4.69%     0.13%  LocalJobRunner   [kernel.kallsyms]         [k] exit_to_user_mode_prepare
     4.60%     0.02%  LocalJobRunner   [kernel.kallsyms]         [k] irqentry_exit
     4.58%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] irqentry_exit_to_user_mode
     4.45%     4.43%  LocalJobRunner   [kernel.kallsyms]         [k] clear_page_erms
     4.42%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] task_work_run
     4.41%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] task_numa_work
     4.41%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] change_prot_numa
     4.27%     0.00%  kswapd1          [kernel.kallsyms]         [k] kthread
     4.27%     0.00%  kswapd1          [kernel.kallsyms]         [k] ret_from_fork
     4.27%     0.00%  kswapd1          [kernel.kallsyms]         [k] kswapd
     4.27%     0.00%  kswapd1          [kernel.kallsyms]         [k] balance_pgdat
     4.13%     0.03%  LocalJobRunner   [kernel.kallsyms]         [k] ext4_da_write_begin
     4.11%     0.07%  LocalJobRunner   [kernel.kallsyms]         [k] alloc_pages_vma
     3.93%     3.73%  LocalJobRunner   [kernel.kallsyms]         [k] change_protection
     3.43%     3.40%  java             [kernel.kallsyms]         [k] down_read_trylock
     3.35%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] grab_cache_page_write_begin
     3.32%     0.05%  LocalJobRunner   [kernel.kallsyms]         [k] pagecache_get_page
     3.26%     0.00%  kswapd1          [kernel.kallsyms]         [k] shrink_node
     2.98%     0.00%  kswapd1          [kernel.kallsyms]         [k] shrink_lruvec
     2.97%     0.05%  kswapd1          [kernel.kallsyms]         [k] evict_pages
     2.64%     0.34%  LocalJobRunner   [kernel.kallsyms]         [k] __mem_cgroup_charge
     2.61%     0.07%  java             [kernel.kallsyms]         [k] __alloc_pages
     2.40%     0.01%  java             [kernel.kallsyms]         [k] rmap_walk
     2.29%     0.01%  java             [kernel.kallsyms]         [k] move_to_new_page
     2.27%     0.00%  java             [kernel.kallsyms]         [k] migrate_page
     2.27%     0.03%  LocalJobRunner   [kernel.kallsyms]         [k] alloc_pages
     2.26%     0.04%  java             [kernel.kallsyms]         [k] entry_SYSCALL_64_after_hwframe
     2.21%     0.04%  java             [kernel.kallsyms]         [k] do_syscall_64
     2.18%     0.23%  LocalJobRunner   [kernel.kallsyms]         [k] add_to_page_cache_lru
     2.17%     0.18%  java             [kernel.kallsyms]         [k] rmap_walk_anon
     1.96%     0.06%  LocalJobRunner   [kernel.kallsyms]         [k] migrate_misplaced_page
     1.91%     0.00%  kswapd0          [kernel.kallsyms]         [k] kswapd
     1.91%     0.00%  kswapd0          [kernel.kallsyms]         [k] kthread
     1.91%     0.00%  kswapd0          [kernel.kallsyms]         [k] ret_from_fork
     1.91%     0.00%  kswapd0          [kernel.kallsyms]         [k] balance_pgdat
     1.83%     0.16%  java             [kernel.kallsyms]         [k] get_page_from_freelist
     1.81%     0.11%  kswapd1          [kernel.kallsyms]         [k] shrink_page_list
     1.80%     1.78%  java             [kernel.kallsyms]         [k] up_read
     1.80%     0.02%  LocalJobRunner   [kernel.kallsyms]         [k] ext4_da_write_end
     1.80%     0.00%  java             [kernel.kallsyms]         [k] asm_sysvec_apic_timer_interrupt
     1.79%     0.02%  java             [kernel.kallsyms]         [k] alloc_pages_vma
     1.79%     0.00%  kswapd0          [kernel.kallsyms]         [k] shrink_node
     1.79%     0.78%  LocalJobRunner   [kernel.kallsyms]         [k] charge_memcg
     1.78%     1.76%  java             [kernel.kallsyms]         [k] sync_regs
     1.78%     0.01%  java             [kernel.kallsyms]         [k] sysvec_apic_timer_interrupt
     1.76%     0.07%  LocalJobRunner   [kernel.kallsyms]         [k] generic_write_end
     1.76%     0.16%  LocalJobRunner   [kernel.kallsyms]         [k] lru_cache_add
     1.68%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] filemap_get_pages
     1.66%     0.00%  kswapd0          [kernel.kallsyms]         [k] shrink_lruvec
     1.64%     0.02%  kswapd0          [kernel.kallsyms]         [k] evict_pages
     1.61%     0.02%  java             [kernel.kallsyms]         [k] __x64_sys_sched_yield
     1.60%     0.28%  LocalJobRunner   [kernel.kallsyms]         [k] __pagevec_lru_add
     1.55%     0.06%  java             [kernel.kallsyms]         [k] do_sched_yield
     1.54%     1.53%  java             [kernel.kallsyms]         [k] native_queued_spin_lock_slowpath
     1.53%     0.17%  LocalJobRunner   [kernel.kallsyms]         [k] migrate_pages
     1.52%     0.01%  VM Thread        [kernel.kallsyms]         [k] entry_SYSCALL_64_after_hwframe
     1.52%     0.01%  java             [kernel.kallsyms]         [k] do_swap_page
     1.52%     0.00%  VM Thread        [kernel.kallsyms]         [k] do_syscall_64
     1.50%     0.97%  LocalJobRunner   [kernel.kallsyms]         [k] __add_to_page_cache_locked
     1.50%     0.00%  localfetcher#1   [kernel.kallsyms]         [k] entry_SYSCALL_64_after_hwframe
     1.50%     0.00%  localfetcher#1   [kernel.kallsyms]         [k] do_syscall_64
     1.45%     0.00%  Sampler Reader   [kernel.kallsyms]         [k] entry_SYSCALL_64_after_hwframe
     1.45%     0.00%  Sampler Reader   [kernel.kallsyms]         [k] do_syscall_64
     1.41%     0.00%  localfetcher#1   [kernel.kallsyms]         [k] __x64_sys_read
     1.41%     0.00%  localfetcher#1   [kernel.kallsyms]         [k] ksys_read
     1.41%     0.00%  localfetcher#1   [kernel.kallsyms]         [k] vfs_read
     1.41%     0.00%  localfetcher#1   [kernel.kallsyms]         [k] new_sync_read
     1.41%     0.00%  localfetcher#1   [kernel.kallsyms]         [k] ext4_file_read_iter
     1.41%     0.00%  localfetcher#1   [kernel.kallsyms]         [k] generic_file_read_iter
     1.41%     0.01%  localfetcher#1   [kernel.kallsyms]         [k] filemap_read
     1.40%     0.02%  java             [kernel.kallsyms]         [k] schedule
     1.40%     1.39%  java             [kernel.kallsyms]         [k] clear_page_erms
     1.40%     0.00%  Sampler Reader   [kernel.kallsyms]         [k] __x64_sys_read
     1.40%     0.00%  Sampler Reader   [kernel.kallsyms]         [k] ksys_read
     1.40%     0.00%  Sampler Reader   [kernel.kallsyms]         [k] vfs_read
     1.40%     0.00%  Sampler Reader   [kernel.kallsyms]         [k] new_sync_read
     1.40%     0.00%  Sampler Reader   [kernel.kallsyms]         [k] ext4_file_read_iter
     1.40%     0.00%  Sampler Reader   [kernel.kallsyms]         [k] generic_file_read_iter
     1.40%     0.02%  Sampler Reader   [kernel.kallsyms]         [k] filemap_read
     1.38%     0.00%  java             [kernel.kallsyms]         [k] try_to_migrate
     1.36%     1.35%  java             [kernel.kallsyms]         [k] copy_page
     1.36%     0.19%  java             [kernel.kallsyms]         [k] exit_to_user_mode_prepare
     1.36%     0.04%  LocalJobRunner   [kernel.kallsyms]         [k] __mark_inode_dirty
     1.34%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] ondemand_readahead
     1.33%     0.02%  LocalJobRunner   [kernel.kallsyms]         [k] page_cache_ra_unbounded
     1.32%     0.00%  VM Thread        [kernel.kallsyms]         [k] __x64_sys_mmap
     1.32%     0.00%  VM Thread        [kernel.kallsyms]         [k] vm_mmap_pgoff
     1.32%     0.00%  VM Thread        [kernel.kallsyms]         [k] ksys_mmap_pgoff
     1.32%     0.00%  VM Thread        [kernel.kallsyms]         [k] do_mmap
     1.32%     0.00%  VM Thread        [kernel.kallsyms]         [k] mmap_region
     1.32%     0.00%  VM Thread        [kernel.kallsyms]         [k] __do_munmap
     1.32%     0.00%  VM Thread        [kernel.kallsyms]         [k] unmap_region
     1.32%     0.01%  java             [kernel.kallsyms]         [k] swapin_readahead
     1.31%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] ext4_dirty_inode
     1.31%     0.30%  java             [kernel.kallsyms]         [k] __schedule
     1.31%     0.00%  VM Thread        [kernel.kallsyms]         [k] unmap_single_vma
     1.31%     0.00%  VM Thread        [kernel.kallsyms]         [k] unmap_vmas
     1.30%     0.25%  VM Thread        [kernel.kallsyms]         [k] unmap_page_range
     1.24%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] lru_cache_add_inactive_or_unevictable
     1.23%     0.09%  java             [kernel.kallsyms]         [k] _raw_spin_lock_irq
     1.22%     0.89%  Sampler Reader   [kernel.kallsyms]         [k] copy_user_enhanced_fast_string
     1.22%     0.08%  java             [kernel.kallsyms]         [k] isolate_lru_page
     1.18%     1.18%  LocalJobRunner   [kernel.kallsyms]         [k] native_queued_spin_lock_slowpath
     1.12%     0.09%  kswapd0          [kernel.kallsyms]         [k] shrink_page_list
     1.09%     1.08%  LocalJobRunner   [kernel.kallsyms]         [k] sync_regs
     1.08%     0.23%  java             [kernel.kallsyms]         [k] try_to_migrate_one
     1.07%     0.02%  java             [kernel.kallsyms]         [k] irqentry_exit
     1.05%     0.02%  java             [kernel.kallsyms]         [k] irqentry_exit_to_user_mode
     1.03%     0.02%  LocalJobRunner   [kernel.kallsyms]         [k] __x64_sys_futex
     1.03%     0.00%  java             [kernel.kallsyms]         [k] __read_swap_cache_async
     1.02%     1.02%  LocalJobRunner   libc.so.6                 [.] 0x00000000001b2eae
     1.01%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] do_futex
     1.00%     0.00%  kswapd1          [kernel.kallsyms]         [k] try_to_inc_max_seq
     1.00%     0.00%  kswapd1          [kernel.kallsyms]         [k] __walk_page_range
     1.00%     0.00%  kswapd1          [kernel.kallsyms]         [k] walk_page_range
     0.96%     0.80%  kswapd1          [kernel.kallsyms]         [k] walk_pud_range
     0.94%     0.02%  java             [kernel.kallsyms]         [k] __sysvec_apic_timer_interrupt
     0.94%     0.03%  java             [kernel.kallsyms]         [k] lock_page_lruvec_irq
     0.94%     0.01%  java             [kernel.kallsyms]         [k] asm_sysvec_call_function
     0.93%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] page_cache_async_ra
     0.92%     0.03%  java             [kernel.kallsyms]         [k] hrtimer_interrupt
     0.90%     0.00%  Sampler Reader   [kernel.kallsyms]         [k] asm_exc_page_fault
     0.90%     0.00%  VM Thread        [kernel.kallsyms]         [k] tlb_flush_mmu
     0.89%     0.01%  java             [kernel.kallsyms]         [k] __put_page
     0.88%     0.01%  java             [kernel.kallsyms]         [k] migrate_page_copy
     0.86%     0.10%  java             [kernel.kallsyms]         [k] migrate_page_states
     0.85%     0.00%  java             [kernel.kallsyms]         [k] alloc_misplaced_dst_page
     0.84%     0.04%  java             [kernel.kallsyms]         [k] find_vma
     0.82%     0.81%  java             [kernel.kallsyms]         [k] vmacache_find
     0.80%     0.00%  VM Thread        [kernel.kallsyms]         [k] free_pages_and_swap_cache
     0.80%     0.17%  VM Thread        [kernel.kallsyms]         [k] release_pages
     0.80%     0.64%  LocalJobRunner   [kernel.kallsyms]         [k] try_charge_memcg
     0.80%     0.62%  LocalJobRunner   [kernel.kallsyms]         [k] rmqueue_bulk
     0.78%     0.01%  VM Thread        [kernel.kallsyms]         [k] asm_exc_page_fault
     0.77%     0.01%  java             [kernel.kallsyms]         [k] sysvec_call_function
     0.76%     0.02%  java             [kernel.kallsyms]         [k] __hrtimer_run_queues
     0.76%     0.61%  kswapd1          [kernel.kallsyms]         [k] isolate_pages
     0.74%     0.17%  LocalJobRunner   [kernel.kallsyms]         [k] _raw_spin_lock_irqsave
     0.74%     0.04%  java             [kernel.kallsyms]         [k] mem_cgroup_migrate
     0.74%     0.03%  LocalJobRunner   [kernel.kallsyms]         [k] ext4_block_write_begin
     0.73%     0.56%  java             [kernel.kallsyms]         [k] __count_memcg_events
     0.72%     0.00%  java             [kernel.kallsyms]         [k] __alloc_pages_slowpath.constprop.0
     0.72%     0.32%  localfetcher#1   [kernel.kallsyms]         [k] copy_user_enhanced_fast_string
     0.71%     0.64%  java             [kernel.kallsyms]         [k] page_vma_mapped_walk
     0.71%     0.00%  java             [kernel.kallsyms]         [k] try_to_free_pages
     0.71%     0.00%  java             [kernel.kallsyms]         [k] shrink_node
     0.71%     0.00%  java             [kernel.kallsyms]         [k] do_try_to_free_pages
     0.70%     0.47%  java             [kernel.kallsyms]         [k] _raw_spin_lock
     0.70%     0.00%  java             [kernel.kallsyms]         [k] shrink_lruvec
     0.69%     0.01%  VM Thread        [kernel.kallsyms]         [k] exc_page_fault
     0.69%     0.00%  java             [kernel.kallsyms]         [k] generic_smp_call_function_single_interrupt
     0.69%     0.01%  java             [kernel.kallsyms]         [k] __sysvec_call_function
     0.69%     0.01%  java             [kernel.kallsyms]         [k] evict_pages
     0.69%     0.01%  localfetcher#1   [kernel.kallsyms]         [k] asm_exc_page_fault
     0.68%     0.01%  Sampler Reader   [kernel.kallsyms]         [k] exc_page_fault
     0.68%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] __ext4_mark_inode_dirty
     0.66%     0.02%  VM Thread        [kernel.kallsyms]         [k] do_user_addr_fault
     0.65%     0.00%  java             [kernel.kallsyms]         [k] task_work_run
     0.65%     0.00%  java             [kernel.kallsyms]         [k] task_numa_work
     0.65%     0.00%  java             [kernel.kallsyms]         [k] change_prot_numa
     0.65%     0.55%  LocalJobRunner   [kernel.kallsyms]         [k] get_mem_cgroup_from_mm
     0.64%     0.00%  java             [kernel.kallsyms]         [k] tick_sched_timer
     0.64%     0.00%  Sampler Reader   [kernel.kallsyms]         [k] do_user_addr_fault
     0.64%     0.48%  java             [kernel.kallsyms]         [k] cgroup_rstat_updated
     0.64%     0.00%  java             [kernel.kallsyms]         [k] __mem_cgroup_uncharge
     0.63%     0.00%  localfetcher#1   [kernel.kallsyms]         [k] filemap_get_pages
     0.62%     0.56%  java             [kernel.kallsyms]         [k] page_counter_charge
     0.62%     0.02%  VM Thread        [kernel.kallsyms]         [k] handle_mm_fault
     0.61%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] move_to_new_page
     0.61%     0.00%  localfetcher#1   [kernel.kallsyms]         [k] ondemand_readahead
     0.61%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] lock_page_lruvec_irqsave
     0.61%     0.01%  localfetcher#1   [kernel.kallsyms]         [k] page_cache_ra_unbounded
     0.61%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] migrate_page
     0.61%     0.10%  java             [kernel.kallsyms]         [k] __mem_cgroup_charge
     0.60%     0.05%  java             [kernel.kallsyms]         [k] update_process_times
     0.59%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] __page_cache_alloc
     0.59%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] __sysvec_apic_timer_interrupt
     0.59%     0.05%  java             [kernel.kallsyms]         [k] uncharge_batch
     0.59%     0.00%  java             [kernel.kallsyms]         [k] tick_sched_handle
     0.59%     0.55%  java             [kernel.kallsyms]         [k] change_protection
     0.57%     0.02%  LocalJobRunner   [kernel.kallsyms]         [k] hrtimer_interrupt
     0.57%     0.57%  java             libc.so.6                 [.] 0x00000000001b2383
     0.56%     0.28%  java             [kernel.kallsyms]         [k] numa_migrate_prep
     0.56%     0.11%  VM Thread        [kernel.kallsyms]         [k] __handle_mm_fault
     0.55%     0.00%  kswapd1          [kernel.kallsyms]         [k] try_to_unmap_flush_dirty
     0.55%     0.00%  kswapd1          [kernel.kallsyms]         [k] arch_tlbbatch_flush
     0.55%     0.10%  java             [kernel.kallsyms]         [k] __pagevec_lru_add
     0.54%     0.33%  LocalJobRunner   [kernel.kallsyms]         [k] _raw_spin_lock
     0.54%     0.01%  kswapd1          [kernel.kallsyms]         [k] native_flush_tlb_multi
     0.54%     0.01%  Sampler Reader   [kernel.kallsyms]         [k] handle_mm_fault
     0.54%     0.32%  LocalJobRunner   [kernel.kallsyms]         [k] lru_gen_add_page
     0.53%     0.00%  kcompactd0       [kernel.kallsyms]         [k] kthread
     0.53%     0.00%  kcompactd0       [kernel.kallsyms]         [k] ret_from_fork
     0.53%     0.00%  kcompactd0       [kernel.kallsyms]         [k] kcompactd
     0.53%     0.00%  kcompactd0       [kernel.kallsyms]         [k] compact_zone
     0.53%     0.19%  java             [kernel.kallsyms]         [k] flush_smp_call_function_queue
     0.53%     0.00%  kcompactd0       [kernel.kallsyms]         [k] proactive_compact_node
     0.53%     0.00%  kworker/u96:0-e  [kernel.kallsyms]         [k] worker_thread
     0.53%     0.00%  kworker/u96:0-e  [kernel.kallsyms]         [k] kthread
     0.53%     0.00%  kworker/u96:0-e  [kernel.kallsyms]         [k] ret_from_fork
     0.52%     0.00%  kworker/u96:0-e  [kernel.kallsyms]         [k] process_one_work
     0.52%     0.00%  kworker/u96:0-e  [kernel.kallsyms]         [k] ext4_end_io_rsv_work
     0.52%     0.00%  java             [kernel.kallsyms]         [k] page_counter_uncharge
     0.52%     0.07%  java             [kernel.kallsyms]         [k] lru_cache_add
     0.52%     0.01%  localfetcher#1   [kernel.kallsyms]         [k] __alloc_pages
     0.51%     0.00%  kworker/u96:0-e  [kernel.kallsyms]         [k] ext4_release_io_end
     0.51%     0.00%  kcompactd0       [kernel.kallsyms]         [k] migrate_pages
     0.51%     0.04%  Sampler Reader   [kernel.kallsyms]         [k] __handle_mm_fault
     0.51%     0.03%  LocalJobRunner   [kernel.kallsyms]         [k] futex_wait
     0.51%     0.13%  kworker/u96:0-e  [kernel.kallsyms]         [k] ext4_finish_bio
     0.51%     0.00%  kswapd1          [kernel.kallsyms]         [k] on_each_cpu_cond_mask
     0.51%     0.05%  java             [kernel.kallsyms]         [k] remove_migration_pte
     0.50%     0.13%  LocalJobRunner   [kernel.kallsyms]         [k] balance_dirty_pages_ratelimited
     0.50%     0.00%  kcompactd1       [kernel.kallsyms]         [k] kcompactd
     0.50%     0.00%  kcompactd1       [kernel.kallsyms]         [k] kthread
     0.50%     0.00%  kcompactd1       [kernel.kallsyms]         [k] ret_from_fork
     0.50%     0.00%  localfetcher#1   [kernel.kallsyms]         [k] exc_page_fault
     0.50%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] __hrtimer_run_queues
     0.50%     0.00%  kcompactd1       [kernel.kallsyms]         [k] compact_zone
     0.50%     0.00%  kworker/u98:3-e  [kernel.kallsyms]         [k] kthread
     0.50%     0.00%  kworker/u98:3-e  [kernel.kallsyms]         [k] ret_from_fork
     0.50%     0.00%  kworker/u98:3-e  [kernel.kallsyms]         [k] worker_thread
     0.49%     0.00%  kworker/u98:3-e  [kernel.kallsyms]         [k] process_one_work
     0.49%     0.00%  kworker/u98:3-e  [kernel.kallsyms]         [k] wb_workfn
     0.49%     0.00%  kworker/u98:3-e  [kernel.kallsyms]         [k] wb_writeback
     0.49%     0.00%  kworker/u98:3-e  [kernel.kallsyms]         [k] __writeback_inodes_wb
     0.49%     0.00%  kworker/u98:3-e  [kernel.kallsyms]         [k] writeback_sb_inodes
     0.49%     0.00%  kworker/u98:3-e  [kernel.kallsyms]         [k] __writeback_single_inode
     0.49%     0.00%  kworker/u98:3-e  [kernel.kallsyms]         [k] do_writepages
     0.49%     0.03%  kworker/u98:3-e  [kernel.kallsyms]         [k] ext4_writepages
     0.49%     0.00%  kcompactd1       [kernel.kallsyms]         [k] proactive_compact_node
     0.49%     0.44%  java             [kernel.kallsyms]         [k] page_counter_cancel
     0.48%     0.01%  localfetcher#1   [kernel.kallsyms]         [k] do_user_addr_fault
     0.48%     0.07%  java             [kernel.kallsyms]         [k] pick_next_task_fair
     0.48%     0.01%  kcompactd1       [kernel.kallsyms]         [k] migrate_pages
     0.48%     0.46%  LocalJobRunner   [kernel.kallsyms]         [k] __ptep_modify_prot_start
     0.48%     0.00%  localfetcher#1   [kernel.kallsyms]         [k] page_cache_async_ra
     0.47%     0.01%  localfetcher#1   [kernel.kallsyms]         [k] handle_mm_fault
     0.47%     0.45%  java             [kernel.kallsyms]         [k] task_numa_fault
     0.46%     0.06%  LocalJobRunner   [kernel.kallsyms]         [k] _raw_spin_lock_irq
     0.46%     0.02%  LocalJobRunner   [kernel.kallsyms]         [k] schedule
     0.46%     0.06%  LocalJobRunner   [kernel.kallsyms]         [k] futex_wake
     0.45%     0.02%  localfetcher#1   [kernel.kallsyms]         [k] __handle_mm_fault
     0.44%     0.07%  LocalJobRunner   [kernel.kallsyms]         [k] __schedule
     0.43%     0.14%  LocalJobRunner   [kernel.kallsyms]         [k] __mod_lruvec_page_state
     0.43%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] tick_sched_timer
     0.43%     0.42%  LocalJobRunner   [kernel.kallsyms]         [k] down_read_trylock
     0.43%     0.01%  java             [kernel.kallsyms]         [k] scheduler_tick
     0.42%     0.32%  kswapd1          [kernel.kallsyms]         [k] smp_call_function_many_cond
     0.41%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] __alloc_pages_slowpath.constprop.0
     0.41%     0.20%  java             [kernel.kallsyms]         [k] charge_memcg
     0.41%     0.17%  LocalJobRunner   [kernel.kallsyms]         [k] ext4_mark_iloc_dirty
     0.41%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] page_cache_sync_ra
     0.41%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] futex_wait_queue_me
     0.40%     0.03%  localfetcher#1   [kernel.kallsyms]         [k] get_page_from_freelist
     0.40%     0.03%  LocalJobRunner   [kernel.kallsyms]         [k] update_process_times
     0.39%     0.31%  java             [kernel.kallsyms]         [k] error_entry
     0.39%     0.05%  java             [kernel.kallsyms]         [k] ptep_clear_flush
     0.39%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] __ext4_journal_start_sb
     0.39%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] tick_sched_handle
     0.39%     0.03%  LocalJobRunner   [kernel.kallsyms]         [k] try_to_wake_up
     0.37%     0.05%  LocalJobRunner   [kernel.kallsyms]         [k] __block_commit_write.constprop.0.isra.0
     0.36%     0.36%  LocalJobRunner   [kernel.kallsyms]         [k] copy_page
     0.36%     0.04%  LocalJobRunner   [kernel.kallsyms]         [k] __mod_lruvec_state
     0.36%     0.04%  LocalJobRunner   [kernel.kallsyms]         [k] create_empty_buffers
     0.36%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] wake_up_q
     0.36%     0.02%  LocalJobRunner   [kernel.kallsyms]         [k] isolate_lru_page
     0.36%     0.05%  VM Thread        [kernel.kallsyms]         [k] free_unref_page_list
     0.36%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] try_to_free_pages
     0.36%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] shrink_node
     0.36%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] do_try_to_free_pages
     0.36%     0.01%  java             [kernel.kallsyms]         [k] native_flush_tlb_multi
     0.36%     0.35%  LocalJobRunner   [kernel.kallsyms]         [k] __get_user_nocheck_1
     0.35%     0.01%  LocalJobRunner   [kernel.kallsyms]         [k] balance_dirty_pages
     0.35%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] cgroup_rstat_flush_irqsafe
     0.35%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] shrink_lruvec
     0.35%     0.03%  java             [kernel.kallsyms]         [k] switch_fpu_return
     0.35%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] mem_cgroup_wb_stats
     0.35%     0.01%  java             [kernel.kallsyms]         [k] syscall_exit_to_user_mode
     0.35%     0.00%  LocalJobRunner   [kernel.kallsyms]         [k] evict_pages
     0.34%     0.00%  java             [kernel.kallsyms]         [k] flush_tlb_mm_range
     0.34%     0.03%  LocalJobRunner   [kernel.kallsyms]         [k] jbd2__journal_start
     0.34%     0.00%  java             [kernel.kallsyms]         [k] on_each_cpu_cond_mask
     0.33%     0.22%  kswapd0          [kernel.kallsyms]         [k] isolate_pages
     0.33%     0.14%  LocalJobRunner   [kernel.kallsyms]         [k] kmem_cache_alloc
     0.33%     0.18%  java             [kernel.kallsyms]         [k] flush_tlb_func
     0.33%     0.00%  kswapd1          [kernel.kallsyms]         [k] rmap_walk
