# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 105071331686
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                           
# ........  ........  ...............  ...................  .................................................................................................................................
#
     3.46%     3.46%  swapper          [kernel.kallsyms]    [k] mwait_idle_with_hints
     3.41%     0.00%  mariadbd         [kernel.kallsyms]    [k] wp_page_copy
     3.27%     0.02%  mariadbd         [kernel.kallsyms]    [k] do_swap_page
     3.25%     0.13%  mariadbd         [kernel.kallsyms]    [k] iomap_dio_bio_actor
     3.24%     3.24%  swapper          [kernel.kallsyms]    [k] acpi_idle_do_entry
     2.99%     0.04%  swapper          [kernel.kallsyms]    [k] schedule_idle
     2.98%     0.01%  mariadbd         [kernel.kallsyms]    [k] __sysvec_apic_timer_interrupt
     2.97%     0.02%  mariadbd         [kernel.kallsyms]    [k] hrtimer_interrupt
     2.94%     0.34%  swapper          [kernel.kallsyms]    [k] __schedule
     2.74%     0.03%  mariadbd         [kernel.kallsyms]    [k] __hrtimer_run_queues
     2.71%     0.00%  mariadbd         [kernel.kallsyms]    [k] __run_hrtimer
     2.71%     0.09%  mariadbd         [kernel.kallsyms]    [k] pick_next_task_fair
     2.70%     0.25%  swapper          [kernel.kallsyms]    [k] asm_sysvec_call_function_single
     2.67%     0.00%  mariadbd         [kernel.kallsyms]    [k] tick_sched_timer
     2.57%     0.28%  mariadbd         [kernel.kallsyms]    [k] dequeue_task_fair
     2.49%     0.00%  mariadbd         [kernel.kallsyms]    [k] swap_vma_readahead
     2.42%     0.04%  swapper          [kernel.kallsyms]    [k] sysvec_call_function_single
     2.36%     0.16%  swapper          [kernel.kallsyms]    [k] sched_ttwu_pending
     2.31%     0.00%  mariadbd         [kernel.kallsyms]    [k] __sys_sendto
     2.31%     0.00%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_sendto
     2.31%     0.01%  mariadbd         [kernel.kallsyms]    [k] tick_sched_handle
     2.29%     0.16%  mariadbd         [kernel.kallsyms]    [k] update_process_times
     2.29%     0.02%  mariadbd         [kernel.kallsyms]    [k] sock_sendmsg
     2.28%     0.00%  swapper          [kernel.kallsyms]    [k] asm_sysvec_apic_timer_interrupt
     2.28%     0.00%  swapper          [kernel.kallsyms]    [k] sysvec_apic_timer_interrupt
     2.23%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_dio_write_checks
     2.23%     0.04%  mariadbd         [kernel.kallsyms]    [k] unix_stream_sendmsg
     2.19%     0.27%  mariadbd         [kernel.kallsyms]    [k] select_task_rq_fair
     2.18%     0.26%  mariadbd         [kernel.kallsyms]    [k] newidle_balance
     2.15%     0.36%  swapper          [kernel.kallsyms]    [k] menu_select
     2.12%     0.02%  mariadbd         [kernel.kallsyms]    [k] ext4_iomap_begin
     2.06%     0.11%  mariadbd         [kernel.kallsyms]    [k] dequeue_entity
     2.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] asm_common_interrupt
     2.01%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] __x64_sys_sendto
     1.99%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] __sys_sendto
     1.99%     0.09%  mariadbd         [kernel.kallsyms]    [k] syscall_exit_to_user_mode
     1.97%     0.03%  mariadbd         [kernel.kallsyms]    [k] ext4_ext_map_blocks
     1.97%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] unix_stream_sendmsg
     1.97%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sock_sendmsg
     1.92%     0.04%  mariadbd         [kernel.kallsyms]    [k] ptep_clear_flush
     1.91%     0.02%  mariadbd         [kernel.kallsyms]    [k] scheduler_tick
     1.90%     0.01%  mariadbd         [kernel.kallsyms]    [k] bio_iov_iter_get_pages
     1.89%     0.04%  mariadbd         [kernel.kallsyms]    [k] __bio_iov_iter_get_pages
     1.89%     0.05%  mariadbd         [kernel.kallsyms]    [k] flush_tlb_mm_range
     1.88%     0.03%  swapper          [kernel.kallsyms]    [k] ttwu_do_activate
     1.88%     0.82%  mariadbd         [kernel.kallsyms]    [k] update_load_avg
     1.85%     0.43%  swapper          [kernel.kallsyms]    [k] enqueue_task_fair
     1.84%     0.01%  mariadbd         [kernel.kallsyms]    [k] common_interrupt
     1.80%     0.30%  mariadbd         [kernel.kallsyms]    [k] ext4_find_extent
     1.77%     0.03%  mariadbd         [kernel.kallsyms]    [k] iov_iter_get_pages
     1.73%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __x64_sys_futex
     1.73%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] do_futex
     1.73%     0.00%  mariadbd         [kernel.kallsyms]    [k] internal_get_user_pages_fast
     1.67%     0.00%  mariadbd         [kernel.kallsyms]    [k] __common_interrupt
     1.67%     0.00%  mariadbd         [kernel.kallsyms]    [k] handle_edge_irq
     1.66%     0.10%  mariadbd         [kernel.kallsyms]    [k] load_balance
     1.65%     0.14%  tclsh8.6         [kernel.kallsyms]    [k] _raw_spin_lock
     1.65%     0.00%  mariadbd         [kernel.kallsyms]    [k] handle_irq_event
     1.64%     0.00%  swapper          [kernel.kallsyms]    [k] __sysvec_call_function_single
     1.64%     0.01%  swapper          [kernel.kallsyms]    [k] hrtimer_interrupt
     1.64%     0.00%  swapper          [kernel.kallsyms]    [k] __sysvec_apic_timer_interrupt
     1.59%     0.59%  mariadbd         [kernel.kallsyms]    [k] _raw_spin_lock
     1.57%     0.02%  mariadbd         [kernel.kallsyms]    [k] __handle_irq_event_percpu
     1.56%     0.09%  mariadbd         [kernel.kallsyms]    [k] nvme_process_cq
     1.56%     0.00%  mariadbd         [kernel.kallsyms]    [k] nvme_irq
     1.54%     0.58%  mariadbd         [kernel.kallsyms]    [k] smp_call_function_many_cond
     1.54%     0.00%  mariadbd         [kernel.kallsyms]    [k] on_each_cpu_cond_mask
     1.52%     1.43%  tclsh8.6         [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath.part.0
     1.50%     0.59%  mariadbd         [kernel.kallsyms]    [k] enqueue_task_fair
     1.50%     0.10%  mariadbd         [kernel.kallsyms]    [k] ttwu_do_activate
     1.49%     0.04%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_poll
     1.49%     0.04%  swapper          [kernel.kallsyms]    [k] __run_hrtimer
     1.49%     0.00%  swapper          [kernel.kallsyms]    [k] __hrtimer_run_queues
     1.46%     0.02%  mariadbd         [kernel.kallsyms]    [k] io_schedule_timeout
     1.45%     0.16%  mariadbd         [kernel.kallsyms]    [k] select_idle_sibling
     1.43%     0.00%  swapper          [kernel.kallsyms]    [k] tick_sched_timer
     1.42%     0.07%  mariadbd         [kernel.kallsyms]    [k] schedule_timeout
     1.42%     0.06%  mariadbd         [kernel.kallsyms]    [k] do_sys_poll
     1.41%     0.08%  mariadbd         [kernel.kallsyms]    [k] exit_to_user_mode_prepare
     1.41%     0.55%  swapper          [kernel.kallsyms]    [k] enqueue_entity
     1.41%     0.00%  swapper          [kernel.kallsyms]    [k] asm_common_interrupt
     1.41%     0.01%  mariadbd         [kernel.kallsyms]    [k] __getblk_gfp
     1.39%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] __x64_sys_poll
     1.38%     0.03%  swapper          [kernel.kallsyms]    [k] common_interrupt
     1.38%     0.12%  tclsh8.6         [kernel.kallsyms]    [k] do_sys_poll
     1.37%     0.06%  mariadbd         [kernel.kallsyms]    [k] swap_readpage
     1.37%     1.14%  mariadbd         [kernel.kallsyms]    [k] ext4_es_lookup_extent
     1.37%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] __x64_sys_recvfrom
     1.36%     0.00%  swapper          [kernel.kallsyms]    [k] start_kernel
     1.35%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __sys_recvfrom
     1.35%     0.06%  mariadbd         [kernel.kallsyms]    [k] pagecache_get_page
     1.34%     0.00%  mariadbd         [kernel.kallsyms]    [k] __find_get_block
     1.31%     0.06%  mariadbd         [kernel.kallsyms]    [k] do_poll.constprop.0
     1.30%     0.00%  mariadbd         [kernel.kallsyms]    [k] __read_extent_tree_block
     1.30%     0.11%  swapper          [kernel.kallsyms]    [k] flush_smp_call_function_from_idle
     1.20%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] unix_stream_recvmsg
     1.19%     0.15%  tclsh8.6         [kernel.kallsyms]    [k] unix_stream_read_generic
     1.18%     0.01%  mariadbd         [kernel.kallsyms]    [k] blk_mq_end_request
     1.18%     0.96%  mariadbd         [kernel.kallsyms]    [k] xas_load
     1.18%     0.01%  swapper          [kernel.kallsyms]    [k] tick_sched_handle
     1.18%     0.45%  mariadbd         [kernel.kallsyms]    [k] update_curr
     1.17%     0.09%  mariadbd         [kernel.kallsyms]    [k] __sys_recvfrom
     1.17%     0.00%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_recvfrom
     1.17%     0.05%  swapper          [kernel.kallsyms]    [k] update_process_times
     1.14%     0.00%  mariadbd         [kernel.kallsyms]    [k] get_user_pages_unlocked
     1.13%     0.03%  mariadbd         [kernel.kallsyms]    [k] __submit_bio_noacct_mq
     1.12%     0.06%  mariadbd         [kernel.kallsyms]    [k] __wake_up_common_lock
     1.12%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] do_poll.constprop.0
     1.11%     0.00%  mariadbd         [kernel.kallsyms]    [k] __get_user_pages
     1.10%     0.08%  mariadbd         [kernel.kallsyms]    [k] __blk_mq_try_issue_directly
     1.10%     0.05%  mariadbd         [kernel.kallsyms]    [k] blk_mq_submit_bio
     1.08%     0.05%  swapper          [kernel.kallsyms]    [k] __irq_exit_rcu
     1.07%     0.03%  swapper          [kernel.kallsyms]    [k] tick_nohz_idle_stop_tick
     1.07%     0.03%  swapper          [kernel.kallsyms]    [k] handle_edge_irq
     1.07%     0.00%  swapper          [kernel.kallsyms]    [k] __common_interrupt
     1.07%     0.04%  mariadbd         [kernel.kallsyms]    [k] sock_def_readable
     1.06%     0.03%  mariadbd         [kernel.kallsyms]    [k] find_busiest_group
     1.06%     0.25%  mariadbd         [kernel.kallsyms]    [k] __find_get_block_slow
     1.05%     0.03%  mariadbd         [kernel.kallsyms]    [k] blk_update_request
     1.05%     0.26%  mariadbd         [kernel.kallsyms]    [k] mapping_get_entry
     1.05%     0.03%  swapper          [kernel.kallsyms]    [k] scheduler_tick
     1.05%     1.05%  mariadbd         [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath.part.0
     1.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] schedule_hrtimeout_range_clock
     1.04%     0.29%  mariadbd         [kernel.kallsyms]    [k] futex_wait_setup
     1.03%     0.07%  mariadbd         [kernel.kallsyms]    [k] update_sd_lb_stats.constprop.0
     1.01%     0.04%  mariadbd         [kernel.kallsyms]    [k] unix_stream_recvmsg
     0.99%     0.08%  mariadbd         [kernel.kallsyms]    [k] nvme_queue_rq
     0.99%     0.04%  mariadbd         [kernel.kallsyms]    [k] __wake_up_common
     0.99%     0.01%  mariadbd         [kernel.kallsyms]    [k] perf_event_task_tick
     0.98%     0.56%  swapper          [kernel.kallsyms]    [k] update_load_avg
     0.98%     0.00%  swapper          [kernel.kallsyms]    [k] __softirqentry_text_start
     0.97%     0.12%  mariadbd         [kernel.kallsyms]    [k] perf_adjust_freq_unthr_context
     0.97%     0.09%  mariadbd         [kernel.kallsyms]    [k] unix_stream_read_generic
     0.97%     0.02%  mariadbd         [kernel.kallsyms]    [k] __read_swap_cache_async
     0.97%     0.01%  swapper          [kernel.kallsyms]    [k] handle_irq_event
     0.97%     0.01%  mariadbd         [kernel.kallsyms]    [k] blk_mq_sched_insert_requests
     0.97%     0.00%  mariadbd         [kernel.kallsyms]    [k] blk_mq_flush_plug_list
     0.96%     0.01%  mariadbd         [kernel.kallsyms]    [k] blk_finish_plug
     0.96%     0.32%  mariadbd         [kernel.kallsyms]    [k] syscall_exit_work
     0.95%     0.03%  mariadbd         [kernel.kallsyms]    [k] pollwake
     0.95%     0.03%  swapper          [kernel.kallsyms]    [k] tick_nohz_get_sleep_length
     0.95%     0.21%  mariadbd         [kernel.kallsyms]    [k] ttwu_queue_wakelist
     0.94%     0.69%  mariadbd         [kernel.kallsyms]    [k] update_sg_lb_stats
     0.94%     0.06%  mariadbd         [kernel.kallsyms]    [k] blk_mq_try_issue_list_directly
     0.92%     0.03%  swapper          [kernel.kallsyms]    [k] perf_event_task_tick
     0.91%     0.00%  mariadbd         [kernel.kallsyms]    [k] iomap_dio_submit_bio
     0.91%     0.23%  mariadbd         [kernel.kallsyms]    [k] select_idle_cpu
     0.91%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] futex_wait
     0.91%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] sock_alloc_send_pskb
     0.90%     0.00%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_pwrite64
     0.90%     0.00%  mariadbd         [kernel.kallsyms]    [k] vfs_write
     0.90%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] futex_wait_setup
     0.90%     0.90%  mariadbd         [kernel.kallsyms]    [k] available_idle_cpu
     0.89%     0.13%  swapper          [kernel.kallsyms]    [k] pick_next_task_fair
     0.89%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_buffered_write_iter
     0.89%     0.00%  mariadbd         [kernel.kallsyms]    [k] new_sync_write
     0.89%     0.10%  swapper          [kernel.kallsyms]    [k] perf_adjust_freq_unthr_context
     0.88%     0.01%  mariadbd         [kernel.kallsyms]    [k] generic_perform_write
     0.86%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] alloc_skb_with_frags
     0.84%     0.84%  mariadbd         [kernel.kallsyms]    [k] __default_send_IPI_dest_field
     0.84%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] __alloc_skb
     0.83%     0.12%  mariadbd         [kernel.kallsyms]    [k] __irq_exit_rcu
     0.83%     0.00%  kswapd0          [kernel.kallsyms]    [k] balance_pgdat
     0.83%     0.00%  kswapd0          [kernel.kallsyms]    [k] kswapd
     0.83%     0.00%  kswapd0          [kernel.kallsyms]    [k] kthread
     0.83%     0.00%  kswapd0          [kernel.kallsyms]    [k] ret_from_fork
     0.82%     0.01%  swapper          [kernel.kallsyms]    [k] __handle_irq_event_percpu
     0.81%     0.12%  swapper          [kernel.kallsyms]    [k] nvme_process_cq
     0.81%     0.00%  swapper          [kernel.kallsyms]    [k] nvme_irq
     0.81%     0.57%  swapper          [kernel.kallsyms]    [k] ktime_get
     0.79%     0.01%  mariadbd         [kernel.kallsyms]    [k] amd_pmu_disable_all
     0.79%     0.00%  kswapd0          [kernel.kallsyms]    [k] shrink_node
     0.79%     0.00%  kswapd0          [kernel.kallsyms]    [k] shrink_node_memcgs
     0.78%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] futex_wake
     0.76%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] try_to_wake_up
     0.75%     0.09%  tclsh8.6         [kernel.kallsyms]    [k] __wake_up_common
     0.75%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __wake_up_common_lock
     0.75%     0.74%  mariadbd         [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.75%     0.00%  swapper          [kernel.kallsyms]    [k] amd_pmu_disable_all
     0.75%     0.02%  mariadbd         [kernel.kallsyms]    [k] asm_sysvec_call_function_single
     0.75%     0.11%  mariadbd         [kernel.kallsyms]    [k] switch_fpu_return
     0.74%     0.16%  mariadbd         [kernel.kallsyms]    [k] asm_sysvec_call_function
     0.73%     0.11%  mariadbd         [kernel.kallsyms]    [k] enqueue_entity
     0.73%     0.02%  swapper          [kernel.kallsyms]    [k] tick_nohz_stop_tick
     0.72%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] sock_def_readable
     0.71%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] schedule
     0.71%     0.00%  mariadbd         [kernel.kallsyms]    [k] sock_alloc_send_pskb
     0.70%     0.00%  mariadbd         [kernel.kallsyms]    [k] default_send_IPI_mask_sequence_phys
     0.70%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] schedule_hrtimeout_range_clock
     0.69%     0.10%  mariadbd         [kernel.kallsyms]    [k] task_tick_fair
     0.69%     0.01%  mariadbd         [kernel.kallsyms]    [k] free_swap_cache
     0.68%     0.15%  tclsh8.6         [kernel.kallsyms]    [k] __schedule
     0.68%     0.11%  mariadbd         [kernel.kallsyms]    [k] alloc_skb_with_frags
     0.67%     0.06%  mariadbd         [kernel.kallsyms]    [k] iomap_dio_bio_end_io
     0.67%     0.12%  swapper          [kernel.kallsyms]    [k] finish_task_switch.isra.0
     0.67%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] pollwake
     0.66%     0.00%  mariadbd         [kernel.kallsyms]    [k] try_to_free_swap.part.0
     0.65%     0.18%  swapper          [kernel.kallsyms]    [k] tick_nohz_next_event
     0.64%     0.01%  mariadbd         [kernel.kallsyms]    [k] delete_from_swap_cache
     0.64%     0.37%  mariadbd         [kernel.kallsyms]    [k] __audit_syscall_exit
     0.63%     0.63%  mariadbd         [kernel.kallsyms]    [k] __restore_fpregs_from_fpstate
     0.63%     0.51%  swapper          [kernel.kallsyms]    [k] switch_mm_irqs_off
     0.61%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] consume_skb
     0.60%     0.05%  swapper          [kernel.kallsyms]    [k] tick_nohz_idle_exit
     0.60%     0.00%  mariadbd         [kernel.kallsyms]    [k] free_swap_slot
     0.60%     0.00%  mariadbd         [kernel.kallsyms]    [k] swapcache_free_entries
     0.60%     0.01%  mariadbd         [kernel.kallsyms]    [k] sysvec_call_function_single
     0.59%     0.03%  mariadbd         [kernel.kallsyms]    [k] lockless_pages_from_mm
     0.59%     0.05%  mariadbd         [kernel.kallsyms]    [k] exit_to_user_mode_loop
     0.58%     0.05%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_io_getevents
     0.57%     0.01%  mariadbd         [kernel.kallsyms]    [k] sysvec_call_function
     0.57%     0.12%  mariadbd         [kernel.kallsyms]    [k] nvme_map_data
     0.57%     0.01%  mariadbd         [kernel.kallsyms]    [k] __alloc_skb
     0.56%     0.43%  mariadbd         [kernel.kallsyms]    [k] ktime_get
     0.56%     0.00%  mariadbd         [kernel.kallsyms]    [k] __sysvec_call_function_single
     0.55%     0.10%  mariadbd         [kernel.kallsyms]    [k] gup_pgd_range
     0.55%     0.30%  mariadbd         [kernel.kallsyms]    [k] finish_task_switch.isra.0
     0.53%     0.04%  mariadbd         [kernel.kallsyms]    [k] ext4_es_insert_extent
     0.53%     0.03%  mariadbd         [kernel.kallsyms]    [k] ext4_da_write_begin
     0.53%     0.01%  mariadbd         [kernel.kallsyms]    [k] do_io_getevents
     0.53%     0.06%  mariadbd         [kernel.kallsyms]    [k] submit_bio
     0.52%     0.00%  swapper          [kernel.kallsyms]    [k] blk_mq_end_request
     0.52%     0.04%  mariadbd         [kernel.kallsyms]    [k] read_events
     0.50%     0.50%  swapper          [kernel.kallsyms]    [k] get_typical_interval
     0.50%     0.05%  mariadbd         [kernel.kallsyms]    [k] sched_ttwu_pending
     0.50%     0.20%  swapper          [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.50%     0.00%  mariadbd         [kernel.kallsyms]    [k] irqentry_exit_to_user_mode
     0.49%     0.11%  mariadbd         [kernel.kallsyms]    [k] set_task_cpu
     0.48%     0.46%  mariadbd         [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.48%     0.15%  swapper          [kernel.kallsyms]    [k] set_next_entity
     0.48%     0.02%  mariadbd         [kernel.kallsyms]    [k] __mark_inode_dirty
     0.48%     0.00%  kswapd0          [kernel.kallsyms]    [k] shrink_lruvec
     0.48%     0.02%  swapper          [kernel.kallsyms]    [k] hrtimer_start_range_ns
     0.47%     0.00%  mariadbd         [kernel.kallsyms]    [k] __softirqentry_text_start
     0.47%     0.01%  mariadbd         [kernel.kallsyms]    [k] put_swap_page
     0.47%     0.00%  swapper          [kernel.kallsyms]    [k] _nohz_idle_balance.constprop.0.isra.0
     0.47%     0.47%  mariadbd         [kernel.kallsyms]    [k] llist_add_batch
     0.47%     0.47%  mariadbd         [kernel.kallsyms]    [k] __switch_to
     0.46%     0.00%  kswapd0          [kernel.kallsyms]    [k] shrink_inactive_list
     0.46%     0.04%  swapper          [kernel.kallsyms]    [k] blk_update_request
     0.46%     0.00%  mariadbd         [kernel.kallsyms]    [k] wake_affine
     0.46%     0.00%  mariadbd         [kernel.kallsyms]    [k] gup_pud_range.constprop.0
     0.45%     0.31%  mariadbd         [kernel.kallsyms]    [k] x86_pmu_disable_all
     0.45%     0.45%  mariadbd         [kernel.kallsyms]    [k] update_cfs_group
     0.44%     0.33%  mariadbd         [kernel.kallsyms]    [k] kfree
     0.44%     0.08%  mariadbd         [kernel.kallsyms]    [k] gup_pmd_range.constprop.0
     0.44%     0.10%  tclsh8.6         [kernel.kallsyms]    [k] kmem_cache_alloc_node
     0.44%     0.40%  swapper          [kernel.kallsyms]    [k] _raw_spin_lock
     0.43%     0.23%  swapper          [kernel.kallsyms]    [k] x86_pmu_disable_all
     0.43%     0.00%  mariadbd         [kernel.kallsyms]    [k] consume_skb
     0.42%     0.12%  mariadbd         [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.42%     0.00%  mariadbd         [kernel.kallsyms]    [k] touch_atime
     0.42%     0.04%  swapper          [kernel.kallsyms]    [k] tick_nohz_restart_sched_tick
     0.40%     0.01%  mariadbd         [kernel.kallsyms]    [k] update_blocked_averages
     0.39%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_dirty_inode
     0.38%     0.24%  mariadbd         [kernel.kallsyms]    [k] migrate_task_rq_fair
     0.38%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] skb_release_data
     0.38%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] syscall_exit_to_user_mode
     0.38%     0.06%  swapper          [kernel.kallsyms]    [k] sched_clock_cpu
     0.37%     0.37%  mariadbd         libpthread-2.28.so   [.] __lll_lock_wait
     0.37%     0.37%  mariadbd         libpthread-2.28.so   [.] __pthread_mutex_lock
     0.37%     0.37%  mariadbd         [kernel.kallsyms]    [k] cpuacct_charge
     0.37%     0.00%  mariadbd         [kernel.kallsyms]    [k] __sysvec_call_function
     0.36%     0.06%  swapper          [kernel.kallsyms]    [k] update_blocked_averages
     0.36%     0.04%  swapper          [kernel.kallsyms]    [k] rebalance_domains
     0.36%     0.14%  swapper          [kernel.kallsyms]    [k] get_next_timer_interrupt
     0.36%     0.36%  mariadbd         [kernel.kallsyms]    [k] copy_user_generic_string
     0.35%     0.34%  mariadbd         [kernel.kallsyms]    [k] __update_load_avg_se
     0.34%     0.34%  mariadbd         [kernel.kallsyms]    [k] _find_next_bit
     0.34%     0.02%  mariadbd         [kernel.kallsyms]    [k] pick_next_task_idle
     0.33%     0.00%  mariadbd         [kernel.kallsyms]    [k] __smp_call_single_queue
     0.33%     0.02%  mariadbd         [kernel.kallsyms]    [k] submit_bio_noacct
     0.33%     0.03%  mariadbd         [kernel.kallsyms]    [k] amd_pmu_wait_on_overflow
     0.33%     0.07%  mariadbd         [kernel.kallsyms]    [k] skb_release_data
     0.32%     0.06%  swapper          [kernel.kallsyms]    [k] load_balance
     0.32%     0.03%  swapper          [kernel.kallsyms]    [k] irq_enter_rcu
     0.32%     0.07%  swapper          [kernel.kallsyms]    [k] amd_pmu_wait_on_overflow
     0.31%     0.24%  mariadbd         [kernel.kallsyms]    [k] __update_idle_core
     0.31%     0.11%  mariadbd         [kernel.kallsyms]    [k] wake_affine_weight
     0.31%     0.03%  mariadbd         [kernel.kallsyms]    [k] lookup_swap_cache
     0.31%     0.00%  kswapd0          [kernel.kallsyms]    [k] do_shrink_slab
     0.31%     0.07%  mariadbd         [kernel.kallsyms]    [k] submit_bio_checks
     0.31%     0.12%  mariadbd         [kernel.kallsyms]    [k] mark_wake_futex
     0.30%     0.01%  swapper          [kernel.kallsyms]    [k] quiet_vmstat
     0.30%     0.10%  mariadbd         [kernel.kallsyms]    [k] kmem_cache_alloc_node
     0.30%     0.02%  mariadbd         [kernel.kallsyms]    [k] sched_clock_cpu
     0.30%     0.30%  swapper          [kernel.kallsyms]    [k] native_sched_clock
