# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 2120037017847
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                                                               
# ........  ........  ...............  ................................................  .....................................................................................................................................................................................................
#
     0.03%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] change_pte_range
     0.03%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] io_schedule
     0.03%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] do_futex
     0.03%     0.02%  GC Thread#9      [kernel.kallsyms]                                 [k] ktime_get
     0.03%     0.03%  GC Thread#17     [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.03%     0.02%  GC Thread#14     [kernel.kallsyms]                                 [k] ktime_get
     0.03%     0.03%  G1 Refine#1      [kernel.kallsyms]                                 [k] ktime_get_update_offsets_now
     0.03%     0.03%  GC Thread#13     [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.03%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] __x64_sys_futex
     0.03%     0.01%  G1 Conc#1        [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.03%     0.03%  perf             [kernel.kallsyms]                                 [k] copy_user_generic_string
     0.03%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] perf_event_task_tick
     0.03%     0.02%  kswapd0          [kernel.kallsyms]                                 [k] sort_page
     0.03%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] __x64_sys_futex
     0.03%     0.00%  top              [kernel.kallsyms]                                 [k] proc_single_show
     0.03%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] task_tick_fair
     0.03%     0.02%  GC Thread#12     [kernel.kallsyms]                                 [k] ktime_get
     0.03%     0.02%  GC Thread#7      [kernel.kallsyms]                                 [k] __cgroup_account_cputime_field
     0.03%     0.01%  G1 Conc#4        [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.03%     0.01%  G1 Refine#8      [kernel.kallsyms]                                 [k] update_load_avg
     0.03%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] attach_task
     0.03%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] __x64_sys_futex
     0.03%     0.03%  GC Thread#0      [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.03%     0.03%  GC Thread#16     [kernel.kallsyms]                                 [k] hrtimer_active
     0.03%     0.01%  G1 Refine#4      [kernel.kallsyms]                                 [k] account_user_time
     0.03%     0.00%  G1 Refine#2      [kernel.kallsyms]                                 [k] do_futex
     0.03%     0.02%  GC Thread#21     [kernel.kallsyms]                                 [k] __cgroup_account_cputime_field
     0.03%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.03%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] update_io_ticks
     0.03%     0.03%  GC Thread#18     [kernel.kallsyms]                                 [k] hrtimer_active
     0.03%     0.00%  G1 Conc#4        [kernel.kallsyms]                                 [k] do_futex
     0.03%     0.03%  GC Thread#10     [kernel.kallsyms]                                 [k] update_cfs_group
     0.03%     0.01%  GC Thread#10     [kernel.kallsyms]                                 [k] rcu_pending
     0.03%     0.01%  GC Thread#0      [kernel.kallsyms]                                 [k] rcu_pending
     0.03%     0.03%  GC Thread#5      [kernel.kallsyms]                                 [k] update_cfs_group
     0.03%     0.03%  GC Thread#3      [kernel.kallsyms]                                 [k] hrtimer_active
     0.03%     0.02%  GC Thread#0      [kernel.kallsyms]                                 [k] __cgroup_account_cputime_field
     0.03%     0.02%  GC Thread#21     [kernel.kallsyms]                                 [k] ktime_get
     0.03%     0.02%  GC Thread#14     [kernel.kallsyms]                                 [k] __cgroup_account_cputime_field
     0.03%     0.02%  GC Thread#7      [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.03%     0.03%  GC Thread#0      [kernel.kallsyms]                                 [k] update_cfs_group
     0.03%     0.00%  swapper          [kernel.kallsyms]                                 [k] quiet_vmstat
     0.03%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] dma_map_sg_attrs
     0.03%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] dma_direct_unmap_sg
     0.03%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] do_futex
     0.03%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] __x64_sys_futex
     0.02%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] __irq_exit_rcu
     0.02%     0.02%  G1 Refine#2      [kernel.kallsyms]                                 [k] update_curr
     0.02%     0.02%  GC Thread#4      [kernel.kallsyms]                                 [k] __cgroup_account_cputime_field
     0.02%     0.01%  top              [kernel.kallsyms]                                 [k] do_task_stat
     0.02%     0.02%  GC Thread#2      [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.00%  GC Thread#1      [kernel.kallsyms]                                 [k] rcu_sched_clock_irq
     0.02%     0.02%  GC Thread#15     [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] can_migrate_task
     0.02%     0.02%  GC Thread#17     [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] security_inode_permission
     0.02%     0.02%  Executor task l  libc-2.28.so                                      [.] cfree@GLIBC_2.2.5
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] ext4_file_read_iter
     0.02%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] do_futex
     0.02%     0.01%  GC Thread#12     [kernel.kallsyms]                                 [k] rcu_sched_clock_irq
     0.02%     0.01%  GC Thread#21     [kernel.kallsyms]                                 [k] rcu_sched_clock_irq
     0.02%     0.00%  GC Thread#14     [kernel.kallsyms]                                 [k] tick_sched_do_timer
     0.02%     0.02%  GC Thread#4      [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.02%     0.02%  GC Thread#13     [kernel.kallsyms]                                 [k] __cgroup_account_cputime_field
     0.02%     0.02%  GC Thread#20     [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.02%  Executor task l  libpthread-2.28.so                                [.] __libc_read
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] page_counter_try_charge
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] net_rx_action
     0.02%     0.02%  GC Thread#22     [kernel.kallsyms]                                 [k] __cgroup_account_cputime_field
     0.02%     0.02%  G1 Refine#2      [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.02%     0.01%  GC Thread#1      [kernel.kallsyms]                                 [k] update_rq_clock_task
     0.02%     0.02%  swapper          [kernel.kallsyms]                                 [k] update_rt_rq_load_avg
     0.02%     0.02%  GC Thread#8      [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] pvclock_gtod_notify
     0.02%     0.02%  GC Thread#21     [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] unroll_tree_refs
     0.02%     0.02%  GC Thread#5      [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] __blk_rq_map_sg
     0.02%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] page_cache_async_ra
     0.02%     0.00%  swapper          [kernel.kallsyms]                                 [k] perf_event_task_tick
     0.02%     0.02%  GC Thread#22     [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.02%  GC Thread#1      [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.02%     0.02%  G1 Refine#2      [kernel.kallsyms]                                 [k] ktime_get_update_offsets_now
     0.02%     0.02%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee6450feaf
     0.02%     0.01%  G1 Refine#5      [kernel.kallsyms]                                 [k] account_user_time
     0.02%     0.02%  GC Thread#20     [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.00%  perf             [kernel.kallsyms]                                 [k] __x64_sys_poll
     0.02%     0.00%  kworker/u64:36-  [kernel.kallsyms]                                 [k] worker_thread
     0.02%     0.00%  kworker/u64:36-  [kernel.kallsyms]                                 [k] kthread
     0.02%     0.00%  kworker/u64:36-  [kernel.kallsyms]                                 [k] ret_from_fork
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] __legitimize_path
     0.02%     0.02%  G1 Refine#0      [kernel.kallsyms]                                 [k] __update_load_avg_se
     0.02%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] __x64_sys_futex
     0.02%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] __x64_sys_futex
     0.02%     0.01%  G1 Refine#10     [kernel.kallsyms]                                 [k] perf_adjust_freq_unthr_context
     0.02%     0.02%  GC Thread#10     [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.02%     0.02%  GC Thread#8      [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.02%  GC Thread#8      [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] create_page_buffers
     0.02%     0.02%  GC Thread#2      [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.01%  rm               [kernel.kallsyms]                                 [k] find_lock_entries
     0.02%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] allocate_slab
     0.02%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] __x64_sys_futex
     0.02%     0.00%  G1 Conc#3        [kernel.kallsyms]                                 [k] do_futex
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] __count_memcg_events
     0.02%     0.02%  GC Thread#6      [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.02%  GC Thread#22     [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] can_migrate_task.part.0
     0.02%     0.02%  GC Thread#0      [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] ixgbe_poll
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] __napi_poll
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] __blk_queue_split
     0.02%     0.01%  GC Thread#3      [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] fput
     0.02%     0.02%  GC Thread#1      [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.02%  GC Thread#13     [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.00%  perf             [kernel.kallsyms]                                 [k] do_sys_poll
     0.02%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] path_put
     0.02%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] do_syscall_64
     0.02%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] asm_sysvec_apic_timer_interrupt
     0.02%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] amd_pmu_disable_all
     0.02%     0.02%  GC Thread#9      [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.00%  G1 Conc#2        [kernel.kallsyms]                                 [k] do_futex
     0.02%     0.00%  G1 Conc#1        [kernel.kallsyms]                                 [k] do_futex
     0.02%     0.02%  Executor task l  libjvm.so                                         [.] _ZN21ThreadStateTransition22transition_from_nativeEP10JavaThread15JavaThreadState.constprop.356
     0.02%     0.01%  GC Thread#19     [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.02%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64464258
     0.02%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] ext4_do_update_inode.isra.0
     0.02%     0.00%  swapper          [kernel.kallsyms]                                 [k] hrtimer_start_range_ns
     0.02%     0.02%  G1 Conc#5        [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.02%     0.01%  GC Thread#22     [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.02%     0.02%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee6450febf
     0.02%     0.02%  GC Thread#13     [kernel.kallsyms]                                 [k] ktime_get
     0.02%     0.02%  G1 Refine#3      [kernel.kallsyms]                                 [k] update_curr
     0.02%     0.00%  sshd             [kernel.kallsyms]                                 [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] __x64_sys_futex
     0.02%     0.01%  GC Thread#16     [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.00%  sshd             [kernel.kallsyms]                                 [k] do_syscall_64
     0.02%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] rcu_sched_clock_irq
     0.02%     0.01%  GC Thread#14     [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] obj_cgroup_charge
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] update_fast_timekeeper
     0.02%     0.02%  GC Thread#9      [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.02%     0.00%  kworker/u64:36-  [kernel.kallsyms]                                 [k] process_one_work
     0.02%     0.02%  GC Thread#4      [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] create_empty_buffers
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] bio_endio
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] xas_alloc
     0.02%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] sysvec_apic_timer_interrupt
     0.02%     0.00%  G1 Conc#0        [kernel.kallsyms]                                 [k] do_futex
     0.02%     0.00%  swapper          [kernel.kallsyms]                                 [k] tick_nohz_restart_sched_tick
     0.02%     0.01%  G1 Refine#6      [kernel.kallsyms]                                 [k] account_user_time
     0.02%     0.02%  GC Thread#12     [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.02%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] __run_hrtimer
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] update_pvclock_gtod
     0.02%     0.02%  GC Thread#10     [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] task_tick_fair
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] cpus_share_cache
     0.02%     0.02%  GC Thread#19     [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.01%  GC Thread#12     [kernel.kallsyms]                                 [k] __cgroup_account_cputime_field
     0.02%     0.00%  GC Thread#15     [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] vfs_getattr_nosec
     0.02%     0.02%  GC Thread#19     [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.02%     0.01%  swapper          [kernel.kallsyms]                                 [k] perf_adjust_freq_unthr_context
     0.02%     0.02%  GC Thread#5      [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.00%  G1 Refine#6      [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] lockref_put_return
     0.02%     0.01%  GC Thread#7      [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.01%  swapper          [kernel.kallsyms]                                 [k] need_update
     0.02%     0.01%  swapper          [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.02%     0.00%  GC Thread#11     [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.01%  GC Thread#2      [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.01%  GC Thread#20     [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.02%  GC Thread#14     [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] hrtimer_wakeup
     0.02%     0.01%  GC Thread#19     [kernel.kallsyms]                                 [k] __cgroup_account_cputime_field
     0.02%     0.02%  GC Thread#6      [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] is_cpu_allowed
     0.02%     0.02%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee653f5f24
     0.02%     0.01%  G1 Conc#1        [kernel.kallsyms]                                 [k] update_curr
     0.02%     0.01%  GC Thread#13     [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.00%  GC Thread#16     [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.00%  GC Thread#3      [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.02%  GC Thread#14     [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.02%     0.01%  GC Thread#8      [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.02%  G1 Refine#3      [kernel.kallsyms]                                 [k] ktime_get_update_offsets_now
     0.02%     0.02%  GC Thread#6      [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.02%     0.00%  GC Thread#2      [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] new_sync_read
     0.02%     0.01%  G1 Refine#9      [kernel.kallsyms]                                 [k] update_load_avg
     0.02%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] tick_sched_timer
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] __smp_call_single_queue
     0.02%     0.02%  GC Thread#18     [kernel.kallsyms]                                 [k] irqtime_account_irq
     0.02%     0.00%  G1 Refine#5      [kernel.kallsyms]                                 [k] futex_wake
     0.02%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] proc_reg_read_iter
     0.02%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] seq_read_iter
     0.02%     0.02%  GC Thread#21     [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.00%  GC Thread#7      [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.01%  G1 Conc#4        [kernel.kallsyms]                                 [k] update_curr
     0.02%     0.02%  GC Thread#9      [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.02%  GC Thread#11     [kernel.kallsyms]                                 [k] irqtime_account_irq
     0.02%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] rcu_core
     0.02%     0.02%  GC Thread#12     [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] __bio_try_merge_page
     0.02%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] bio_free
     0.02%     0.00%  G1 Refine#15     [kernel.kallsyms]                                 [k] scheduler_tick
     0.02%     0.01%  G1 Conc#2        [kernel.kallsyms]                                 [k] update_curr
     0.02%     0.01%  GC Thread#15     [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.01%  G1 Conc#3        [kernel.kallsyms]                                 [k] update_curr
     0.02%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] schedule
     0.02%     0.02%  G1 Conc#0        [kernel.kallsyms]                                 [k] ktime_get_update_offsets_now
     0.02%     0.01%  GC Thread#4      [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.01%  G1 Refine#4      [kernel.kallsyms]                                 [k] update_curr
     0.02%     0.02%  GC Thread#13     [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.01%  rpc-server-4-1   [kernel.kallsyms]                                 [k] __mod_lruvec_state
     0.02%     0.02%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee650a015f
     0.02%     0.02%  GC Thread#7      [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.01%  GC Thread#17     [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.01%  irqbalance       [kernel.kallsyms]                                 [k] show_interrupts
     0.02%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] __blk_bios_map_sg
     0.02%     0.01%  rcu_sched        [kernel.kallsyms]                                 [k] __mod_timer
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] ext4_da_get_block_prep
     0.02%     0.02%  Executor task l  libc-2.28.so                                      [.] __fxstat64
     0.02%     0.01%  GC Thread#9      [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.01%  GC Thread#6      [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] __x64_sys_futex
     0.02%     0.02%  G1 Conc#4        [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] perf_pmu_nop_void
     0.02%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.02%  GC Thread#4      [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.02%  swapper          [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] profile_tick
     0.02%     0.01%  GC Thread#5      [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] llist_reverse_order
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] activate_task
     0.02%     0.00%  G1 Conc#5        [kernel.kallsyms]                                 [k] do_futex
     0.02%     0.02%  GC Thread#16     [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.02%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] __sysvec_apic_timer_interrupt
     0.02%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] __cgroup_account_cputime
     0.02%     0.02%  GC Thread#14     [kernel.kallsyms]                                 [k] update_cfs_group
     0.02%     0.02%  G1 Refine#4      [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.02%     0.01%  rcu_sched        [kernel.kallsyms]                                 [k] rcu_gp_init
     0.02%     0.01%  GC Thread#2      [kernel.kallsyms]                                 [k] irqtime_account_irq
     0.02%     0.02%  Executor task l  [JIT] tid 1529                                    [.] 0x00007fee64a695b5
     0.02%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] asm_sysvec_apic_timer_interrupt
     0.02%     0.02%  Executor task l  libjvm.so                                         [.] _ZN10HandleMark15pop_and_restoreEv
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] ext4_da_map_blocks.constprop.0
     0.02%     0.01%  GC Thread#1      [kernel.kallsyms]                                 [k] rcu_pending
     0.02%     0.01%  kswapd0          [kernel.kallsyms]                                 [k] xas_init_marks
     0.02%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] tick_sched_handle
     0.02%     0.00%  GC Thread#21     [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] mark_wake_futex
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] raw_spin_rq_lock_nested
     0.02%     0.00%  GC Thread#18     [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] alloc_page_buffers
     0.02%     0.00%  G1 Refine#16     [kernel.kallsyms]                                 [k] update_process_times
     0.02%     0.02%  rcu_sched        [kernel.kallsyms]                                 [k] _raw_spin_lock_irq
     0.02%     0.01%  G1 Refine#7      [kernel.kallsyms]                                 [k] account_user_time
     0.02%     0.01%  Executor task l  [kernel.kallsyms]                                 [k] list_lru_del
     0.02%     0.02%  GC Thread#3      [kernel.kallsyms]                                 [k] irqtime_account_irq
     0.02%     0.02%  Executor task l  libc-2.28.so                                      [.] _int_free
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] __queue_work
     0.02%     0.00%  G1 Refine#17     [kernel.kallsyms]                                 [k] hrtimer_interrupt
     0.02%     0.00%  G1 Refine#18     [kernel.kallsyms]                                 [k] sysvec_apic_timer_interrupt
     0.02%     0.02%  GC Thread#17     [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] __schedule
     0.02%     0.02%  G1 Conc#2        [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.02%     0.00%  swapper          [kernel.kallsyms]                                 [k] __run_timers.part.0
     0.02%     0.02%  G1 Refine#3      [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.02%     0.00%  GC Thread#4      [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.01%  GC Thread#5      [kernel.kallsyms]                                 [k] irqtime_account_irq
     0.02%     0.00%  G1 Refine#8      [kernel.kallsyms]                                 [k] __irq_exit_rcu
     0.02%     0.02%  GC Thread#11     [kernel.kallsyms]                                 [k] arch_scale_freq_tick
     0.02%     0.02%  GC Thread#15     [kernel.kallsyms]                                 [k] irqtime_account_irq
     0.02%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  rcu_sched        [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] ghes_poll_func
     0.02%     0.02%  GC Thread#12     [kernel.kallsyms]                                 [k] hrtimer_active
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] get_unused_fd_flags
     0.02%     0.00%  swapper          [kernel.kallsyms]                                 [k] run_timer_softirq
     0.02%     0.02%  G1 Refine#0      [kernel.kallsyms]                                 [k] ktime_get
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] __default_send_IPI_dest_field
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] ext4_reserve_inode_write
     0.02%     0.02%  G1 Conc#3        [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.02%     0.00%  G1 Refine#7      [kernel.kallsyms]                                 [k] futex_wake
     0.02%     0.00%  G1 Refine#1      [kernel.kallsyms]                                 [k] rcu_sched_clock_irq
     0.02%     0.02%  Executor task l  ld-2.28.so                                        [.] __tls_get_addr
     0.02%     0.01%  G1 Conc#0        [kernel.kallsyms]                                 [k] update_curr
     0.02%     0.00%  G1 Refine#12     [kernel.kallsyms]                                 [k] do_syscall_64
     0.02%     0.00%  Executor task l  [kernel.kallsyms]                                 [k] __rq_qos_done_bio
     0.02%     0.01%  GC Thread#10     [kernel.kallsyms]                                 [k] irqtime_account_irq
     0.02%     0.02%  Executor task l  [kernel.kallsyms]                                 [k] llist_add_batch
     0.02%     0.01%  GC Thread#0      [kernel.kallsyms]                                 [k] irqtime_account_irq
     0.02%     0.00%  GC Thread#12     [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.02%  G1 Refine#5      [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.02%     0.00%  G1 Refine#9      [kernel.kallsyms]                                 [k] __irq_exit_rcu
     0.02%     0.00%  G1 Refine#0      [kernel.kallsyms]                                 [k] rcu_core
     0.02%     0.02%  G1 Conc#1        [kernel.kallsyms]                                 [k] x86_pmu_disable_all
     0.02%     0.00%  GC Thread#10     [kernel.kallsyms]                                 [k] __softirqentry_text_start
     0.02%     0.00%  G1 Refine#11     [kernel.kallsyms]                                 [k] perf_event_task_tick
     0.02%     0.00%  G1 Refine#4      [kernel.kallsyms]                                 [k] futex_wake
     0.02%     0.00%  G1 Refine#10     [kernel.kallsyms]                                 [k] __x64_sys_futex
     0.02%     0.02%  GC Thread#6      [kernel.kallsyms]                                 [k] cpuacct_charge
