# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 10K of event 'cycles'
# Event count (approx.): 1989928846204
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     1.18%     0.04%  kcompactd0       [kernel.kallsyms]  [k] rmap_walk_file
     1.16%     0.03%  kcompactd1       [kernel.kallsyms]  [k] migrate_pages
     1.13%     0.00%  postgres         [kernel.kallsyms]  [k] wake_up_q
     1.11%     0.01%  postgres         [kernel.kallsyms]  [k] futex_wait_queue_me
     1.08%     0.00%  postgres         [kernel.kallsyms]  [k] read_pages
     1.04%     0.00%  postgres         [kernel.kallsyms]  [k] tlb_remove_page
     0.97%     0.10%  postgres         [kernel.kallsyms]  [k] free_unref_page_list
     0.97%     0.00%  postgres         [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.97%     0.00%  postgres         [kernel.kallsyms]  [k] blk_flush_plug_list
     0.97%     0.00%  postgres         [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.96%     0.00%  postgres         [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.96%     0.00%  postgres         [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.96%     0.95%  postgres         [kernel.kallsyms]  [k] xas_load
     0.95%     0.00%  postgres         [kernel.kallsyms]  [k] nvme_queue_rq
     0.93%     0.83%  postgres         [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.91%     0.00%  kcompactd0       [kernel.kallsyms]  [k] try_to_migrate
     0.91%     0.03%  postgres         [kernel.kallsyms]  [k] filemap_get_read_batch
     0.90%     0.00%  postgres         [kernel.kallsyms]  [k] blk_finish_plug
     0.89%     0.01%  postgres         [kernel.kallsyms]  [k] pick_next_task_fair
     0.87%     0.87%  postgres         [kernel.kallsyms]  [k] nvme_submit_cmd
     0.86%     0.00%  postgres         [kernel.kallsyms]  [k] dequeue_task
     0.86%     0.02%  postgres         [kernel.kallsyms]  [k] dequeue_task_fair
     0.86%     0.02%  postgres         [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.85%     0.03%  postgres         [kernel.kallsyms]  [k] filemap_map_pages
     0.84%     0.02%  postgres         [kernel.kallsyms]  [k] dequeue_entity
     0.83%     0.10%  postgres         [kernel.kallsyms]  [k] free_pcppages_bulk
     0.81%     0.01%  postgres         [kernel.kallsyms]  [k] get_futex_key
     0.80%     0.01%  kcompactd1       [kernel.kallsyms]  [k] rmap_walk
     0.80%     0.00%  postgres         [kernel.kallsyms]  [k] get_user_pages_fast
     0.79%     0.04%  postgres         [kernel.kallsyms]  [k] internal_get_user_pages_fast
     0.77%     0.77%  postgres         [kernel.kallsyms]  [k] available_idle_cpu
     0.77%     0.00%  postgres         [kernel.kallsyms]  [k] io_schedule
     0.77%     0.00%  postgres         [kernel.kallsyms]  [k] wait_on_page_bit_common
     0.77%     0.03%  kcompactd1       [kernel.kallsyms]  [k] rmap_walk_file
     0.77%     0.76%  postgres         [kernel.kallsyms]  [k] next_uptodate_page
     0.76%     0.06%  kcompactd0       [kernel.kallsyms]  [k] try_to_migrate_one
     0.76%     0.76%  postgres         [kernel.kallsyms]  [k] try_grab_compound_head
     0.76%     0.00%  postgres         [kernel.kallsyms]  [k] set_next_entity
     0.75%     0.00%  postgres         [kernel.kallsyms]  [k] __page_cache_alloc
     0.73%     0.69%  postgres         [kernel.kallsyms]  [k] mark_page_accessed
     0.73%     0.00%  postgres         [kernel.kallsyms]  [k] migrate_misplaced_page
     0.72%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] __x64_sys_poll
     0.71%     0.01%  postgres         [kernel.kallsyms]  [k] migrate_pages
     0.71%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] do_sys_poll
     0.68%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_openat
     0.67%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] schedule
     0.67%     0.00%  postgres         [kernel.kallsyms]  [k] do_sys_openat2
     0.67%     0.65%  postgres         [kernel.kallsyms]  [k] __free_one_page
     0.67%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] __schedule
     0.65%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] schedule_hrtimeout_range_clock
     0.65%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] schedule_hrtimeout_range
     0.64%     0.00%  postgres         [kernel.kallsyms]  [k] do_filp_open
     0.63%     0.00%  postgres         [kernel.kallsyms]  [k] path_openat
     0.62%     0.00%  postgres         [kernel.kallsyms]  [k] rmap_walk
     0.62%     0.00%  postgres         [kernel.kallsyms]  [k] rmap_walk_anon
     0.62%     0.00%  postgres         [kernel.kallsyms]  [k] remove_migration_pte
     0.61%     0.61%  postgres         [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.61%     0.56%  kcompactd0       [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.60%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] pick_next_task_fair
     0.60%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] newidle_balance
     0.59%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] load_balance
     0.59%     0.00%  swapper          [kernel.kallsyms]  [k] arch_call_rest_init
     0.59%     0.00%  swapper          [kernel.kallsyms]  [k] rest_init
     0.59%     0.00%  swapper          [kernel.kallsyms]  [k] start_kernel
     0.59%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_kernel
     0.59%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_reservations
     0.58%     0.58%  postgres         [unknown]          [.] 0000000000000000
     0.56%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_sync_file
     0.56%     0.47%  postgres         [kernel.kallsyms]  [k] _raw_spin_lock
     0.56%     0.00%  postgres         [kernel.kallsyms]  [k] file_write_and_wait_range
     0.55%     0.00%  postgres         [kernel.kallsyms]  [k] do_writepages
     0.55%     0.00%  postgres         [kernel.kallsyms]  [k] filemap_fdatawrite_wbc
     0.54%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_writepages
     0.54%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] dequeue_task
     0.53%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] dequeue_task_fair
     0.53%     0.00%  postgres         [kernel.kallsyms]  [k] asm_sysvec_call_function_single
     0.53%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] dequeue_entity
     0.53%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] deactivate_task
     0.53%     0.52%  tclsh8.6         [kernel.kallsyms]  [k] update_curr
     0.53%     0.53%  postgres         [kernel.kallsyms]  [k] path_init
     0.52%     0.00%  postgres         [kernel.kallsyms]  [k] sysvec_call_function_single
     0.52%     0.00%  postgres         [kernel.kallsyms]  [k] __sysvec_call_function_single
     0.52%     0.00%  postgres         [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.51%     0.46%  postgres         [kernel.kallsyms]  [k] lock_page_memcg
     0.51%     0.44%  postgres         [kernel.kallsyms]  [k] free_swap_cache
     0.51%     0.51%  swapper          [unknown]          [.] 0000000000000000
     0.51%     0.48%  postgres         [kernel.kallsyms]  [k] __entry_text_start
     0.50%     0.00%  postgres         [kernel.kallsyms]  [k] mpage_prepare_extent_to_map
     0.50%     0.44%  swapper          [kernel.kallsyms]  [k] poll_idle
     0.49%     0.01%  postgres         [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.48%     0.47%  postgres         [kernel.kallsyms]  [k] sched_ttwu_pending
     0.47%     0.35%  postgres         [kernel.kallsyms]  [k] unlock_page_memcg
     0.47%     0.00%  kcompactd1       [kernel.kallsyms]  [k] try_to_migrate
     0.46%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_fsync
     0.46%     0.00%  postgres         [kernel.kallsyms]  [k] vfs_fsync_range
     0.45%     0.00%  postgres         [kernel.kallsyms]  [k] asm_common_interrupt
     0.45%     0.00%  postgres         [kernel.kallsyms]  [k] common_interrupt
     0.45%     0.00%  postgres         [kernel.kallsyms]  [k] __common_interrupt
     0.45%     0.00%  postgres         [kernel.kallsyms]  [k] handle_edge_irq
     0.44%     0.43%  kcompactd1       [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.44%     0.01%  postgres         [kernel.kallsyms]  [k] nvme_process_cq
     0.44%     0.00%  postgres         [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.44%     0.00%  postgres         [kernel.kallsyms]  [k] handle_irq_event
     0.44%     0.00%  postgres         [kernel.kallsyms]  [k] nvme_irq
     0.43%     0.00%  postgres         [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.42%     0.00%  postgres         [kernel.kallsyms]  [k] blk_mq_end_request
     0.42%     0.00%  postgres         [kernel.kallsyms]  [k] nvme_complete_rq
     0.42%     0.04%  postgres         [kernel.kallsyms]  [k] mpage_process_page_bufs
     0.41%     0.41%  postgres         [kernel.kallsyms]  [k] vm_normal_page
     0.39%     0.00%  postgres         [kernel.kallsyms]  [k] blk_update_request
     0.39%     0.01%  postgres         [kernel.kallsyms]  [k] mpage_submit_page
     0.36%     0.03%  kcompactd1       [kernel.kallsyms]  [k] try_to_migrate_one
     0.35%     0.04%  postgres         [kernel.kallsyms]  [k] ext4_bio_write_page
     0.34%     0.34%  swapper          [kernel.kallsyms]  [k] tick_nohz_idle_exit
     0.32%     0.24%  postgres         [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.32%     0.32%  postgres         [kernel.kallsyms]  [k] save_fpregs_to_fpstate
     0.31%     0.31%  migration/3      [kernel.kallsyms]  [k] psi_task_switch
     0.31%     0.00%  migration/3      [kernel.kallsyms]  [k] __schedule
     0.31%     0.00%  migration/3      [kernel.kallsyms]  [k] kthread
     0.31%     0.00%  migration/3      [kernel.kallsyms]  [k] ret_from_fork
     0.31%     0.00%  migration/3      [kernel.kallsyms]  [k] schedule
     0.31%     0.00%  migration/3      [kernel.kallsyms]  [k] smpboot_thread_fn
     0.31%     0.00%  postgres         [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.31%     0.00%  postgres         [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.30%     0.04%  kcompactd0       [kernel.kallsyms]  [k] remove_migration_pte
     0.28%     0.01%  kcompactd1       [kernel.kallsyms]  [k] remove_migration_pte
     0.24%     0.01%  swapper          [kernel.kallsyms]  [k] schedule_idle
     0.23%     0.03%  swapper          [kernel.kallsyms]  [k] __schedule
     0.22%     0.07%  postgres         [kernel.kallsyms]  [k] set_page_dirty
     0.21%     0.00%  postgres         [kernel.kallsyms]  [k] ttwu_do_activate
     0.20%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_sendto
     0.20%     0.01%  kcompactd0       [kernel.kallsyms]  [k] ptep_clear_flush
     0.20%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.20%     0.00%  postgres         [kernel.kallsyms]  [k] __sys_sendto
     0.19%     0.01%  postgres         [kernel.kallsyms]  [k] enqueue_task
     0.19%     0.01%  postgres         [kernel.kallsyms]  [k] submit_bio
     0.19%     0.01%  kcompactd0       [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.18%     0.00%  postgres         [kernel.kallsyms]  [k] submit_bio_noacct
     0.18%     0.01%  postgres         [kernel.kallsyms]  [k] __submit_bio
     0.18%     0.01%  kcompactd1       [kernel.kallsyms]  [k] compaction_alloc
     0.18%     0.01%  postgres         [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.18%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_readahead
     0.18%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.18%     0.00%  swapper          [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.17%     0.03%  postgres         [kernel.kallsyms]  [k] lru_add_drain_cpu
     0.17%     0.00%  postgres         [kernel.kallsyms]  [k] lru_add_drain
     0.17%     0.00%  swapper          [kernel.kallsyms]  [k] asm_common_interrupt
     0.17%     0.00%  swapper          [kernel.kallsyms]  [k] common_interrupt
     0.17%     0.00%  swapper          [kernel.kallsyms]  [k] __common_interrupt
     0.17%     0.00%  swapper          [kernel.kallsyms]  [k] handle_edge_irq
     0.17%     0.00%  postgres         [kernel.kallsyms]  [k] sock_sendmsg
     0.16%     0.15%  postgres         [kernel.kallsyms]  [k] page_mapping
     0.16%     0.12%  kcompactd0       [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.16%     0.00%  kcompactd0       [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.16%     0.00%  kcompactd0       [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.16%     0.00%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.16%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __x64_sys_futex
     0.16%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] do_futex
     0.15%     0.00%  postgres         [kernel.kallsyms]  [k] blk_mq_submit_bio
     0.15%     0.07%  postgres         [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.15%     0.01%  swapper          [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.15%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_irq
     0.15%     0.04%  postgres         [kernel.kallsyms]  [k] pagevec_lru_move_fn
     0.15%     0.15%  postgres         [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.14%     0.08%  postgres         [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.14%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_process_cq
     0.14%     0.01%  postgres         [kernel.kallsyms]  [k] unix_stream_sendmsg
     0.14%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_read
     0.14%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] _raw_spin_lock
     0.14%     0.14%  tclsh8.6         [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.14%     0.00%  postgres         [kernel.kallsyms]  [k] ksys_read
     0.13%     0.00%  postgres         [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.13%     0.12%  postgres         [kernel.kallsyms]  [k] PageHuge
     0.13%     0.01%  swapper          [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.13%     0.00%  postgres         [kernel.kallsyms]  [k] hrtimer_interrupt
     0.13%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __x64_sys_sendto
     0.13%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __sys_sendto
     0.13%     0.05%  kcompactd0       [kernel.kallsyms]  [k] vma_interval_tree_iter_next
     0.12%     0.00%  postgres         [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.12%     0.03%  postgres         [kernel.kallsyms]  [k] enqueue_task_fair
     0.12%     0.01%  postgres         [kernel.kallsyms]  [k] newidle_balance
     0.12%     0.00%  postgres         [kernel.kallsyms]  [k] tick_sched_timer
     0.12%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] sock_sendmsg
     0.12%     0.12%  kcompactd1       [kernel.kallsyms]  [k] _raw_spin_lock
     0.12%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] unix_stream_sendmsg
     0.12%     0.03%  kcompactd1       [kernel.kallsyms]  [k] split_map_pages
     0.12%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_map_blocks
     0.12%     0.10%  postgres         [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.11%     0.10%  kcompactd0       [kernel.kallsyms]  [k] _raw_spin_lock
     0.11%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_write
     0.11%     0.00%  postgres         [kernel.kallsyms]  [k] ksys_write
     0.11%     0.03%  kcompactd1       [kernel.kallsyms]  [k] move_to_new_page
     0.11%     0.04%  postgres         [kernel.kallsyms]  [k] update_load_avg
     0.11%     0.01%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.11%     0.01%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_from_idle
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_complete_rq
     0.11%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_epoll_wait
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] __softirqentry_text_start
     0.11%     0.00%  swapper          [kernel.kallsyms]  [k] irq_exit_rcu
     0.11%     0.01%  postgres         [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.10%     0.09%  postgres         [kernel.kallsyms]  [k] psi_group_change
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] task_work_run
     0.10%     0.00%  swapper          [kernel.kallsyms]  [k] blk_mq_end_request
     0.10%     0.00%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     0.10%     0.02%  postgres         [kernel.kallsyms]  [k] update_process_times
     0.10%     0.01%  postgres         [kernel.kallsyms]  [k] do_epoll_wait
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_fdatasync
     0.10%     0.01%  swapper          [kernel.kallsyms]  [k] enqueue_task
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] tick_sched_handle
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] __softirqentry_text_start
     0.10%     0.01%  swapper          [kernel.kallsyms]  [k] sched_ttwu_pending
     0.10%     0.01%  postgres         [kernel.kallsyms]  [k] __test_set_page_writeback
     0.10%     0.02%  postgres         [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] futex_wait
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] __wake_up_common
     0.10%     0.01%  postgres         [kernel.kallsyms]  [k] irq_exit_rcu
     0.10%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compaction_alloc
     0.10%     0.00%  swapper          [kernel.kallsyms]  [k] bio_endio
     0.10%     0.00%  swapper          [kernel.kallsyms]  [k] blk_update_request
     0.10%     0.07%  postgres         [kernel.kallsyms]  [k] update_blocked_averages
     0.09%     0.03%  postgres         [kernel.kallsyms]  [k] futex_wait_setup
     0.09%     0.00%  swapper          [kernel.kallsyms]  [k] run_rebalance_domains
     0.09%     0.03%  postgres         [kernel.kallsyms]  [k] update_curr
     0.09%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] futex_wait_setup
     0.09%     0.02%  postgres         [kernel.kallsyms]  [k] enqueue_entity
     0.09%     0.02%  postgres         [kernel.kallsyms]  [k] kmem_cache_alloc
     0.09%     0.09%  kcompactd1       [kernel.kallsyms]  [k] clear_page_erms
     0.09%     0.00%  kcompactd1       [kernel.kallsyms]  [k] post_alloc_hook
     0.09%     0.00%  postgres         [kernel.kallsyms]  [k] pagevec_lookup_range_tag
     0.09%     0.04%  postgres         [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.09%     0.00%  postgres         [kernel.kallsyms]  [k] bio_endio
     0.09%     0.00%  kcompactd1       [kernel.kallsyms]  [k] buffer_migrate_page
     0.08%     0.07%  postgres         [kernel.kallsyms]  [k] find_get_pages_range_tag
     0.08%     0.01%  swapper          [kernel.kallsyms]  [k] psi_task_switch
     0.08%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_page
     0.08%     0.00%  kcompactd0       [kernel.kallsyms]  [k] move_to_new_page
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] irqentry_exit
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.08%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] try_to_wake_up
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] task_numa_work
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] load_balance
     0.08%     0.02%  tclsh8.6         [kernel.kallsyms]  [k] __wake_up_common
     0.08%     0.01%  postgres         [kernel.kallsyms]  [k] ext4_block_write_begin
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __wake_up_common_lock
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] change_prot_numa
     0.08%     0.02%  swapper          [kernel.kallsyms]  [k] enqueue_task_fair
     0.08%     0.01%  kcompactd0       [kernel.kallsyms]  [k] split_map_pages
     0.08%     0.07%  postgres         [kernel.kallsyms]  [k] change_protection
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __wake_up_sync_key
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] __do_sys_newfstatat
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_newfstatat
     0.08%     0.00%  swapper          [kernel.kallsyms]  [k] cpuidle_select
     0.08%     0.03%  postgres         [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] asm_exc_page_fault
