# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 1565327404084
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     4.01%     0.07%  postgres         [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     3.91%     3.89%  postgres         [kernel.kallsyms]  [k] mem_cgroup_css_rstat_flush
     3.79%     0.00%  postgres         [kernel.kallsyms]  [k] asm_exc_page_fault
     3.60%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     3.60%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] do_syscall_64
     3.14%     0.06%  postgres         [kernel.kallsyms]  [k] tlb_flush_mmu
     2.70%     0.08%  postgres         [kernel.kallsyms]  [k] free_pages_and_swap_cache
     2.67%     1.90%  postgres         [kernel.kallsyms]  [k] page_remove_rmap
     2.46%     1.49%  postgres         [kernel.kallsyms]  [k] release_pages
     2.05%     1.95%  postgres         [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     2.03%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __sys_sendto
     2.03%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __x64_sys_sendto
     2.02%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] unix_stream_sendmsg
     2.02%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] sock_sendmsg
     2.02%     0.01%  postgres         [kernel.kallsyms]  [k] exc_page_fault
     2.01%     0.02%  tclsh8.6         [kernel.kallsyms]  [k] try_to_wake_up
     2.01%     0.00%  postgres         [kernel.kallsyms]  [k] do_user_addr_fault
     1.99%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __wake_up_common
     1.99%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __wake_up_common_lock
     1.99%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __wake_up_sync_key
     1.99%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] ep_poll_callback
     1.98%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] sock_def_readable
     1.98%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __wake_up
     1.98%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] autoremove_wake_function
     1.98%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] default_wake_function
     1.97%     0.01%  postgres         [kernel.kallsyms]  [k] handle_mm_fault
     1.93%     0.05%  postgres         [kernel.kallsyms]  [k] __handle_mm_fault
     1.87%     1.87%  tclsh8.6         [kernel.kallsyms]  [k] select_task_rq_fair
     1.79%     0.01%  postgres         [kernel.kallsyms]  [k] schedule
     1.78%     0.04%  postgres         [kernel.kallsyms]  [k] __schedule
     1.67%     0.02%  postgres         [kernel.kallsyms]  [k] __add_to_page_cache_locked
     1.66%     0.03%  postgres         [kernel.kallsyms]  [k] filemap_map_pages
     1.59%     0.00%  postgres         [kernel.kallsyms]  [k] xas_store
     1.58%     0.01%  postgres         [kernel.kallsyms]  [k] workingset_update_node
     1.58%     1.58%  postgres         [kernel.kallsyms]  [k] next_uptodate_page
     1.58%     1.56%  postgres         [kernel.kallsyms]  [k] list_lru_del
     1.57%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compact_zone
     1.57%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kcompactd
     1.57%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kthread
     1.57%     0.00%  kcompactd0       [kernel.kallsyms]  [k] proactive_compact_node
     1.57%     0.00%  kcompactd0       [kernel.kallsyms]  [k] ret_from_fork
     1.54%     0.03%  kcompactd0       [kernel.kallsyms]  [k] migrate_pages
     1.47%     0.01%  postgres         [kernel.kallsyms]  [k] pick_next_task_fair
     1.45%     0.00%  postgres         [kernel.kallsyms]  [k] newidle_balance
     1.42%     0.00%  postgres         [kernel.kallsyms]  [k] wait_on_page_bit_common
     1.42%     0.00%  postgres         [kernel.kallsyms]  [k] io_schedule
     1.37%     1.35%  postgres         [kernel.kallsyms]  [k] update_blocked_averages
     1.37%     1.25%  postgres         [kernel.kallsyms]  [k] _raw_spin_lock
     1.31%     0.00%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_queue
     1.31%     0.00%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_from_idle
     1.28%     0.00%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     1.28%     0.01%  swapper          [kernel.kallsyms]  [k] enqueue_task
     1.28%     0.00%  swapper          [kernel.kallsyms]  [k] sched_ttwu_pending
     1.27%     0.05%  postgres         [kernel.kallsyms]  [k] free_pgd_range
     1.27%     0.00%  postgres         [kernel.kallsyms]  [k] free_pgtables
     1.25%     0.01%  swapper          [kernel.kallsyms]  [k] enqueue_task_fair
     1.24%     1.22%  swapper          [kernel.kallsyms]  [k] enqueue_entity
     1.22%     0.31%  postgres         [kernel.kallsyms]  [k] ___pte_free_tlb
     1.20%     0.02%  tclsh8.6         [kernel.kallsyms]  [k] do_sys_poll
     1.20%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __x64_sys_poll
     1.19%     0.02%  tclsh8.6         [kernel.kallsyms]  [k] __schedule
     1.19%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] schedule
     1.16%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] schedule_hrtimeout_range_clock
     1.16%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] schedule_hrtimeout_range
     1.10%     1.10%  tclsh8.6         [kernel.kallsyms]  [k] pick_next_task_idle
     1.10%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __update_idle_core
     1.10%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_futex
     1.09%     0.02%  postgres         [kernel.kallsyms]  [k] do_futex
     1.08%     0.00%  kcompactd0       [kernel.kallsyms]  [k] rmap_walk
     1.05%     0.02%  kcompactd0       [kernel.kallsyms]  [k] rmap_walk_file
     0.86%     0.29%  postgres         [kernel.kallsyms]  [k] free_unref_page_list
     0.86%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] ttwu_do_activate
     0.85%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] enqueue_task
     0.83%     0.79%  tclsh8.6         [kernel.kallsyms]  [k] enqueue_task_fair
     0.82%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.81%     0.02%  tclsh8.6         [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.79%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] asm_sysvec_call_function_single
     0.79%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] sysvec_call_function_single
     0.79%     0.00%  postgres         [kernel.kallsyms]  [k] tlb_remove_page
     0.79%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __sysvec_call_function_single
     0.78%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] sched_ttwu_pending
     0.78%     0.00%  kcompactd0       [kernel.kallsyms]  [k] try_to_migrate
     0.76%     0.03%  postgres         [kernel.kallsyms]  [k] futex_wait
     0.76%     0.08%  kcompactd0       [kernel.kallsyms]  [k] try_to_migrate_one
     0.67%     0.63%  postgres         [kernel.kallsyms]  [k] mark_page_accessed
     0.56%     0.51%  postgres         [kernel.kallsyms]  [k] free_swap_cache
     0.56%     0.02%  postgres         [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.54%     0.11%  postgres         [kernel.kallsyms]  [k] free_pcppages_bulk
     0.50%     0.47%  kcompactd0       [kernel.kallsyms]  [k] page_vma_mapped_walk
     0.47%     0.44%  postgres         [kernel.kallsyms]  [k] lock_page_memcg
     0.44%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_pwrite64
     0.44%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.44%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_file_write_iter
     0.44%     0.00%  postgres         [kernel.kallsyms]  [k] new_sync_write
     0.44%     0.00%  postgres         [kernel.kallsyms]  [k] vfs_write
     0.44%     0.00%  postgres         [kernel.kallsyms]  [k] generic_perform_write
     0.39%     0.38%  postgres         [kernel.kallsyms]  [k] vm_normal_page
     0.38%     0.00%  swapper          [kernel.kallsyms]  [k] arch_call_rest_init
     0.38%     0.00%  swapper          [kernel.kallsyms]  [k] rest_init
     0.38%     0.00%  swapper          [kernel.kallsyms]  [k] start_kernel
     0.38%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_kernel
     0.38%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_reservations
     0.38%     0.36%  postgres         [kernel.kallsyms]  [k] __free_one_page
     0.36%     0.36%  swapper          [unknown]          [.] 0000000000000000
     0.35%     0.02%  postgres         [kernel.kallsyms]  [k] futex_wait_queue_me
     0.35%     0.33%  swapper          [kernel.kallsyms]  [k] poll_idle
     0.33%     0.24%  postgres         [kernel.kallsyms]  [k] unlock_page_memcg
     0.32%     0.32%  postgres         [kernel.kallsyms]  [k] __get_user_nocheck_4
     0.32%     0.02%  postgres         [kernel.kallsyms]  [k] try_to_wake_up
     0.30%     0.04%  postgres         [kernel.kallsyms]  [k] futex_wake
     0.25%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_da_write_begin
     0.25%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __x64_sys_futex
     0.25%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] do_futex
     0.24%     0.22%  postgres         [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.23%     0.00%  postgres         [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.23%     0.00%  postgres         [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.23%     0.23%  kcompactd0       [kernel.kallsyms]  [k] smp_call_function_many_cond
     0.23%     0.00%  kcompactd0       [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.23%     0.00%  kcompactd0       [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.23%     0.00%  kcompactd0       [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.23%     0.00%  kcompactd0       [kernel.kallsyms]  [k] ptep_clear_flush
     0.22%     0.01%  postgres         [kernel.kallsyms]  [k] wake_up_q
     0.22%     0.01%  postgres         [kernel.kallsyms]  [k] pagecache_get_page
     0.21%     0.02%  postgres         [kernel.kallsyms]  [k] lru_add_drain_cpu
     0.21%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compaction_alloc
     0.21%     0.02%  postgres         [kernel.kallsyms]  [k] __alloc_pages
     0.21%     0.01%  swapper          [kernel.kallsyms]  [k] schedule_idle
     0.21%     0.02%  postgres         [kernel.kallsyms]  [k] lru_add_drain
     0.20%     0.07%  postgres         [kernel.kallsyms]  [k] set_page_dirty
     0.20%     0.00%  kcompactd0       [kernel.kallsyms]  [k] move_to_new_page
     0.20%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] _raw_spin_lock
     0.20%     0.18%  tclsh8.6         [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.20%     0.02%  postgres         [kernel.kallsyms]  [k] alloc_pages
     0.19%     0.02%  swapper          [kernel.kallsyms]  [k] __schedule
     0.19%     0.02%  kcompactd0       [kernel.kallsyms]  [k] remove_migration_pte
     0.19%     0.04%  postgres         [kernel.kallsyms]  [k] get_page_from_freelist
     0.19%     0.00%  postgres         [kernel.kallsyms]  [k] grab_cache_page_write_begin
     0.18%     0.18%  postgres         [unknown]          [.] 0000000000000000
     0.18%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_page
     0.18%     0.00%  postgres         [kernel.kallsyms]  [k] __do_sys_newfstatat
     0.18%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_newfstatat
     0.18%     0.00%  postgres         [kernel.kallsyms]  [k] __sys_sendto
     0.18%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_sendto
     0.17%     0.10%  postgres         [kernel.kallsyms]  [k] pagevec_lru_move_fn
     0.17%     0.00%  postgres         [kernel.kallsyms]  [k] sock_sendmsg
     0.16%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.16%     0.02%  postgres         [kernel.kallsyms]  [k] dequeue_task_fair
     0.16%     0.00%  postgres         [kernel.kallsyms]  [k] dequeue_task
     0.15%     0.00%  postgres         [kernel.kallsyms]  [k] vfs_statx
     0.15%     0.00%  postgres         [kernel.kallsyms]  [k] tlb_finish_mmu
     0.15%     0.00%  swapper          [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.14%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] futex_wait
     0.14%     0.14%  kcompactd0       [kernel.kallsyms]  [k] clear_page_erms
     0.14%     0.00%  kcompactd0       [kernel.kallsyms]  [k] post_alloc_hook
     0.14%     0.00%  kcompactd0       [kernel.kallsyms]  [k] split_map_pages
     0.14%     0.14%  postgres         [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.14%     0.02%  postgres         [kernel.kallsyms]  [k] dequeue_entity
     0.14%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] asm_exc_page_fault
     0.13%     0.00%  postgres         [kernel.kallsyms]  [k] read_pages
     0.13%     0.00%  postgres         [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.13%     0.00%  postgres         [kernel.kallsyms]  [k] hrtimer_interrupt
     0.13%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] exc_page_fault
     0.13%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] do_user_addr_fault
     0.13%     0.01%  postgres         [kernel.kallsyms]  [k] ttwu_do_activate
     0.13%     0.01%  postgres         [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.13%     0.00%  postgres         [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.13%     0.00%  postgres         [kernel.kallsyms]  [k] tick_sched_handle
     0.13%     0.00%  postgres         [kernel.kallsyms]  [k] tick_sched_timer
     0.12%     0.00%  postgres         [kernel.kallsyms]  [k] unix_stream_sendmsg
     0.12%     0.00%  postgres         [kernel.kallsyms]  [k] enqueue_task
     0.12%     0.01%  postgres         [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.12%     0.02%  tclsh8.6         [kernel.kallsyms]  [k] futex_wait_setup
     0.12%     0.05%  postgres         [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.12%     0.06%  postgres         [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.12%     0.08%  postgres         [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.12%     0.05%  postgres         [kernel.kallsyms]  [k] update_load_avg
     0.12%     0.00%  postgres         [kernel.kallsyms]  [k] update_process_times
     0.12%     0.12%  kcompactd0       [kernel.kallsyms]  [k] copy_page
     0.12%     0.10%  postgres         [kernel.kallsyms]  [k] PageHuge
     0.12%     0.02%  postgres         [kernel.kallsyms]  [k] mod_lruvec_page_state.constprop.0
     0.11%     0.00%  postgres         [kernel.kallsyms]  [k] __mod_lruvec_state
     0.11%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] handle_mm_fault
     0.11%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_readahead
     0.11%     0.00%  postgres         [kernel.kallsyms]  [k] __wake_up_common
     0.11%     0.00%  postgres         [kernel.kallsyms]  [k] user_path_at_empty
     0.11%     0.09%  postgres         [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.11%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_read
     0.11%     0.00%  postgres         [kernel.kallsyms]  [k] ksys_read
     0.11%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] futex_wake
     0.11%     0.03%  tclsh8.6         [kernel.kallsyms]  [k] __handle_mm_fault
     0.11%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.10%     0.10%  postgres         [kernel.kallsyms]  [k] page_mapping
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] scheduler_tick
     0.10%     0.00%  swapper          [kernel.kallsyms]  [k] psi_task_switch
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_openat
     0.10%     0.09%  postgres         [kernel.kallsyms]  [k] clear_page_erms
     0.10%     0.00%  swapper          [kernel.kallsyms]  [k] irq_exit_rcu
     0.10%     0.10%  kcompactd0       [kernel.kallsyms]  [k] _raw_spin_lock
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] do_sys_openat2
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] __mem_cgroup_uncharge_list
     0.10%     0.00%  swapper          [kernel.kallsyms]  [k] __softirqentry_text_start
     0.09%     0.00%  postgres         [kernel.kallsyms]  [k] filename_lookup
     0.09%     0.00%  postgres         [kernel.kallsyms]  [k] path_lookupat
     0.09%     0.00%  postgres         [kernel.kallsyms]  [k] __wake_up_common_lock
     0.09%     0.00%  postgres         [kernel.kallsyms]  [k] __wake_up_sync_key
     0.09%     0.00%  postgres         [kernel.kallsyms]  [k] default_wake_function
     0.09%     0.00%  postgres         [kernel.kallsyms]  [k] sock_def_readable
     0.09%     0.09%  postgres         [kernel.kallsyms]  [k] psi_group_change
     0.09%     0.02%  postgres         [kernel.kallsyms]  [k] task_tick_fair
     0.09%     0.00%  postgres         [kernel.kallsyms]  [k] task_work_run
     0.09%     0.00%  postgres         [kernel.kallsyms]  [k] pollwake
     0.08%     0.08%  postgres         [kernel.kallsyms]  [k] xas_load
     0.08%     0.00%  swapper          [kernel.kallsyms]  [k] run_rebalance_domains
     0.08%     0.01%  postgres         [kernel.kallsyms]  [k] load_balance
     0.08%     0.08%  postgres         [kernel.kallsyms]  [k] uncharge_page
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] walk_component
     0.08%     0.07%  postgres         [kernel.kallsyms]  [k] __d_lookup_rcu
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] lookup_fast
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] irqentry_exit
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] get_futex_key
     0.07%     0.01%  postgres         [kernel.kallsyms]  [k] psi_task_switch
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] migrate_misplaced_page
     0.07%     0.04%  postgres         [kernel.kallsyms]  [k] kmem_cache_alloc
     0.07%     0.07%  swapper          [kernel.kallsyms]  [k] psi_group_change
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] do_filp_open
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] path_openat
     0.07%     0.02%  postgres         [kernel.kallsyms]  [k] do_epoll_wait
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_epoll_wait
     0.07%     0.03%  kcompactd0       [kernel.kallsyms]  [k] isolate_freepages_block
     0.07%     0.01%  postgres         [kernel.kallsyms]  [k] update_curr
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] __sys_recvfrom
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_recvfrom
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_block_write_begin
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.07%     0.03%  postgres         [kernel.kallsyms]  [k] internal_get_user_pages_fast
     0.07%     0.03%  postgres         [kernel.kallsyms]  [k] enqueue_task_fair
     0.07%     0.03%  kcompactd0       [kernel.kallsyms]  [k] migrate_page_states
     0.07%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_page_copy
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] unix_stream_recvmsg
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] sock_recvmsg
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] get_user_pages_fast
     0.06%     0.01%  postgres         [kernel.kallsyms]  [k] __mod_memcg_state.part.0
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] __page_cache_alloc
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __sys_recvfrom
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __x64_sys_recvfrom
     0.06%     0.03%  kcompactd0       [kernel.kallsyms]  [k] vma_interval_tree_iter_next
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] task_numa_work
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_sync_file
     0.06%     0.03%  postgres         [kernel.kallsyms]  [k] __activate_page
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] migrate_pages
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] __common_interrupt
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] asm_common_interrupt
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] common_interrupt
     0.06%     0.02%  postgres         [kernel.kallsyms]  [k] psi_task_change
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] migrate_misplaced_page
     0.06%     0.05%  postgres         [kernel.kallsyms]  [k] update_sd_lb_stats.constprop.0
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] find_busiest_group
     0.05%     0.01%  postgres         [kernel.kallsyms]  [k] nvme_process_cq
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] handle_edge_irq
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] handle_irq_event
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] nvme_irq
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_fdatasync
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] file_write_and_wait_range
     0.05%     0.05%  postgres         [kernel.kallsyms]  [k] __mod_node_page_state
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_map_blocks
     0.05%     0.01%  postgres         [kernel.kallsyms]  [k] futex_wait_setup
     0.05%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] unix_stream_read_generic
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] sock_recvmsg
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] unix_stream_recvmsg
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] rmqueue_bulk
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] do_writepages
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_writepages
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] filemap_fdatawrite_wbc
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] migrate_pages
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.05%     0.05%  kcompactd0       [kernel.kallsyms]  [k] PageHuge
     0.05%     0.05%  kcompactd0       [kernel.kallsyms]  [k] vma_interval_tree_subtree_search
     0.05%     0.00%  swapper          [kernel.kallsyms]  [k] asm_common_interrupt
     0.05%     0.00%  swapper          [kernel.kallsyms]  [k] common_interrupt
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] mpage_prepare_extent_to_map
     0.05%     0.01%  swapper          [kernel.kallsyms]  [k] rebalance_domains
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] __do_fault
     0.04%     0.04%  postgres         [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.04%     0.04%  postgres         [kernel.kallsyms]  [k] _find_next_bit
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] __softirqentry_text_start
     0.04%     0.01%  postgres         [kernel.kallsyms]  [k] unix_stream_read_generic
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] __cgroup_account_cputime
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] change_prot_numa
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] filemap_get_read_batch
     0.04%     0.01%  postgres         [kernel.kallsyms]  [k] task_numa_fault
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] submit_bio
     0.04%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] newidle_balance
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] pick_next_task_fair
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] rmap_walk
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] rmap_walk_anon
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] shmem_fault
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] bio_endio
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] blk_mq_end_request
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] blk_update_request
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] nvme_complete_rq
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] lru_cache_add
     0.04%     0.03%  postgres         [kernel.kallsyms]  [k] change_protection
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] __common_interrupt
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] handle_edge_irq
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.04%     0.00%  postgres         [kernel.kallsyms]  [k] submit_bio_noacct
