# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 11612035658184
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                                           
# ........  ........  ...............  ................................................  .................................................................................................................................................................................
#
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] do_read_fault
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] do_sync_mmap_readahead
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] do_user_addr_fault
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] exc_page_fault
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] ext4_filemap_fault
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] filemap_fault
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] handle_mm_fault
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] page_cache_ra_unbounded
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9dc92
     0.00%     0.00%  kworker/6:3      [kernel.kallsyms]                                 [k] schedule
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000de55e7
     0.00%     0.00%  dnf              [kernel.kallsyms]                                 [k] wp_page_copy
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c48046
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x00000000007b9b2f
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]                                 [k] select_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca5495
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cb169b
     0.00%     0.00%  kworker/16:0-ev  [kernel.kallsyms]                                 [k] llist_add_batch
     0.00%     0.00%  kworker/16:0-ev  [kernel.kallsyms]                                 [k] __smp_call_single_queue
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] clockevents_program_event
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]                                 [k] wake_up_bit
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]                                 [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]                                 [k] ext4_ext_map_blocks
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c315ff
     0.00%     0.00%  kworker/30:2-di  [kernel.kallsyms]                                 [k] crc32c_pcl_intel_update
     0.00%     0.00%  kworker/30:2-di  [kernel.kallsyms]                                 [k] ext4_inode_csum
     0.00%     0.00%  kworker/30:2-di  [kernel.kallsyms]                                 [k] ext4_inode_csum_set
     0.00%     0.00%  kworker/27:3     [kernel.kallsyms]                                 [k] send_call_function_single_ipi
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]                                 [k] update_cfs_rq_h_load
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  kworker/2:1-dio  [kernel.kallsyms]                                 [k] __ext4_ext_dirty
     0.00%     0.00%  kworker/2:1-dio  [kernel.kallsyms]                                 [k] crc32c_pcl_intel_update
     0.00%     0.00%  kworker/2:1-dio  [kernel.kallsyms]                                 [k] ext4_extent_block_csum_set
     0.00%     0.00%  kworker/9:2-eve  [kernel.kallsyms]                                 [k] aio_complete
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d9fb50
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN10MDL_ticket6createEP11MDL_context13enum_mdl_type
     0.00%     0.00%  kworker/12:1H-k  [kernel.kallsyms]                                 [k] flush_busy_ctx
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d58fb9
     0.00%     0.00%  kworker/7:0-dio  [kernel.kallsyms]                                 [k] set_next_entity
     0.00%     0.00%  kworker/27:3     [kernel.kallsyms]                                 [k] sched_clock_cpu
     0.00%     0.00%  kworker/24:6-di  [kernel.kallsyms]                                 [k] __update_blocked_fair
     0.00%     0.00%  kworker/24:6-di  [kernel.kallsyms]                                 [k] update_blocked_averages
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d1c03b
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] update_vsyscall
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] __run_hrtimer
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] __test_set_page_writeback
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] ext4_bio_write_page
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] hrtimer_interrupt
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] inc_zone_page_state
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] mpage_map_and_submit_buffers
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] mpage_map_and_submit_extent
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] mpage_submit_page
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] tick_sched_do_timer
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] tick_sched_timer
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] timekeeping_advance
     0.00%     0.00%  kworker/u64:0-f  [kernel.kallsyms]                                 [k] timekeeping_update
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]                                 [k] kmem_cache_free
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d93811
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]                                 [k] set_task_cpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d09447
     0.00%     0.00%  kworker/31:1H-k  [kernel.kallsyms]                                 [k] kthread_data
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/13:2     [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  kworker/28:0-di  [kernel.kallsyms]                                 [k] asm_sysvec_call_function
     0.00%     0.00%  kworker/28:0-di  [kernel.kallsyms]                                 [k] sysvec_call_function
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _Z12get_variableP7st_hashP25st_mysql_const_lex_stringb
     0.00%     0.00%  kworker/18:0     [kernel.kallsyms]                                 [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/18:0     [kernel.kallsyms]                                 [k] vmstat_update
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000070482f
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  kworker/19:0     [kernel.kallsyms]                                 [k] nvme_irq
     0.00%     0.00%  kworker/19:0     [kernel.kallsyms]                                 [k] __handle_irq_event_percpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9ffc6
     0.00%     0.00%  kworker/31:0-di  [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/31:0-di  [kernel.kallsyms]                                 [k] __run_hrtimer
     0.00%     0.00%  kworker/31:0-di  [kernel.kallsyms]                                 [k] scheduler_tick
     0.00%     0.00%  kworker/31:0-di  [kernel.kallsyms]                                 [k] tick_sched_handle
     0.00%     0.00%  kworker/31:0-di  [kernel.kallsyms]                                 [k] tick_sched_timer
     0.00%     0.00%  kworker/31:0-di  [kernel.kallsyms]                                 [k] update_process_times
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]                                 [k] perf_adjust_freq_unthr_context
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]                                 [k] perf_event_task_tick
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]                                 [k] scheduler_tick
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]                                 [k] rb_insert_color
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ce77d6
     0.00%     0.00%  kworker/30:2-di  [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x00000000007993e0
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c48c4b
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]                                 [k] fput
     0.00%     0.00%  kworker/15:0     [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN12Item_func_le7val_intEv
     0.00%     0.00%  kworker/16:0-ev  [kernel.kallsyms]                                 [k] bit_cursor
     0.00%     0.00%  kworker/16:0-ev  [kernel.kallsyms]                                 [k] fb_flashcursor
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9f327
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9f2e8
     0.00%     0.00%  kworker/3:3      [kernel.kallsyms]                                 [k] __update_load_avg_se
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]                                 [k] __list_del_entry_valid
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]                                 [k] default_send_IPI_single_phys
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]                                 [k] pick_next_entity
     0.00%     0.00%  kworker/16:0-ev  [kernel.kallsyms]                                 [k] enqueue_entity
     0.00%     0.00%  kworker/27:1     [kernel.kallsyms]                                 [k] iomap_dio_complete_work
     0.00%     0.00%  kworker/5:1      [kernel.kallsyms]                                 [k] kmem_cache_free
     0.00%     0.00%  kworker/28:1H-k  [kernel.kallsyms]                                 [k] update_curr
     0.00%     0.00%  kworker/28:1H-k  [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] crc_49
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN17Item_func_int_val18fix_length_and_decEv
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9da1d
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d4cd4d
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  kworker/0:1      [kernel.kallsyms]                                 [k] kthread_is_per_cpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccf35c
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d4cc82
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000070460c
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] xas_store
     0.00%     0.00%  kworker/26:3     [kernel.kallsyms]                                 [k] ext4_inode_csum
     0.00%     0.00%  kworker/26:3     [kernel.kallsyms]                                 [k] ext4_inode_csum_set
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] wakeup_kswapd
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d4ddb4
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d78959
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9ef9c
     0.00%     0.00%  kworker/16:0-ev  [kernel.kallsyms]                                 [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/16:0-ev  [kernel.kallsyms]                                 [k] vmstat_update
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c79891
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/8:1      [kernel.kallsyms]                                 [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/15:0     [kernel.kallsyms]                                 [k] ext4_do_update_inode.isra.0
     0.00%     0.00%  kworker/15:0     [kernel.kallsyms]                                 [k] ext4_inode_csum
     0.00%     0.00%  kworker/15:0     [kernel.kallsyms]                                 [k] ext4_inode_csum_set
     0.00%     0.00%  kworker/15:0     [kernel.kallsyms]                                 [k] ext4_mark_iloc_dirty
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da0682
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000079bead
     0.00%     0.00%  kworker/0:0-dio  [kernel.kallsyms]                                 [k] _raw_spin_lock_irqsave
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d9c27c
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ef1bfb
     0.00%     0.00%  kworker/23:3     [kernel.kallsyms]                                 [k] set_next_entity
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d10f04
     0.00%     0.00%  kworker/22:1     [kernel.kallsyms]                                 [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/30:1H-k  [kernel.kallsyms]                                 [k] blk_mq_flush_busy_ctxs
     0.00%     0.00%  kworker/25:1     [kernel.kallsyms]                                 [k] prepare_task_switch
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca443f
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000b87267
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN18Item_cache_decimal11val_decimalEP10my_decimal
     0.00%     0.00%  kworker/5:1      [kernel.kallsyms]                                 [k] __update_load_avg_se
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d075af
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZNK17Item_handled_func12type_handlerEv
     0.00%     0.00%  mariadbd         mariadbd                                          [.] check_datetime_range
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000085cd61
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccc1a2
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ee5835
     0.00%     0.00%  kworker/12:1-di  [kernel.kallsyms]                                 [k] jbd2__journal_start
     0.00%     0.00%  kworker/12:1-di  [kernel.kallsyms]                                 [k] __ext4_journal_start_sb
     0.00%     0.00%  kworker/0:0      [kernel.kallsyms]                                 [k] is_cpu_allowed
     0.00%     0.00%  khugepaged       [kernel.kallsyms]                                 [k] lru_gen_add_page
     0.00%     0.00%  khugepaged       [kernel.kallsyms]                                 [k] __pagevec_lru_add_fn
     0.00%     0.00%  kworker/8:0      [kernel.kallsyms]                                 [k] ext4_es_can_be_merged.isra.0
     0.00%     0.00%  kworker/8:0      [kernel.kallsyms]                                 [k] __es_insert_extent
     0.00%     0.00%  kworker/8:0      [kernel.kallsyms]                                 [k] ext4_es_insert_extent
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] irq_set_affinity
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] ksys_write
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] proc_reg_write
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] vfs_write
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] write_irq_affinity.constprop.0.isra.0
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]                                 [k] __wrgsbase_inactive
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c47b6d
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca004b
     0.00%     0.00%  kworker/7:1      [kernel.kallsyms]                                 [k] __ext4_mark_inode_dirty
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] nft_do_chain
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] nf_hook_slow
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] nft_do_chain_inet
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x0000000000024635
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9f9f8
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x0000000000020de2
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d131fd
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c30d61
     0.00%     0.00%  kworker/25:1-di  [kernel.kallsyms]                                 [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d72bb2
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] nohz_balance_exit_idle
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000085b471
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]                                 [k] __radix_tree_lookup
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]                                 [k] __queue_work
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]                                 [k] kblockd_mod_delayed_work_on
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]                                 [k] mod_delayed_work_on
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]                                 [k] kmem_cache_free
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9c8bd
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ebcdcd
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]                                 [k] update_irq_load_avg
     0.00%     0.00%  kworker/2:3      [kernel.kallsyms]                                 [k] select_idle_sibling
     0.00%     0.00%  kworker/12:1-di  [kernel.kallsyms]                                 [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccd1b7
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN12Item_sum_num10fix_fieldsEP3THDPP4Item
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000085afd4
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ee84e6
     0.00%     0.00%  kworker/28:0-di  [kernel.kallsyms]                                 [k] __list_del_entry_valid
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]                                 [k] drain_local_pages_wq
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]                                 [k] drain_pages_zone
     0.00%     0.00%  kworker/28:1     [kernel.kallsyms]                                 [k] free_pcppages_bulk
     0.00%     0.00%  kworker/4:2      [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  kworker/4:2      [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  kworker/4:2      [kernel.kallsyms]                                 [k] update_curr
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000b93b16
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] do_syscall_64
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]                                 [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d9cbb1
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9edf5
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d12d34
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d4bf92
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9f973
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9e861
     0.00%     0.00%  kworker/21:0     [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  kworker/29:1H-k  [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]                                 [k] set_task_cpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c83503
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] ext4_mb_init_group
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]                                 [k] __ext4_handle_dirty_metadata
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccf2a5
     0.00%     0.00%  kworker/10:1     [kernel.kallsyms]                                 [k] migrate_task_rq_fair
     0.00%     0.00%  kworker/10:1     [kernel.kallsyms]                                 [k] set_task_cpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000b87955
     0.00%     0.00%  kworker/19:1H-k  [kernel.kallsyms]                                 [k] nvme_setup_cmd
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca7894
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c80d32
     0.00%     0.00%  kworker/12:1H-k  [kernel.kallsyms]                                 [k] nvme_setup_cmd
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c47c8b
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9c9c3
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]                                 [k] ext4_convert_unwritten_extents_endio
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]                                 [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca7e9f
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN6String4copyEPKcmPK15charset_info_stS4_Pj
     0.00%     0.00%  kworker/26:3     [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]                                 [k] set_next_entity
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9f862
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d3a081
     0.00%     0.00%  kworker/3:2-dio  [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  kworker/3:2-dio  [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  kworker/0:2      [kernel.kallsyms]                                 [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/0:2      [kernel.kallsyms]                                 [k] ext4_do_update_inode.isra.0
     0.00%     0.00%  kworker/0:2      [kernel.kallsyms]                                 [k] ext4_mark_iloc_dirty
     0.00%     0.00%  kworker/15:0     [kernel.kallsyms]                                 [k] crc_15
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] file_free_rcu
     0.00%     0.00%  kworker/1:1-dio  [kernel.kallsyms]                                 [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/3:0-eve  [kernel.kallsyms]                                 [k] check_preempt_curr
     0.00%     0.00%  kworker/3:0-eve  [kernel.kallsyms]                                 [k] ttwu_do_wakeup
     0.00%     0.00%  kworker/0:0      [kernel.kallsyms]                                 [k] pick_next_entity
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]                                 [k] sched_clock_cpu
     0.00%     0.00%  kworker/10:1     [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca5c6f
     0.00%     0.00%  kworker/16:0-ev  [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d775c0
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c804ab
     0.00%     0.00%  kworker/5:1      [kernel.kallsyms]                                 [k] pick_next_entity
     0.00%     0.00%  kworker/2:4      [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c301f1
     0.00%     0.00%  kworker/5:1-dio  [kernel.kallsyms]                                 [k] llist_add_batch
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cd01ec
     0.00%     0.00%  kworker/25:1-di  [kernel.kallsyms]                                 [k] kthread_data
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]                                 [k] prepare_task_switch
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c86c67
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  kworker/24:6-di  [kernel.kallsyms]                                 [k] __ext4_ext_dirty
     0.00%     0.00%  kworker/24:6-di  [kernel.kallsyms]                                 [k] ext4_extent_block_csum_set
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _Z13plugin_unlockP3THDP13st_plugin_int
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000efc1a0
     0.00%     0.00%  kworker/3:1      [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/17:1-di  [kernel.kallsyms]                                 [k] __update_load_avg_se
     0.00%     0.00%  kworker/17:1-di  [kernel.kallsyms]                                 [k] update_load_avg
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] create_task_io_context
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN3LEX11push_selectEP13st_select_lex
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9d1a5
     0.00%     0.00%  kworker/19:1-di  [kernel.kallsyms]                                 [k] aio_complete
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] rmqueue
     0.00%     0.00%  perf             [kernel.kallsyms]                                 [k] rmqueue_bulk
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca4342
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c79798
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c8ab4a
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca51e2
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da2144
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d297df
     0.00%     0.00%  kworker/31:2     [kernel.kallsyms]                                 [k] enqueue_entity
     0.00%     0.00%  kworker/16:2     [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d131cb
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d78a5e
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d075d0
     0.00%     0.00%  kworker/24:6-di  [kernel.kallsyms]                                 [k] strnlen
     0.00%     0.00%  kworker/8:1      [kernel.kallsyms]                                 [k] __update_load_avg_se
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]                                 [k] crc_104
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]                                 [k] kthread_data
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]                                 [k] wq_worker_running
     0.00%     0.00%  kworker/0:0      [kernel.kallsyms]                                 [k] update_rq_clock_task
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]                                 [k] migrate_task_rq_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000706798
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]                                 [k] available_idle_cpu
     0.00%     0.00%  kworker/0:1      [kernel.kallsyms]                                 [k] insert_work
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cf5c61
     0.00%     0.00%  kworker/23:1H-k  [kernel.kallsyms]                                 [k] __blk_mq_delay_run_hw_queue
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]                                 [k] select_idle_sibling
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cacfb4
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9ee61
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]                                 [k] wake_affine_weight
