# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 5815652043713
#
# Children      Self  Command          Shared Object            Symbol                                                                                                                                                                           
# ........  ........  ...............  .......................  .................................................................................................................................................................................
#
     0.00%     0.00%  kworker/2:1-eve  [kernel.kallsyms]        [k] select_idle_sibling
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __napi_schedule_irqoff
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0980
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN7handler10unbind_psiEv
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9fa90
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] blk_update_request
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] iomap_dio_bio_end_io
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cf9567
     0.00%     0.00%  kworker/6:3      [kernel.kallsyms]        [k] __default_send_IPI_dest_field
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cb155a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c44a5c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccb1c0
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] __run_hrtimer
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] hrtimer_interrupt
     0.00%     0.00%  kworker/10:2-ev  [kernel.kallsyms]        [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/22:2-ev  [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  kworker/22:2-ev  [kernel.kallsyms]        [k] cpumask_next
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z12set_positionP4JOINjP13st_join_tableP8keyuse_t
     0.00%     0.00%  kworker/27:2-ev  [kernel.kallsyms]        [k] __default_send_IPI_dest_field
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] GetNamespaceFromObj
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da1e7e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ee5a40
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8060d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9fa9b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d10d70
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0f07
     0.00%     0.00%  kworker/18:0     [kernel.kallsyms]        [k] __update_load_avg_se
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] crc_47
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] __get_free_pages
     0.00%     0.00%  kworker/1:2-eve  [kernel.kallsyms]        [k] select_idle_core
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9c222
     0.00%     0.00%  kworker/9:2-mm_  [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c4b375
     0.00%     0.00%  kworker/4:7      [kernel.kallsyms]        [k] __ext4_mark_inode_dirty
     0.00%     0.00%  kworker/4:7      [kernel.kallsyms]        [k] ext4_do_update_inode.isra.0
     0.00%     0.00%  kworker/4:7      [kernel.kallsyms]        [k] ext4_mark_iloc_dirty
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c7997a
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] __smp_call_single_queue
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]        [k] __kmalloc_node
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]        [k] security_inode_init_security
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]        [k] shmem_initxattrs
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]        [k] shmem_mknod
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]        [k] simple_xattr_alloc
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN4Item18save_real_in_fieldEP5Fieldb
     0.00%     0.00%  kworker/10:0-ev  [kernel.kallsyms]        [k] available_idle_cpu
     0.00%     0.00%  kworker/15:2-ev  [kernel.kallsyms]        [k] ktime_get
     0.00%     0.00%  kworker/15:2-ev  [kernel.kallsyms]        [k] __handle_irq_event_percpu
     0.00%     0.00%  kworker/15:2-ev  [kernel.kallsyms]        [k] blk_mq_end_request
     0.00%     0.00%  kworker/15:2-ev  [kernel.kallsyms]        [k] handle_irq_event
     0.00%     0.00%  kworker/15:2-ev  [kernel.kallsyms]        [k] map_id_up
     0.00%     0.00%  kworker/15:2-ev  [kernel.kallsyms]        [k] nvme_irq
     0.00%     0.00%  kworker/15:2-ev  [kernel.kallsyms]        [k] nvme_process_cq
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c86174
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __inode_security_revalidate
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] cp_new_stat
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d747ee
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9dc46
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d70d31
     0.00%     0.00%  kworker/4:7      [kernel.kallsyms]        [k] __irq_exit_rcu
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK23Type_handler_newdecimal10field_typeEv
     0.00%     0.00%  kworker/15:2-ev  [kernel.kallsyms]        [k] available_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cb169c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da222a
     0.00%     0.00%  kworker/25:6     [kernel.kallsyms]        [k] ext4_convert_unwritten_extents
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ab820a
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN4JOIN28set_allowed_join_cache_typesEv
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d78959
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccf30b
     0.00%     0.00%  kworker/4:7      [kernel.kallsyms]        [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/4:7      [kernel.kallsyms]        [k] vmstat_update
     0.00%     0.00%  kworker/14:1-ev  [kernel.kallsyms]        [k] __default_send_IPI_dest_field
     0.00%     0.00%  kworker/14:1-ev  [kernel.kallsyms]        [k] default_send_IPI_single_phys
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9fb20
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b87242
     0.00%     0.00%  ksoftirqd/3      [kernel.kallsyms]        [k] __softirqentry_text_start
     0.00%     0.00%  ksoftirqd/3      [kernel.kallsyms]        [k] run_ksoftirqd
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000008e9eb4
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]        [k] __mod_timer
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] dma_pool_free
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] nvme_unmap_data.part.0
     0.00%     0.00%  kworker/4:1H-kb  [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9173e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca00a9
     0.00%     0.00%  kworker/4:7      [kernel.kallsyms]        [k] rcu_qs
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce3a2a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da1e0b
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] crc_12
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d1400d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca3f7f
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccd301
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN13sp_instr_stmt12get_psi_infoEv
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] get_obj_cgroup_from_current
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] ep_insert
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] kmem_cache_alloc
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8eac7
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]        [k] jbd2_journal_write_revoke_records
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]        [k] write_one_revoke_record
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5c10
     0.00%     0.00%  kworker/29:2-ev  [kernel.kallsyms]        [k] kthread_data
     0.00%     0.00%  kworker/4:1-eve  [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d12cd7
     0.00%     0.00%  kworker/6:1-eve  [kernel.kallsyms]        [k] _raw_spin_lock_irqsave
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] map_id_up
     0.00%     0.00%  kworker/19:1-ev  [kernel.kallsyms]        [k] __bitmap_and
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] crc_8
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9f911
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN24Item_bool_func2_with_rev11get_mm_treeEP15RANGE_OPT_PARAMPP4Item
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] rb_erase
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]        [k] update_cfs_group
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] ext4_journal_commit_callback
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] Tcl_AppendUnicodeToObj
     0.00%     0.00%  kworker/2:1H-kb  [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  kworker/21:1H-k  [kernel.kallsyms]        [k] pick_next_task_fair
     0.00%     0.00%  kworker/30:1-ev  [kernel.kallsyms]        [k] update_rq_clock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c42c51
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN13Item_func_mul10decimal_opEP10my_decimal
     0.00%     0.00%  kworker/29:2-ev  [kernel.kallsyms]        [k] set_task_cpu
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cf95b5
     0.00%     0.00%  kworker/30:1-ev  [kernel.kallsyms]        [k] blk_update_request
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d92c5c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000006df190
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9dc1c
     0.00%     0.00%  kworker/10:0-ev  [kernel.kallsyms]        [k] wq_worker_running
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d77ec3
     0.00%     0.00%  kworker/21:0     [kernel.kallsyms]        [k] kfree
     0.00%     0.00%  kworker/22:0     [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/22:0     [kernel.kallsyms]        [k] __smp_call_single_queue
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d91fc5
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000025218
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccd1bc
     0.00%     0.00%  mariadbd         libc-2.28.so             [.] sysmalloc
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z14init_sql_allocjP11st_mem_rootjjm
     0.00%     0.00%  kworker/28:2-mm  [kernel.kallsyms]        [k] worker_enter_idle
     0.00%     0.00%  kworker/22:0     [kernel.kallsyms]        [k] newidle_balance
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] ext4_es_is_delayed
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dd29d0
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]        [k] crc32c_pcl_intel_update
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]        [k] jbd2_block_tag_csum_set
     0.00%     0.00%  kworker/30:1-ev  [kernel.kallsyms]        [k] crc_103
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9f909
     0.00%     0.00%  kworker/27:2-ev  [kernel.kallsyms]        [k] update_min_vruntime
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca432b
     0.00%     0.00%  kworker/23:1H-k  [kernel.kallsyms]        [k] __blk_mq_delay_run_hw_queue
     0.00%     0.00%  kworker/23:1H-k  [kernel.kallsyms]        [k] __blk_mq_run_hw_queue
     0.00%     0.00%  kworker/23:1H-k  [kernel.kallsyms]        [k] __blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/23:1H-k  [kernel.kallsyms]        [k] blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/8:1H-kb  [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  kworker/8:1H-kb  [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccf566
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9db59
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd046b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c4792f
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8025f
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK19Type_collection_std24aggregate_for_comparisonEPK12Type_handlerS2_
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d34365
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c89cbe
     0.00%     0.00%  sshd             [kernel.kallsyms]        [k] netif_skb_features
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9bd04
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000006b8d85
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c3d452
     0.00%     0.00%  kworker/20:1-ev  [kernel.kallsyms]        [k] update_irq_load_avg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5932
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN19Type_std_attributes22agg_item_set_converterERK11DTCollationRK25st_mysql_const_lex_stringPP4Itemjji
     0.00%     0.00%  ksoftirqd/2      [kernel.kallsyms]        [k] __schedule
     0.00%     0.00%  ksoftirqd/2      [kernel.kallsyms]        [k] schedule
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c3164a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d91c81
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d67f00
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d39c2f
     0.00%     0.00%  kworker/11:1H-k  [kernel.kallsyms]        [k] blk_mq_dispatch_rq_list
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] stop_this_handle
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca7f14
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] native_sched_clock
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] sched_clock_cpu
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]        [k] update_irq_load_avg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c846e4
     0.00%     0.00%  mariadbd         [vdso]                   [.] 0x00000000000007f8
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN14Item_cache_int7val_intEv
     0.00%     0.00%  kworker/8:2-eve  [kernel.kallsyms]        [k] __rdgsbase_inactive
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000006b8cf0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce752f
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] ext4_ext_map_blocks
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK23Type_handler_int_result27type_handler_for_comparisonEv
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] native_irq_return_iret
     0.00%     0.00%  kworker/1:2-eve  [kernel.kallsyms]        [k] __irqentry_text_start
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c30071
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7c334
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] _find_next_bit
     0.00%     0.00%  kworker/31:2     [kernel.kallsyms]        [k] put_prev_entity
     0.00%     0.00%  kworker/15:1-ev  [kernel.kallsyms]        [k] select_idle_core
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d707a3
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] avc_compute_av.isra.0
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] context_struct_compute_av
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] security_compute_av
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8ed68
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]        [k] __update_load_avg_blocked_se
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]        [k] remove_entity_load_avg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d10c91
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c4b185
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]        [k] update_cfs_group
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000006b8b20
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d71c05
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]        [k] blk_mq_complete_request_remote
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d68563
     0.00%     0.00%  kworker/u64:38-  [kernel.kallsyms]        [k] ext4_mb_new_blocks
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] ttwu_do_wakeup
     0.00%     0.00%  kworker/21:0     [kernel.kallsyms]        [k] ext4_convert_unwritten_extents
     0.00%     0.00%  kworker/21:0     [kernel.kallsyms]        [k] ext4_map_blocks
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0aea
     0.00%     0.00%  tclsh8.6         libpthread-2.28.so       [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%     0.00%  kworker/22:0     [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccd2d5
     0.00%     0.00%  kworker/u64:1    [kernel.kallsyms]        [k] mpage_map_and_submit_extent
     0.00%     0.00%  khugepaged       [kernel.kallsyms]        [k] release_pte_page
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] Tcl_GetIndexFromObjStruct
     0.00%     0.00%  perf             [kernel.kallsyms]        [k] syscall_return_via_sysret
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]        [k] lookup_bh_lru
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]        [k] __ext4_get_inode_loc
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]        [k] __find_get_block
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]        [k] __getblk_gfp
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]        [k] ext4_get_inode_loc
     0.00%     0.00%  kworker/16:0     [kernel.kallsyms]        [k] ext4_reserve_inode_write
     0.00%     0.00%  kworker/2:0      [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]        [k] native_sched_clock
     0.00%     0.00%  kworker/11:1-ev  [kernel.kallsyms]        [k] update_rq_clock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9f15d
     0.00%     0.00%  kworker/27:2-ev  [kernel.kallsyms]        [k] check_preempt_curr
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5911
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5b95
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d92085
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d050c0
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __percpu_counter_sum
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] fprop_new_period
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] writeout_period
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] crc_42
     0.00%     0.00%  kworker/18:0     [kernel.kallsyms]        [k] blkcg_iolatency_done_bio
     0.00%     0.00%  kworker/18:0     [kernel.kallsyms]        [k] __rq_qos_done_bio
     0.00%     0.00%  kworker/18:0     [kernel.kallsyms]        [k] bio_endio
     0.00%     0.00%  kworker/18:0     [kernel.kallsyms]        [k] blk_mq_end_request
     0.00%     0.00%  kworker/18:0     [kernel.kallsyms]        [k] blk_update_request
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9fa86
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d92105
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d29953
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN16Lex_input_stream16add_digest_tokenEjP7YYSTYPE
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d0734b
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d70ef3
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]        [k] blk_mq_end_request
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]        [k] update_irq_load_avg
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  kworker/26:1     [kernel.kallsyms]        [k] wq_worker_running
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cf5c92
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ce3bbf
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN4JOIN13build_explainEv
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] select_idle_core
     0.00%     0.00%  kworker/22:2-ev  [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]        [k] update_cfs_rq_h_load
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] consume_skb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f504
     0.00%     0.00%  kworker/10:0-ev  [kernel.kallsyms]        [k] __switch_to
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000023e78
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c2ff0c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d1de0b
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] __run_hrtimer
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] hrtimer_interrupt
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] tick_sched_handle
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] tick_sched_timer
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]        [k] update_process_times
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]        [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8441a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cacee3
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] release_pages
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] __find_get_block_slow
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]        [k] mapping_get_entry
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da0a84
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]        [k] load_balance
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]        [k] newidle_balance
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c48711
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c436d0
     0.00%     0.00%  kworker/6:1-eve  [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  kworker/6:1-eve  [kernel.kallsyms]        [k] update_curr
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c2f56d
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] InterpProcNR2
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a955ce
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7756b
     0.00%     0.00%  kworker/20:2     [kernel.kallsyms]        [k] __irq_exit_rcu
     0.00%     0.00%  kworker/31:1H-k  [kernel.kallsyms]        [k] blk_mq_dispatch_rq_list
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d72435
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c4568f
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d70795
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] exit_to_user_mode_loop
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] exit_to_user_mode_prepare
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] syscall_exit_to_user_mode
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]        [k] task_work_run
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] inet_gro_receive
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] dev_gro_receive
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] napi_gro_receive
     0.00%     0.00%  kworker/29:2-ev  [kernel.kallsyms]        [k] llist_add_batch
     0.00%     0.00%  kworker/29:2-ev  [kernel.kallsyms]        [k] __smp_call_single_queue
