# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 7K of event 'cycles'
# Event count (approx.): 108795812652
#
# Children      Self  Command          Shared Object        Symbol                                                                                                            
# ........  ........  ...............  ...................  ..................................................................................................................
#
     0.11%     0.02%  mariadbd         [kernel.kallsyms]    [k] ext4_set_iomap
     0.11%     0.11%  swapper          [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.11%     0.08%  mariadbd         [kernel.kallsyms]    [k] unix_poll
     0.11%     0.11%  mariadbd         [kernel.kallsyms]    [k] __wrgsbase_inactive
     0.11%     0.00%  mariadbd         [kernel.kallsyms]    [k] set_next_entity
     0.11%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_da_write_end
     0.11%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] enqueue_task_fair
     0.11%     0.07%  mariadbd         [kernel.kallsyms]    [k] _copy_from_iter
     0.11%     0.11%  mariadbd         mariadbd             [.] 0x0000000000d29823
     0.11%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] __audit_syscall_exit
     0.11%     0.11%  swapper          [kernel.kallsyms]    [k] tick_nohz_account_idle_time
     0.11%     0.11%  swapper          [kernel.kallsyms]    [k] update_curr
     0.11%     0.03%  mariadbd         [kernel.kallsyms]    [k] workingset_refault
     0.11%     0.11%  mariadbd         [kernel.kallsyms]    [k] send_call_function_single_ipi
     0.11%     0.11%  mariadbd         [kernel.kallsyms]    [k] swap_cgroup_record
     0.11%     0.05%  kswapd0          [kernel.kallsyms]    [k] kmem_cache_free
     0.10%     0.01%  mariadbd         [kernel.kallsyms]    [k] obj_cgroup_uncharge_pages
     0.10%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] update_sg_lb_stats
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] find_busiest_group
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] load_balance
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] newidle_balance
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] update_sd_lb_stats.constprop.0
     0.10%     0.04%  mariadbd         [kernel.kallsyms]    [k] timerqueue_del
     0.10%     0.02%  mariadbd         [kernel.kallsyms]    [k] cgroup_rstat_flush_locked
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] balance_dirty_pages
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] cgroup_rstat_flush_irqsafe
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_wb_stats
     0.10%     0.02%  mariadbd         [kernel.kallsyms]    [k] mpage_process_page_bufs
     0.10%     0.10%  tclsh8.6         [kernel.kallsyms]    [k] __update_load_avg_se
     0.10%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] selinux_socket_recvmsg
     0.10%     0.10%  swapper          [kernel.kallsyms]    [k] native_apic_mem_write
     0.10%     0.10%  mariadbd         libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.10%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] drain_obj_stock
     0.10%     0.01%  mariadbd         [kernel.kallsyms]    [k] bio_associate_blkg
     0.10%     0.02%  mariadbd         [kernel.kallsyms]    [k] __mod_memcg_lruvec_state
     0.10%     0.02%  mariadbd         [kernel.kallsyms]    [k] gup_pte_range
     0.10%     0.10%  swapper          [kernel.kallsyms]    [k] rb_erase
     0.10%     0.10%  mariadbd         [kernel.kallsyms]    [k] switch_mm_irqs_off
     0.10%     0.10%  mariadbd         mariadbd             [.] 0x0000000000d2985d
     0.10%     0.06%  swapper          [kernel.kallsyms]    [k] asm_sysvec_reschedule_ipi
     0.10%     0.04%  mariadbd         [kernel.kallsyms]    [k] account_user_time
     0.10%     0.07%  mariadbd         [kernel.kallsyms]    [k] __rq_qos_issue
     0.10%     0.10%  mariadbd         [kernel.kallsyms]    [k] restore_regs_and_return_to_kernel
     0.10%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_iomap_overwrite_begin
     0.10%     0.10%  tclsh8.6         [kernel.kallsyms]    [k] get_obj_cgroup_from_current
     0.10%     0.10%  swapper          [kernel.kallsyms]    [k] get_cpu_device
     0.10%     0.08%  mariadbd         [kernel.kallsyms]    [k] xas_start
     0.10%     0.01%  mariadbd         [kernel.kallsyms]    [k] __ext4_journal_stop
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_iomap_alloc
     0.10%     0.00%  swapper          [kernel.kallsyms]    [k] nvme_unmap_data.part.0
     0.10%     0.04%  mariadbd         [kernel.kallsyms]    [k] blk_mq_rq_ctx_init.constprop.0
     0.10%     0.01%  kswapd0          [kernel.kallsyms]    [k] shrink_page_list
     0.10%     0.10%  mariadbd         [kernel.kallsyms]    [k] get_obj_cgroup_from_current
     0.10%     0.10%  swapper          [kernel.kallsyms]    [k] resched_curr
     0.10%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] obj_cgroup_charge_pages
     0.09%     0.04%  mariadbd         [kernel.kallsyms]    [k] asm_sysvec_reschedule_ipi
     0.09%     0.09%  mariadbd         libc-2.28.so         [.] _int_free
     0.09%     0.09%  swapper          [kernel.kallsyms]    [k] pick_next_entity
     0.09%     0.09%  mariadbd         libpthread-2.28.so   [.] __libc_recv
     0.09%     0.03%  mariadbd         [kernel.kallsyms]    [k] update_rq_clock
     0.09%     0.09%  mariadbd         libc-2.28.so         [.] __memcmp_avx2_movbe
     0.09%     0.08%  mariadbd         [kernel.kallsyms]    [k] bio_associate_blkg_from_css
     0.09%     0.05%  swapper          [kernel.kallsyms]    [k] __rq_qos_done_bio
     0.09%     0.00%  swapper          [kernel.kallsyms]    [k] bio_endio
     0.09%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] perf_adjust_freq_unthr_context
     0.09%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] perf_event_task_tick
     0.09%     0.09%  mariadbd         [kernel.kallsyms]    [k] pfn_valid
     0.09%     0.02%  mariadbd         [kernel.kallsyms]    [k] jbd2_transaction_committed
     0.09%     0.09%  swapper          [kernel.kallsyms]    [k] amd_pmu_addr_offset
     0.09%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] wake_up_q
     0.09%     0.09%  swapper          [kernel.kallsyms]    [k] prepare_task_switch
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] blk_mq_try_issue_directly
     0.09%     0.09%  mariadbd         [kernel.kallsyms]    [k] cpus_share_cache
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] mpage_submit_page
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] page_swapcount
     0.09%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] set_next_entity
     0.09%     0.09%  swapper          [kernel.kallsyms]    [k] load_new_mm_cr3
     0.09%     0.07%  swapper          [kernel.kallsyms]    [k] dma_pool_free
     0.09%     0.01%  mariadbd         [kernel.kallsyms]    [k] jbd2_journal_stop
     0.09%     0.04%  mariadbd         [kernel.kallsyms]    [k] dma_pool_free
     0.08%     0.01%  mariadbd         [kernel.kallsyms]    [k] obj_cgroup_charge_pages
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] start_this_handle
     0.08%     0.03%  swapper          [kernel.kallsyms]    [k] hrtimer_update_next_event
     0.08%     0.04%  mariadbd         [kernel.kallsyms]    [k] __fget_light
     0.08%     0.08%  mariadbd         mariadbd             [.] 0x0000000000ccf29f
     0.08%     0.06%  mariadbd         [kernel.kallsyms]    [k] cpumask_next_wrap
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] simple_copy_to_iter
     0.08%     0.08%  mariadbd         libc-2.28.so         [.] clock_gettime@GLIBC_2.2.5
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_da_get_block_prep
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] _swap_info_get
     0.08%     0.07%  mariadbd         [kernel.kallsyms]    [k] blk_bio_segment_split
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] __blk_queue_split
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] plist_del
     0.08%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] ttwu_queue_wakelist
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] activate_task
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] attach_task
     0.08%     0.08%  mariadbd         mariadbd             [.] _ZN13sp_lex_keeper23reset_lex_and_exec_coreEP3THDPjbP8sp_instr
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] aio_read
     0.08%     0.01%  mariadbd         [kernel.kallsyms]    [k] refill_stock
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] unroll_tree_refs
     0.08%     0.08%  mariadbd         libc-2.28.so         [.] syscall
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] rb_insert_color
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] pick_next_entity
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] __update_blocked_others
     0.08%     0.08%  mariadbd         mariadbd             [.] _ZN7sp_head7executeEP3THDb
     0.08%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] unix_poll
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_css_rstat_flush
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] asm_common_interrupt
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] common_interrupt
     0.08%     0.06%  mariadbd         [kernel.kallsyms]    [k] down_read
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] ext4_split_extent
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_ext_handle_unwritten_extents
     0.08%     0.06%  mariadbd         [kernel.kallsyms]    [k] bio_set_pages_dirty
     0.08%     0.01%  swapper          [kernel.kallsyms]    [k] timerqueue_del
     0.08%     0.02%  swapper          [kernel.kallsyms]    [k] ext4_finish_bio
     0.08%     0.00%  swapper          [kernel.kallsyms]    [k] ext4_end_bio
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] __rdgsbase_inactive
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] __wrgsbase_inactive
     0.08%     0.08%  mariadbd         mariadbd             [.] 0x0000000000c9da2d
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] __pagevec_lru_add_fn
     0.08%     0.04%  mariadbd         [kernel.kallsyms]    [k] selinux_file_permission
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] security_file_permission
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] hrtimer_start_range_ns
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] __irqentry_text_start
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] clockevents_program_event
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] arch_scale_freq_tick
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_da_map_blocks.constprop.0
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] wait_on_page_writeback
     0.07%     0.05%  mariadbd         [kernel.kallsyms]    [k] queued_write_lock_slowpath
     0.07%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] avc_has_perm
     0.07%     0.07%  mariadbd         mariadbd             [.] _ZN5TABLE4initEP3THDP10TABLE_LIST
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] resched_curr
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] shrink_slab_memcg
     0.07%     0.02%  swapper          [kernel.kallsyms]    [k] enqueue_hrtimer
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] __lock_page_or_retry
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] timekeeping_max_deferment
     0.07%     0.07%  mariadbd         mariadbd             [.] 0x0000000000ea8edf
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] futex_wait_queue_me
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_bio_write_page
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] iomap_dio_complete
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] crc32c_pcl_intel_update
     0.07%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] invoke_rcu_core.part.0
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] default_send_IPI_mask_sequence_phys
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] rcu_sched_clock_irq
     0.07%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] __slab_free
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __common_interrupt
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __handle_irq_event_percpu
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] handle_edge_irq
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] handle_irq_event
     0.07%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] finish_task_switch.isra.0
     0.07%     0.00%  kworker/26:0-di  [kernel.kallsyms]    [k] kthread
     0.07%     0.00%  kworker/26:0-di  [kernel.kallsyms]    [k] ret_from_fork
     0.07%     0.00%  kworker/26:0-di  [kernel.kallsyms]    [k] worker_thread
     0.07%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] _copy_from_iter
     0.07%     0.07%  mariadbd         libpthread-2.28.so   [.] pthread_cond_signal@@GLIBC_2.3.2
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] avc_has_perm
     0.07%     0.07%  mariadbd         mariadbd             [.] _Z20net_after_header_psiP6st_netPvmc
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] wake_affine
     0.07%     0.04%  mariadbd         [kernel.kallsyms]    [k] ktime_get_ts64
     0.07%     0.07%  mariadbd         mariadbd             [.] rw_pr_wrlock
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] sockfd_lookup_light
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] syscall_exit_to_user_mode_prepare
     0.07%     0.07%  mariadbd         mariadbd             [.] _Z10do_commandP3THDb
     0.07%     0.03%  swapper          [kernel.kallsyms]    [k] __next_timer_interrupt
     0.07%     0.01%  swapper          [kernel.kallsyms]    [k] next_zone
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] tick_nohz_tick_stopped
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] drain_stock
     0.07%     0.05%  mariadbd         [kernel.kallsyms]    [k] poll_freewait
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] __blk_rq_map_sg
     0.07%     0.04%  mariadbd         [kernel.kallsyms]    [k] prepare_to_wait_event
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] __bio_add_page
     0.07%     0.00%  kworker/4:5-dio  [kernel.kallsyms]    [k] kthread
     0.07%     0.00%  kworker/4:5-dio  [kernel.kallsyms]    [k] ret_from_fork
     0.07%     0.00%  kworker/4:5-dio  [kernel.kallsyms]    [k] worker_thread
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] __irqentry_text_end
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] __fget_files
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] set_next_buddy
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] error_return
     0.07%     0.00%  kworker/18:2-di  [kernel.kallsyms]    [k] kthread
     0.07%     0.00%  kworker/18:2-di  [kernel.kallsyms]    [k] process_one_work
     0.07%     0.00%  kworker/18:2-di  [kernel.kallsyms]    [k] ret_from_fork
     0.07%     0.00%  kworker/18:2-di  [kernel.kallsyms]    [k] worker_thread
     0.07%     0.07%  mariadbd         libc-2.28.so         [.] malloc
     0.07%     0.07%  mariadbd         mariadbd             [.] 0x0000000000c9f83a
     0.07%     0.05%  mariadbd         [kernel.kallsyms]    [k] __swp_swapcount
     0.07%     0.07%  mariadbd         mariadbd             [.] 0x0000000000d9d382
     0.07%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] try_charge_memcg
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] timerqueue_add
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] enqueue_hrtimer
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] __bio_try_merge_page
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] __bitmap_and
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] dma_map_sg_attrs
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] rcu_core
     0.06%     0.06%  mariadbd         mariadbd             [.] 0x0000000000daf76a
     0.06%     0.06%  mariadbd         mariadbd             [.] vio_read
     0.06%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] sockfd_lookup_light
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_split_extent_at
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] poll_select_set_timeout
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] maybe_add_creds
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __sysvec_call_function_single
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] asm_sysvec_call_function_single
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sysvec_call_function_single
     0.06%     0.00%  kworker/21:1     [kernel.kallsyms]    [k] kthread
     0.06%     0.00%  kworker/21:1     [kernel.kallsyms]    [k] ret_from_fork
     0.06%     0.00%  kworker/21:1     [kernel.kallsyms]    [k] worker_thread
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] bio_alloc_bioset
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] hrtimer_active
     0.06%     0.06%  mariadbd         libc-2.28.so         [.] __memmove_avx_unaligned_erms
     0.06%     0.00%  kworker/8:0-dio  [kernel.kallsyms]    [k] kthread
     0.06%     0.00%  kworker/8:0-dio  [kernel.kallsyms]    [k] ret_from_fork
     0.06%     0.00%  kworker/8:0-dio  [kernel.kallsyms]    [k] worker_thread
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] rcu_sched_clock_irq
     0.06%     0.02%  swapper          [kernel.kallsyms]    [k] rcu_idle_exit
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] nohz_newidle_balance
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_inode_csum_set
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] acpi_processor_ffh_cstate_enter
     0.06%     0.00%  swapper          [kernel.kallsyms]    [k] __wake_up_common
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] add_transaction_credits
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] page_counter_try_charge
     0.06%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] update_rq_clock_task
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] nvme_submit_cmd
     0.06%     0.02%  swapper          [kernel.kallsyms]    [k] rcu_pending
     0.06%     0.00%  swapper          [kernel.kallsyms]    [k] rcu_sched_clock_irq
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] wake_q_add_safe
     0.06%     0.02%  swapper          [kernel.kallsyms]    [k] blk_mq_free_request
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] __filemap_fdatawait_range
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] enqueue_entity
     0.06%     0.00%  kworker/28:0-di  [kernel.kallsyms]    [k] kthread
     0.06%     0.00%  kworker/28:0-di  [kernel.kallsyms]    [k] ret_from_fork
     0.06%     0.00%  kworker/28:0-di  [kernel.kallsyms]    [k] worker_thread
     0.06%     0.04%  mariadbd         [kernel.kallsyms]    [k] stop_this_handle
     0.06%     0.00%  kworker/4:5-dio  [kernel.kallsyms]    [k] process_one_work
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] blk_mq_get_tag
     0.06%     0.00%  swapper          [kernel.kallsyms]    [k] hrtimer_try_to_cancel.part.0
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] hash_futex
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] __cgroup_account_cputime_field
     0.06%     0.06%  mariadbd         libpthread-2.28.so   [.] __pthread_mutex_cond_lock
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] do_shrink_slab
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] blk_add_timer
     0.06%     0.06%  tclsh8.6         libc-2.28.so         [.] __libc_recv
     0.06%     0.06%  tclsh8.6         libmariadb.so.3      [.] 0x0000000000025523
     0.06%     0.06%  mariadbd         mariadbd             [.] _ZN5tpool19thread_pool_generic4wakeENS_18worker_wake_reasonEPNS_4taskE
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] rb_next
     0.06%     0.06%  mariadbd         libc-2.28.so         [.] __strcmp_avx2
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sched_ttwu_pending
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] mark_buffer_dirty
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] __block_commit_write.constprop.0.isra.0
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] generic_write_end
     0.06%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] nvme_process_cq
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] nvme_irq
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] __irqentry_text_start
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] lock_timer_base
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] tsc_verify_tsc_adjust
     0.05%     0.00%  swapper          [kernel.kallsyms]    [k] arch_cpu_idle_enter
     0.05%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] avc_lookup
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] tick_check_broadcast_expired
     0.05%     0.05%  mariadbd         mariadbd             [.] _ZN3LEX25restore_set_statement_varEv
     0.05%     0.03%  mariadbd         [kernel.kallsyms]    [k] __blk_bios_map_sg
     0.05%     0.04%  swapper          [kernel.kallsyms]    [k] lapic_next_event
     0.05%     0.00%  sshd             [kernel.kallsyms]    [k] do_syscall_64
     0.05%     0.00%  sshd             [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.05%     0.04%  swapper          [kernel.kallsyms]    [k] timerqueue_add
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] add_interrupt_randomness
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] __audit_syscall_entry
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] irq_work_needs_cpu
     0.05%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] ttwu_do_wakeup
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] path_put
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] __task_rq_lock
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] put_prev_task_idle
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000ca5944
     0.05%     0.01%  swapper          [kernel.kallsyms]    [k] hrtimer_get_next_event
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] __mod_lruvec_page_state
     0.05%     0.05%  tclsh8.6         libmariadb.so.3      [.] 0x0000000000017b53
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] update_io_ticks
     0.05%     0.00%  kworker/10:0-di  [kernel.kallsyms]    [k] kthread
     0.05%     0.00%  kworker/10:0-di  [kernel.kallsyms]    [k] ret_from_fork
     0.05%     0.00%  kworker/10:0-di  [kernel.kallsyms]    [k] worker_thread
     0.05%     0.01%  swapper          [kernel.kallsyms]    [k] wake_page_function
     0.05%     0.00%  swapper          [kernel.kallsyms]    [k] wake_up_page_bit
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] blkcg_iolatency_done_bio
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] update_dl_rq_load_avg
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_charge
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] tick_program_event
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] check_cpu_stall
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] rcu_pending
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] xas_find_conflict
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] __lock_text_start
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] __put_page
     0.05%     0.05%  mariadbd         [vdso]               [.] 0x0000000000000788
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000d39ee2
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] kblockd_mod_delayed_work_on
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] mod_delayed_work_on
     0.05%     0.03%  swapper          [kernel.kallsyms]    [k] select_task_rq_fair
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] ext4_inode_csum
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] count_shadow_nodes
     0.05%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] _find_next_bit
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] create_empty_buffers
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] create_page_buffers
     0.05%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] unroll_tree_refs
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] __brelse
     0.05%     0.00%  kworker/20:2-di  [kernel.kallsyms]    [k] kthread
     0.05%     0.00%  kworker/20:2-di  [kernel.kallsyms]    [k] ret_from_fork
     0.05%     0.00%  kworker/20:2-di  [kernel.kallsyms]    [k] worker_thread
     0.05%     0.00%  kworker/8:0-dio  [kernel.kallsyms]    [k] process_one_work
     0.05%     0.00%  kworker/19:1-di  [kernel.kallsyms]    [k] kthread
     0.05%     0.00%  kworker/19:1-di  [kernel.kallsyms]    [k] ret_from_fork
     0.05%     0.00%  kworker/19:1-di  [kernel.kallsyms]    [k] worker_thread
     0.05%     0.00%  kworker/17:0-di  [kernel.kallsyms]    [k] kthread
     0.05%     0.00%  kworker/17:0-di  [kernel.kallsyms]    [k] ret_from_fork
     0.05%     0.00%  kworker/17:0-di  [kernel.kallsyms]    [k] worker_thread
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] free_unref_page
     0.05%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] update_rq_clock
     0.05%     0.05%  mariadbd         libc-2.28.so         [.] __libc_enable_asynccancel
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] pm_qos_read_value
     0.05%     0.05%  kworker/26:0-di  [kernel.kallsyms]    [k] update_min_vruntime
     0.05%     0.00%  kworker/26:0-di  [kernel.kallsyms]    [k] __schedule
     0.05%     0.00%  kworker/26:0-di  [kernel.kallsyms]    [k] dequeue_task_fair
     0.05%     0.00%  kworker/26:0-di  [kernel.kallsyms]    [k] schedule
     0.05%     0.03%  swapper          [kernel.kallsyms]    [k] menu_reflect
     0.05%     0.05%  mariadbd         mariadbd             [.] _ZN8MDL_lock13remove_ticketEP7LF_PINSMS_NS_11Ticket_listEP10MDL_ticket
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] can_migrate_task.part.0
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] blk_mq_free_request
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] rcu_dynticks_eqs_exit
     0.05%     0.00%  swapper          [kernel.kallsyms]    [k] rcu_eqs_exit.constprop.0
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] __test_set_page_writeback
