# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 258K of event 'cycles'
# Event count (approx.): 8638099341560
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     0.36%     0.04%  localfetcher#1   [kernel.kallsyms]  [k] lru_cache_add
     0.36%     0.24%  java             [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.35%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] workingset_refault
     0.35%     0.35%  localfetcher#1   [kernel.kallsyms]  [k] native_irq_return_iret
     0.35%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] mem_cgroup_flush_stats
     0.34%     0.13%  java             [kernel.kallsyms]  [k] __count_memcg_events
     0.34%     0.34%  LocalJobRunner   [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.34%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] __ext4_journal_start_sb
     0.34%     0.00%  kworker/u98:3-f  [kernel.kallsyms]  [k] mpage_submit_page
     0.34%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] __ext4_mark_inode_dirty
     0.33%     0.24%  localfetcher#1   [kernel.kallsyms]  [k] rmqueue_bulk
     0.32%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_mark_inode_dirty
     0.32%     0.06%  LocalJobRunner   [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     0.32%     0.31%  java             [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.32%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __mem_cgroup_charge
     0.32%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] kthread
     0.32%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] ret_from_fork
     0.32%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] worker_thread
     0.32%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] process_one_work
     0.32%     0.03%  kworker/u96:0-e  [kernel.kallsyms]  [k] end_page_writeback
     0.32%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.32%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] __writeback_single_inode
     0.32%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] do_writepages
     0.32%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] wb_workfn
     0.32%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] wb_writeback
     0.32%     0.00%  kworker/u97:13-  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.32%     0.02%  kworker/u97:13-  [kernel.kallsyms]  [k] ext4_writepages
     0.31%     0.12%  localfetcher#1   [kernel.kallsyms]  [k] __pagevec_lru_add
     0.31%     0.31%  pool-4-thread-1  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.31%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] jbd2__journal_start
     0.31%     0.31%  java             [kernel.kallsyms]  [k] sync_regs
     0.31%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kcompactd
     0.31%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kthread
     0.31%     0.00%  kcompactd1       [kernel.kallsyms]  [k] ret_from_fork
     0.31%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compact_zone
     0.31%     0.00%  kcompactd1       [kernel.kallsyms]  [k] proactive_compact_node
     0.30%     0.30%  localfetcher#1   [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.30%     0.01%  kswapd1          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.30%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.30%     0.12%  InMemoryMerger   [kernel.kallsyms]  [k] __handle_mm_fault
     0.29%     0.11%  java             [kernel.kallsyms]  [k] _raw_spin_lock
     0.29%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] task_work_run
     0.29%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] change_prot_numa
     0.29%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] task_numa_work
     0.29%     0.00%  kcompactd1       [kernel.kallsyms]  [k] migrate_pages
     0.28%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] charge_memcg
     0.28%     0.28%  InMemoryMerger   [kernel.kallsyms]  [k] clear_page_erms
     0.28%     0.03%  InMemoryMerger   [kernel.kallsyms]  [k] __block_commit_write.constprop.0.isra.0
     0.27%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __block_commit_write.constprop.0.isra.0
     0.27%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_lruvec_state
     0.27%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.27%     0.26%  localfetcher#1   [kernel.kallsyms]  [k] change_protection
