# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 9104159596094
#
# Children      Self  Command          Shared Object         Symbol                                             
# ........  ........  ...............  ....................  ...................................................
#
     5.11%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] new_sync_read
     5.11%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] ext4_file_read_iter
     5.11%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] generic_file_read_iter
     5.11%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] filemap_read
     4.66%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     4.62%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     4.39%     0.14%  LocalJobRunner   [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     4.30%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] irqentry_exit
     4.28%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     4.09%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] task_work_run
     4.08%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] task_numa_work
     4.08%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] change_prot_numa
     3.93%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_da_write_begin
     3.79%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] filemap_get_pages
     3.76%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] ondemand_readahead
     3.76%     0.02%  localfetcher#1   [kernel.kallsyms]     [k] page_cache_ra_unbounded
     3.70%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] page_cache_async_ra
     3.67%     3.48%  LocalJobRunner   [kernel.kallsyms]     [k] change_protection
     3.35%     0.03%  localfetcher#1   [kernel.kallsyms]     [k] add_to_page_cache_lru
     3.34%     0.43%  LocalJobRunner   [kernel.kallsyms]     [k] __mem_cgroup_charge
     3.29%     3.27%  java             [kernel.kallsyms]     [k] down_read_trylock
     3.14%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] grab_cache_page_write_begin
     3.12%     0.06%  LocalJobRunner   [kernel.kallsyms]     [k] pagecache_get_page
     2.99%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] workingset_refault
     2.95%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] mem_cgroup_flush_stats
     2.95%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] cgroup_rstat_flush_irqsafe
     2.72%     0.01%  java             [kernel.kallsyms]     [k] move_to_new_page
     2.70%     0.01%  java             [kernel.kallsyms]     [k] migrate_page
     2.63%     0.52%  localfetcher#1   [kernel.kallsyms]     [k] cgroup_rstat_flush_locked
     2.36%     0.01%  java             [kernel.kallsyms]     [k] rmap_walk
     2.23%     1.00%  LocalJobRunner   [kernel.kallsyms]     [k] charge_memcg
     2.19%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_misplaced_page
     2.13%     0.22%  java             [kernel.kallsyms]     [k] rmap_walk_anon
     2.12%     0.03%  java             [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     2.07%     0.04%  java             [kernel.kallsyms]     [k] do_syscall_64
     2.00%     2.00%  localfetcher#1   [kernel.kallsyms]     [k] mem_cgroup_css_rstat_flush
     1.91%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_da_write_end
     1.89%     0.18%  LocalJobRunner   [kernel.kallsyms]     [k] add_to_page_cache_lru
     1.88%     0.21%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_pages
     1.88%     0.10%  LocalJobRunner   [kernel.kallsyms]     [k] generic_write_end
     1.73%     0.01%  VM Thread        [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     1.72%     0.00%  VM Thread        [kernel.kallsyms]     [k] do_syscall_64
     1.72%     0.06%  java             [kernel.kallsyms]     [k] __alloc_pages
     1.71%     0.00%  java             [kernel.kallsyms]     [k] asm_sysvec_apic_timer_interrupt
     1.71%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_pages
     1.70%     1.69%  java             [kernel.kallsyms]     [k] up_read
     1.70%     1.69%  java             [kernel.kallsyms]     [k] copy_page
     1.69%     0.01%  java             [kernel.kallsyms]     [k] sysvec_apic_timer_interrupt
     1.63%     0.16%  java             [kernel.kallsyms]     [k] get_page_from_freelist
     1.55%     0.00%  VM Thread        [kernel.kallsyms]     [k] __x64_sys_mmap
     1.55%     0.00%  VM Thread        [kernel.kallsyms]     [k] ksys_mmap_pgoff
     1.55%     0.00%  VM Thread        [kernel.kallsyms]     [k] vm_mmap_pgoff
     1.55%     0.00%  VM Thread        [kernel.kallsyms]     [k] do_mmap
     1.55%     0.00%  VM Thread        [kernel.kallsyms]     [k] mmap_region
     1.55%     0.00%  VM Thread        [kernel.kallsyms]     [k] __do_munmap
     1.55%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_region
     1.54%     0.02%  java             [kernel.kallsyms]     [k] __x64_sys_sched_yield
     1.54%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_vmas
     1.54%     0.00%  VM Thread        [kernel.kallsyms]     [k] unmap_single_vma
     1.54%     0.33%  VM Thread        [kernel.kallsyms]     [k] unmap_page_range
     1.49%     1.47%  java             [kernel.kallsyms]     [k] sync_regs
     1.48%     0.06%  java             [kernel.kallsyms]     [k] do_sched_yield
     1.43%     0.00%  java             [kernel.kallsyms]     [k] try_to_migrate
     1.38%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] __mark_inode_dirty
     1.36%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] entry_SYSCALL_64_after_hwframe
     1.36%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] do_syscall_64
     1.33%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_dirty_inode
     1.31%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] __x64_sys_read
     1.31%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] ksys_read
     1.31%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] vfs_read
     1.31%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] new_sync_read
     1.31%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] ext4_file_read_iter
     1.31%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] generic_file_read_iter
     1.31%     0.02%  Sampler Reader   [kernel.kallsyms]     [k] filemap_read
     1.28%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __x64_sys_futex
     1.26%     0.59%  localfetcher#1   [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     1.26%     0.12%  LocalJobRunner   [kernel.kallsyms]     [k] lru_cache_add
     1.25%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] do_futex
     1.23%     1.22%  java             [kernel.kallsyms]     [k] clear_page_erms
     1.23%     0.16%  java             [kernel.kallsyms]     [k] exit_to_user_mode_prepare
     1.22%     1.21%  LocalJobRunner   [kernel.kallsyms]     [k] sync_regs
     1.22%     0.71%  LocalJobRunner   [kernel.kallsyms]     [k] __add_to_page_cache_locked
     1.19%     0.02%  java             [kernel.kallsyms]     [k] schedule
     1.16%     0.27%  java             [kernel.kallsyms]     [k] __schedule
     1.16%     1.16%  LocalJobRunner   libc.so.6             [.] 0x00000000001b2eae
     1.16%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] asm_exc_page_fault
     1.14%     0.84%  Sampler Reader   [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     1.11%     0.43%  LocalJobRunner   [kernel.kallsyms]     [k] __pagevec_lru_add
     1.08%     0.77%  java             [kernel.kallsyms]     [k] cgroup_rstat_updated
     1.06%     0.23%  java             [kernel.kallsyms]     [k] try_to_migrate_one
     1.02%     0.44%  java             [kernel.kallsyms]     [k] __count_memcg_events
     1.01%     0.01%  java             [kernel.kallsyms]     [k] alloc_misplaced_dst_page
     0.99%     0.02%  java             [kernel.kallsyms]     [k] irqentry_exit
     0.99%     0.00%  VM Thread        [kernel.kallsyms]     [k] tlb_flush_mmu
     0.98%     0.02%  java             [kernel.kallsyms]     [k] irqentry_exit_to_user_mode
     0.97%     0.00%  java             [kernel.kallsyms]     [k] __put_page
     0.96%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] lru_cache_add_inactive_or_unevictable
     0.96%     0.01%  java             [kernel.kallsyms]     [k] migrate_page_copy
     0.96%     0.77%  LocalJobRunner   [kernel.kallsyms]     [k] try_charge_memcg
     0.94%     0.00%  kswapd1          [kernel.kallsyms]     [k] kswapd
     0.94%     0.00%  kswapd1          [kernel.kallsyms]     [k] kthread
     0.94%     0.00%  kswapd1          [kernel.kallsyms]     [k] ret_from_fork
     0.94%     0.00%  kswapd1          [kernel.kallsyms]     [k] balance_pgdat
     0.94%     0.00%  kswapd1          [kernel.kallsyms]     [k] shrink_node
     0.94%     0.13%  java             [kernel.kallsyms]     [k] migrate_page_states
     0.92%     0.06%  java             [kernel.kallsyms]     [k] isolate_lru_page
     0.92%     0.02%  java             [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.90%     0.72%  LocalJobRunner   [kernel.kallsyms]     [k] rmqueue_bulk
     0.89%     0.02%  java             [kernel.kallsyms]     [k] hrtimer_interrupt
     0.88%     0.00%  VM Thread        [kernel.kallsyms]     [k] free_pages_and_swap_cache
     0.87%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] filemap_get_pages
     0.87%     0.00%  kswapd1          [kernel.kallsyms]     [k] shrink_lruvec
     0.86%     0.13%  VM Thread        [kernel.kallsyms]     [k] release_pages
     0.84%     0.00%  kcompactd1       [kernel.kallsyms]     [k] kthread
     0.84%     0.00%  kcompactd1       [kernel.kallsyms]     [k] ret_from_fork
     0.84%     0.00%  kcompactd1       [kernel.kallsyms]     [k] kcompactd
     0.84%     0.00%  kcompactd1       [kernel.kallsyms]     [k] compact_zone
     0.84%     0.00%  kcompactd1       [kernel.kallsyms]     [k] proactive_compact_node
     0.82%     0.70%  LocalJobRunner   [kernel.kallsyms]     [k] get_mem_cgroup_from_mm
     0.81%     0.01%  kcompactd1       [kernel.kallsyms]     [k] migrate_pages
     0.81%     0.03%  java             [kernel.kallsyms]     [k] find_vma
     0.80%     0.80%  java             [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath
     0.80%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] asm_exc_page_fault
     0.79%     0.78%  java             [kernel.kallsyms]     [k] vmacache_find
     0.77%     0.05%  java             [kernel.kallsyms]     [k] mem_cgroup_migrate
     0.77%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] move_to_new_page
     0.76%     0.02%  java             [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.76%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_page
     0.76%     0.00%  kcompactd0       [kernel.kallsyms]     [k] kthread
     0.76%     0.00%  kcompactd0       [kernel.kallsyms]     [k] ret_from_fork
     0.76%     0.00%  kcompactd0       [kernel.kallsyms]     [k] kcompactd
     0.76%     0.00%  kcompactd0       [kernel.kallsyms]     [k] compact_zone
     0.74%     0.00%  kcompactd0       [kernel.kallsyms]     [k] proactive_compact_node
     0.74%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_block_write_begin
     0.73%     0.01%  kcompactd0       [kernel.kallsyms]     [k] migrate_pages
     0.73%     0.01%  java             [kernel.kallsyms]     [k] alloc_pages_vma
     0.73%     0.00%  localfetcher#1   [kernel.kallsyms]     [k] exc_page_fault
     0.72%     0.00%  kswapd0          [kernel.kallsyms]     [k] kthread
     0.72%     0.00%  kswapd0          [kernel.kallsyms]     [k] ret_from_fork
     0.72%     0.00%  kswapd0          [kernel.kallsyms]     [k] kswapd
     0.72%     0.00%  kswapd0          [kernel.kallsyms]     [k] balance_pgdat
     0.72%     0.00%  kswapd0          [kernel.kallsyms]     [k] shrink_node
     0.71%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] do_user_addr_fault
     0.69%     0.01%  localfetcher#1   [kernel.kallsyms]     [k] handle_mm_fault
     0.68%     0.64%  java             [kernel.kallsyms]     [k] page_vma_mapped_walk
     0.67%     0.67%  LocalJobRunner   [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath
     0.67%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.67%     0.06%  kswapd1          [kernel.kallsyms]     [k] shrink_page_list
     0.65%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] __ext4_mark_inode_dirty
     0.65%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] hrtimer_interrupt
     0.65%     0.60%  java             [kernel.kallsyms]     [k] page_counter_charge
     0.64%     0.01%  java             [kernel.kallsyms]     [k] __mem_cgroup_uncharge
     0.64%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wait
     0.64%     0.00%  java             [kernel.kallsyms]     [k] tick_sched_timer
     0.64%     0.64%  java             libc.so.6             [.] 0x00000000001b2383
     0.63%     0.05%  localfetcher#1   [kernel.kallsyms]     [k] __handle_mm_fault
     0.63%     0.23%  LocalJobRunner   [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.63%     0.00%  kswapd0          [kernel.kallsyms]     [k] shrink_lruvec
     0.63%     0.01%  VM Thread        [kernel.kallsyms]     [k] asm_exc_page_fault
     0.62%     0.06%  java             [kernel.kallsyms]     [k] lock_page_lruvec_irq
     0.60%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] exc_page_fault
     0.60%     0.00%  java             [kernel.kallsyms]     [k] task_work_run
     0.60%     0.00%  java             [kernel.kallsyms]     [k] task_numa_work
     0.60%     0.05%  java             [kernel.kallsyms]     [k] update_process_times
     0.60%     0.00%  java             [kernel.kallsyms]     [k] change_prot_numa
     0.60%     0.02%  localfetcher#1   [kernel.kallsyms]     [k] __alloc_pages
     0.59%     0.00%  java             [kernel.kallsyms]     [k] tick_sched_handle
     0.58%     0.10%  java             [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.58%     0.22%  LocalJobRunner   [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.58%     0.06%  java             [kernel.kallsyms]     [k] uncharge_batch
     0.58%     0.28%  java             [kernel.kallsyms]     [k] numa_migrate_prep
     0.57%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.57%     0.04%  localfetcher#1   [kernel.kallsyms]     [k] get_page_from_freelist
     0.57%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] ondemand_readahead
     0.56%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] page_cache_ra_unbounded
     0.56%     0.06%  java             [kernel.kallsyms]     [k] remove_migration_pte
     0.56%     0.00%  Sampler Reader   [kernel.kallsyms]     [k] do_user_addr_fault
     0.56%     0.07%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wake
     0.55%     0.01%  VM Thread        [kernel.kallsyms]     [k] exc_page_fault
     0.55%     0.34%  LocalJobRunner   [kernel.kallsyms]     [k] _raw_spin_lock
     0.53%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] schedule
     0.52%     0.49%  java             [kernel.kallsyms]     [k] change_protection
     0.52%     0.01%  VM Thread        [kernel.kallsyms]     [k] do_user_addr_fault
     0.51%     0.08%  LocalJobRunner   [kernel.kallsyms]     [k] __schedule
     0.50%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wait_queue_me
     0.50%     0.50%  LocalJobRunner   [kernel.kallsyms]     [k] copy_page
     0.50%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] tick_sched_timer
     0.50%     0.48%  java             [kernel.kallsyms]     [k] task_numa_fault
     0.50%     0.49%  LocalJobRunner   [kernel.kallsyms]     [k] down_read_trylock
     0.49%     0.01%  java             [kernel.kallsyms]     [k] page_counter_uncharge
     0.49%     0.30%  LocalJobRunner   [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.49%     0.03%  kswapd0          [kernel.kallsyms]     [k] shrink_page_list
     0.48%     0.37%  java             [kernel.kallsyms]     [k] _raw_spin_lock
     0.48%     0.02%  VM Thread        [kernel.kallsyms]     [k] handle_mm_fault
     0.48%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] cgroup_rstat_flush_irqsafe
     0.48%     0.26%  LocalJobRunner   [kernel.kallsyms]     [k] __count_memcg_events
     0.48%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] worker_thread
     0.48%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] kthread
     0.48%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] ret_from_fork
     0.48%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] process_one_work
     0.48%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] wb_workfn
     0.48%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] wb_writeback
     0.47%     0.01%  Sampler Reader   [kernel.kallsyms]     [k] handle_mm_fault
     0.47%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] __writeback_inodes_wb
     0.47%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] writeback_sb_inodes
     0.47%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] __mod_lruvec_state
     0.47%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] __writeback_single_inode
     0.47%     0.00%  kworker/u98:2-e  [kernel.kallsyms]     [k] do_writepages
     0.47%     0.04%  kworker/u98:2-e  [kernel.kallsyms]     [k] ext4_writepages
     0.47%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] update_process_times
     0.46%     0.07%  java             [kernel.kallsyms]     [k] __mem_cgroup_charge
     0.46%     0.14%  java             [kernel.kallsyms]     [k] update_curr
     0.46%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] tick_sched_handle
     0.46%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] kthread
     0.46%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ret_from_fork
     0.46%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] worker_thread
     0.46%     0.41%  java             [kernel.kallsyms]     [k] page_counter_cancel
     0.45%     0.06%  java             [kernel.kallsyms]     [k] pick_next_task_fair
     0.45%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] process_one_work
     0.45%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_end_io_rsv_work
     0.45%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] try_to_wake_up
     0.45%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_release_io_end
     0.44%     0.11%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_finish_bio
     0.44%     0.04%  Sampler Reader   [kernel.kallsyms]     [k] __handle_mm_fault
     0.44%     0.01%  java             [kernel.kallsyms]     [k] asm_sysvec_call_function
     0.44%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] wake_up_q
     0.44%     0.44%  localfetcher#1   [kernel.kallsyms]     [k] clear_page_erms
     0.44%     0.07%  VM Thread        [kernel.kallsyms]     [k] free_unref_page_list
     0.43%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] __ext4_journal_start_sb
     0.43%     0.07%  LocalJobRunner   [kernel.kallsyms]     [k] __block_commit_write.constprop.0.isra.0
     0.43%     0.41%  LocalJobRunner   [kernel.kallsyms]     [k] __ptep_modify_prot_start
     0.42%     0.39%  LocalJobRunner   [kernel.kallsyms]     [k] copy_page_to_iter
     0.42%     0.01%  java             [kernel.kallsyms]     [k] scheduler_tick
     0.41%     0.05%  java             [kernel.kallsyms]     [k] yield_task_fair
     0.41%     0.10%  VM Thread        [kernel.kallsyms]     [k] __handle_mm_fault
     0.41%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] page_add_new_anon_rmap
     0.41%     0.15%  LocalJobRunner   [kernel.kallsyms]     [k] balance_dirty_pages_ratelimited
     0.39%     0.00%  kworker/u97:10-  [kernel.kallsyms]     [k] kthread
     0.39%     0.00%  kworker/u97:10-  [kernel.kallsyms]     [k] ret_from_fork
     0.39%     0.00%  kworker/u97:10-  [kernel.kallsyms]     [k] worker_thread
     0.39%     0.00%  kworker/u97:10-  [kernel.kallsyms]     [k] process_one_work
     0.39%     0.00%  kworker/u97:10-  [kernel.kallsyms]     [k] wb_workfn
     0.39%     0.00%  kworker/u97:10-  [kernel.kallsyms]     [k] wb_writeback
     0.39%     0.00%  kworker/u97:10-  [kernel.kallsyms]     [k] __writeback_inodes_wb
     0.39%     0.00%  kworker/u97:10-  [kernel.kallsyms]     [k] writeback_sb_inodes
     0.39%     0.00%  kworker/u97:10-  [kernel.kallsyms]     [k] do_writepages
     0.39%     0.00%  kworker/u97:10-  [kernel.kallsyms]     [k] __writeback_single_inode
     0.39%     0.04%  kworker/u97:10-  [kernel.kallsyms]     [k] ext4_writepages
     0.39%     0.03%  kcompactd1       [kernel.kallsyms]     [k] compaction_alloc
     0.39%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] jbd2__journal_start
     0.38%     0.06%  LocalJobRunner   [kernel.kallsyms]     [k] cgroup_rstat_flush_locked
     0.38%     0.17%  java             [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.37%     0.00%  swapper          [kernel.kallsyms]     [k] schedule_idle
     0.37%     0.00%  java             [kernel.kallsyms]     [k] sysvec_call_function
     0.36%     0.13%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_mark_iloc_dirty
     0.36%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] create_empty_buffers
     0.36%     0.05%  swapper          [kernel.kallsyms]     [k] __schedule
     0.36%     0.04%  VM Thread        [kernel.kallsyms]     [k] free_unref_page_commit.constprop.0
     0.36%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] mark_buffer_dirty
     0.35%     0.35%  LocalJobRunner   [kernel.kallsyms]     [k] up_read
     0.35%     0.21%  LocalJobRunner   [kernel.kallsyms]     [k] __cond_resched
     0.35%     0.00%  java             [kernel.kallsyms]     [k] generic_smp_call_function_single_interrupt
     0.35%     0.34%  LocalJobRunner   [kernel.kallsyms]     [k] __get_user_nocheck_1
     0.35%     0.04%  java             [kernel.kallsyms]     [k] lru_cache_add
     0.34%     0.00%  kworker/u97:11-  [kernel.kallsyms]     [k] worker_thread
     0.34%     0.00%  kworker/u97:11-  [kernel.kallsyms]     [k] kthread
     0.34%     0.00%  kworker/u97:11-  [kernel.kallsyms]     [k] ret_from_fork
     0.34%     0.00%  kworker/u97:11-  [kernel.kallsyms]     [k] process_one_work
     0.33%     0.00%  java             [kernel.kallsyms]     [k] __sysvec_call_function
     0.33%     0.14%  LocalJobRunner   [kernel.kallsyms]     [k] kmem_cache_alloc
     0.33%     0.00%  kworker/u97:11-  [kernel.kallsyms]     [k] wb_workfn
     0.33%     0.00%  kworker/u97:11-  [kernel.kallsyms]     [k] wb_writeback
     0.33%     0.00%  kworker/u97:11-  [kernel.kallsyms]     [k] __writeback_inodes_wb
     0.33%     0.00%  kworker/u97:11-  [kernel.kallsyms]     [k] writeback_sb_inodes
     0.33%     0.00%  kworker/u97:11-  [kernel.kallsyms]     [k] do_writepages
     0.33%     0.00%  kworker/u97:11-  [kernel.kallsyms]     [k] __writeback_single_inode
     0.33%     0.03%  kworker/u97:11-  [kernel.kallsyms]     [k] ext4_writepages
     0.33%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] worker_thread
     0.33%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] kthread
     0.33%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] ret_from_fork
