# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 977K of event 'cycles'
# Event count (approx.): 2295495674106
#
# Children      Self  Command          Shared Object                       Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ..................................  ...............................................................................................................................................................................................................
#
     0.53%     0.00%  VM Thread        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.53%     0.00%  VM Thread        [kernel.kallsyms]                   [k] do_syscall_64
     0.52%     0.02%  GC Thread#13     [kernel.kallsyms]                   [k] update_process_times
     0.52%     0.30%  Executor task l  [kernel.kallsyms]                   [k] irqtime_account_irq
     0.52%     0.02%  GC Thread#2      [kernel.kallsyms]                   [k] update_process_times
     0.52%     0.00%  GC Thread#15     [kernel.kallsyms]                   [k] __run_hrtimer
     0.52%     0.02%  GC Thread#8      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.52%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] tick_sched_timer
     0.51%     0.00%  GC Thread#20     [kernel.kallsyms]                   [k] tick_sched_timer
     0.51%     0.02%  GC Thread#7      [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.51%     0.02%  GC Thread#19     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.51%     0.00%  GC Thread#18     [kernel.kallsyms]                   [k] tick_sched_handle
     0.51%     0.00%  GC Thread#22     [kernel.kallsyms]                   [k] tick_sched_timer
     0.51%     0.02%  GC Thread#10     [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.51%     0.00%  G1 Refine#1      [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.51%     0.00%  VM Thread        [kernel.kallsyms]                   [k] do_mmap
     0.51%     0.00%  VM Thread        [kernel.kallsyms]                   [k] mmap_region
     0.51%     0.00%  VM Thread        [kernel.kallsyms]                   [k] vm_mmap_pgoff
     0.51%     0.00%  VM Thread        [kernel.kallsyms]                   [k] __do_munmap
     0.51%     0.01%  GC Thread#12     [kernel.kallsyms]                   [k] __hrtimer_run_queues
