# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 7087756710402
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
    29.45%     0.33%  java             [kernel.kallsyms]  [k] asm_exc_page_fault
    27.07%     0.39%  java             [kernel.kallsyms]  [k] exc_page_fault
    24.36%     0.44%  java             [kernel.kallsyms]  [k] do_user_addr_fault
    20.54%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
    20.52%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] do_syscall_64
    18.78%     0.99%  java             [kernel.kallsyms]  [k] handle_mm_fault
    15.75%     4.13%  java             [kernel.kallsyms]  [k] __handle_mm_fault
    15.13%     0.19%  LocalJobRunner   [kernel.kallsyms]  [k] asm_exc_page_fault
    13.54%     0.13%  LocalJobRunner   [kernel.kallsyms]  [k] exc_page_fault
    12.72%     0.28%  LocalJobRunner   [kernel.kallsyms]  [k] do_user_addr_fault
    11.82%     0.35%  LocalJobRunner   [kernel.kallsyms]  [k] handle_mm_fault
    10.69%     1.54%  LocalJobRunner   [kernel.kallsyms]  [k] __handle_mm_fault
     9.71%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] __x64_sys_write
     9.71%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ksys_write
     9.71%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] vfs_write
     9.71%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] new_sync_write
     9.71%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_file_write_iter
     9.71%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_buffered_write_iter
     9.68%     0.03%  LocalJobRunner   [kernel.kallsyms]  [k] generic_perform_write
     9.55%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] __x64_sys_read
     9.55%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ksys_read
     9.55%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] vfs_read
     9.54%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] new_sync_read
     9.54%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_file_read_iter
     9.54%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] generic_file_read_iter
     9.54%     0.17%  LocalJobRunner   [kernel.kallsyms]  [k] filemap_read
     8.84%     8.73%  LocalJobRunner   [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     7.47%     0.12%  java             [kernel.kallsyms]  [k] migrate_misplaced_page
     6.61%     0.54%  java             [kernel.kallsyms]  [k] migrate_pages
     5.85%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     5.81%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     5.62%     0.18%  LocalJobRunner   [kernel.kallsyms]  [k] __alloc_pages
     5.62%     0.00%  swapper          [kernel.kallsyms]  [k] secondary_startup_64_no_verify
     5.61%     0.00%  swapper          [kernel.kallsyms]  [k] cpu_startup_entry
     5.60%     0.02%  swapper          [kernel.kallsyms]  [k] do_idle
     5.49%     0.14%  LocalJobRunner   [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     5.46%     0.00%  swapper          [kernel.kallsyms]  [k] start_secondary
     5.41%     0.46%  LocalJobRunner   [kernel.kallsyms]  [k] get_page_from_freelist
     5.39%     0.02%  LocalJobRunner   [kernel.kallsyms]  [k] irqentry_exit
     5.38%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     5.23%     0.00%  swapper          [kernel.kallsyms]  [k] cpuidle_enter
     5.23%     0.00%  swapper          [kernel.kallsyms]  [k] cpuidle_enter_state
     5.18%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] task_work_run
     5.17%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] task_numa_work
     5.17%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] change_prot_numa
     5.12%     5.11%  swapper          [kernel.kallsyms]  [k] mwait_idle_with_hints.constprop.0
     4.57%     0.03%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_da_write_begin
     4.52%     4.25%  LocalJobRunner   [kernel.kallsyms]  [k] change_protection
     4.15%     4.13%  LocalJobRunner   [kernel.kallsyms]  [k] clear_page_erms
     3.98%     3.95%  java             [kernel.kallsyms]  [k] down_read_trylock
     3.64%     0.07%  LocalJobRunner   [kernel.kallsyms]  [k] alloc_pages_vma
     3.54%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] grab_cache_page_write_begin
     3.51%     0.07%  LocalJobRunner   [kernel.kallsyms]  [k] pagecache_get_page
     2.95%     0.05%  java             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     2.88%     0.06%  java             [kernel.kallsyms]  [k] do_syscall_64
     2.67%     0.23%  LocalJobRunner   [kernel.kallsyms]  [k] add_to_page_cache_lru
     2.45%     0.00%  java             [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     2.42%     0.01%  java             [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
