# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 98K of event 'cycles'
# Event count (approx.): 3453612818999
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     0.13%     0.12%  java             [kernel.kallsyms]  [k] vmacache_find
     0.12%     0.00%  kswapd1          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.12%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] kthread
     0.12%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] ret_from_fork
     0.12%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] worker_thread
     0.12%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] process_one_work
     0.12%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] wb_workfn
     0.12%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] wb_writeback
     0.12%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] kthread
     0.12%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] process_one_work
     0.12%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] ret_from_fork
     0.12%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] worker_thread
     0.12%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] ext4_writepages
     0.12%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.12%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] __writeback_single_inode
     0.12%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] do_writepages
     0.12%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] wb_workfn
     0.12%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] wb_writeback
     0.12%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.12%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.12%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] __writeback_single_inode
     0.12%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] do_writepages
     0.12%     0.00%  kworker/u97:0-e  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.12%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_get_inode_loc
     0.12%     0.01%  kworker/u97:0-e  [kernel.kallsyms]  [k] ext4_writepages
     0.12%     0.03%  kworker/u98:2-f  [kernel.kallsyms]  [k] clear_page_dirty_for_io
     0.12%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_store
     0.12%     0.00%  java             [kernel.kallsyms]  [k] migrate_misplaced_page
     0.11%     0.00%  java             [kernel.kallsyms]  [k] ptep_clear_flush
     0.11%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compaction_alloc
     0.11%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_get_inode_loc
