# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3608041340445
#
# Children      Self  Command          Shared Object                       Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ..................................  ...............................................................................................................................................................................................................
#
     0.20%     0.07%  kworker/u64:37-  [kernel.kallsyms]                   [k] ext4_finish_bio
     0.20%     0.19%  Executor task l  [kernel.kallsyms]                   [k] up_read
     0.20%     0.12%  Executor task l  [kernel.kallsyms]                   [k] ext4_es_lookup_extent
     0.19%     0.03%  Executor task l  [kernel.kallsyms]                   [k] account_page_dirtied
     0.19%     0.00%  GC Thread#12     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.19%     0.00%  swapper          [kernel.kallsyms]                   [k] __irq_exit_rcu
     0.19%     0.00%  GC Thread#12     [kernel.kallsyms]                   [k] exc_page_fault
     0.19%     0.07%  Executor task l  [kernel.kallsyms]                   [k] allocate_slab
     0.19%     0.00%  GC Thread#12     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.19%     0.18%  Executor task l  [kernel.kallsyms]                   [k] update_rq_clock
     0.19%     0.00%  kworker/u64:36-  [kernel.kallsyms]                   [k] wb_check_old_data_flush
     0.19%     0.19%  Executor task l  [kernel.kallsyms]                   [k] native_sched_clock
     0.19%     0.00%  swapper          [kernel.kallsyms]                   [k] __softirqentry_text_start
     0.19%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.19%     0.00%  GC Thread#22     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.19%     0.00%  GC Thread#17     [kernel.kallsyms]                   [k] exc_page_fault
     0.19%     0.00%  GC Thread#22     [kernel.kallsyms]                   [k] exc_page_fault
     0.19%     0.00%  GC Thread#22     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.19%     0.00%  GC Thread#14     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.19%     0.00%  GC Thread#14     [kernel.kallsyms]                   [k] exc_page_fault
     0.19%     0.00%  GC Thread#0      [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.19%     0.00%  GC Thread#0      [kernel.kallsyms]                   [k] exc_page_fault
