# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3472059658600
#
# Children      Self  Command          Shared Object                        Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ...................................  ...............................................................................................................................................................................................................
#
    47.17%     0.05%  Executor task l  [kernel.kallsyms]                    [k] entry_SYSCALL_64_after_hwframe
    47.12%     0.06%  Executor task l  [kernel.kallsyms]                    [k] do_syscall_64
    36.11%     0.04%  Executor task l  [kernel.kallsyms]                    [k] ksys_read
    35.85%     0.05%  Executor task l  [kernel.kallsyms]                    [k] vfs_read
    35.56%     0.12%  Executor task l  [kernel.kallsyms]                    [k] new_sync_read
    35.35%     0.55%  Executor task l  [kernel.kallsyms]                    [k] filemap_read
    24.82%     0.14%  Executor task l  [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
    24.49%     0.05%  Executor task l  [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
    24.33%    23.55%  Executor task l  [kernel.kallsyms]                    [k] copy_user_generic_string
    22.44%     0.30%  Executor task l  [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
    22.08%     0.09%  Executor task l  [kernel.kallsyms]                    [k] copy_page_to_iter
    22.04%     0.53%  Executor task l  [kernel.kallsyms]                    [k] hrtimer_interrupt
    21.99%     0.13%  Executor task l  [kernel.kallsyms]                    [k] copy_page_to_iter_iovec
    19.43%     0.45%  Executor task l  [kernel.kallsyms]                    [k] __hrtimer_run_queues
    18.98%     0.08%  Executor task l  [kernel.kallsyms]                    [k] __run_hrtimer
    17.99%     0.06%  Executor task l  [kernel.kallsyms]                    [k] tick_sched_timer
    16.92%     0.03%  Executor task l  [kernel.kallsyms]                    [k] tick_sched_handle
    16.75%     0.56%  Executor task l  [kernel.kallsyms]                    [k] update_process_times
    12.54%     0.59%  Executor task l  [kernel.kallsyms]                    [k] scheduler_tick
    12.45%     0.11%  Executor task l  [kernel.kallsyms]                    [k] filemap_get_pages
    11.11%     0.20%  Executor task l  [kernel.kallsyms]                    [k] page_cache_ra_unbounded
     9.13%     0.01%  Executor task l  [kernel.kallsyms]                    [k] ksys_write
     9.09%     0.06%  Executor task l  [kernel.kallsyms]                    [k] vfs_write
     9.00%     0.02%  Executor task l  [kernel.kallsyms]                    [k] new_sync_write
     8.97%     0.02%  Executor task l  [kernel.kallsyms]                    [k] ext4_buffered_write_iter
     8.36%     0.08%  Executor task l  [kernel.kallsyms]                    [k] generic_perform_write
     6.51%     0.06%  Executor task l  [kernel.kallsyms]                    [k] add_to_page_cache_lru
     6.31%     0.28%  Executor task l  [kernel.kallsyms]                    [k] __alloc_pages
     5.63%     0.71%  Executor task l  [kernel.kallsyms]                    [k] task_tick_fair
     5.49%     0.02%  Executor task l  [kernel.kallsyms]                    [k] asm_exc_page_fault
     5.36%     0.01%  Executor task l  [kernel.kallsyms]                    [k] exc_page_fault
     5.28%     0.02%  Executor task l  [kernel.kallsyms]                    [k] do_user_addr_fault
     4.99%     0.02%  Executor task l  [kernel.kallsyms]                    [k] handle_mm_fault
     4.94%     0.63%  Executor task l  [kernel.kallsyms]                    [k] __add_to_page_cache_locked
