# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 91987450879
#
# Children      Self  Command          Shared Object        Symbol                                                                                                   
# ........  ........  ...............  ...................  .........................................................................................................
#
     0.13%     0.00%  mariadbd         [kernel.kallsyms]    [k] __mem_cgroup_charge
     0.13%     0.12%  mariadbd         [kernel.kallsyms]    [k] xas_start
     0.13%     0.13%  swapper          [kernel.kallsyms]    [k] update_cfs_group
     0.13%     0.13%  mariadbd         [kernel.kallsyms]    [k] native_flush_tlb_one_user
     0.13%     0.13%  mariadbd         mariadbd             [.] 0x0000000000c9f83a
     0.13%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_iomap_alloc
     0.13%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] enqueue_entity
     0.13%     0.07%  mariadbd         [kernel.kallsyms]    [k] check_preempt_wakeup
     0.13%     0.09%  mariadbd         [kernel.kallsyms]    [k] drain_obj_stock
     0.13%     0.00%  mariadbd         [kernel.kallsyms]    [k] set_next_entity
     0.13%     0.13%  tclsh8.6         [kernel.kallsyms]    [k] cpuacct_charge
     0.13%     0.04%  mariadbd         [kernel.kallsyms]    [k] __fget_files
     0.13%     0.00%  mariadbd         [kernel.kallsyms]    [k] raw_spin_rq_lock_nested
     0.13%     0.06%  mariadbd         [kernel.kallsyms]    [k] mempool_alloc
     0.12%     0.01%  mariadbd         [kernel.kallsyms]    [k] nvme_unmap_data.part.0
     0.12%     0.00%  swapper          [kernel.kallsyms]    [k] iomap_dio_bio_end_io
     0.12%     0.10%  mariadbd         [kernel.kallsyms]    [k] down_read
     0.12%     0.12%  mariadbd         [kernel.kallsyms]    [k] rb_next
     0.12%     0.01%  mariadbd         [kernel.kallsyms]    [k] skb_release_head_state
     0.12%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] simple_copy_to_iter
     0.12%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] newidle_balance
     0.12%     0.00%  mariadbd         [kernel.kallsyms]    [k] __x64_sys_fdatasync
     0.12%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_sync_file
     0.12%     0.02%  mariadbd         [kernel.kallsyms]    [k] ext4_do_update_inode.isra.0
     0.12%     0.00%  mariadbd         [kernel.kallsyms]    [k] __lock_page_or_retry
     0.12%     0.00%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_uncharge
     0.12%     0.12%  swapper          [kernel.kallsyms]    [k] amd_pmu_addr_offset
     0.12%     0.04%  mariadbd         [kernel.kallsyms]    [k] sock_poll
     0.12%     0.12%  tclsh8.6         [kernel.kallsyms]    [k] copy_user_generic_string
     0.12%     0.05%  mariadbd         [kernel.kallsyms]    [k] asm_sysvec_reschedule_ipi
     0.12%     0.05%  mariadbd         [kernel.kallsyms]    [k] cpumask_next_wrap
     0.11%     0.11%  tclsh8.6         [kernel.kallsyms]    [k] available_idle_cpu
     0.11%     0.02%  mariadbd         [kernel.kallsyms]    [k] skb_copy_datagram_from_iter
     0.11%     0.11%  mariadbd         [kernel.kallsyms]    [k] switch_mm_irqs_off
     0.11%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_da_get_block_prep
     0.11%     0.11%  swapper          [kernel.kallsyms]    [k] prepare_task_switch
     0.11%     0.01%  swapper          [kernel.kallsyms]    [k] nvme_pci_complete_rq
     0.11%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_da_write_end
     0.11%     0.11%  mariadbd         mariadbd             [.] 0x0000000000d11364
     0.11%     0.00%  mariadbd         [kernel.kallsyms]    [k] submit_bio
     0.11%     0.07%  mariadbd         [kernel.kallsyms]    [k] __build_skb_around
     0.11%     0.11%  swapper          [kernel.kallsyms]    [k] memchr_inv
     0.11%     0.11%  mariadbd         [kernel.kallsyms]    [k] __rdgsbase_inactive
     0.11%     0.05%  mariadbd         [kernel.kallsyms]    [k] selinux_socket_sendmsg
     0.11%     0.00%  mariadbd         [kernel.kallsyms]    [k] security_socket_sendmsg
     0.11%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] obj_cgroup_uncharge_pages
     0.11%     0.11%  swapper          [kernel.kallsyms]    [k] tsc_verify_tsc_adjust
     0.11%     0.00%  swapper          [kernel.kallsyms]    [k] arch_cpu_idle_enter
     0.11%     0.11%  tclsh8.6         [kernel.kallsyms]    [k] update_cfs_group
     0.11%     0.11%  mariadbd         [kernel.kallsyms]    [k] __get_user_nocheck_1
     0.11%     0.00%  mariadbd         [kernel.kallsyms]    [k] iov_iter_fault_in_readable.part.0
     0.11%     0.05%  mariadbd         [kernel.kallsyms]    [k] refill_stock
     0.11%     0.11%  mariadbd         libc-2.28.so         [.] cfree@GLIBC_2.2.5
     0.11%     0.05%  swapper          [kernel.kallsyms]    [k] rcu_core
     0.11%     0.02%  mariadbd         [kernel.kallsyms]    [k] unix_destruct_scm
     0.11%     0.11%  swapper          [kernel.kallsyms]    [k] account_process_tick
     0.11%     0.11%  mariadbd         [kernel.kallsyms]    [k] _swap_info_get
     0.10%     0.10%  swapper          [kernel.kallsyms]    [k] update_sg_lb_stats
     0.10%     0.10%  mariadbd         mariadbd             [.] 0x0000000000ea8edf
     0.10%     0.09%  mariadbd         [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.10%     0.02%  mariadbd         [kernel.kallsyms]    [k] timerqueue_del
     0.10%     0.10%  mariadbd         [kernel.kallsyms]    [k] __bitmap_and
     0.10%     0.01%  mariadbd         [kernel.kallsyms]    [k] ext4_split_extent
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_ext_handle_unwritten_extents
     0.10%     0.10%  swapper          [kernel.kallsyms]    [k] timer_clear_idle
     0.10%     0.04%  mariadbd         [kernel.kallsyms]    [k] balance_dirty_pages_ratelimited
     0.10%     0.07%  mariadbd         [kernel.kallsyms]    [k] blk_mq_get_tag
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] _copy_to_iter
     0.10%     0.10%  mariadbd         [kernel.kallsyms]    [k] __bio_try_merge_page
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] file_write_and_wait_range
     0.10%     0.10%  mariadbd         mariadbd             [.] rw_pr_wrlock
     0.10%     0.10%  mariadbd         mariadbd             [.] thd_wait_end
     0.10%     0.03%  mariadbd         [kernel.kallsyms]    [k] __virt_addr_valid
     0.10%     0.10%  mariadbd         libc-2.28.so         [.] __memmove_avx_unaligned
     0.10%     0.10%  tclsh8.6         [kernel.kallsyms]    [k] __slab_free
     0.10%     0.01%  mariadbd         [kernel.kallsyms]    [k] __add_to_page_cache_locked
     0.10%     0.04%  swapper          [kernel.kallsyms]    [k] cpuidle_governor_latency_req
     0.10%     0.01%  mariadbd         [kernel.kallsyms]    [k] rcu_sched_clock_irq
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_da_map_blocks.constprop.0
     0.10%     0.10%  mariadbd         [kernel.kallsyms]    [k] __calc_delta
     0.10%     0.10%  mariadbd         mariadbd             [.] 0x0000000000d9176d
     0.10%     0.03%  mariadbd         [kernel.kallsyms]    [k] bio_endio
     0.10%     0.10%  mariadbd         [kernel.kallsyms]    [k] _raw_read_lock
     0.10%     0.10%  tclsh8.6         [kernel.kallsyms]    [k] avc_lookup
     0.10%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_iomap_overwrite_begin
     0.10%     0.10%  swapper          [kernel.kallsyms]    [k] fold_diff
     0.10%     0.10%  mariadbd         [kernel.kallsyms]    [k] save_fpregs_to_fpstate
     0.10%     0.10%  mariadbd         libpthread-2.28.so   [.] __condvar_dec_grefs
     0.09%     0.03%  mariadbd         [kernel.kallsyms]    [k] ext4_set_iomap
     0.09%     0.02%  mariadbd         [kernel.kallsyms]    [k] __mod_lruvec_page_state
     0.09%     0.09%  mariadbd         [kernel.kallsyms]    [k] rcu_read_unlock_strict
     0.09%     0.09%  mariadbd         [kernel.kallsyms]    [k] prepare_task_switch
     0.09%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] scheduler_tick
     0.09%     0.09%  swapper          [kernel.kallsyms]    [k] pick_next_entity
     0.09%     0.00%  swapper          [kernel.kallsyms]    [k] next_zone
     0.09%     0.04%  mariadbd         [kernel.kallsyms]    [k] blk_account_io_start
     0.09%     0.02%  mariadbd         [kernel.kallsyms]    [k] atime_needs_update
     0.09%     0.02%  mariadbd         [kernel.kallsyms]    [k] __unqueue_futex
     0.09%     0.03%  mariadbd         [kernel.kallsyms]    [k] ext4_inode_csum
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_inode_csum_set
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] uncharge_batch
     0.09%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] __update_load_avg_se
     0.09%     0.09%  swapper          [kernel.kallsyms]    [k] rb_next
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] __filemap_fdatawrite_range
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] do_writepages
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_writepages
     0.09%     0.09%  tclsh8.6         [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.09%     0.03%  mariadbd         [kernel.kallsyms]    [k] cpumask_next
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] alloc_buffer_head
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] alloc_page_buffers
     0.09%     0.09%  tclsh8.6         libtcl8.6.so         [.] TEBCresume
     0.09%     0.09%  tclsh8.6         [kernel.kallsyms]    [k] get_obj_cgroup_from_current
     0.09%     0.08%  swapper          [kernel.kallsyms]    [k] __rq_qos_done_bio
     0.09%     0.00%  swapper          [kernel.kallsyms]    [k] bio_endio
     0.09%     0.09%  mariadbd         mariadbd             [.] 0x0000000000c9dafe
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] simple_copy_to_iter
     0.09%     0.01%  mariadbd         [kernel.kallsyms]    [k] sock_wfree
     0.09%     0.07%  mariadbd         [kernel.kallsyms]    [k] path_put
     0.09%     0.00%  mariadbd         [kernel.kallsyms]    [k] jbd2__journal_start
     0.08%     0.01%  mariadbd         [kernel.kallsyms]    [k] cpumask_next_and
     0.08%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] skb_copy_datagram_from_iter
     0.08%     0.05%  mariadbd         [kernel.kallsyms]    [k] free_unref_page
     0.08%     0.08%  mariadbd         mariadbd             [.] 0x0000000000ccf29f
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] __hrtimer_init
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] hrtimer_init_sleeper
     0.08%     0.01%  swapper          [kernel.kallsyms]    [k] __sysvec_call_function
     0.08%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] menu_reflect
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] get_obj_cgroup_from_current
     0.08%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] __restore_fpregs_from_fpstate
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] switch_fpu_return
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] page_swapcount
     0.08%     0.04%  swapper          [kernel.kallsyms]    [k] hrtimer_update_next_event
     0.08%     0.04%  mariadbd         [kernel.kallsyms]    [k] __blk_bios_map_sg
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] __blk_rq_map_sg
     0.08%     0.07%  mariadbd         [kernel.kallsyms]    [k] get_futex_key
     0.08%     0.08%  tclsh8.6         libc-2.28.so         [.] __libc_disable_asynccancel
     0.08%     0.00%  kworker/30:0-di  [kernel.kallsyms]    [k] kthread
     0.08%     0.00%  kworker/30:0-di  [kernel.kallsyms]    [k] ret_from_fork
     0.08%     0.00%  kworker/30:0-di  [kernel.kallsyms]    [k] worker_thread
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] create_empty_buffers
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] create_page_buffers
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] __es_remove_extent
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_swap_full
     0.08%     0.06%  mariadbd         [kernel.kallsyms]    [k] dma_pool_free
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] update_min_vruntime
     0.08%     0.01%  swapper          [kernel.kallsyms]    [k] wake_up_page_bit
     0.08%     0.08%  mariadbd         mariadbd             [.] _ZN5TABLE4initEP3THDP10TABLE_LIST
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_charge
     0.08%     0.00%  swapper          [kernel.kallsyms]    [k] nvme_unmap_data.part.0
     0.08%     0.06%  mariadbd         [kernel.kallsyms]    [k] page_counter_try_charge
     0.08%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] __switch_to
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] avc_lookup
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] avc_has_perm
     0.08%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] __list_add_valid
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __x64_sys_exit_group
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] do_exit
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] do_group_exit
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] exit_mm
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] exit_mmap
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] free_unref_page_commit.constprop.0
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] free_unref_page_list
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] mmput
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] release_pages
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] tlb_flush_mmu
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] unmap_page_range
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] unmap_vmas
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] zap_pmd_range.isra.0
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] zap_pte_range
     0.08%     0.08%  tclsh8.6         libtcl8.6.so         [.] CallCommandTraces
     0.08%     0.04%  mariadbd         [kernel.kallsyms]    [k] wbt_wait
     0.08%     0.08%  mariadbd         mariadbd             [.] _Z12mysql_updateP3THDP10TABLE_LISTR4ListI4ItemES6_PS4_jP8st_orderybPySA_
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] native_apic_mem_write
     0.08%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] asm_sysvec_call_function_single
     0.08%     0.08%  mariadbd         mariadbd             [.] 0x0000000000d9c210
     0.08%     0.01%  mariadbd         [kernel.kallsyms]    [k] rcu_pending
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] wake_up_q
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] nr_iowait_cpu
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] poll_freewait
     0.07%     0.07%  mariadbd         libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.07%     0.07%  mariadbd         mariadbd             [.] _ZN10MDL_ticket7destroyEPS_
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] cpuidle_not_available
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] plist_del
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] unix_poll
     0.07%     0.04%  mariadbd         [kernel.kallsyms]    [k] kmem_cache_alloc_trace
     0.07%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] set_next_entity
     0.07%     0.07%  mariadbd         mariadbd             [.] _ZNK8MDL_lock14can_grant_lockE13enum_mdl_typeP11MDL_contextb
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] maybe_add_creds
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] can_stop_idle_tick
     0.07%     0.07%  tclsh8.6         libtcl8.6.so         [.] FreeListInternalRep
     0.07%     0.05%  mariadbd         [kernel.kallsyms]    [k] selinux_socket_recvmsg
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] security_socket_recvmsg
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] sock_recvmsg
     0.07%     0.03%  mariadbd         [kernel.kallsyms]    [k] unix_write_space
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] ext4_split_extent_at
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] crc32c_pcl_intel_update
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] __cgroup_account_cputime
     0.07%     0.07%  mariadbd         mariadbd             [.] _ZN5tpool9aio_linux23getevent_thread_routineEPS0_
     0.07%     0.07%  mariadbd         mariadbd             [.] _ZN13Explain_queryD1Ev
     0.07%     0.07%  tclsh8.6         libpthread-2.28.so   [.] __lll_lock_wait
     0.07%     0.03%  mariadbd         [kernel.kallsyms]    [k] lru_cache_add
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] perf_adjust_freq_unthr_context
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] perf_event_task_tick
     0.07%     0.07%  mariadbd         mariadbd             [.] alloc_root
     0.07%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] set_task_cpu
     0.07%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] save_fpregs_to_fpstate
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] account_user_time
     0.07%     0.00%  kworker/1:1-dio  [kernel.kallsyms]    [k] kthread
     0.07%     0.00%  kworker/1:1-dio  [kernel.kallsyms]    [k] ret_from_fork
     0.07%     0.00%  kworker/1:1-dio  [kernel.kallsyms]    [k] worker_thread
     0.07%     0.03%  mariadbd         [kernel.kallsyms]    [k] sockfd_lookup_light
     0.07%     0.07%  mariadbd         mariadbd             [.] free_root
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] rb_erase
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] __wake_up_common
     0.07%     0.00%  swapper          [kernel.kallsyms]    [k] wake_page_function
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] unroll_tree_refs
     0.07%     0.07%  kswapd0          [kernel.kallsyms]    [k] wbt_done
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] __common_interrupt
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] __handle_irq_event_percpu
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] __rq_qos_done
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] asm_common_interrupt
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] blk_mq_free_request
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] common_interrupt
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] handle_edge_irq
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] handle_irq_event
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] nvme_irq
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] nvme_process_cq
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] page_not_mapped
     0.07%     0.00%  kswapd0          [kernel.kallsyms]    [k] try_to_unmap
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] hrtimer_cancel
     0.07%     0.07%  mariadbd         libpthread-2.28.so   [.] pthread_cond_signal@@GLIBC_2.3.2
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] rb_insert_color
     0.07%     0.01%  kworker/14:1-di  [kernel.kallsyms]    [k] worker_thread
     0.07%     0.00%  kworker/14:1-di  [kernel.kallsyms]    [k] kthread
     0.07%     0.00%  kworker/14:1-di  [kernel.kallsyms]    [k] ret_from_fork
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] __irqentry_text_start
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] calc_load_nohz_start
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] lookup_bh_lru
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] drain_stock
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] page_counter_uncharge
     0.06%     0.06%  mariadbd         mariadbd             [.] 0x0000000000d9be74
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] check_cpu_stall
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] __fsnotify_parent
     0.06%     0.01%  swapper          [kernel.kallsyms]    [k] timerqueue_del
     0.06%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] __mod_memcg_lruvec_state
     0.06%     0.06%  tclsh8.6         libtcl8.6.so         [.] Tcl_NextHashEntry
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] calc_load_nohz_stop
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] nohz_newidle_balance
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] ext4_get_group_desc
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] __irqentry_text_end
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_io_submit
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __sysvec_call_function_single
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sched_ttwu_pending
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sysvec_call_function_single
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] lock_timer_base
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] skb_queue_tail
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] add_to_swap_cache
     0.06%     0.06%  mariadbd         libpthread-2.28.so   [.] __lll_unlock_wake
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] balance_dirty_pages
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] amd_pmu_disable_all
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] activate_task
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] attach_task
     0.06%     0.06%  tclsh8.6         libmariadb.so.3      [.] mysql_real_query
     0.06%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] __entry_text_start
     0.06%     0.03%  mariadbd         [kernel.kallsyms]    [k] selinux_file_permission
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] security_file_permission
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] __blk_mq_free_request
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] error_entry
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] __task_rq_lock
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] __swap_entry_free
     0.06%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] unix_poll
     0.06%     0.03%  mariadbd         [kernel.kallsyms]    [k] rmqueue_bulk
     0.06%     0.00%  kworker/24:1-di  [kernel.kallsyms]    [k] kthread
     0.06%     0.00%  kworker/24:1-di  [kernel.kallsyms]    [k] ret_from_fork
     0.06%     0.00%  kworker/24:1-di  [kernel.kallsyms]    [k] worker_thread
     0.06%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] page_counter_try_charge
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] bio_release_pages.part.0
     0.06%     0.03%  swapper          [kernel.kallsyms]    [k] bio_free
     0.06%     0.06%  mariadbd         libc-2.28.so         [.] malloc
     0.06%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] update_rq_clock_task
     0.06%     0.06%  mariadbd         mariadbd             [.] _ZN13sp_instr_stmt7executeEP3THDPj
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] selinux_socket_getpeersec_dgram
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] security_socket_getpeersec_dgram
     0.06%     0.06%  mariadbd         libc-2.28.so         [.] _int_free
     0.06%     0.03%  mariadbd         [kernel.kallsyms]    [k] aio_read_events_ring
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] aio_read_events
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] update_curr
     0.06%     0.01%  swapper          [kernel.kallsyms]    [k] bio_check_pages_dirty
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] irq_work_tick
     0.06%     0.06%  mariadbd         mariadbd             [.] 0x0000000000ea8e2e
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] __slab_free
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] __block_commit_write.constprop.0.isra.0
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] generic_write_end
     0.06%     0.04%  mariadbd         [kernel.kallsyms]    [k] __es_tree_search.isra.0
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] drain_stock
     0.06%     0.02%  swapper          [kernel.kallsyms]    [k] lapic_next_event
     0.06%     0.06%  mariadbd         mariadbd             [.] _ZN11Query_arena10free_itemsEv
     0.06%     0.06%  tclsh8.6         libtcl8.6.so         [.] TclpFree
     0.05%     0.05%  tclsh8.6         libc-2.28.so         [.] __libc_recv
     0.05%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] migrate_task_rq_fair
     0.05%     0.04%  swapper          [kernel.kallsyms]    [k] irqentry_exit
     0.05%     0.05%  kswapd0          [kernel.kallsyms]    [k] jbd2_journal_grab_journal_head
     0.05%     0.00%  kswapd0          [kernel.kallsyms]    [k] jbd2_journal_try_to_free_buffers
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] __lock_text_start
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] hrtimer_active
     0.05%     0.05%  mariadbd         mariadbd             [.] _ZN5tpool19thread_pool_generic14wait_for_tasksERSt11unique_lockISt5mutexEPNS_11worker_dataE
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] __ext4_journal_stop
     0.05%     0.03%  kworker/31:2-di  [kernel.kallsyms]    [k] worker_thread
     0.05%     0.00%  kworker/31:2-di  [kernel.kallsyms]    [k] kthread
     0.05%     0.00%  kworker/31:2-di  [kernel.kallsyms]    [k] ret_from_fork
     0.05%     0.01%  swapper          [kernel.kallsyms]    [k] timerqueue_add
     0.05%     0.00%  swapper          [kernel.kallsyms]    [k] enqueue_hrtimer
     0.05%     0.05%  mariadbd         mariadbd             [.] _ZN13sp_instr_stmt9exec_coreEP3THDPj
     0.05%     0.05%  mariadbd         [vdso]               [.] 0x0000000000000837
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000d917e4
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000da24ef
     0.05%     0.00%  kworker/13:0-di  [kernel.kallsyms]    [k] kthread
     0.05%     0.00%  kworker/13:0-di  [kernel.kallsyms]    [k] ret_from_fork
     0.05%     0.00%  kworker/13:0-di  [kernel.kallsyms]    [k] worker_thread
     0.05%     0.03%  mariadbd         [kernel.kallsyms]    [k] __rq_qos_track
     0.05%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] nvme_process_cq
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __common_interrupt
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __handle_irq_event_percpu
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] asm_common_interrupt
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] common_interrupt
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] handle_edge_irq
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] handle_irq_event
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] nvme_irq
