# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 7142589422774
#
# Children      Self  Command          Shared Object         Symbol                                             
# ........  ........  ...............  ....................  ...................................................
#
     0.81%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] ret_from_fork
     0.81%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] worker_thread
     0.81%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] process_one_work
     0.81%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] wb_workfn
     0.81%     0.01%  java             [kernel.kallsyms]     [k] alloc_pages_vma
     0.81%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] wb_writeback
     0.81%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] __writeback_inodes_wb
     0.81%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] writeback_sb_inodes
     0.81%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] __writeback_single_inode
     0.81%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] do_writepages
     0.81%     0.07%  kworker/u98:1-e  [kernel.kallsyms]     [k] ext4_writepages
     0.81%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] __ext4_mark_inode_dirty
     0.80%     0.69%  LocalJobRunner   [kernel.kallsyms]     [k] rmqueue_bulk
     0.80%     0.00%  java             [kernel.kallsyms]     [k] tick_sched_timer
     0.79%     0.02%  kcompactd1       [kernel.kallsyms]     [k] migrate_pages
     0.79%     0.00%  kswapd1          [kernel.kallsyms]     [k] kswapd
     0.79%     0.00%  kswapd1          [kernel.kallsyms]     [k] kthread
     0.79%     0.00%  kswapd1          [kernel.kallsyms]     [k] ret_from_fork
     0.79%     0.00%  kswapd1          [kernel.kallsyms]     [k] balance_pgdat
     0.79%     0.00%  kswapd1          [kernel.kallsyms]     [k] shrink_node
     0.76%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] __sysvec_apic_timer_interrupt
     0.75%     0.05%  java             [kernel.kallsyms]     [k] isolate_lru_page
     0.75%     0.57%  java             [kernel.kallsyms]     [k] __count_memcg_events
     0.75%     0.68%  java             [kernel.kallsyms]     [k] page_counter_charge
     0.74%     0.05%  java             [kernel.kallsyms]     [k] update_process_times
     0.74%     0.01%  VM Thread        [kernel.kallsyms]     [k] asm_exc_page_fault
     0.74%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] hrtimer_interrupt
     0.74%     0.00%  java             [kernel.kallsyms]     [k] tick_sched_handle
     0.72%     0.01%  Sampler Reader   [kernel.kallsyms]     [k] exc_page_fault
     0.71%     0.71%  java             libc.so.6             [.] 0x00000000001b2383
     0.71%     0.00%  VM Thread        [kernel.kallsyms]     [k] tlb_flush_mmu
     0.68%     0.01%  java             [kernel.kallsyms]     [k] __mem_cgroup_uncharge
     0.67%     0.00%  kcompactd0       [kernel.kallsyms]     [k] kthread
     0.67%     0.00%  kcompactd0       [kernel.kallsyms]     [k] ret_from_fork
     0.67%     0.00%  kcompactd0       [kernel.kallsyms]     [k] kcompactd
     0.67%     0.01%  Sampler Reader   [kernel.kallsyms]     [k] do_user_addr_fault
     0.67%     0.00%  kcompactd0       [kernel.kallsyms]     [k] compact_zone
     0.66%     0.00%  kcompactd0       [kernel.kallsyms]     [k] proactive_compact_node
     0.65%     0.01%  VM Thread        [kernel.kallsyms]     [k] exc_page_fault
     0.65%     0.62%  java             [kernel.kallsyms]     [k] page_vma_mapped_walk
     0.65%     0.01%  kcompactd0       [kernel.kallsyms]     [k] migrate_pages
     0.64%     0.00%  VM Thread        [kernel.kallsyms]     [k] free_pages_and_swap_cache
     0.64%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] __hrtimer_run_queues
     0.64%     0.33%  java             [kernel.kallsyms]     [k] numa_migrate_prep
     0.63%     0.10%  VM Thread        [kernel.kallsyms]     [k] release_pages
     0.63%     0.05%  java             [kernel.kallsyms]     [k] uncharge_batch
     0.63%     0.62%  LocalJobRunner   [kernel.kallsyms]     [k] copy_page
     0.61%     0.01%  VM Thread        [kernel.kallsyms]     [k] do_user_addr_fault
     0.60%     0.16%  LocalJobRunner   [kernel.kallsyms]     [k] balance_dirty_pages_ratelimited
     0.60%     0.10%  java             [kernel.kallsyms]     [k] pick_next_task_fair
     0.58%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wait
     0.57%     0.01%  Sampler Reader   [kernel.kallsyms]     [k] handle_mm_fault
     0.57%     0.02%  VM Thread        [kernel.kallsyms]     [k] handle_mm_fault
     0.56%     0.42%  java             [kernel.kallsyms]     [k] cgroup_rstat_updated
     0.56%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] tick_sched_timer
     0.55%     0.01%  java             [kernel.kallsyms]     [k] asm_sysvec_call_function
     0.55%     0.00%  java             [kernel.kallsyms]     [k] page_counter_uncharge
     0.54%     0.02%  java             [kernel.kallsyms]     [k] scheduler_tick
     0.54%     0.52%  java             [kernel.kallsyms]     [k] task_numa_fault
     0.53%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] schedule
     0.53%     0.05%  Sampler Reader   [kernel.kallsyms]     [k] __handle_mm_fault
     0.53%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] ondemand_readahead
     0.53%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] page_cache_ra_unbounded
     0.53%     0.05%  java             [kernel.kallsyms]     [k] remove_migration_pte
     0.52%     0.00%  kswapd0          [kernel.kallsyms]     [k] shrink_lruvec
     0.52%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] update_process_times
     0.52%     0.00%  kswapd0          [kernel.kallsyms]     [k] evict_pages
     0.52%     0.47%  java             [kernel.kallsyms]     [k] page_counter_cancel
     0.52%     0.51%  java             [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath
     0.52%     0.08%  java             [kernel.kallsyms]     [k] __mem_cgroup_charge
     0.51%     0.42%  java             [kernel.kallsyms]     [k] _raw_spin_lock
     0.51%     0.06%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wake
     0.51%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] tick_sched_handle
     0.51%     0.11%  VM Thread        [kernel.kallsyms]     [k] __handle_mm_fault
     0.51%     0.09%  LocalJobRunner   [kernel.kallsyms]     [k] __schedule
     0.51%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] worker_thread
     0.51%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] kthread
     0.51%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ret_from_fork
     0.50%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] process_one_work
     0.50%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_end_io_rsv_work
     0.50%     0.04%  java             [kernel.kallsyms]     [k] lock_page_lruvec_irq
     0.50%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] __ext4_journal_start_sb
     0.49%     0.00%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_release_io_end
     0.49%     0.13%  kworker/u96:0-e  [kernel.kallsyms]     [k] ext4_finish_bio
     0.48%     0.20%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_mark_iloc_dirty
     0.48%     0.46%  LocalJobRunner   [kernel.kallsyms]     [k] __ptep_modify_prot_start
     0.47%     0.16%  LocalJobRunner   [kernel.kallsyms]     [k] __mod_lruvec_page_state
     0.47%     0.34%  LocalJobRunner   [kernel.kallsyms]     [k] _raw_spin_lock
     0.47%     0.45%  LocalJobRunner   [kernel.kallsyms]     [k] copy_page_to_iter
     0.47%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] futex_wait_queue_me
     0.46%     0.09%  java             [kernel.kallsyms]     [k] _raw_spin_lock_irq
     0.46%     0.09%  LocalJobRunner   [kernel.kallsyms]     [k] __block_commit_write.constprop.0.isra.0
     0.45%     0.01%  java             [kernel.kallsyms]     [k] syscall_exit_to_user_mode
     0.45%     0.04%  java             [kernel.kallsyms]     [k] switch_fpu_return
     0.45%     0.00%  java             [kernel.kallsyms]     [k] sysvec_call_function
     0.45%     0.00%  kswapd1          [kernel.kallsyms]     [k] shrink_lruvec
     0.45%     0.45%  LocalJobRunner   [kernel.kallsyms]     [k] __get_user_nocheck_1
     0.45%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] jbd2__journal_start
     0.44%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] page_cache_async_ra
     0.44%     0.00%  kswapd1          [kernel.kallsyms]     [k] evict_pages
     0.44%     0.06%  LocalJobRunner   [kernel.kallsyms]     [k] create_empty_buffers
     0.43%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] try_to_wake_up
     0.43%     0.00%  java             [kernel.kallsyms]     [k] generic_smp_call_function_single_interrupt
     0.42%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] balance_dirty_pages
     0.42%     0.06%  java             [kernel.kallsyms]     [k] lru_cache_add
     0.42%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] mem_cgroup_wb_stats
     0.41%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] cgroup_rstat_flush_irqsafe
     0.41%     0.41%  java             [kernel.kallsyms]     [k] __restore_fpregs_from_fpstate
     0.41%     0.09%  LocalJobRunner   [kernel.kallsyms]     [k] ext4_da_get_block_prep
     0.41%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] wake_up_q
     0.41%     0.00%  java             [kernel.kallsyms]     [k] __sysvec_call_function
     0.40%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] worker_thread
     0.40%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] kthread
     0.40%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] ret_from_fork
     0.40%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] process_one_work
     0.40%     0.00%  kworker/u97:12-  [kernel.kallsyms]     [k] kthread
     0.40%     0.00%  kworker/u97:12-  [kernel.kallsyms]     [k] ret_from_fork
     0.40%     0.00%  kworker/u97:12-  [kernel.kallsyms]     [k] worker_thread
     0.40%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] ext4_end_io_rsv_work
     0.40%     0.00%  kworker/u97:12-  [kernel.kallsyms]     [k] process_one_work
     0.40%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_misplaced_dst_page
     0.39%     0.00%  kworker/u96:1-e  [kernel.kallsyms]     [k] ext4_release_io_end
     0.39%     0.11%  kworker/u96:1-e  [kernel.kallsyms]     [k] ext4_finish_bio
     0.39%     0.16%  LocalJobRunner   [kernel.kallsyms]     [k] kmem_cache_alloc
     0.39%     0.04%  kswapd0          [kernel.kallsyms]     [k] shrink_page_list
     0.39%     0.00%  kworker/u97:12-  [kernel.kallsyms]     [k] wb_workfn
     0.39%     0.38%  LocalJobRunner   [kernel.kallsyms]     [k] mark_page_accessed
     0.39%     0.00%  kworker/u97:12-  [kernel.kallsyms]     [k] wb_writeback
     0.39%     0.36%  LocalJobRunner   [kernel.kallsyms]     [k] filemap_get_read_batch
     0.38%     0.00%  kworker/u97:12-  [kernel.kallsyms]     [k] __writeback_inodes_wb
     0.38%     0.00%  kworker/u97:12-  [kernel.kallsyms]     [k] writeback_sb_inodes
     0.38%     0.00%  kworker/u97:12-  [kernel.kallsyms]     [k] __writeback_single_inode
     0.38%     0.00%  kworker/u97:12-  [kernel.kallsyms]     [k] do_writepages
     0.38%     0.03%  kworker/u97:12-  [kernel.kallsyms]     [k] ext4_writepages
     0.38%     0.38%  LocalJobRunner   [kernel.kallsyms]     [k] down_read_trylock
     0.38%     0.30%  java             [kernel.kallsyms]     [k] error_entry
     0.38%     0.07%  java             [kernel.kallsyms]     [k] yield_task_fair
     0.37%     0.37%  LocalJobRunner   [kernel.kallsyms]     [k] native_queued_spin_lock_slowpath
     0.37%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] scheduler_tick
     0.37%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] cgroup_rstat_flush_locked
     0.37%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_page_buffers
     0.37%     0.22%  LocalJobRunner   [kernel.kallsyms]     [k] __cond_resched
     0.37%     0.05%  java             [kernel.kallsyms]     [k] ptep_clear_flush
     0.37%     0.19%  java             [kernel.kallsyms]     [k] update_curr
     0.36%     0.17%  java             [kernel.kallsyms]     [k] update_load_avg
     0.35%     0.04%  LocalJobRunner   [kernel.kallsyms]     [k] __mod_lruvec_state
     0.35%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] mark_buffer_dirty
     0.35%     0.03%  LocalJobRunner   [kernel.kallsyms]     [k] alloc_buffer_head
     0.35%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_page_copy
     0.34%     0.00%  kworker/u98:1-e  [kernel.kallsyms]     [k] mpage_submit_page
     0.34%     0.13%  java             [kernel.kallsyms]     [k] __pagevec_lru_add
     0.34%     0.02%  kswapd1          [kernel.kallsyms]     [k] shrink_page_list
     0.34%     0.05%  LocalJobRunner   [kernel.kallsyms]     [k] migrate_page_states
     0.34%     0.19%  LocalJobRunner   [kernel.kallsyms]     [k] _raw_spin_lock_irqsave
     0.33%     0.11%  java             [kernel.kallsyms]     [k] flush_smp_call_function_queue
     0.33%     0.33%  LocalJobRunner   [kernel.kallsyms]     [k] mem_cgroup_css_rstat_flush
     0.33%     0.02%  kcompactd1       [kernel.kallsyms]     [k] compaction_alloc
     0.32%     0.15%  java             [kernel.kallsyms]     [k] charge_memcg
     0.32%     0.03%  java             [kernel.kallsyms]     [k] task_tick_fair
     0.32%     0.05%  VM Thread        [kernel.kallsyms]     [k] free_unref_page_list
     0.32%     0.00%  java             [kernel.kallsyms]     [k] flush_tlb_mm_range
     0.31%     0.01%  java             [kernel.kallsyms]     [k] native_flush_tlb_multi
     0.31%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] rmap_walk
     0.31%     0.24%  java             [kernel.kallsyms]     [k] switch_mm_irqs_off
     0.30%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] page_add_new_anon_rmap
     0.30%     0.00%  java             [kernel.kallsyms]     [k] on_each_cpu_cond_mask
     0.30%     0.06%  java             [kernel.kallsyms]     [k] free_unref_page
     0.30%     0.23%  LocalJobRunner   [kernel.kallsyms]     [k] error_entry
     0.30%     0.00%  LocalJobRunner   [kernel.kallsyms]     [k] __put_page
     0.29%     0.18%  java             [kernel.kallsyms]     [k] mpol_misplaced
     0.29%     0.00%  swapper          [kernel.kallsyms]     [k] schedule_idle
     0.29%     0.00%  kswapd1          [kernel.kallsyms]     [k] shrink_slab
     0.29%     0.00%  kswapd1          [kernel.kallsyms]     [k] do_shrink_slab
     0.28%     0.21%  LocalJobRunner   [kernel.kallsyms]     [k] __count_memcg_events
     0.28%     0.04%  swapper          [kernel.kallsyms]     [k] __schedule
     0.28%     0.01%  kworker/u98:1-e  [kernel.kallsyms]     [k] mpage_prepare_extent_to_map
     0.28%     0.27%  LocalJobRunner   [kernel.kallsyms]     [k] up_read
     0.28%     0.01%  LocalJobRunner   [kernel.kallsyms]     [k] mem_cgroup_migrate
     0.28%     0.02%  LocalJobRunner   [kernel.kallsyms]     [k] rmap_walk_anon
