# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 10K of event 'cycles'
# Event count (approx.): 166397942661
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                  
# ........  ........  ...............  ...................  ........................................................................................................................
#
     1.15%     0.09%  swapper          [kernel.kallsyms]    [k] tick_nohz_get_sleep_length
     1.15%     0.04%  mariadbd         [kernel.kallsyms]    [k] find_busiest_group
     1.14%     0.58%  swapper          [kernel.kallsyms]    [k] update_load_avg
     1.14%     0.01%  swapper          [kernel.kallsyms]    [k] __run_hrtimer
     1.14%     0.00%  swapper          [kernel.kallsyms]    [k] __hrtimer_run_queues
     1.12%     0.00%  swapper          [kernel.kallsyms]    [k] tick_sched_timer
     1.11%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __x64_sys_futex
     1.11%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] do_futex
     1.10%     0.08%  mariadbd         [kernel.kallsyms]    [k] update_sd_lb_stats.constprop.0
     1.10%     0.62%  swapper          [kernel.kallsyms]    [k] ktime_get
     1.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] do_poll.constprop.0
     1.07%     0.03%  swapper          [kernel.kallsyms]    [k] tick_nohz_idle_exit
     1.07%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] __x64_sys_poll
     1.06%     0.04%  mariadbd         [kernel.kallsyms]    [k] __blk_mq_try_issue_directly
     1.05%     0.09%  tclsh8.6         [kernel.kallsyms]    [k] do_sys_poll
     1.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] ttwu_do_activate
     1.03%     0.16%  mariadbd         [kernel.kallsyms]    [k] select_idle_sibling
     1.03%     0.36%  mariadbd         [kernel.kallsyms]    [k] update_curr
     1.03%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] _raw_spin_lock
     1.01%     0.31%  mariadbd         [kernel.kallsyms]    [k] enqueue_task_fair
     1.00%     0.21%  mariadbd         [kernel.kallsyms]    [k] nvme_queue_rq
     1.00%     0.00%  kcompactd0       [kernel.kallsyms]    [k] flush_tlb_mm_range
     1.00%     0.00%  kcompactd0       [kernel.kallsyms]    [k] ptep_clear_flush
     0.99%     0.08%  mariadbd         [kernel.kallsyms]    [k] submit_bio
     0.99%     0.69%  mariadbd         [kernel.kallsyms]    [k] update_sg_lb_stats
     0.99%     0.00%  mariadbd         [kernel.kallsyms]    [k] blk_mq_end_request
     0.99%     0.08%  tclsh8.6         [kernel.kallsyms]    [k] unix_stream_read_generic
     0.99%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] unix_stream_recvmsg
