# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 1342519830357
#
# Children      Self  Command          Shared Object      Symbol                                        
# ........  ........  ...............  .................  ..............................................
#
     1.63%     0.13%  postgres         [kernel.kallsyms]  [k] free_pgd_range
     1.48%     0.30%  postgres         [kernel.kallsyms]  [k] ___pte_free_tlb
     1.42%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     1.42%     0.00%  swapper          [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     1.41%     0.01%  postgres         [kernel.kallsyms]  [k] schedule
     1.40%     0.83%  postgres         [kernel.kallsyms]  [k] __schedule
     1.38%     0.36%  postgres         [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     1.37%     0.04%  postgres         [kernel.kallsyms]  [k] futex_wait
     1.36%     0.02%  swapper          [kernel.kallsyms]  [k] irq_exit_rcu
     1.34%     1.00%  postgres         [kernel.kallsyms]  [k] psi_task_change
     1.34%     0.00%  swapper          [kernel.kallsyms]  [k] __softirqentry_text_start
     1.33%     0.00%  swapper          [kernel.kallsyms]  [k] run_rebalance_domains
     1.32%     1.31%  swapper          [kernel.kallsyms]  [k] update_blocked_averages
     1.28%     0.01%  postgres         [kernel.kallsyms]  [k] futex_wait_queue_me
     1.27%     0.00%  postgres         [kernel.kallsyms]  [k] filemap_get_pages
     1.26%     0.00%  postgres         [kernel.kallsyms]  [k] asm_sysvec_call_function_single
     1.26%     0.00%  postgres         [kernel.kallsyms]  [k] flush_smp_call_function_queue
     1.26%     0.00%  postgres         [kernel.kallsyms]  [k] __sysvec_call_function_single
     1.26%     0.00%  postgres         [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     1.26%     0.00%  postgres         [kernel.kallsyms]  [k] sysvec_call_function_single
     1.25%     0.01%  postgres         [kernel.kallsyms]  [k] sched_ttwu_pending
     1.23%     1.22%  postgres         [kernel.kallsyms]  [k] update_cfs_group
     1.16%     0.00%  postgres         [kernel.kallsyms]  [k] page_cache_sync_ra
     1.16%     0.00%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_queue
     1.16%     0.03%  swapper          [kernel.kallsyms]  [k] flush_smp_call_function_from_idle
     1.16%     0.01%  postgres         [kernel.kallsyms]  [k] page_cache_ra_unbounded
     1.16%     0.00%  postgres         [kernel.kallsyms]  [k] ondemand_readahead
     1.16%     0.01%  swapper          [kernel.kallsyms]  [k] sched_ttwu_pending
     1.15%     0.00%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     1.15%     0.00%  swapper          [kernel.kallsyms]  [k] enqueue_task
     1.13%     0.01%  swapper          [kernel.kallsyms]  [k] enqueue_task_fair
     1.12%     0.00%  postgres         [kernel.kallsyms]  [k] tlb_remove_page
     1.12%     0.00%  postgres         [kernel.kallsyms]  [k] __sys_sendto
     1.12%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_sendto
     1.11%     0.88%  postgres         [kernel.kallsyms]  [k] set_page_dirty
     1.11%     1.08%  swapper          [kernel.kallsyms]  [k] enqueue_entity
     1.09%     0.00%  postgres         [kernel.kallsyms]  [k] sock_sendmsg
     1.02%     0.06%  postgres         [kernel.kallsyms]  [k] free_unref_page_list
     1.00%     0.97%  swapper          [kernel.kallsyms]  [k] poll_idle
     0.98%     0.80%  postgres         [kernel.kallsyms]  [k] mark_page_accessed
     0.93%     0.88%  postgres         [kernel.kallsyms]  [k] inet_sendmsg
     0.92%     0.17%  postgres         [kernel.kallsyms]  [k] free_pcppages_bulk
     0.92%     0.00%  postgres         [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.90%     0.00%  postgres         [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.89%     0.02%  postgres         [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.88%     0.00%  postgres         [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.86%     0.86%  postgres         [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.77%     0.00%  postgres         [kernel.kallsyms]  [k] __softirqentry_text_start
     0.77%     0.77%  postgres         [kernel.kallsyms]  [k] arch_local_irq_enable
     0.76%     0.74%  postgres         [kernel.kallsyms]  [k] update_blocked_averages
     0.76%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_read
     0.76%     0.00%  postgres         [kernel.kallsyms]  [k] ksys_read
     0.76%     0.00%  postgres         [kernel.kallsyms]  [k] irq_exit_rcu
     0.76%     0.00%  postgres         [kernel.kallsyms]  [k] run_rebalance_domains
     0.75%     0.00%  postgres         [kernel.kallsyms]  [k] workingset_refault
     0.74%     0.00%  postgres         [kernel.kallsyms]  [k] mem_cgroup_flush_stats
     0.73%     0.70%  postgres         [kernel.kallsyms]  [k] __free_one_page
     0.73%     0.00%  postgres         [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     0.71%     0.00%  postgres         [kernel.kallsyms]  [k] __lock_text_start
     0.68%     0.08%  postgres         [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     0.66%     0.64%  postgres         [kernel.kallsyms]  [k] free_swap_cache
     0.65%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.64%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] do_syscall_64
     0.63%     0.55%  postgres         [kernel.kallsyms]  [k] _raw_spin_lock
     0.61%     0.53%  postgres         [kernel.kallsyms]  [k] vm_normal_page
     0.57%     0.55%  postgres         [kernel.kallsyms]  [k] mem_cgroup_css_rstat_flush
     0.55%     0.01%  postgres         [kernel.kallsyms]  [k] vfs_write
     0.55%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_pwrite64
     0.55%     0.55%  postgres         [kernel.kallsyms]  [k] copy_page_to_iter
     0.55%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.55%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_file_write_iter
     0.55%     0.00%  postgres         [kernel.kallsyms]  [k] new_sync_write
     0.54%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kcompactd
     0.54%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kthread
     0.54%     0.00%  kcompactd1       [kernel.kallsyms]  [k] proactive_compact_node
     0.54%     0.00%  kcompactd1       [kernel.kallsyms]  [k] ret_from_fork
     0.54%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compact_zone
     0.53%     0.02%  swapper          [kernel.kallsyms]  [k] menu_select
     0.53%     0.00%  swapper          [kernel.kallsyms]  [k] cpuidle_select
     0.53%     0.06%  postgres         [kernel.kallsyms]  [k] filemap_map_pages
     0.52%     0.00%  postgres         [kernel.kallsyms]  [k] generic_perform_write
     0.50%     0.50%  swapper          [kernel.kallsyms]  [k] get_cpu_device
     0.48%     0.02%  kcompactd1       [kernel.kallsyms]  [k] migrate_pages
     0.47%     0.31%  postgres         [kernel.kallsyms]  [k] unlock_page_memcg
     0.47%     0.39%  postgres         [kernel.kallsyms]  [k] __tlb_remove_page_size
     0.46%     0.46%  swapper          [unknown]          [.] 0000000000000000
     0.40%     0.39%  postgres         [kernel.kallsyms]  [k] next_uptodate_page
     0.38%     0.04%  postgres         [kernel.kallsyms]  [k] lru_add_drain
     0.34%     0.00%  swapper          [kernel.kallsyms]  [k] arch_call_rest_init
     0.34%     0.00%  swapper          [kernel.kallsyms]  [k] rest_init
     0.34%     0.00%  swapper          [kernel.kallsyms]  [k] start_kernel
     0.34%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_kernel
     0.34%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_reservations
     0.34%     0.01%  postgres         [kernel.kallsyms]  [k] pick_next_task_fair
     0.33%     0.01%  postgres         [kernel.kallsyms]  [k] newidle_balance
     0.33%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_da_write_begin
     0.32%     0.08%  postgres         [kernel.kallsyms]  [k] lru_add_drain_cpu
     0.31%     0.00%  postgres         [kernel.kallsyms]  [k] load_balance
     0.29%     0.00%  postgres         [kernel.kallsyms]  [k] sched_clock_cpu
     0.29%     0.29%  postgres         [kernel.kallsyms]  [k] native_sched_clock
     0.28%     0.28%  postgres         [kernel.kallsyms]  [k] update_cfs_rq_h_load
     0.28%     0.00%  postgres         [kernel.kallsyms]  [k] find_busiest_group
     0.28%     0.27%  postgres         [kernel.kallsyms]  [k] update_sd_lb_stats.constprop.0
     0.27%     0.00%  postgres         [kernel.kallsyms]  [k] read_pages
     0.27%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __x64_sys_futex
     0.27%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] do_futex
     0.27%     0.02%  postgres         [kernel.kallsyms]  [k] pagecache_get_page
     0.26%     0.01%  postgres         [kernel.kallsyms]  [k] __alloc_pages
     0.26%     0.19%  postgres         [kernel.kallsyms]  [k] PageHuge
     0.25%     0.00%  postgres         [kernel.kallsyms]  [k] grab_cache_page_write_begin
     0.24%     0.01%  postgres         [kernel.kallsyms]  [k] get_page_from_freelist
     0.23%     0.02%  tclsh8.6         [kernel.kallsyms]  [k] _raw_spin_lock
     0.23%     0.22%  postgres         [kernel.kallsyms]  [k] page_mapping
     0.22%     0.00%  postgres         [kernel.kallsyms]  [k] alloc_pages
     0.22%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_readahead
     0.22%     0.00%  postgres         [kernel.kallsyms]  [k] pagevec_lru_move_fn
     0.22%     0.22%  tclsh8.6         [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.21%     0.00%  swapper          [kernel.kallsyms]  [k] schedule_idle
     0.21%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] futex_wait
     0.21%     0.21%  postgres         [unknown]          [.] 0000000000000000
     0.20%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.19%     0.00%  kcompactd1       [kernel.kallsyms]  [k] move_to_new_page
     0.18%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compaction_alloc
     0.18%     0.01%  swapper          [kernel.kallsyms]  [k] __schedule
     0.17%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] futex_wait_setup
     0.16%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] __x64_sys_poll
     0.16%     0.14%  postgres         [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.16%     0.00%  postgres         [kernel.kallsyms]  [k] unix_stream_sendmsg
     0.15%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_openat
     0.15%     0.03%  tclsh8.6         [kernel.kallsyms]  [k] do_sys_poll
     0.15%     0.01%  postgres         [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.15%     0.00%  postgres         [kernel.kallsyms]  [k] do_sys_openat2
     0.15%     0.06%  postgres         [kernel.kallsyms]  [k] __activate_page
     0.15%     0.02%  kcompactd1       [kernel.kallsyms]  [k] __buffer_migrate_page.part.0
     0.15%     0.00%  kcompactd1       [kernel.kallsyms]  [k] buffer_migrate_page
     0.14%     0.00%  postgres         [kernel.kallsyms]  [k] migrate_misplaced_page
     0.14%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_map_blocks
     0.14%     0.13%  postgres         [kernel.kallsyms]  [k] clear_page_erms
     0.14%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_sync_file
     0.13%     0.04%  postgres         [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.13%     0.04%  postgres         [kernel.kallsyms]  [k] workingset_activation
     0.13%     0.01%  postgres         [kernel.kallsyms]  [k] __mod_lruvec_state
     0.13%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_fdatasync
     0.13%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] schedule
     0.13%     0.00%  postgres         [kernel.kallsyms]  [k] migrate_pages
     0.12%     0.12%  kcompactd1       [kernel.kallsyms]  [k] clear_page_erms
     0.12%     0.00%  kcompactd1       [kernel.kallsyms]  [k] post_alloc_hook
     0.12%     0.00%  kcompactd1       [kernel.kallsyms]  [k] split_map_pages
     0.12%     0.12%  kcompactd1       [kernel.kallsyms]  [k] copy_page
     0.12%     0.00%  postgres         [kernel.kallsyms]  [k] file_write_and_wait_range
     0.12%     0.02%  tclsh8.6         [kernel.kallsyms]  [k] __schedule
     0.12%     0.00%  postgres         [kernel.kallsyms]  [k] __wake_up_common_lock
     0.12%     0.00%  postgres         [kernel.kallsyms]  [k] dequeue_task
     0.12%     0.01%  postgres         [kernel.kallsyms]  [k] dequeue_task_fair
     0.12%     0.01%  postgres         [kernel.kallsyms]  [k] __x64_sys_epoll_wait
     0.11%     0.00%  postgres         [kernel.kallsyms]  [k] __wake_up_common
     0.11%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __sys_sendto
     0.11%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __x64_sys_sendto
     0.11%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] sock_sendmsg
     0.11%     0.00%  postgres         [kernel.kallsyms]  [k] do_filp_open
     0.11%     0.00%  postgres         [kernel.kallsyms]  [k] path_openat
     0.11%     0.04%  postgres         [kernel.kallsyms]  [k] dequeue_entity
     0.11%     0.08%  postgres         [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.10%     0.01%  postgres         [kernel.kallsyms]  [k] do_epoll_wait
     0.10%     0.01%  postgres         [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.10%     0.01%  postgres         [kernel.kallsyms]  [k] sock_def_readable
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] unix_stream_sendmsg
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] __wake_up_sync_key
     0.10%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] asm_exc_page_fault
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] task_work_run
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] do_writepages
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] ext4_writepages
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] filemap_fdatawrite_wbc
     0.10%     0.05%  postgres         [kernel.kallsyms]  [k] rmqueue_bulk
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] __do_sys_newfstatat
     0.10%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_newfstatat
     0.10%     0.07%  postgres         [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.09%     0.00%  postgres         [kernel.kallsyms]  [k] vfs_statx
     0.09%     0.09%  postgres         [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.09%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] try_to_wake_up
     0.09%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] schedule_hrtimeout_range
     0.09%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] schedule_hrtimeout_range_clock
     0.09%     0.00%  postgres         [kernel.kallsyms]  [k] default_wake_function
     0.09%     0.03%  postgres         [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.09%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] do_user_addr_fault
     0.09%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] exc_page_fault
     0.09%     0.00%  postgres         [kernel.kallsyms]  [k] pollwake
     0.09%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __wake_up_common
     0.09%     0.00%  kcompactd1       [kernel.kallsyms]  [k] rmap_walk
     0.09%     0.00%  kcompactd1       [kernel.kallsyms]  [k] rmap_walk_file
     0.08%     0.05%  postgres         [kernel.kallsyms]  [k] __mod_memcg_state.part.0
     0.08%     0.02%  postgres         [kernel.kallsyms]  [k] kmem_cache_alloc
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] mpage_prepare_extent_to_map
     0.08%     0.01%  postgres         [kernel.kallsyms]  [k] ext4_block_write_begin
     0.08%     0.01%  postgres         [kernel.kallsyms]  [k] get_futex_key
     0.08%     0.02%  postgres         [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.08%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] pick_next_task_fair
     0.08%     0.06%  postgres         [kernel.kallsyms]  [k] __set_page_dirty_no_writeback
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] schedule_hrtimeout_range_clock
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] schedule_hrtimeout_range
     0.08%     0.08%  postgres         [kernel.kallsyms]  [k] workingset_age_nonresident
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] user_path_at_empty
     0.08%     0.00%  swapper          [kernel.kallsyms]  [k] asm_common_interrupt
     0.08%     0.00%  swapper          [kernel.kallsyms]  [k] common_interrupt
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] __common_interrupt
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] asm_common_interrupt
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] common_interrupt
     0.08%     0.00%  postgres         [kernel.kallsyms]  [k] handle_edge_irq
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] mod_lruvec_page_state.constprop.0
     0.07%     0.00%  swapper          [kernel.kallsyms]  [k] __common_interrupt
     0.07%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_irq
     0.07%     0.00%  swapper          [kernel.kallsyms]  [k] handle_edge_irq
     0.07%     0.00%  swapper          [kernel.kallsyms]  [k] handle_irq_event
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] newidle_balance
     0.07%     0.07%  postgres         [kernel.kallsyms]  [k] psi_group_change
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.07%     0.04%  postgres         [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.07%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] __handle_mm_fault
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] handle_mm_fault
     0.07%     0.06%  postgres         [kernel.kallsyms]  [k] xas_load
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] default_wake_function
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __wake_up
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __wake_up_common_lock
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] __wake_up_sync_key
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] ep_poll_callback
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] sock_def_readable
     0.07%     0.01%  postgres         [kernel.kallsyms]  [k] mpage_process_page_bufs
     0.07%     0.01%  swapper          [kernel.kallsyms]  [k] nvme_process_cq
     0.07%     0.00%  swapper          [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] autoremove_wake_function
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] filename_lookup
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] __sys_recvfrom
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] __x64_sys_recvfrom
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] wait_on_page_bit_common
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] get_user_pages_fast
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] nvme_process_cq
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] handle_irq_event
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] nvme_irq
     0.07%     0.00%  postgres         [kernel.kallsyms]  [k] io_schedule
     0.06%     0.06%  postgres         [kernel.kallsyms]  [k] __mod_node_page_state
     0.06%     0.00%  kcompactd1       [kernel.kallsyms]  [k] try_to_migrate
     0.06%     0.00%  kcompactd1       [kernel.kallsyms]  [k] try_to_migrate_one
     0.06%     0.02%  postgres         [kernel.kallsyms]  [k] hrtimer_interrupt
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] submit_bio
     0.06%     0.04%  postgres         [kernel.kallsyms]  [k] flush_tlb_mm_range
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] path_lookupat
     0.06%     0.02%  postgres         [kernel.kallsyms]  [k] update_curr
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] submit_bio_noacct
     0.06%     0.03%  postgres         [kernel.kallsyms]  [k] internal_get_user_pages_fast
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] futex_wake
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] migrate_pages
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]  [k] migrate_misplaced_page
     0.06%     0.02%  kcompactd1       [kernel.kallsyms]  [k] isolate_freepages_block
     0.06%     0.01%  postgres         [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] blk_flush_plug_list
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.06%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.06%     0.04%  postgres         [kernel.kallsyms]  [k] select_task_rq_fair
     0.06%     0.01%  swapper          [kernel.kallsyms]  [k] hrtimer_interrupt
     0.06%     0.00%  swapper          [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] mpage_submit_page
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] task_numa_work
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] __submit_bio
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] sock_recvmsg
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] __alloc_skb
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] alloc_skb_with_frags
     0.06%     0.00%  postgres         [kernel.kallsyms]  [k] sock_alloc_send_pskb
     0.05%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_complete_rq
     0.05%     0.05%  swapper          [kernel.kallsyms]  [k] psi_group_change
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.05%     0.01%  postgres         [kernel.kallsyms]  [k] ext4_da_write_end
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] irqentry_exit
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.05%     0.05%  postgres         [kernel.kallsyms]  [k] ext4_es_lookup_extent
     0.05%     0.01%  postgres         [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.05%     0.01%  postgres         [kernel.kallsyms]  [k] switch_fpu_return
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] walk_component
     0.05%     0.01%  postgres         [kernel.kallsyms]  [k] udp_sendmsg
     0.05%     0.01%  postgres         [kernel.kallsyms]  [k] blk_mq_submit_bio
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] blk_mq_end_request
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] nvme_complete_rq
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] __alloc_file
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] alloc_empty_file
     0.05%     0.05%  postgres         [kernel.kallsyms]  [k] __d_lookup_rcu
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] lookup_fast
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] blk_finish_plug
     0.05%     0.01%  tclsh8.6         [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.05%     0.02%  postgres         [kernel.kallsyms]  [k] filemap_get_read_batch
     0.05%     0.01%  postgres         [kernel.kallsyms]  [k] futex_wait_setup
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] __page_cache_alloc
     0.05%     0.04%  postgres         [kernel.kallsyms]  [k] change_protection
     0.05%     0.00%  postgres         [kernel.kallsyms]  [k] change_prot_numa
     0.05%     0.05%  postgres         [kernel.kallsyms]  [k] mem_cgroup_update_lru_size
