# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3879925248322
#
# Children      Self  Command          Shared Object                        Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ...................................  ...............................................................................................................................................................................................................
#
     0.80%     0.02%  kcompactd0       [kernel.kallsyms]                    [k] rmap_walk_anon
     0.80%     0.00%  kworker/u64:36-  [kernel.kallsyms]                    [k] wb_workfn
     0.80%     0.00%  kworker/u64:36-  [kernel.kallsyms]                    [k] wb_do_writeback
     0.80%     0.00%  kworker/u64:36-  [kernel.kallsyms]                    [k] wb_writeback
     0.80%     0.00%  kworker/u64:36-  [kernel.kallsyms]                    [k] __writeback_inodes_wb
     0.80%     0.00%  kworker/u64:36-  [kernel.kallsyms]                    [k] writeback_sb_inodes
     0.80%     0.00%  kworker/u64:36-  [kernel.kallsyms]                    [k] __writeback_single_inode
     0.80%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] do_anonymous_page
     0.80%     0.00%  kworker/u64:36-  [kernel.kallsyms]                    [k] do_writepages
     0.79%     0.00%  kworker/u64:36-  [kernel.kallsyms]                    [k] ext4_writepages
     0.79%     0.01%  Executor task l  [kernel.kallsyms]                    [k] irqentry_exit_to_user_mode
     0.77%     0.00%  swapper          [kernel.kallsyms]                    [k] cpuidle_enter
     0.77%     0.00%  kcompactd0       [kernel.kallsyms]                    [k] try_to_migrate
     0.77%     0.01%  swapper          [kernel.kallsyms]                    [k] cpuidle_enter_state
     0.76%     0.00%  Executor task l  [kernel.kallsyms]                    [k] blk_finish_plug
     0.75%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] __alloc_pages
     0.75%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] alloc_pages_vma
     0.75%     0.02%  kcompactd0       [kernel.kallsyms]                    [k] try_to_migrate_one
     0.74%     0.02%  Executor task l  [kernel.kallsyms]                    [k] blk_mq_flush_plug_list
     0.72%     0.01%  Executor task l  [kernel.kallsyms]                    [k] blk_mq_sched_insert_requests
     0.71%     0.03%  Executor task l  [kernel.kallsyms]                    [k] blk_mq_try_issue_list_directly
     0.71%     0.00%  kcompactd0       [kernel.kallsyms]                    [k] ptep_clear_flush
     0.71%     0.02%  kcompactd0       [kernel.kallsyms]                    [k] flush_tlb_mm_range
     0.69%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] __alloc_pages_slowpath.constprop.0
     0.69%     0.63%  Executor task l  [kernel.kallsyms]                    [k] ktime_get
     0.69%     0.01%  Executor task l  [kernel.kallsyms]                    [k] shrink_page_list
     0.68%     0.02%  Executor task l  [kernel.kallsyms]                    [k] ext4_mark_iloc_dirty
     0.68%     0.04%  Executor task l  [kernel.kallsyms]                    [k] exit_to_user_mode_loop
     0.67%     0.02%  Executor task l  [kernel.kallsyms]                    [k] __blk_mq_try_issue_directly
     0.66%     0.00%  Executor task l  [kernel.kallsyms]                    [k] __x64_sys_openat
     0.66%     0.57%  Executor task l  [kernel.kallsyms]                    [k] __update_load_avg_se
     0.66%     0.00%  Executor task l  [kernel.kallsyms]                    [k] do_sys_openat2
     0.65%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] try_to_free_pages
     0.65%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] do_try_to_free_pages
     0.65%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] shrink_node
     0.65%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] shrink_node_memcgs
     0.65%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] shrink_zones
     0.65%     0.03%  Executor task l  [kernel.kallsyms]                    [k] schedule
     0.65%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] shrink_lruvec
     0.65%     0.10%  Executor task l  [kernel.kallsyms]                    [k] __schedule
     0.65%     0.00%  GC Thread#11     [kernel.kallsyms]                    [k] shrink_inactive_list
     0.64%     0.30%  Executor task l  [kernel.kallsyms]                    [k] update_rq_clock_task
     0.64%     0.36%  kcompactd0       [kernel.kallsyms]                    [k] smp_call_function_many_cond
     0.64%     0.00%  kcompactd0       [kernel.kallsyms]                    [k] on_each_cpu_cond_mask
     0.64%     0.01%  GC Thread#4      [kernel.kallsyms]                    [k] arch_tlbbatch_flush
     0.64%     0.08%  Executor task l  [kernel.kallsyms]                    [k] nvme_queue_rq
     0.63%     0.00%  GC Thread#4      [kernel.kallsyms]                    [k] try_to_unmap_flush_dirty
     0.62%     0.23%  Executor task l  [kernel.kallsyms]                    [k] ext4_do_update_inode.isra.0
     0.61%     0.27%  Executor task l  [kernel.kallsyms]                    [k] __mod_lruvec_page_state
     0.60%     0.01%  Executor task l  [kernel.kallsyms]                    [k] __submit_bio_noacct_mq
     0.60%     0.00%  Executor task l  [kernel.kallsyms]                    [k] __remove_mapping
     0.59%     0.59%  Executor task l  [kernel.kallsyms]                    [k] __list_del_entry_valid
     0.59%     0.00%  GC Thread#2      [kernel.kallsyms]                    [k] try_to_unmap_flush_dirty
     0.59%     0.00%  GC Thread#2      [kernel.kallsyms]                    [k] arch_tlbbatch_flush
     0.59%     0.58%  Executor task l  [kernel.kallsyms]                    [k] __update_load_avg_cfs_rq
     0.59%     0.03%  Executor task l  [kernel.kallsyms]                    [k] blk_mq_submit_bio
     0.57%     0.00%  Executor task l  [kernel.kallsyms]                    [k] do_filp_open
     0.56%     0.00%  Executor task l  [kernel.kallsyms]                    [k] path_openat
     0.56%     0.18%  Executor task l  [kernel.kallsyms]                    [k] __pagevec_lru_add_fn
     0.55%     0.36%  GC Thread#4      [kernel.kallsyms]                    [k] smp_call_function_many_cond
