# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles'
# Event count (approx.): 185956807552
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                                                                        
# ........  ........  ...............  ...................  ..............................................................................................................................................................................
#
     0.08%     0.01%  mariadbd         [kernel.kallsyms]    [k] put_prev_task_fair
     0.08%     0.08%  mariadbd         mariadbd             [.] 0x0000000000d9ba85
     0.08%     0.01%  mariadbd         [kernel.kallsyms]    [k] hrtimer_try_to_cancel.part.0
     0.08%     0.08%  mariadbd         mariadbd             [.] _ZNK8MDL_lock14can_grant_lockE13enum_mdl_typeP11MDL_contextb
     0.08%     0.05%  mariadbd         [kernel.kallsyms]    [k] lookup_ioctx
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] blk_mq_try_issue_directly
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] ext4_set_iomap
     0.08%     0.07%  mariadbd         [kernel.kallsyms]    [k] _raw_read_lock
     0.08%     0.08%  mariadbd         libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] plist_del
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] blk_stat_add
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] prepare_to_wait_event
     0.08%     0.03%  mariadbd         [kernel.kallsyms]    [k] __rq_qos_track
     0.08%     0.08%  swapper          [kernel.kallsyms]    [k] pick_next_entity
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] llist_reverse_order
     0.08%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] unix_poll
     0.08%     0.00%  mariadbd         [kernel.kallsyms]    [k] nvme_unmap_data.part.0
     0.08%     0.08%  mariadbd         [kernel.kallsyms]    [k] __bitmap_and
     0.08%     0.07%  mariadbd         [kernel.kallsyms]    [k] get_futex_key
     0.08%     0.00%  khugepaged       [kernel.kallsyms]    [k] do_try_to_free_pages
     0.08%     0.00%  khugepaged       [kernel.kallsyms]    [k] evict_pages
     0.08%     0.00%  khugepaged       [kernel.kallsyms]    [k] lru_gen_shrink_lruvec
     0.08%     0.00%  khugepaged       [kernel.kallsyms]    [k] shrink_node
     0.08%     0.00%  khugepaged       [kernel.kallsyms]    [k] shrink_node_memcgs
     0.08%     0.00%  khugepaged       [kernel.kallsyms]    [k] shrink_page_list
     0.08%     0.00%  khugepaged       [kernel.kallsyms]    [k] shrink_zones
     0.08%     0.00%  khugepaged       [kernel.kallsyms]    [k] try_to_free_pages
     0.08%     0.02%  mariadbd         [kernel.kallsyms]    [k] __mod_timer
     0.08%     0.08%  mariadbd         mariadbd             [.] 0x0000000000d2985d
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] sockfd_lookup_light
     0.07%     0.01%  kswapd0          [kernel.kallsyms]    [k] sort_page
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] obj_cgroup_uncharge_pages
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] __update_blocked_others
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] hrtimer_active
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] rb_erase
     0.07%     0.02%  mariadbd         [kernel.kallsyms]    [k] tick_sched_do_timer
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] cpus_share_cache
     0.07%     0.00%  kworker/28:3-mm  [kernel.kallsyms]    [k] kthread
     0.07%     0.00%  kworker/28:3-mm  [kernel.kallsyms]    [k] ret_from_fork
     0.07%     0.00%  kworker/28:3-mm  [kernel.kallsyms]    [k] worker_thread
     0.07%     0.06%  mariadbd         [kernel.kallsyms]    [k] page_counter_cancel
     0.07%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] _copy_to_iter
     0.07%     0.07%  kswapd0          [kernel.kallsyms]    [k] __mod_lruvec_page_state
     0.07%     0.07%  mariadbd         mariadbd             [.] _ZN5TABLE4initEP3THDP10TABLE_LIST
     0.07%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] __slab_free
     0.07%     0.05%  mariadbd         [kernel.kallsyms]    [k] bio_set_pages_dirty
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] menu_reflect
     0.07%     0.03%  mariadbd         [kernel.kallsyms]    [k] sbitmap_get
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] __bio_add_page
     0.07%     0.03%  mariadbd         [kernel.kallsyms]    [k] lock_page_lruvec_irqsave
     0.07%     0.07%  tclsh8.6         [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.07%     0.04%  mariadbd         [kernel.kallsyms]    [k] kmem_cache_alloc_trace
     0.07%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] switch_mm_irqs_off
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] __rdgsbase_inactive
     0.07%     0.04%  swapper          [kernel.kallsyms]    [k] lapic_next_event
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __sysvec_call_function_single
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] drain_stock
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] page_counter_uncharge
     0.07%     0.05%  swapper          [kernel.kallsyms]    [k] __rq_qos_done_bio
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] resched_curr
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] generic_write_end
     0.07%     0.06%  mariadbd         [kernel.kallsyms]    [k] selinux_socket_getpeersec_dgram
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] security_socket_getpeersec_dgram
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath.part.0
     0.07%     0.07%  mariadbd         libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] restore_regs_and_return_to_kernel
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] security_file_permission
     0.07%     0.04%  mariadbd         [kernel.kallsyms]    [k] __swp_swapcount
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] task_tick_fair
     0.07%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] futex_wait_queue_me
     0.07%     0.07%  mariadbd         libpthread-2.28.so   [.] __pthread_mutex_cond_lock
     0.07%     0.07%  swapper          [kernel.kallsyms]    [k] memchr_inv
     0.07%     0.06%  mariadbd         [kernel.kallsyms]    [k] wake_q_add_safe
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] mpage_process_page_bufs
     0.07%     0.00%  mariadbd         [kernel.kallsyms]    [k] mpage_submit_page
     0.07%     0.01%  swapper          [kernel.kallsyms]    [k] timerqueue_del
     0.07%     0.07%  khugepaged       [kernel.kallsyms]    [k] scan_swap_map_slots
     0.07%     0.00%  khugepaged       [kernel.kallsyms]    [k] add_to_swap
     0.07%     0.00%  khugepaged       [kernel.kallsyms]    [k] get_swap_page
     0.07%     0.00%  khugepaged       [kernel.kallsyms]    [k] get_swap_pages
     0.07%     0.01%  mariadbd         [kernel.kallsyms]    [k] __task_rq_lock
     0.07%     0.07%  mariadbd         [kernel.kallsyms]    [k] nohz_balance_exit_idle
     0.07%     0.07%  kswapd0          [kernel.kallsyms]    [k] page_check_dirty_writeback
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] native_flush_tlb_one_user
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] pfn_valid
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] __virt_addr_valid
     0.06%     0.01%  swapper          [kernel.kallsyms]    [k] hrtimer_update_next_event
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] unroll_tree_refs
     0.06%     0.05%  swapper          [kernel.kallsyms]    [k] dma_pool_free
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] _swap_info_get
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] page_swapcount
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] tick_nohz_tick_stopped
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_iomap_alloc
     0.06%     0.06%  mariadbd         [vdso]               [.] 0x0000000000000788
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] __fget_files
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] selinux_file_permission
     0.06%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] pfn_valid
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] hash_futex
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] tick_check_broadcast_expired
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_css_rstat_flush
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] get_swap_device
     0.06%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] page_counter_try_charge
     0.06%     0.06%  mariadbd         mariadbd             [.] 0x0000000000c9dafe
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] rb_erase
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] is_cpu_allowed
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] __pagevec_lru_add_fn
     0.06%     0.06%  mariadbd         libpthread-2.28.so   [.] __libc_recv
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] check_cpu_stall
     0.06%     0.06%  mariadbd         mariadbd             [.] thd_wait_end
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] rb_insert_color
     0.06%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] __update_load_avg_se
     0.06%     0.04%  swapper          [kernel.kallsyms]    [k] select_task_rq_fair
     0.06%     0.06%  tclsh8.6         [kernel.kallsyms]    [k] mark_wake_futex
     0.06%     0.03%  mariadbd         [kernel.kallsyms]    [k] dma_map_sg_attrs
     0.06%     0.00%  kworker/26:3-di  [kernel.kallsyms]    [k] kthread
     0.06%     0.00%  kworker/26:3-di  [kernel.kallsyms]    [k] ret_from_fork
     0.06%     0.00%  kworker/26:3-di  [kernel.kallsyms]    [k] worker_thread
     0.06%     0.03%  kswapd0          [kernel.kallsyms]    [k] pagevec_lru_move_fn
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] __wrgsbase_inactive
     0.06%     0.06%  mariadbd         mariadbd             [.] _ZN7sp_head7executeEP3THDb
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] __const_udelay
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_uncharge
     0.06%     0.00%  kworker/25:3-di  [kernel.kallsyms]    [k] aio_complete_rw
     0.06%     0.00%  kworker/25:3-di  [kernel.kallsyms]    [k] kthread
     0.06%     0.00%  kworker/25:3-di  [kernel.kallsyms]    [k] process_one_work
     0.06%     0.00%  kworker/25:3-di  [kernel.kallsyms]    [k] ret_from_fork
     0.06%     0.00%  kworker/25:3-di  [kernel.kallsyms]    [k] worker_thread
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] native_apic_mem_write
     0.06%     0.05%  mariadbd         [kernel.kallsyms]    [k] mutex_lock
     0.06%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] sched_ttwu_pending
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] delay_halt.part.0
     0.06%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] blk_update_request
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] jbd2_transaction_committed
     0.06%     0.00%  kworker/12:3-di  [kernel.kallsyms]    [k] kthread
     0.06%     0.00%  kworker/12:3-di  [kernel.kallsyms]    [k] ret_from_fork
     0.06%     0.00%  kworker/12:3-di  [kernel.kallsyms]    [k] worker_thread
     0.06%     0.06%  tclsh8.6         libc-2.28.so         [.] __libc_recv
     0.06%     0.00%  kworker/31:1-mm  [kernel.kallsyms]    [k] kthread
     0.06%     0.00%  kworker/31:1-mm  [kernel.kallsyms]    [k] ret_from_fork
     0.06%     0.00%  kworker/31:1-mm  [kernel.kallsyms]    [k] worker_thread
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] rebalance_domains
     0.06%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] ttwu_do_wakeup
     0.06%     0.06%  mariadbd         libc-2.28.so         [.] malloc
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] mutex_unlock
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_uncharge_swap
     0.06%     0.06%  swapper          [kernel.kallsyms]    [k] rcu_nocb_flush_deferred_wakeup
     0.06%     0.06%  mariadbd         mariadbd             [.] 0x0000000000d29823
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] __blk_queue_split
     0.06%     0.01%  mariadbd         [kernel.kallsyms]    [k] mark_buffer_dirty
     0.06%     0.00%  mariadbd         [kernel.kallsyms]    [k] __block_commit_write.constprop.0.isra.0
     0.06%     0.04%  mariadbd         [kernel.kallsyms]    [k] poll_freewait
     0.06%     0.02%  mariadbd         [kernel.kallsyms]    [k] uncharge_batch
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_swap_full
     0.06%     0.06%  mariadbd         mariadbd             [.] _Z10do_commandP3THDb
     0.06%     0.06%  mariadbd         [kernel.kallsyms]    [k] update_io_ticks
     0.06%     0.06%  mariadbd         mariadbd             [.] _ZN5tpool19thread_pool_generic11worker_mainEPNS_11worker_dataE
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000cf95c5
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] cpuidle_not_available
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] blk_stat_add
     0.05%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] __mod_memcg_state.part.0
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __mod_memcg_lruvec_state
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] __es_insert_extent
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] propagate_protected_usage
     0.05%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] sockfd_lookup_light
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] memset
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] rcu_read_unlock_strict
     0.05%     0.05%  tclsh8.6         libc-2.28.so         [.] __poll
     0.05%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] hrtimer_active
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] mem_cgroup_charge
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] __fget_light
     0.05%     0.03%  mariadbd         [kernel.kallsyms]    [k] blk_cgroup_bio_start
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] remove_vma
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] poll_select_set_timeout
     0.05%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] set_next_entity
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] find_busiest_queue
     0.05%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] __accumulate_pelt_segments
     0.05%     0.05%  tclsh8.6         libtcl8.6.so         [.] TclpFree
     0.05%     0.04%  kswapd0          [kernel.kallsyms]    [k] kmem_cache_free
     0.05%     0.02%  swapper          [kernel.kallsyms]    [k] rcu_core
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] hrtimer_start_range_ns
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] del_timer_sync
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] xas_create_range
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000d2982a
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] menu_update
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] __frontswap_load
     0.05%     0.05%  mariadbd         mariadbd             [.] _ZN13sp_lex_keeper23reset_lex_and_exec_coreEP3THDPjbP8sp_instr
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] update_dl_rq_load_avg
     0.05%     0.05%  mariadbd         mariadbd             [.] _ZN5tpool9aio_linux23getevent_thread_routineEPS0_
     0.05%     0.04%  mariadbd         [kernel.kallsyms]    [k] __cgroup_account_cputime_field
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] get_nohz_timer_target
     0.05%     0.00%  kworker/13:1-di  [kernel.kallsyms]    [k] kthread
     0.05%     0.00%  kworker/13:1-di  [kernel.kallsyms]    [k] process_one_work
     0.05%     0.00%  kworker/13:1-di  [kernel.kallsyms]    [k] ret_from_fork
     0.05%     0.00%  kworker/13:1-di  [kernel.kallsyms]    [k] worker_thread
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] check_preempt_curr
     0.05%     0.01%  tclsh8.6         [kernel.kallsyms]    [k] wake_affine
     0.05%     0.05%  mariadbd         libc-2.28.so         [.] cfree@GLIBC_2.2.5
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000d9d11d
     0.05%     0.02%  mariadbd         [kernel.kallsyms]    [k] sg_init_table
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] end_page_writeback
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_end_bio
     0.05%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_finish_bio
     0.05%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] propagate_protected_usage
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] __irqentry_text_start
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] xas_clear_mark
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] irq_chip_ack_parent
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] xas_create
     0.05%     0.00%  kworker/19:3-mm  [kernel.kallsyms]    [k] kthread
     0.05%     0.00%  kworker/19:3-mm  [kernel.kallsyms]    [k] ret_from_fork
     0.05%     0.00%  kworker/19:3-mm  [kernel.kallsyms]    [k] worker_thread
     0.05%     0.03%  mariadbd         [kernel.kallsyms]    [k] ktime_get_ts64
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] wbt_wait
     0.05%     0.05%  mariadbd         libc-2.28.so         [.] __strcmp_avx2
     0.05%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] check_cpu_stall
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] rcu_pending
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] rcu_sched_clock_irq
     0.05%     0.01%  mariadbd         [kernel.kallsyms]    [k] _copy_from_iter
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000ca42c8
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] nr_iowait_cpu
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000ca3195
     0.05%     0.05%  mariadbd         mariadbd             [.] vio_read
     0.05%     0.05%  mariadbd         libpthread-2.28.so   [.] __lll_unlock_wake
     0.05%     0.05%  mariadbd         mariadbd             [.] _ZN13Explain_queryD1Ev
     0.05%     0.05%  tclsh8.6         libmariadb.so.3      [.] 0x0000000000020810
     0.05%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] load_balance
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] prepare_task_switch
     0.05%     0.03%  mariadbd         [kernel.kallsyms]    [k] error_entry
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] update_curr
     0.05%     0.05%  swapper          [kernel.kallsyms]    [k] idle_cpu
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] swap_cgroup_record
     0.05%     0.00%  kworker/0:2-dio  [kernel.kallsyms]    [k] kthread
     0.05%     0.00%  kworker/0:2-dio  [kernel.kallsyms]    [k] ret_from_fork
     0.05%     0.00%  kworker/0:2-dio  [kernel.kallsyms]    [k] worker_thread
     0.05%     0.03%  kworker/25:3-di  [kernel.kallsyms]    [k] autoremove_wake_function
     0.05%     0.00%  kworker/25:3-di  [kernel.kallsyms]    [k] __wake_up_common
     0.05%     0.00%  kworker/25:3-di  [kernel.kallsyms]    [k] __wake_up_common_lock
     0.05%     0.01%  kworker/12:3-di  [kernel.kallsyms]    [k] __schedule
     0.05%     0.00%  kworker/12:3-di  [kernel.kallsyms]    [k] schedule
     0.05%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] page_counter_cancel
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000da0132
     0.05%     0.05%  mariadbd         [kernel.kallsyms]    [k] bio_release_pages.part.0
     0.05%     0.05%  tclsh8.6         [kernel.kallsyms]    [k] __switch_to
     0.05%     0.05%  mariadbd         mariadbd             [.] 0x0000000000d9176d
     0.05%     0.00%  kworker/26:3-di  [kernel.kallsyms]    [k] process_one_work
     0.05%     0.05%  mariadbd         mariadbd             [.] vio_io_wait
     0.05%     0.00%  kswapd0          [kernel.kallsyms]    [k] __swap_writepage
     0.05%     0.00%  kswapd0          [kernel.kallsyms]    [k] pageout
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] note_gp_changes
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] dma_pool_free
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000ea8ec4
     0.04%     0.00%  kworker/28:3-mm  [kernel.kallsyms]    [k] process_one_work
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] delay_halt_mwaitx
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] enter_lazy_tlb
     0.04%     0.00%  kworker/11:1-di  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/11:1-di  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/11:1-di  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] pick_next_entity
     0.04%     0.04%  tclsh8.6         [kernel.kallsyms]    [k] __cgroup_account_cputime
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] blk_bio_segment_split
     0.04%     0.04%  mariadbd         libc-2.28.so         [.] syscall
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] __sbitmap_get
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] wbt_track
     0.04%     0.00%  kworker/4:2-dio  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/4:2-dio  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/4:2-dio  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_ext_handle_unwritten_extents
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_split_extent
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] acpi_processor_ffh_cstate_enter
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] nohz_newidle_balance
     0.04%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] update_rq_clock_task
     0.04%     0.00%  rcu_sched        [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  rcu_sched        [kernel.kallsyms]    [k] rcu_gp_kthread
     0.04%     0.00%  rcu_sched        [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] __fsnotify_parent
     0.04%     0.04%  mariadbd         libc-2.28.so         [.] __memcmp_avx2_movbe
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] skb_queue_tail
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] cpuidle_get_cpu_driver
     0.04%     0.04%  mariadbd         mariadbd             [.] _Z20delete_explain_queryP3LEX
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000ccf29f
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] do_page_add_anon_rmap
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] pm_qos_read_value
     0.04%     0.04%  swapper          [kernel.kallsyms]    [k] kmem_cache_free
     0.04%     0.04%  mariadbd         mariadbd             [.] _ZN13sp_instr_stmt7executeEP3THDPj
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] bio_associate_blkg
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] blk_account_io_done
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] blk_attempt_plug_merge
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] set_next_buddy
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000d9d382
     0.04%     0.00%  kworker/9:2-dio  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/9:2-dio  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/9:2-dio  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] blk_mq_free_request
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000da24ef
     0.04%     0.04%  mariadbd         libc-2.28.so         [.] _int_free
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] __irqentry_text_end
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] bio_integrity_prep
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] __ext4_journal_stop
     0.04%     0.00%  mariadbd         [kernel.kallsyms]    [k] jbd2_journal_stop
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] x86_pmu_disable
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] remove_wait_queue
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] lru_cache_add
     0.04%     0.02%  tclsh8.6         [kernel.kallsyms]    [k] __irq_exit_rcu
     0.04%     0.02%  swapper          [kernel.kallsyms]    [k] irqentry_exit
     0.04%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] selinux_socket_recvmsg
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] security_socket_recvmsg
     0.04%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] sock_recvmsg
     0.04%     0.01%  mariadbd         [kernel.kallsyms]    [k] nvme_submit_cmd
     0.04%     0.00%  kworker/7:0-dio  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/7:0-dio  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/7:0-dio  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.01%  swapper          [kernel.kallsyms]    [k] rcu_sched_clock_irq
     0.04%     0.00%  kworker/27:1-di  [kernel.kallsyms]    [k] kthread
     0.04%     0.00%  kworker/27:1-di  [kernel.kallsyms]    [k] ret_from_fork
     0.04%     0.00%  kworker/27:1-di  [kernel.kallsyms]    [k] worker_thread
     0.04%     0.00%  swapper          [kernel.kallsyms]    [k] end_page_writeback
     0.04%     0.00%  swapper          [kernel.kallsyms]    [k] ext4_end_bio
     0.04%     0.00%  swapper          [kernel.kallsyms]    [k] ext4_finish_bio
     0.04%     0.01%  swapper          [kernel.kallsyms]    [k] rcu_idle_exit
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] lru_gen_add_page
     0.04%     0.02%  mariadbd         [kernel.kallsyms]    [k] __rq_qos_issue
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000ea8e2e
     0.04%     0.04%  mariadbd         mariadbd             [.] 0x0000000000b99f91
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] nvme_setup_rw
     0.04%     0.04%  mariadbd         [kernel.kallsyms]    [k] __mod_node_page_state
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] inode_security
     0.04%     0.03%  mariadbd         [kernel.kallsyms]    [k] __build_skb_around
