# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 7237253268086
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     0.50%     0.00%  kswapd1          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.49%     0.01%  kswapd1          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.49%     0.04%  LocalJobRunner   [kernel.kallsyms]  [k] update_process_times
     0.49%     0.00%  kworker/u98:1-l  [kernel.kallsyms]  [k] kthread
     0.49%     0.00%  kworker/u98:1-l  [kernel.kallsyms]  [k] ret_from_fork
     0.49%     0.00%  kworker/u98:1-l  [kernel.kallsyms]  [k] worker_thread
     0.49%     0.00%  kworker/u98:1-l  [kernel.kallsyms]  [k] process_one_work
     0.49%     0.00%  kworker/u98:1-l  [kernel.kallsyms]  [k] wb_workfn
     0.49%     0.00%  kworker/u98:1-l  [kernel.kallsyms]  [k] wb_writeback
     0.49%     0.00%  kworker/u98:1-l  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.49%     0.00%  kworker/u98:1-l  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.49%     0.00%  kworker/u98:1-l  [kernel.kallsyms]  [k] do_writepages
     0.49%     0.00%  kworker/u98:1-l  [kernel.kallsyms]  [k] __writeback_single_inode
     0.49%     0.00%  java             [kernel.kallsyms]  [k] swapin_readahead
     0.49%     0.03%  kworker/u98:1-l  [kernel.kallsyms]  [k] ext4_writepages
     0.49%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] tick_sched_handle
     0.48%     0.04%  Sampler Reader   [kernel.kallsyms]  [k] __handle_mm_fault
     0.48%     0.48%  LocalJobRunner   [kernel.kallsyms]  [k] copy_page
     0.48%     0.38%  kswapd0          [kernel.kallsyms]  [k] isolate_pages
     0.47%     0.22%  java             [kernel.kallsyms]  [k] charge_memcg
     0.47%     0.00%  kswapd1          [kernel.kallsyms]  [k] on_each_cpu_cond_mask
     0.47%     0.01%  java             [kernel.kallsyms]  [k] page_counter_uncharge
     0.46%     0.34%  LocalJobRunner   [kernel.kallsyms]  [k] _raw_spin_lock
     0.46%     0.20%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_mark_iloc_dirty
     0.46%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] __ext4_journal_start_sb
     0.45%     0.33%  kswapd1          [kernel.kallsyms]  [k] isolate_pages
     0.44%     0.39%  java             [kernel.kallsyms]  [k] page_counter_cancel
     0.43%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] kthread
     0.43%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] ret_from_fork
     0.43%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] worker_thread
     0.43%     0.08%  LocalJobRunner   [kernel.kallsyms]  [k] __block_commit_write.constprop.0.isra.0
     0.43%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] process_one_work
     0.43%     0.04%  java             [kernel.kallsyms]  [k] switch_fpu_return
     0.43%     0.01%  java             [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.43%     0.33%  java             [kernel.kallsyms]  [k] error_entry
     0.42%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] wb_workfn
     0.42%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] wb_writeback
     0.42%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.42%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.42%     0.06%  LocalJobRunner   [kernel.kallsyms]  [k] _raw_spin_lock_irq
     0.42%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] do_writepages
     0.42%     0.00%  kworker/u97:12-  [kernel.kallsyms]  [k] __writeback_single_inode
     0.42%     0.04%  kworker/u97:12-  [kernel.kallsyms]  [k] ext4_writepages
     0.42%     0.05%  LocalJobRunner   [kernel.kallsyms]  [k] create_empty_buffers
     0.42%     0.00%  kswapd0          [kernel.kallsyms]  [k] try_to_unmap_flush_dirty
     0.42%     0.00%  kswapd0          [kernel.kallsyms]  [k] arch_tlbbatch_flush
     0.41%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     0.41%     0.14%  LocalJobRunner   [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.41%     0.01%  kswapd0          [kernel.kallsyms]  [k] native_flush_tlb_multi
     0.41%     0.03%  LocalJobRunner   [kernel.kallsyms]  [k] jbd2__journal_start
     0.41%     0.40%  LocalJobRunner   [kernel.kallsyms]  [k] __get_user_nocheck_1
     0.41%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_inc_max_seq
     0.40%     0.00%  kswapd1          [kernel.kallsyms]  [k] __walk_page_range
     0.40%     0.00%  kswapd1          [kernel.kallsyms]  [k] walk_page_range
     0.40%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] balance_dirty_pages
     0.40%     0.18%  LocalJobRunner   [kernel.kallsyms]  [k] kmem_cache_alloc
