# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 11547754522616
#
# Children      Self  Command          Shared Object                                     Symbol                                                                                                                                                                           
# ........  ........  ...............  ................................................  .................................................................................................................................................................................
#
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccba47
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca5bfd
     0.00%     0.00%  kworker/16:1     [kernel.kallsyms]                                 [k] ttwu_do_activate
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]                                 [k] update_sg_lb_stats
     0.00%     0.00%  kworker/4:6      [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  kworker/3:1      [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000768fd3
     0.00%     0.00%  kworker/14:0-di  [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  kworker/4:1H-kb  [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  kworker/19:3     [kernel.kallsyms]                                 [k] iomap_dio_complete
     0.00%     0.00%  kworker/19:3     [kernel.kallsyms]                                 [k] iomap_dio_complete_work
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c4467e
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN22Item_func_set_user_var11update_hashEPvm11Item_resultPK15charset_info_stb
     0.00%     0.00%  kworker/1:0      [kernel.kallsyms]                                 [k] default_send_IPI_single_phys
     0.00%     0.00%  kworker/21:2     [kernel.kallsyms]                                 [k] update_load_avg
     0.00%     0.00%  kworker/11:2-di  [kernel.kallsyms]                                 [k] update_rq_clock
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c49143
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d1c029
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN18QUICK_RANGE_SELECT11get_explainEP11st_mem_root
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000727390
     0.00%     0.00%  kworker/12:6-di  [kernel.kallsyms]                                 [k] select_idle_cpu
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]                                 [k] futex_wait
     0.00%     0.00%  kworker/27:1-di  [kernel.kallsyms]                                 [k] ttwu_do_wakeup
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] xas_nomem
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca5f56
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x00000000008e9eb0
     0.00%     0.00%  khugepaged       [kernel.kallsyms]                                 [k] __pagevec_lru_add
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] crc_7
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c86159
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] init_page_buffers
     0.00%     0.00%  kworker/12:6-di  [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]                                 [k] select_idle_sibling
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d81bb1
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]                                 [k] set_next_entity
     0.00%     0.00%  kworker/12:6-di  [kernel.kallsyms]                                 [k] available_idle_cpu
     0.00%     0.00%  kworker/12:6-di  [kernel.kallsyms]                                 [k] asm_sysvec_call_function
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c2f679
     0.00%     0.00%  kworker/1:1      [kernel.kallsyms]                                 [k] set_next_entity
     0.00%     0.00%  kworker/1:3      [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccf280
     0.00%     0.00%  kworker/10:1     [kernel.kallsyms]                                 [k] select_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c31623
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x00000000007cfff7
     0.00%     0.00%  kworker/19:0     [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c4b1d9
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]                                 [k] update_pvclock_gtod
     0.00%     0.00%  kworker/10:3     [kernel.kallsyms]                                 [k] nvme_process_cq
     0.00%     0.00%  kworker/10:3     [kernel.kallsyms]                                 [k] __common_interrupt
     0.00%     0.00%  kworker/10:3     [kernel.kallsyms]                                 [k] __handle_irq_event_percpu
     0.00%     0.00%  kworker/10:3     [kernel.kallsyms]                                 [k] asm_common_interrupt
     0.00%     0.00%  kworker/10:3     [kernel.kallsyms]                                 [k] common_interrupt
     0.00%     0.00%  kworker/10:3     [kernel.kallsyms]                                 [k] handle_edge_irq
     0.00%     0.00%  kworker/10:3     [kernel.kallsyms]                                 [k] handle_irq_event
     0.00%     0.00%  kworker/10:3     [kernel.kallsyms]                                 [k] nvme_irq
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] iov_iter_init
     0.00%     0.00%  kworker/0:1      [kernel.kallsyms]                                 [k] ttwu_queue_wakelist
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca0dcb
     0.00%     0.00%  kworker/19:1H-k  [kernel.kallsyms]                                 [k] nvme_queue_rq
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x0000000000024605
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  kworker/2:1      [kernel.kallsyms]                                 [k] switch_mm_irqs_off
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _Z20mysql_prepare_updateP3THDP10TABLE_LISTPP4ItemjP8st_order
     0.00%     0.00%  kworker/29:1H-k  [kernel.kallsyms]                                 [k] nvme_queue_rq
     0.00%     0.00%  kworker/29:1H-k  [kernel.kallsyms]                                 [k] __blk_mq_sched_dispatch_requests
     0.00%     0.00%  kworker/29:1H-k  [kernel.kallsyms]                                 [k] blk_mq_dispatch_rq_list
     0.00%     0.00%  kworker/29:1H-k  [kernel.kallsyms]                                 [k] blk_mq_sched_dispatch_requests
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN11MDL_context23release_statement_locksEv
     0.00%     0.00%  kworker/13:1-di  [kernel.kallsyms]                                 [k] select_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c8abf2
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]                                 [k] switch_mm_irqs_off
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x000000000001a70f
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]                                 [k] kmem_cache_free
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  kworker/26:1H-k  [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cf8a84
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x0000000000025f00
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d10ebd
     0.00%     0.00%  kworker/11:0     [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  kworker/15:1     [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x00000000000177a1
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cb1637
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d6f843
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZNK9Field_str8decimalsEv
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] do_poll.constprop.0
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]                                 [k] do_sys_poll
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]                                 [k] cpuacct_charge
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d29761
     0.00%     0.00%  mariadbd         libc-2.28.so                                      [.] realloc
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] crc_24
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]                                 [k] ext4_find_extent
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000703f61
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cd1aa1
     0.00%     0.00%  kworker/9:0-dio  [kernel.kallsyms]                                 [k] _raw_spin_lock_irq
     0.00%     0.00%  kworker/12:6-di  [kernel.kallsyms]                                 [k] update_curr
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN19Type_std_attributes22agg_item_set_converterERK11DTCollationRK25st_mysql_const_lex_stringPP4Itemjji
     0.00%     0.00%  kworker/11:2-di  [kernel.kallsyms]                                 [k] set_next_entity
     0.00%     0.00%  kworker/6:3      [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  kworker/13:2     [kernel.kallsyms]                                 [k] asm_common_interrupt
     0.00%     0.00%  kworker/13:2     [kernel.kallsyms]                                 [k] common_interrupt
     0.00%     0.00%  kworker/2:2      [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d6fae1
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN18QUICK_RANGE_SELECT16unique_key_rangeEv
     0.00%     0.00%  kworker/4:2      [kernel.kallsyms]                                 [k] aio_complete
     0.00%     0.00%  kworker/7:2-dio  [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca5b9e
     0.00%     0.00%  kworker/26:1-di  [kernel.kallsyms]                                 [k] strscpy
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]                                 [k] wake_up_bit
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]                                 [k] ext4_map_blocks
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c42d0a
     0.00%     0.00%  kworker/6:3      [kernel.kallsyms]                                 [k] available_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c43650
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x000000000001aa72
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca5e16
     0.00%     0.00%  kworker/3:4      [kernel.kallsyms]                                 [k] asm_common_interrupt
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _Z25my_datetime_binary_lengthj
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c80297
     0.00%     0.00%  kworker/28:3     [kernel.kallsyms]                                 [k] ttwu_queue_wakelist
     0.00%     0.00%  kworker/22:1H-k  [kernel.kallsyms]                                 [k] blk_mq_dispatch_rq_list
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] __calc_delta
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] radix_tree_node_rcu_free
     0.00%     0.00%  kworker/17:0     [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] ext4_mb_mark_diskspace_used
     0.00%     0.00%  kworker/24:0     [kernel.kallsyms]                                 [k] __default_send_IPI_dest_field
     0.00%     0.00%  kworker/24:0     [kernel.kallsyms]                                 [k] default_send_IPI_single_phys
     0.00%     0.00%  kworker/5:2-dio  [kernel.kallsyms]                                 [k] iomap_dio_complete
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d70d4f
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]                                 [k] try_to_wake_up
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d13544
     0.00%     0.00%  kworker/11:2-di  [kernel.kallsyms]                                 [k] fput
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9f7c8
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] jbd2_journal_commit_transaction
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] kjournald2
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN24Item_bool_rowready_func2C1EP3THDP4ItemS3_
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] update_pvclock_gtod
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] pvclock_gtod_notify
     0.00%     0.00%  kswapd0          [kernel.kallsyms]                                 [k] raw_notifier_call_chain
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]                                 [k] ext4_ext_map_blocks
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d09447
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _Z11trans_beginP3THDj
     0.00%     0.00%  kworker/14:0-di  [kernel.kallsyms]                                 [k] native_sched_clock
     0.00%     0.00%  kworker/14:0-di  [kernel.kallsyms]                                 [k] sched_clock_cpu
     0.00%     0.00%  kworker/7:3      [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _Z15insert_precheckP3THDP10TABLE_LIST
     0.00%     0.00%  kworker/15:1H-k  [kernel.kallsyms]                                 [k] update_sg_lb_stats
     0.00%     0.00%  kworker/15:1H-k  [kernel.kallsyms]                                 [k] find_busiest_group
     0.00%     0.00%  kworker/15:1H-k  [kernel.kallsyms]                                 [k] load_balance
     0.00%     0.00%  kworker/15:1H-k  [kernel.kallsyms]                                 [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9da3b
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d4b248
     0.00%     0.00%  kworker/14:1     [kernel.kallsyms]                                 [k] select_idle_sibling
     0.00%     0.00%  kworker/2:1      [kernel.kallsyms]                                 [k] set_next_entity
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c86a6d
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _Z23eq_ranges_exceeds_limitP15st_range_seq_ifPvj
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccf329
     0.00%     0.00%  kworker/29:0-di  [kernel.kallsyms]                                 [k] default_send_IPI_single_phys
     0.00%     0.00%  tclsh8.6         libtcl8.6.so                                      [.] ExecuteExtendedBinaryMathOp
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] call_rcu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9f4d0
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] zap_pte_range
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] unmap_page_range
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] zap_pmd_range.isra.0
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d79f71
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]                                 [k] check_preempt_curr
     0.00%     0.00%  kworker/6:3      [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  kworker/3:3-dio  [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN10Item_cache5storeEP4Item
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cb166d
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000768be2
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9fa07
     0.00%     0.00%  mariadbd         mariadbd                                          [.] strdup_root
     0.00%     0.00%  kworker/31:1-ev  [kernel.kallsyms]                                 [k] ext4_ext_try_to_merge_right
     0.00%     0.00%  kworker/31:1-ev  [kernel.kallsyms]                                 [k] ext4_ext_try_to_merge
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c83a31
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]                                 [k] _raw_spin_lock_irqsave
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c8ed68
     0.00%     0.00%  kworker/13:2     [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  kworker/13:2     [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d7c1f2
     0.00%     0.00%  kworker/24:2     [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  kworker/24:2     [kernel.kallsyms]                                 [k] dequeue_task_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x00000000007b9b08
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]                                 [k] kthread_is_per_cpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d7f711
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]                                 [k] nvme_submit_cmd
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZNK26Type_handler_string_result32Item_func_mul_fix_length_and_decEP13Item_func_mul
     0.00%     0.00%  kworker/22:4     [kernel.kallsyms]                                 [k] switch_mm_irqs_off
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cad4a4
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ee8392
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c8cdab
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccdbbc
     0.00%     0.00%  kworker/16:0-di  [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]                                 [k] _raw_spin_lock
     0.00%     0.00%  kworker/4:1H-kb  [kernel.kallsyms]                                 [k] blk_mq_flush_busy_ctxs
     0.00%     0.00%  kworker/0:1H-kb  [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  kworker/11:0     [kernel.kallsyms]                                 [k] kfree
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cf659f
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN16Create_func_arg211create_funcEP3THDP25st_mysql_const_lex_stringP4ListI4ItemE
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca5aa5
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d70655
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c9dac0
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] __do_munmap
     0.00%     0.00%  kworker/7:1      [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  kworker/4:1      [kernel.kallsyms]                                 [k] update_rq_clock
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN3LEX29set_trg_event_type_for_tablesEv
     0.00%     0.00%  kworker/30:2     [kernel.kallsyms]                                 [k] ttwu_queue_wakelist
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] __queue_delayed_work
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da174a
     0.00%     0.00%  kworker/31:2     [kernel.kallsyms]                                 [k] _raw_spin_lock_irqsave
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c361d3
     0.00%     0.00%  kworker/10:2-di  [kernel.kallsyms]                                 [k] switch_mm_irqs_off
     0.00%     0.00%  kworker/3:4      [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x00000000006b8da5
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000079c121
     0.00%     0.00%  kworker/5:1      [kernel.kallsyms]                                 [k] select_task_rq_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d93044
     0.00%     0.00%  tclsh8.6         libtcl8.6.so                                      [.] Tcl_GetStringFromObj
     0.00%     0.00%  kworker/28:0-di  [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.00%     0.00%  ksoftirqd/8      [kernel.kallsyms]                                 [k] kthread
     0.00%     0.00%  ksoftirqd/8      [kernel.kallsyms]                                 [k] ret_from_fork
     0.00%     0.00%  ksoftirqd/8      [kernel.kallsyms]                                 [k] smpboot_thread_fn
     0.00%     0.00%  kworker/7:2-dio  [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d57b9f
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da0a84
     0.00%     0.00%  kworker/7:1      [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d775a4
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x00000000000256a7
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000da0e78
     0.00%     0.00%  kworker/21:0     [kernel.kallsyms]                                 [k] dequeue_entity
     0.00%     0.00%  kworker/27:1-di  [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  kworker/9:0      [kernel.kallsyms]                                 [k] pick_next_task_fair
     0.00%     0.00%  kworker/7:1      [kernel.kallsyms]                                 [k] enqueue_task_fair
     0.00%     0.00%  kworker/7:1      [kernel.kallsyms]                                 [k] ttwu_do_activate
     0.00%     0.00%  kworker/29:2     [kernel.kallsyms]                                 [k] available_idle_cpu
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca55be
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZN17Field_new_decimal11val_decimalEP10my_decimal
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d7fdde
     0.00%     0.00%  kworker/10:3     [kernel.kallsyms]                                 [k] kfree
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d920c9
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]                                 [k] select_idle_sibling
     0.00%     0.00%  kworker/31:1-ev  [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000085cb16
     0.00%     0.00%  kworker/8:2      [kernel.kallsyms]                                 [k] switch_mm_irqs_off
     0.00%     0.00%  mariadbd         mariadbd                                          [.] pthread_getspecific@plt
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]                                 [k] update_curr
     0.00%     0.00%  kworker/4:0-dio  [kernel.kallsyms]                                 [k] finish_task_switch.isra.0
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] raise_softirq_irqoff
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]                                 [k] ext4_convert_unwritten_extents
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]                                 [k] ext4_dio_write_end_io
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]                                 [k] ext4_map_blocks
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000eb5892
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cb4f13
     0.00%     0.00%  kworker/15:2     [kernel.kallsyms]                                 [k] select_task_rq_fair
     0.00%     0.00%  kworker/26:2-di  [kernel.kallsyms]                                 [k] ext4_map_blocks
     0.00%     0.00%  kworker/19:2     [kernel.kallsyms]                                 [k] llist_add_batch
     0.00%     0.00%  kworker/19:2     [kernel.kallsyms]                                 [k] __smp_call_single_queue
     0.00%     0.00%  kworker/7:1      [kernel.kallsyms]                                 [k] ext4_convert_unwritten_extents
     0.00%     0.00%  swapper          [kernel.kallsyms]                                 [k] blk_kick_flush
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]                                 [k] __switch_to
     0.00%     0.00%  kworker/26:2-di  [kernel.kallsyms]                                 [k] wake_affine
     0.00%     0.00%  kworker/1:3      [kernel.kallsyms]                                 [k] __switch_to_asm
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d194d1
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000cd1c91
     0.00%     0.00%  kworker/0:0-dio  [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZNK19Type_handler_string10field_typeEv
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]                                 [k] idle_cpu
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]                                 [k] __update_blocked_fair
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]                                 [k] check_preempt_curr
     0.00%     0.00%  kworker/29:0     [kernel.kallsyms]                                 [k] ttwu_do_wakeup
     0.00%     0.00%  kworker/30:0     [kernel.kallsyms]                                 [k] update_cfs_rq_h_load
     0.00%     0.00%  kworker/30:0     [kernel.kallsyms]                                 [k] wake_affine_weight
     0.00%     0.00%  kworker/17:0     [kernel.kallsyms]                                 [k] available_idle_cpu
     0.00%     0.00%  kworker/27:0     [kernel.kallsyms]                                 [k] ext4_convert_unwritten_extents
     0.00%     0.00%  kworker/27:0     [kernel.kallsyms]                                 [k] ext4_dio_write_end_io
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c86a04
     0.00%     0.00%  kworker/24:1-di  [kernel.kallsyms]                                 [k] __update_load_avg_cfs_rq
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000706661
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000085cb10
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000d0c9e1
     0.00%     0.00%  kworker/22:0-di  [kernel.kallsyms]                                 [k] __list_del_entry_valid
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]                                 [k] update_rq_clock_task
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x000000000070668c
     0.00%     0.00%  kworker/24:0     [kernel.kallsyms]                                 [k] enqueue_task_fair
     0.00%     0.00%  kworker/24:0     [kernel.kallsyms]                                 [k] ttwu_do_activate
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]                                 [k] jbd2__journal_start
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]                                 [k] __ext4_journal_start_sb
     0.00%     0.00%  kworker/3:0      [kernel.kallsyms]                                 [k] select_idle_cpu
     0.00%     0.00%  kworker/0:0-dio  [kernel.kallsyms]                                 [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ca71cf
     0.00%     0.00%  kworker/3:2      [kernel.kallsyms]                                 [k] ext4_convert_unwritten_extents
     0.00%     0.00%  tclsh8.6         libmariadb.so.3                                   [.] 0x0000000000017ad6
     0.00%     0.00%  kworker/28:0-di  [kernel.kallsyms]                                 [k] check_preempt_curr
     0.00%     0.00%  kworker/28:0-di  [kernel.kallsyms]                                 [k] ttwu_do_wakeup
     0.00%     0.00%  mariadbd         mariadbd                                          [.] strxmov
     0.00%     0.00%  kworker/12:1     [kernel.kallsyms]                                 [k] update_load_avg
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccd429
     0.00%     0.00%  kworker/14:1     [kernel.kallsyms]                                 [k] cpuacct_charge
     0.00%     0.00%  mariadbd         [kernel.kallsyms]                                 [k] domain_dirty_limits
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000c363e0
     0.00%     0.00%  mariadbd         mariadbd                                          [.] 0x0000000000ccf5f0
     0.00%     0.00%  mariadbd         mariadbd                                          [.] _ZNK24Type_handler_real_result36Item_func_hybrid_field_type_val_realEP27Item_func_hybrid_field_type
     0.00%     0.00%  irqbalance       [kernel.kallsyms]                                 [k] _raw_spin_lock_irqsave
