# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 263K of event 'cycles'
# Event count (approx.): 8133750445799
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
     2.73%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_file_read_iter
     2.73%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] generic_file_read_iter
     2.73%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] filemap_read
     2.57%     1.29%  java             [kernel.kallsyms]  [k] __handle_mm_fault
     2.56%     0.00%  kswapd1          [kernel.kallsyms]  [k] kswapd
     2.56%     0.00%  kswapd1          [kernel.kallsyms]  [k] kthread
     2.56%     0.00%  kswapd1          [kernel.kallsyms]  [k] ret_from_fork
     2.56%     0.00%  kswapd1          [kernel.kallsyms]  [k] balance_pgdat
     2.55%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] grab_cache_page_write_begin
     2.54%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_node
     2.54%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] pagecache_get_page
     2.40%     0.06%  localfetcher#1   [kernel.kallsyms]  [k] __alloc_pages
     2.30%     0.31%  localfetcher#1   [kernel.kallsyms]  [k] get_page_from_freelist
     2.28%     1.84%  pool-4-thread-1  [kernel.kallsyms]  [k] __add_to_page_cache_locked
     2.11%     0.00%  kswapd1          [kernel.kallsyms]  [k] shrink_lruvec
     2.10%     2.09%  java             [kernel.kallsyms]  [k] down_read_trylock
     2.08%     0.00%  kswapd1          [kernel.kallsyms]  [k] evict_pages
     1.84%     0.12%  InMemoryMerger   [kernel.kallsyms]  [k] add_to_page_cache_lru
     1.75%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] filemap_get_pages
     1.73%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] page_cache_ra_unbounded
     1.72%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ondemand_readahead
     1.70%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] page_cache_async_ra
     1.65%     0.14%  localfetcher#1   [kernel.kallsyms]  [k] add_to_page_cache_lru
     1.61%     0.00%  swapper          [kernel.kallsyms]  [k] arch_call_rest_init
     1.61%     0.00%  swapper          [kernel.kallsyms]  [k] rest_init
     1.61%     0.00%  swapper          [kernel.kallsyms]  [k] start_kernel
     1.61%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_kernel
     1.61%     0.00%  swapper          [kernel.kallsyms]  [k] x86_64_start_reservations
     1.57%     1.55%  pool-4-thread-1  [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     1.51%     1.50%  localfetcher#1   [kernel.kallsyms]  [k] clear_page_erms
     1.43%     0.11%  kswapd1          [kernel.kallsyms]  [k] shrink_page_list
     1.39%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     1.39%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] do_syscall_64
     1.36%     0.04%  InMemoryMerger   [kernel.kallsyms]  [k] ext4_da_write_end
     1.32%     0.01%  localfetcher#1   [kernel.kallsyms]  [k] alloc_pages
     1.31%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] __page_cache_alloc
     1.31%     0.03%  InMemoryMerger   [kernel.kallsyms]  [k] generic_write_end
     1.27%     0.98%  InMemoryMerger   [kernel.kallsyms]  [k] __add_to_page_cache_locked
     1.25%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_da_write_end
     1.22%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] generic_write_end
     1.16%     0.93%  localfetcher#1   [kernel.kallsyms]  [k] __add_to_page_cache_locked
     1.13%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] __alloc_pages
     1.12%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] alloc_pages
     1.11%     0.00%  kswapd0          [kernel.kallsyms]  [k] kthread
     1.11%     0.00%  kswapd0          [kernel.kallsyms]  [k] ret_from_fork
     1.11%     0.00%  kswapd0          [kernel.kallsyms]  [k] kswapd
     1.11%     0.00%  kswapd0          [kernel.kallsyms]  [k] balance_pgdat
     1.11%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_node
     1.10%     0.02%  localfetcher#1   [kernel.kallsyms]  [k] alloc_pages_vma
     1.06%     0.10%  localfetcher#1   [kernel.kallsyms]  [k] __mem_cgroup_charge
     1.05%     0.22%  pool-4-thread-1  [kernel.kallsyms]  [k] get_page_from_freelist
     1.00%     0.00%  kswapd0          [kernel.kallsyms]  [k] shrink_lruvec
     0.99%     0.00%  kswapd0          [kernel.kallsyms]  [k] evict_pages
     0.98%     0.04%  InMemoryMerger   [kernel.kallsyms]  [k] __mark_inode_dirty
     0.96%     0.95%  java             [kernel.kallsyms]  [k] up_read
     0.94%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __mark_inode_dirty
     0.93%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] ext4_dirty_inode
     0.92%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] kthread
     0.92%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] ret_from_fork
     0.92%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] worker_thread
     0.91%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] process_one_work
     0.91%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] wb_workfn
     0.91%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] wb_writeback
     0.91%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.91%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.91%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] __writeback_single_inode
     0.91%     0.00%  kworker/u98:0-w  [kernel.kallsyms]  [k] do_writepages
     0.90%     0.05%  kworker/u98:0-w  [kernel.kallsyms]  [k] ext4_writepages
     0.90%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_dirty_inode
     0.90%     0.90%  InMemoryMerger   [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.88%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] alloc_pages
     0.88%     0.03%  InMemoryMerger   [kernel.kallsyms]  [k] __alloc_pages
     0.85%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] kthread
     0.85%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ret_from_fork
     0.85%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] worker_thread
     0.84%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] process_one_work
     0.84%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_end_io_rsv_work
     0.83%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_release_io_end
     0.83%     0.12%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_finish_bio
     0.80%     0.14%  InMemoryMerger   [kernel.kallsyms]  [k] get_page_from_freelist
     0.76%     0.08%  kswapd0          [kernel.kallsyms]  [k] shrink_page_list
     0.75%     0.32%  localfetcher#1   [kernel.kallsyms]  [k] charge_memcg
     0.74%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] asm_exc_page_fault
     0.68%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] __x64_sys_write
     0.68%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ksys_write
     0.68%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] vfs_write
     0.68%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_file_write_iter
     0.68%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] new_sync_write
     0.68%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_buffered_write_iter
     0.68%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] generic_perform_write
     0.66%     0.05%  localfetcher#1   [kernel.kallsyms]  [k] lru_cache_add
     0.61%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] exc_page_fault
     0.61%     0.10%  localfetcher#1   [kernel.kallsyms]  [k] __pagevec_lru_add
     0.61%     0.04%  kworker/u96:1-e  [kernel.kallsyms]  [k] end_page_writeback
     0.59%     0.08%  kswapd1          [kernel.kallsyms]  [k] __remove_mapping
     0.58%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] do_user_addr_fault
     0.57%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] asm_exc_page_fault
     0.56%     0.02%  InMemoryMerger   [kernel.kallsyms]  [k] ext4_block_write_begin
     0.56%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_block_write_begin
     0.56%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] __x64_sys_read
     0.56%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ksys_read
     0.56%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] vfs_read
     0.56%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] new_sync_read
     0.56%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_file_read_iter
     0.56%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] generic_file_read_iter
     0.56%     0.02%  LocalJobRunner   [kernel.kallsyms]  [k] filemap_read
     0.55%     0.01%  kworker/u98:0-w  [kernel.kallsyms]  [k] mpage_submit_page
     0.54%     0.54%  pool-4-thread-1  [kernel.kallsyms]  [k] clear_page_erms
     0.54%     0.38%  kswapd1          [kernel.kallsyms]  [k] isolate_pages
     0.54%     0.00%  java             [kernel.kallsyms]  [k] find_vma
     0.54%     0.54%  java             [kernel.kallsyms]  [k] vmacache_find
     0.54%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] handle_mm_fault
     0.52%     0.51%  localfetcher#1   [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.49%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] exc_page_fault
     0.47%     0.04%  InMemoryMerger   [kernel.kallsyms]  [k] lru_cache_add
     0.46%     0.46%  LocalJobRunner   [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     0.46%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] do_user_addr_fault
     0.46%     0.00%  java             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.45%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __page_cache_alloc
     0.45%     0.00%  java             [kernel.kallsyms]  [k] do_syscall_64
     0.45%     0.11%  kworker/u96:1-e  [kernel.kallsyms]  [k] test_clear_page_writeback
     0.45%     0.10%  pool-4-thread-1  [kernel.kallsyms]  [k] __handle_mm_fault
     0.44%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] lru_cache_add
     0.43%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] kthread
     0.43%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] ret_from_fork
     0.43%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] worker_thread
     0.43%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] process_one_work
     0.43%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] __do_munmap
     0.43%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] __vm_munmap
     0.43%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] __x64_sys_munmap
     0.43%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] wb_workfn
     0.43%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] wb_writeback
     0.43%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] unmap_region
     0.43%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] __writeback_inodes_wb
     0.43%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] __writeback_single_inode
     0.43%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] do_writepages
     0.43%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] writeback_sb_inodes
     0.42%     0.28%  localfetcher#1   [kernel.kallsyms]  [k] rmqueue_bulk
     0.42%     0.03%  kworker/u97:8-e  [kernel.kallsyms]  [k] ext4_writepages
     0.42%     0.08%  kworker/u98:0-w  [kernel.kallsyms]  [k] ext4_bio_write_page
     0.42%     0.05%  InMemoryMerger   [kernel.kallsyms]  [k] __pagevec_lru_add
     0.41%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_mark_inode_dirty
     0.41%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] handle_mm_fault
     0.41%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] __ext4_mark_inode_dirty
     0.40%     0.09%  InMemoryMerger   [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.40%     0.08%  pool-4-thread-1  [kernel.kallsyms]  [k] __pagevec_lru_add
     0.40%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kcompactd
     0.40%     0.00%  kcompactd0       [kernel.kallsyms]  [k] kthread
     0.40%     0.00%  kcompactd0       [kernel.kallsyms]  [k] ret_from_fork
     0.40%     0.00%  kcompactd0       [kernel.kallsyms]  [k] compact_zone
     0.40%     0.00%  kcompactd0       [kernel.kallsyms]  [k] proactive_compact_node
     0.39%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_da_write_begin
     0.39%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] __ext4_journal_start_sb
     0.39%     0.39%  InMemoryMerger   [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.38%     0.11%  java             [kernel.kallsyms]  [k] _raw_spin_lock
     0.38%     0.37%  java             [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.38%     0.38%  InMemoryMerger   [kernel.kallsyms]  [k] clear_page_erms
     0.38%     0.03%  localfetcher#1   [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.37%     0.02%  java             [kernel.kallsyms]  [k] migrate_misplaced_page
     0.37%     0.02%  java             [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.37%     0.05%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_list
     0.37%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.37%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_pages
     0.35%     0.02%  InMemoryMerger   [kernel.kallsyms]  [k] jbd2__journal_start
     0.34%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __ext4_journal_start_sb
     0.34%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] grab_cache_page_write_begin
     0.34%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] pagecache_get_page
     0.33%     0.04%  InMemoryMerger   [kernel.kallsyms]  [k] __block_commit_write.constprop.0.isra.0
     0.32%     0.32%  java             [kernel.kallsyms]  [k] sync_regs
     0.32%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] kthread
     0.32%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ret_from_fork
     0.32%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] worker_thread
     0.32%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_end_io_rsv_work
     0.32%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] process_one_work
     0.32%     0.02%  java             [kernel.kallsyms]  [k] migrate_pages
     0.32%     0.01%  kswapd1          [kernel.kallsyms]  [k] __delete_from_page_cache
     0.31%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] lru_cache_add_inactive_or_unevictable
     0.31%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] jbd2__journal_start
     0.31%     0.03%  kswapd1          [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.31%     0.00%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_release_io_end
     0.31%     0.04%  kworker/u96:0-e  [kernel.kallsyms]  [k] ext4_finish_bio
     0.30%     0.30%  localfetcher#1   [kernel.kallsyms]  [k] native_irq_return_iret
     0.30%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] __alloc_pages_slowpath.constprop.0
     0.30%     0.01%  localfetcher#1   [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.29%     0.02%  kswapd0          [kernel.kallsyms]  [k] __remove_mapping
     0.29%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] task_work_run
     0.29%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] change_prot_numa
     0.29%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] task_numa_work
     0.28%     0.04%  kswapd1          [kernel.kallsyms]  [k] free_pcppages_bulk
     0.28%     0.00%  java             [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.28%     0.05%  InMemoryMerger   [kernel.kallsyms]  [k] ext4_da_get_block_prep
     0.28%     0.03%  InMemoryMerger   [kernel.kallsyms]  [k] mark_buffer_dirty
     0.28%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] __block_commit_write.constprop.0.isra.0
     0.28%     0.22%  localfetcher#1   [kernel.kallsyms]  [k] try_charge_memcg
     0.28%     0.00%  java             [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.27%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.27%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.27%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] tlb_finish_mmu
     0.27%     0.26%  localfetcher#1   [kernel.kallsyms]  [k] change_protection
     0.27%     0.01%  InMemoryMerger   [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.27%     0.14%  InMemoryMerger   [kernel.kallsyms]  [k] __handle_mm_fault
     0.27%     0.00%  java             [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.26%     0.06%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_da_get_block_prep
     0.26%     0.05%  localfetcher#1   [kernel.kallsyms]  [k] release_pages
     0.26%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_misplaced_page
     0.26%     0.00%  kswapd1          [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     0.26%     0.00%  kswapd1          [kernel.kallsyms]  [k] mem_cgroup_flush_stats
     0.26%     0.08%  InMemoryMerger   [kernel.kallsyms]  [k] balance_dirty_pages_ratelimited
     0.26%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.26%     0.26%  pool-4-thread-1  [kernel.kallsyms]  [k] __get_user_nocheck_1
     0.26%     0.04%  LocalJobRunner   [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.26%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] task_work_run
     0.25%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] task_numa_work
     0.25%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] change_prot_numa
     0.25%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.25%     0.00%  java             [kernel.kallsyms]  [k] __alloc_pages
     0.25%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.25%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.25%     0.00%  kworker/u97:8-e  [kernel.kallsyms]  [k] mpage_submit_page
     0.25%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_mark_iloc_dirty
     0.24%     0.00%  java             [kernel.kallsyms]  [k] arch_do_signal_or_restart
     0.24%     0.00%  java             [kernel.kallsyms]  [k] get_signal
     0.24%     0.00%  java             [kernel.kallsyms]  [k] do_exit
     0.24%     0.00%  java             [kernel.kallsyms]  [k] do_group_exit
     0.24%     0.00%  java             [kernel.kallsyms]  [k] exit_mmap
     0.24%     0.00%  java             [kernel.kallsyms]  [k] mmput
     0.24%     0.00%  java             [kernel.kallsyms]  [k] unmap_single_vma
     0.24%     0.00%  java             [kernel.kallsyms]  [k] unmap_vmas
     0.24%     0.05%  java             [kernel.kallsyms]  [k] unmap_page_range
     0.24%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] task_work_run
     0.24%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] task_numa_work
     0.24%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] change_prot_numa
     0.24%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kcompactd
     0.24%     0.00%  kcompactd1       [kernel.kallsyms]  [k] kthread
     0.24%     0.00%  kcompactd1       [kernel.kallsyms]  [k] ret_from_fork
     0.24%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] irqentry_exit
     0.24%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.24%     0.00%  kcompactd1       [kernel.kallsyms]  [k] compact_zone
     0.24%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] free_pages_and_swap_cache
     0.24%     0.00%  kcompactd1       [kernel.kallsyms]  [k] proactive_compact_node
     0.24%     0.00%  kswapd1          [kernel.kallsyms]  [k] try_to_release_page
     0.24%     0.10%  InMemoryMerger   [kernel.kallsyms]  [k] ext4_mark_iloc_dirty
     0.24%     0.05%  kswapd1          [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     0.23%     0.23%  InMemoryMerger   [kernel.kallsyms]  [k] change_protection
     0.23%     0.13%  kworker/u96:1-e  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.23%     0.09%  pool-4-thread-1  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.23%     0.23%  kswapd1          [kernel.kallsyms]  [k] __free_one_page
     0.23%     0.03%  kswapd1          [kernel.kallsyms]  [k] ext4_releasepage
     0.23%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] mark_buffer_dirty
     0.23%     0.05%  pool-4-thread-1  [kernel.kallsyms]  [k] migrate_pages
     0.23%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] irqentry_exit
     0.23%     0.16%  java             [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.23%     0.01%  kworker/u96:0-e  [kernel.kallsyms]  [k] end_page_writeback
     0.23%     0.00%  InMemoryMerger   [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.23%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] create_empty_buffers
     0.22%     0.01%  kcompactd1       [kernel.kallsyms]  [k] migrate_pages
