# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 861K of event 'cycles'
# Event count (approx.): 1626456849518
#
# Children      Self  Command          Shared Object                        Symbol                                                                                                                                                      
# ........  ........  ...............  ...................................  ............................................................................................................................................................
#
    37.32%     0.09%  Executor task l  [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
    36.71%     0.05%  Executor task l  [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
    32.47%     0.35%  Executor task l  [kernel.kallsyms]                    [k] __sysvec_apic_timer_interrupt
    31.81%     0.71%  Executor task l  [kernel.kallsyms]                    [k] hrtimer_interrupt
    28.01%     0.57%  Executor task l  [kernel.kallsyms]                    [k] __hrtimer_run_queues
    27.44%     0.04%  Executor task l  [kernel.kallsyms]                    [k] __run_hrtimer
    26.40%     0.07%  Executor task l  [kernel.kallsyms]                    [k] tick_sched_timer
    25.03%     0.11%  Executor task l  [kernel.kallsyms]                    [k] tick_sched_handle
    24.87%     1.05%  Executor task l  [kernel.kallsyms]                    [k] update_process_times
    18.17%     0.85%  Executor task l  [kernel.kallsyms]                    [k] scheduler_tick
    16.82%     0.04%  Executor task l  [kernel.kallsyms]                    [k] entry_SYSCALL_64_after_hwframe
    16.78%     0.03%  Executor task l  [kernel.kallsyms]                    [k] do_syscall_64
    11.11%     0.01%  Executor task l  [kernel.kallsyms]                    [k] ksys_read
    10.99%     0.06%  Executor task l  [kernel.kallsyms]                    [k] vfs_read
    10.80%     0.05%  Executor task l  [kernel.kallsyms]                    [k] new_sync_read
    10.71%     0.16%  Executor task l  [kernel.kallsyms]                    [k] filemap_read
     8.17%     0.99%  Executor task l  [kernel.kallsyms]                    [k] task_tick_fair
     7.22%     0.62%  Executor task l  [kernel.kallsyms]                    [k] perf_event_task_tick
     6.60%     3.00%  Executor task l  [kernel.kallsyms]                    [k] perf_adjust_freq_unthr_context
     5.49%     0.03%  Executor task l  [kernel.kallsyms]                    [k] copy_page_to_iter
     5.46%     0.06%  Executor task l  [kernel.kallsyms]                    [k] copy_page_to_iter_iovec
     5.40%     5.27%  Executor task l  [kernel.kallsyms]                    [k] copy_user_generic_string
     4.39%     0.03%  Executor task l  [kernel.kallsyms]                    [k] filemap_get_pages
     3.75%     0.01%  Executor task l  [kernel.kallsyms]                    [k] __x64_sys_openat
     3.75%     0.01%  Executor task l  [kernel.kallsyms]                    [k] do_sys_openat2
     3.39%     0.02%  Executor task l  [kernel.kallsyms]                    [k] do_filp_open
     3.37%     0.02%  Executor task l  [kernel.kallsyms]                    [k] path_openat
     3.35%     0.27%  Executor task l  [kernel.kallsyms]                    [k] __irq_exit_rcu
     3.20%     1.34%  Executor task l  [kernel.kallsyms]                    [k] update_load_avg
     3.18%     0.02%  Executor task l  [kernel.kallsyms]                    [k] amd_pmu_disable_all
     2.92%     0.02%  Executor task l  [kernel.kallsyms]                    [k] page_cache_ra_unbounded
     2.85%     1.29%  Executor task l  [kernel.kallsyms]                    [k] account_user_time
     2.78%     0.55%  Executor task l  [kernel.kallsyms]                    [k] __softirqentry_text_start
     2.15%     1.88%  Executor task l  [kernel.kallsyms]                    [k] x86_pmu_disable_all
     2.01%     1.95%  Executor task l  [kernel.kallsyms]                    [k] ktime_get_update_offsets_now
     2.00%     0.00%  kswapd0          [kernel.kallsyms]                    [k] kswapd
     2.00%     0.00%  kswapd0          [kernel.kallsyms]                    [k] kthread
     2.00%     0.00%  kswapd0          [kernel.kallsyms]                    [k] ret_from_fork
     2.00%     0.00%  kswapd0          [kernel.kallsyms]                    [k] balance_pgdat
     2.00%     0.00%  kswapd0          [kernel.kallsyms]                    [k] shrink_node
     2.00%     1.14%  Executor task l  [kernel.kallsyms]                    [k] update_curr
     2.00%     0.00%  kswapd0          [kernel.kallsyms]                    [k] shrink_node_memcgs
     1.91%     0.00%  kswapd0          [kernel.kallsyms]                    [k] shrink_lruvec
     1.84%     0.16%  Executor task l  [kernel.kallsyms]                    [k] rcu_sched_clock_irq
     1.70%     0.00%  kswapd0          [kernel.kallsyms]                    [k] shrink_inactive_list
     1.43%     0.12%  Executor task l  [kernel.kallsyms]                    [k] rcu_core
     1.35%     0.73%  Executor task l  [kernel.kallsyms]                    [k] filemap_get_read_batch
     1.33%     0.47%  Executor task l  [kernel.kallsyms]                    [k] rcu_pending
     1.29%     0.07%  kswapd0          [kernel.kallsyms]                    [k] shrink_page_list
     1.27%     0.00%  swapper          [kernel.kallsyms]                    [k] cpu_startup_entry
     1.27%     0.00%  swapper          [kernel.kallsyms]                    [k] secondary_startup_64_no_verify
     1.27%     0.01%  swapper          [kernel.kallsyms]                    [k] do_idle
     1.17%     1.13%  Executor task l  [kernel.kallsyms]                    [k] __cgroup_account_cputime_field
     1.17%     0.16%  Executor task l  [kernel.kallsyms]                    [k] exit_to_user_mode_prepare
     1.15%     0.03%  Executor task l  [kernel.kallsyms]                    [k] do_open
     1.12%     0.01%  swapper          [kernel.kallsyms]                    [k] cpuidle_idle_call
     1.12%     0.01%  Executor task l  [kernel.kallsyms]                    [k] read_pages
     1.10%     0.00%  G1 Refine#0      [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
     1.10%     0.98%  Executor task l  [kernel.kallsyms]                    [k] ktime_get
     1.08%     0.00%  G1 Refine#0      [kernel.kallsyms]                    [k] sysvec_apic_timer_interrupt
     1.05%     0.02%  Executor task l  [kernel.kallsyms]                    [k] lookup_fast
     1.05%     0.54%  Executor task l  [kernel.kallsyms]                    [k] update_rq_clock_task
     1.03%     1.00%  Executor task l  [kernel.kallsyms]                    [k] __d_lookup_rcu
     1.01%     0.28%  Executor task l  [kernel.kallsyms]                    [k] amd_pmu_wait_on_overflow
     0.99%     0.00%  G1 Refine#1      [kernel.kallsyms]                    [k] asm_sysvec_apic_timer_interrupt
     0.99%     0.01%  Executor task l  [kernel.kallsyms]                    [k] add_to_page_cache_lru
     0.98%     0.90%  Executor task l  [kernel.kallsyms]                    [k] __update_load_avg_se
