# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3667687644675
#
# Children      Self  Command          Shared Object                       Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ..................................  ...............................................................................................................................................................................................................
#
    47.08%     0.05%  Executor task l  [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
    47.04%     0.05%  Executor task l  [kernel.kallsyms]                   [k] do_syscall_64
    35.36%     0.03%  Executor task l  [kernel.kallsyms]                   [k] ksys_read
    35.11%     0.06%  Executor task l  [kernel.kallsyms]                   [k] vfs_read
    34.78%     0.11%  Executor task l  [kernel.kallsyms]                   [k] new_sync_read
    34.58%     0.50%  Executor task l  [kernel.kallsyms]                   [k] filemap_read
    25.27%     0.16%  Executor task l  [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
    24.79%    23.96%  Executor task l  [kernel.kallsyms]                   [k] copy_user_generic_string
    24.50%     0.06%  Executor task l  [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
    22.37%     0.27%  Executor task l  [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
    22.32%     0.07%  Executor task l  [kernel.kallsyms]                   [k] copy_page_to_iter
    22.25%     0.11%  Executor task l  [kernel.kallsyms]                   [k] copy_page_to_iter_iovec
    21.99%     0.55%  Executor task l  [kernel.kallsyms]                   [k] hrtimer_interrupt
    19.55%     0.47%  Executor task l  [kernel.kallsyms]                   [k] __hrtimer_run_queues
    19.08%     0.05%  Executor task l  [kernel.kallsyms]                   [k] __run_hrtimer
    18.18%     0.08%  Executor task l  [kernel.kallsyms]                   [k] tick_sched_timer
    17.16%     0.09%  Executor task l  [kernel.kallsyms]                   [k] tick_sched_handle
    16.94%     0.64%  Executor task l  [kernel.kallsyms]                   [k] update_process_times
    12.63%     0.57%  Executor task l  [kernel.kallsyms]                   [k] scheduler_tick
    11.41%     0.14%  Executor task l  [kernel.kallsyms]                   [k] filemap_get_pages
     9.93%     0.17%  Executor task l  [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     9.60%     0.01%  Executor task l  [kernel.kallsyms]                   [k] ksys_write
     9.53%     0.08%  Executor task l  [kernel.kallsyms]                   [k] vfs_write
     9.43%     0.02%  Executor task l  [kernel.kallsyms]                   [k] new_sync_write
     9.38%     0.02%  Executor task l  [kernel.kallsyms]                   [k] ext4_buffered_write_iter
     8.69%     0.08%  Executor task l  [kernel.kallsyms]                   [k] generic_perform_write
     5.88%     0.71%  Executor task l  [kernel.kallsyms]                   [k] task_tick_fair
     5.60%     0.04%  Executor task l  [kernel.kallsyms]                   [k] add_to_page_cache_lru
     5.19%     0.33%  Executor task l  [kernel.kallsyms]                   [k] __alloc_pages
     4.96%     0.04%  Executor task l  [kernel.kallsyms]                   [k] asm_exc_page_fault
     4.83%     0.54%  Executor task l  [kernel.kallsyms]                   [k] perf_event_task_tick
     4.76%     0.01%  Executor task l  [kernel.kallsyms]                   [k] exc_page_fault
     4.65%     0.01%  Executor task l  [kernel.kallsyms]                   [k] do_user_addr_fault
     4.54%     0.17%  Executor task l  [kernel.kallsyms]                   [k] get_page_from_freelist
     4.30%     0.51%  Executor task l  [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     4.29%     2.16%  Executor task l  [kernel.kallsyms]                   [k] perf_adjust_freq_unthr_context
     4.25%     0.03%  Executor task l  [kernel.kallsyms]                   [k] handle_mm_fault
     4.16%     0.06%  Executor task l  [kernel.kallsyms]                   [k] __handle_mm_fault
     4.09%     0.04%  Executor task l  [kernel.kallsyms]                   [k] do_anonymous_page
     3.66%     0.07%  Executor task l  [kernel.kallsyms]                   [k] ext4_da_write_begin
     2.94%     0.05%  Executor task l  [kernel.kallsyms]                   [k] alloc_pages_vma
     2.84%     0.00%  kswapd0          [kernel.kallsyms]                   [k] kswapd
     2.84%     0.00%  kswapd0          [kernel.kallsyms]                   [k] kthread
     2.84%     0.00%  kswapd0          [kernel.kallsyms]                   [k] ret_from_fork
     2.83%     0.00%  kswapd0          [kernel.kallsyms]                   [k] balance_pgdat
     2.83%     0.00%  kswapd0          [kernel.kallsyms]                   [k] shrink_node
     2.82%     0.01%  kswapd0          [kernel.kallsyms]                   [k] shrink_node_memcgs
     2.80%     0.10%  Executor task l  [kernel.kallsyms]                   [k] copy_page_from_iter_atomic
     2.75%     0.05%  Executor task l  [kernel.kallsyms]                   [k] read_pages
     2.67%     0.00%  kswapd0          [kernel.kallsyms]                   [k] shrink_lruvec
     2.60%     0.01%  kswapd0          [kernel.kallsyms]                   [k] shrink_inactive_list
     2.34%     1.03%  Executor task l  [kernel.kallsyms]                   [k] update_load_avg
     2.28%     0.03%  Executor task l  [kernel.kallsyms]                   [k] kernel_init_free_pages.part.0
     2.25%     2.18%  Executor task l  [kernel.kallsyms]                   [k] clear_page_rep
     2.15%     0.11%  kswapd0          [kernel.kallsyms]                   [k] shrink_page_list
     1.97%     0.31%  Executor task l  [kernel.kallsyms]                   [k] rmqueue
     1.88%     1.88%  Executor task l  [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath.part.0
     1.85%     0.21%  Executor task l  [kernel.kallsyms]                   [k] ext4_mpage_readpages
     1.81%     0.02%  Executor task l  [kernel.kallsyms]                   [k] amd_pmu_disable_all
     1.73%     0.08%  Executor task l  [kernel.kallsyms]                   [k] ext4_da_write_end
     1.65%     0.28%  Executor task l  [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     1.58%     0.06%  Executor task l  [kernel.kallsyms]                   [k] __block_write_begin_int
     1.58%     0.83%  Executor task l  [kernel.kallsyms]                   [k] account_user_time
     1.58%     0.00%  Executor task l  [kernel.kallsyms]                   [k] grab_cache_page_write_begin
     1.58%     0.18%  Executor task l  [kernel.kallsyms]                   [k] __irq_exit_rcu
     1.57%     0.06%  Executor task l  [kernel.kallsyms]                   [k] __mark_inode_dirty
     1.56%     0.03%  Executor task l  [kernel.kallsyms]                   [k] pagecache_get_page
     1.54%     0.91%  Executor task l  [kernel.kallsyms]                   [k] update_curr
     1.44%     0.00%  Executor task l  [kernel.kallsyms]                   [k] asm_common_interrupt
     1.43%     0.04%  Executor task l  [kernel.kallsyms]                   [k] generic_write_end
     1.42%     0.01%  Executor task l  [kernel.kallsyms]                   [k] common_interrupt
     1.42%     0.03%  Executor task l  [kernel.kallsyms]                   [k] ext4_dirty_inode
     1.33%     1.15%  Executor task l  [kernel.kallsyms]                   [k] x86_pmu_disable_all
     1.30%     0.14%  Executor task l  [kernel.kallsyms]                   [k] lru_cache_add
     1.28%     0.04%  Executor task l  [kernel.kallsyms]                   [k] __common_interrupt
     1.27%     0.87%  Executor task l  [kernel.kallsyms]                   [k] rmqueue_bulk
     1.24%     0.03%  Executor task l  [kernel.kallsyms]                   [k] handle_edge_irq
     1.20%     0.02%  Executor task l  [kernel.kallsyms]                   [k] __ext4_mark_inode_dirty
     1.20%     0.75%  Executor task l  [kernel.kallsyms]                   [k] xas_load
     1.17%     0.69%  Executor task l  [kernel.kallsyms]                   [k] filemap_get_read_batch
     1.17%     0.03%  Executor task l  [kernel.kallsyms]                   [k] mem_cgroup_charge
     1.16%     0.12%  Executor task l  [kernel.kallsyms]                   [k] rcu_sched_clock_irq
     1.16%     0.11%  Executor task l  [kernel.kallsyms]                   [k] __pagevec_lru_add
     1.14%     0.02%  Executor task l  [kernel.kallsyms]                   [k] handle_irq_event
     1.09%     1.05%  Executor task l  [kernel.kallsyms]                   [k] ktime_get_update_offsets_now
     1.08%     0.15%  Executor task l  [kernel.kallsyms]                   [k] __softirqentry_text_start
     1.06%     0.03%  Executor task l  [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     1.03%     0.00%  Executor task l  [kernel.kallsyms]                   [k] nvme_irq
     1.03%     0.11%  Executor task l  [kernel.kallsyms]                   [k] nvme_process_cq
     1.00%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] kcompactd
     1.00%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] kthread
     1.00%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] ret_from_fork
     1.00%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] compact_zone
     0.98%     0.11%  Executor task l  [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.98%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] migrate_pages
     0.97%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] unmap_and_move
     0.96%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] proactive_compact_node
     0.93%     0.46%  Executor task l  [kernel.kallsyms]                   [k] rcu_pending
     0.92%     0.07%  kswapd0          [kernel.kallsyms]                   [k] __remove_mapping
     0.91%     0.43%  Executor task l  [kernel.kallsyms]                   [k] kmem_cache_alloc
     0.90%     0.00%  kcompactd0       [kernel.kallsyms]                   [k] __unmap_and_move
     0.88%     0.00%  swapper          [kernel.kallsyms]                   [k] cpu_startup_entry
     0.88%     0.00%  swapper          [kernel.kallsyms]                   [k] secondary_startup_64_no_verify
     0.87%     0.01%  swapper          [kernel.kallsyms]                   [k] do_idle
     0.85%     0.01%  Executor task l  [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.80%     0.00%  Executor task l  [kernel.kallsyms]                   [k] blk_finish_plug
     0.79%     0.02%  Executor task l  [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.77%     0.01%  Executor task l  [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.76%     0.68%  Executor task l  [kernel.kallsyms]                   [k] ktime_get
     0.76%     0.02%  Executor task l  [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.73%     0.00%  kworker/u64:31-  [kernel.kallsyms]                   [k] kthread
     0.73%     0.00%  kworker/u64:31-  [kernel.kallsyms]                   [k] ret_from_fork
     0.73%     0.00%  kworker/u64:31-  [kernel.kallsyms]                   [k] worker_thread
     0.73%     0.00%  kworker/u64:31-  [kernel.kallsyms]                   [k] process_one_work
     0.73%     0.04%  Executor task l  [kernel.kallsyms]                   [k] exit_to_user_mode_loop
     0.72%     0.02%  Executor task l  [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.72%     0.00%  Executor task l  [kernel.kallsyms]                   [k] __x64_sys_openat
     0.72%     0.03%  Executor task l  [kernel.kallsyms]                   [k] ext4_mark_iloc_dirty
     0.72%     0.03%  Executor task l  [kernel.kallsyms]                   [k] schedule
     0.72%     0.00%  Executor task l  [kernel.kallsyms]                   [k] do_sys_openat2
     0.72%     0.01%  swapper          [kernel.kallsyms]                   [k] cpuidle_idle_call
     0.71%     0.10%  Executor task l  [kernel.kallsyms]                   [k] __schedule
     0.71%     0.31%  Executor task l  [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.71%     0.36%  Executor task l  [kernel.kallsyms]                   [k] update_rq_clock_task
     0.70%     0.61%  Executor task l  [kernel.kallsyms]                   [k] __update_load_avg_se
     0.69%     0.08%  Executor task l  [kernel.kallsyms]                   [k] __mem_cgroup_charge
     0.69%     0.30%  Executor task l  [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
